	chr12:78175120-78175269	chr12:78175270-78175419	chr12:78175420-78175569	chr12:78175570-78175719	chr12:78175720-78175869	chr12:78175870-78176019	chr12:78176020-78176169	chr12:78176170-78176319	chr12:78176320-78176469	chr12:78176470-78176619	chr12:78176620-78176769	chr12:78176770-78176919	chr12:78176920-78177069	chr12:78177070-78177219	chr12:78177220-78177369	chr12:78177370-78177519	chr12:78177520-78177609	chr12:78177610-78177669	chr12:78177670-78177819	chr12:78177820-78177969	chr12:78177970-78178029	chr12:78178030-78178119	chr12:78178120-78178159	chr12:78178160-78178269	chr12:78178270-78178419	chr12:78178420-78178569	chr12:78178570-78178719	chr12:78178720-78178869	chr12:78178870-78179019	chr12:78179020-78179169	chr12:78179170-78179319	chr12:78179320-78179359	chr12:78179360-78179469	chr12:78179470-78179619	chr12:78179620-78179769	chr12:78179770-78179919	chr12:78179920-78180069	chr12:78180070-78180185	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0.641788	0.151367	0.675015	0.354198	0.638763	0.190722	0.663276	0.208778	0	0	0	0.0205993	0.106782	0.502715	0.436567	0	0	0	0.0724027	1.08003	0.472236	0	0	0	0	0.144608	0.157184	0.187008	0.3501	0.0119243	0	0.0245441	0.0935943	0	0	0	0.321234	0.419825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.936189	0.821866	0.641039	0.848123	0.697757	0.883965	0.718961	0.396162	0.655175	0.499779	0.636976	1.32696	1.11748	1.10676	0.780546	0.708036	1.33513	1.10317	0.794808	1.20329	1.17067	0.985281	0.6984	0.637548	0.532101	0.904505	1.07658	1.20215	1.15001	0.678972	0.810352	0.954939	0.799455	0.781103	0.810715	0.864866	1.06569	0.771761	0.292994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.262853	0.492036	0.461581	0.659733	0.521907	0.603591	0.293311	0.870846	0.827523	0.198997	0.272977	0.0191884	0.00458387	0.340188	0.178183	0.297491	0.809857	0.900354	0.189256	0.496043	0.746975	0.789643	0.336856	0.410989	0.329028	0.103941	0.292281	0.237876	0.0458263	0.212419	0.059851	0	0.156625	0.957233	1.16356	0.597164	0.598203	0.436568	0.579882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	1.18591	1.18016	0.346002	0	0	2.11655	1.25258	0.364428	0.203926	0.70898	0	0.546931	0.96287	0.956576	0.443042	0.996627	0.954299	1.7959	1.68024	0.286019	0	0	0	0.827615	0.509253	0.704686	1.33317	1.21739	1.58347	1.14406	1.72441	1.15103	1.04641	0.837128	1.30552	0.138136	0	0	0.443478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0.247315	1.02066	0	0	0	0	0	0	0	1.01272	0	0	0	0.647914	1.43054	0.0344587	0	1.48505	0.693077	0.728242	1.42065	0	0	0	0.625591	0.654659	0.554967	1.42819	0.272683	0.33595	0.660172	0.719482	0.776035	0.231078	0	0	0	0	0.126984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.369056	1.37865	1.75584	1.13598	0.285535	0.236813	0.302236	0.432947	0.384523	0.568958	0.459467	0.806847	0.532809	0.28672	0.193363	0.362718	0.272673	0.6074	0.568065	0.264697	0.305102	0.367572	0.25575	0.473301	0.225323	0	0.0260402	0.40882	0.387804	0.104523	0.177205	0.311957	0.214447	0	0	0.175695	0.20737	0.00275603	0.582218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.515352	0.497896	0.494143	0.434919	0.22303	1.05054	1.28459	0.337901	1.37536	0.808956	0.514023	0	0	0.0844909	1.00989	0.581632	0.619429	0.935609	0.460137	0	0	0	0.421096	0.400642	0	0.0947466	0.283124	0.0754567	0.168527	0.690132	0	0.410728	1.1165	0.599951	1.10948	0.740529	0.14972	0	0.605454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.419322	1.00689	0.226216	0.184269	0.627941	0.256943	0.204007	0.376433	0.309953	0.443348	0.463126	1.34443	1.17088	0.675101	0.874716	0.39963	0.5524	0.769172	0.583756	0.250134	0.239529	0.232234	0.0988133	0.339685	0.732512	0.585843	0.758556	0.491608	0.491392	0.0558311	0.15034	0.406764	0.770103	0.944404	0.117418	0.227809	0.441946	0.480603	0.130719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.510606	0.781085	1.34974	1.83425	1.0257	1.13226	1.1754	0.591696	0.667223	0.743369	0.619617	0.533745	1.12186	1.39396	1.24853	1.03308	0.855312	0.941794	1.08303	1.18263	0.63955	0.310084	0.271321	0.448686	0.40311	0.0999147	0.340272	0.752103	0.478908	0.00861333	0.354876	0.515702	0.76981	1.36747	1.22402	0.870821	0.764874	0.788578	0.198675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.a389932f-ae32-47d4-b6e3-f5cd02b280f6.fc.signal	0.386144	0.668617	0.516223	0.273319	0.359224	0.706639	0.279758	0.259692	0.216555	0.411309	0.48113	0.709883	0.414691	0.849254	0.154156	0.370514	1.08828	0.738267	0.379471	1.04531	1.11833	0.414686	0.33366	0.336425	0.0800706	0.729681	0.774385	0.376017	0.202698	0.266257	0	0.207982	0.236899	0.214137	0.497908	0.401296	0.537349	0.0548443	0.651982
