	chr2:215378311-215378460	chr2:215378461-215378610	chr2:215378611-215378760	chr2:215378761-215378910	chr2:215378911-215379060	chr2:215379061-215379210	chr2:215379211-215379360	chr2:215379361-215379510	chr2:215379511-215379660	chr2:215379661-215379810	chr2:215379811-215379960	chr2:215379961-215380110	chr2:215380111-215380260	chr2:215380261-215380410	chr2:215380411-215380560	chr2:215380561-215380710	chr2:215380711-215380860	chr2:215380861-215381010	chr2:215381011-215381160	chr2:215381161-215381310	chr2:215381311-215381460	chr2:215381461-215381610	chr2:215381611-215381760	chr2:215381761-215381910	chr2:215381911-215382060	chr2:215382061-215382210	chr2:215382211-215382360	chr2:215382361-215382510	chr2:215382511-215382660	chr2:215382661-215382810	chr2:215382811-215382960	chr2:215382961-215383110	chr2:215383111-215383260	chr2:215383261-215383410	chr2:215383411-215383560	chr2:215383561-215383580	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.337046	0.113818	0.0759827	0.351614	0.255798	0.0954238	0.252353	0	0.0122533	0.170776	0.103155	0	0	0.198121	0.0438056	0.344348	0.56931	0.0969585	0.131851	0.297522	0.127902	0.377829	0.448426	0.26575	0.0689891	0	0	0	0.148788	0.32147	0.0946784	0.188945	0.140204	0.235178	0.335037	0.210282	0.405485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0.184247	0	0.467073	0.754175	0.712695	0.990693	1.39529	2.21394	1.67278	0.802592	0.683749	0	0	0.0598994	0.500298	0.700308	1.2709	0.303244	1.00278	0.0594932	0.288901	0.432048	0	0	0	0	0.933105	1.5975	0.6587	0.544119	1.47263	0.329774	0	0.487301	0.286306	0.209976	0.341772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	1.00106	1.01526	0.873047	1.04932	0.54196	0.648671	0.758804	0.806736	0.569734	0.420332	0.508439	0.801911	1.08191	0.812167	0.685061	0.431014	0.476875	0.464197	0.781741	0.322456	0.659268	1.07491	0.382069	0	0.378559	0.858183	0.599641	1.06823	1.58566	0.580089	1.43732	1.2531	0.40206	0.641291	0.994623	1.10814	0.522559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.315137	0.868383	0.395977	0.220993	0.466499	0.840344	1.1033	0.18957	0	0.0247979	0.678709	0.307497	0.314262	0.138568	0.487834	0.0287984	0.189188	0.408776	0.151366	0.045914	0	0.223169	0.057814	0.225569	0.677011	0.30997	1.13307	0.673184	0.238693	0.65422	0.568661	0.675371	0.0983774	1.20349	0.640016	0	0.697598
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.230713	0.105639	0.177874	0.376723	0	1.61886	1.00061	0.316633	0.786812	0.540107	1.1264	0.689362	0	1.05773	1.27361	0.363433	1.23678	0.509091	0	0	0	0	0	0.53518	0.163565	0	0	0	0.721909	0.344274	0	0	0	0	0.194599	0.457592	0.39012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.0158835	0.136743	0.125692	0	0	0.180894	0.104907	0.230486	0.0314277	0.10989	0.138619	0.013472	0	0	0.0578005	0.0774995	0.113818	0.0243137	0.220688	0.129548	0.13827	0.0440226	0.137211	0.09093	0.0703192	0	0	0	0.0871569	0.117817	0.144872	0.157467	0.210274	0.0046576	0.078263	0.068527	0.0287258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.178557	0.900407	1.09954	0.562544	0.142509	0.423742	0.389437	0.223485	0.0368567	0.200921	0.456968	0.326701	0.115649	0	0.199094	0.631348	0.162717	0.203886	0.439054	0.154368	0	0	0.140883	0.213224	0	0.141486	0.356648	0.0852177	0.296191	1.04776	0.304263	0	0.0277788	0.45627	0.292933	0.170487	0.249485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	2.24541	0.637006	1.72405	4.03961	0.520727	1.68462	2.4551	1.80319	0.104414	2.32886	0.885503	0.9935	1.39432	1.45381	0.621538	0.597376	1.83892	2.07166	1.09185	0.586122	0.486016	0	0	0.796138	0.542801	0.494907	0.354753	0.407091	0.918929	1.5164	1.98534	0.417092	0.116279	1.57742	1.26906	0.66374	0.542096
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.431757	0.0213367	0	0	0.243776	0.694528	0.636212	0.272406	0	0.088232	0.986767	0.462694	0.618389	0.20861	0.228626	0.887608	1.25965	1.37452	0.335288	0.286774	0.302357	1.12145	0.129387	0	0	0.581835	1.01877	0.587478	0.0581667	0	0	0	0.125539	0.500233	0	0	0.220513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.42417	0.253396	0.154522	0.802694	1.01545	1.03189	1.06385	0.611299	0.556222	1.03322	0.912871	0.644065	0.829986	0.402821	0.332023	0.804352	0.462884	0.639963	0.643887	0.418927	0.583699	0.678457	0.530292	0.421912	0.342897	0.453942	0.417119	0.323396	0.306548	0.567891	0.517188	0.563288	0.806763	0.865611	0.507484	0.605038	0.293243
