	chr7:1547047-1547196	chr7:1547197-1547346	chr7:1547347-1547496	chr7:1547497-1547646	chr7:1547647-1547796	chr7:1547797-1547946	chr7:1547947-1548096	chr7:1548097-1548246	chr7:1548247-1548396	chr7:1548397-1548546	chr7:1548547-1548696	chr7:1548697-1548846	chr7:1548847-1548936	chr7:1548937-1548996	chr7:1548997-1549146	chr7:1549147-1549296	chr7:1549297-1549446	chr7:1549447-1549596	chr7:1549597-1549746	chr7:1549747-1549896	chr7:1549897-1550046	chr7:1550047-1550196	chr7:1550197-1550346	chr7:1550347-1550496	chr7:1550497-1550646	chr7:1550647-1550796	chr7:1550797-1550946	chr7:1550947-1551036	chr7:1551037-1551096	chr7:1551097-1551206	chr7:1551207-1551216	chr7:1551217-1551246	chr7:1551247-1551336	chr7:1551337-1551396	chr7:1551397-1551546	chr7:1551547-1551696	chr7:1551697-1551846	chr7:1551847-1551996	chr7:1551997-1552104	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0.0632157	0.283736	0.00588053	0	0	0	0.177886	0.482247	0.0455741	0	0	0	0	0.361069	0.333797	0.0367533	0.396936	0.432307	0.179356	0.346951	0.00588053	0	0	0	0.105335	0.405703	0.298796	0.0698313	0.0681607	0.22052	0.22052	0.11271	0	0	0	0.00578647	0.284372	0.123008	0.122112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.0311291	0.287986	0.0427975	0.21889	0	0	0.236993	0	0	0.085567	0.456363	0.220587	0.187544	0.462567	0.296404	0.111499	0.0447174	0.19639	0	0.0670297	0.0567957	0	0	0.0893598	0.12553	0	0.158723	0.106102	0.31347	0.0201199	0	0	0	0.131812	0.198829	0	0	0	0	0.73169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.237106	0.262247	0.25026	0.581379	0.348618	0.543364	0.566053	0.336544	0.590361	0.897901	0.410001	0.333805	0.360969	0.42002	0.586244	0.822885	0.339156	0.161726	0.11419	0.44759	0.22823	0.68177	1.02884	0.316496	0.500928	0.246514	0.308733	0.915222	0.392136	0.220686	0.168216	0.167859	0.0222932	0	0	0.0609592	0.460132	0.205788	0.0611991	0.319035
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.262031	0.185494	0	0	0.111541	0.033895	0.141469	0.178472	0.102565	0	0	0	0	0	0.119814	0.0594076	0.112713	0.105479	0.179435	0.0606195	0.26066	0	0.101841	0.408569	0.0957791	0	0	0	0	0	0	0	0	0	0	0	0.0581952	0.414501	0.687017	0.364706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0	0	0	0	0	0.247889	0.231124	0.172502	0.0934388	0.17969	0.0335421	0	0	0	0	0	0.130575	0.186872	0.161721	0	0.0287504	0.310415	0.106461	0	0.16049	0.304185	0.0239587	0	0	0	0	0	0	0	0.283831	0.195216	0	0.0288694	0.415274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	2.15377	2.57348	2.48247	3.49868	1.1212	2.45023	2.29035	2.50147	1.76953	1.41764	0.882999	1.14846	0.616372	0.745975	1.52078	2.44522	2.80565	0.908807	0.537655	0.748269	3.01219	0.901914	2.518	1.3556	0.672356	0.604155	0.268071	1.23501	1.12507	0.8251	0.444462	0	0	0	0.371702	1.40046	0.528335	0.289854	0.789746	0.191963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.610808	0.116222	0.64801	0.547415	0.432676	0.213603	0.104698	0.38238	0.448041	0.916469	0.826053	0.603974	0.887398	0.900508	2.20589	1.38042	0.98338	0.783977	0.422116	0.451623	0.53066	0.709051	0.256044	0.203962	0.839778	1.00275	1.28495	1.2655	0.0866415	0.0127447	0.140576	0.140832	0.380548	0.805963	0.714747	0.228319	0.627966	0.137414	0.349578	0.316456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.98715	0.0584756	0.524617	0.135502	0.645832	0.446778	0.405872	0.59071	0.0888137	0.753325	0.29461	0.477226	0.528623	0.673782	0.96309	0.921638	0.379034	0.622436	0.313569	0.89595	0.916646	0.343	0.754634	0.934573	0.0251009	1.03349	0.765048	0.213619	0.25525	0.097479	0	0	0.019257	0.493571	0.439131	0.428665	0.0641425	0.233108	0.660251	0.411017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.366895	0.26225	0.301904	0.488596	0.321483	0.297305	0.339891	0.792445	0.469357	1.26435	0.50785	0.237444	0.155764	0.0601465	0.290929	0.265899	0.389367	0.387857	0.201251	0.239032	0.166083	0.13567	0.169917	0.13894	0.292882	0.272852	0.272001	0.681358	0.357749	0.259977	0.503731	0.503832	0.310206	0.457432	0.352991	0.214017	0.202272	0.110509	0.205518	0.27193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0	0.424472	0.521969	0.907529	1.63296	0.49034	0.431091	0.473921	0.48477	0.613926	0.357566	0.479916	0.202341	0.759322	0.68575	0.565687	0.410056	0.475464	0.49685	0.0538769	0	0.189375	0.192656	0.490032	0.695891	0.360084	0.938921	0.022922	0.170956	0.159906	0.176193	0.176236	0.0469103	0	0.021804	0.165173	0.137515	0.437897	0.24078	0.649289
