	chr3:62464798-62464947	chr3:62464948-62465097	chr3:62465098-62465167	chr3:62465168-62465247	chr3:62465248-62465397	chr3:62465398-62465547	chr3:62465548-62465697	chr3:62465698-62465847	chr3:62465848-62465997	chr3:62465998-62466147	chr3:62466148-62466297	chr3:62466298-62466447	chr3:62466448-62466597	chr3:62466598-62466747	chr3:62466748-62466897	chr3:62466898-62467047	chr3:62467048-62467197	chr3:62467198-62467257	chr3:62467258-62467347	chr3:62467348-62467497	chr3:62467498-62467647	chr3:62467648-62467797	chr3:62467798-62467947	chr3:62467948-62468097	chr3:62468098-62468247	chr3:62468248-62468397	chr3:62468398-62468547	chr3:62468548-62468697	chr3:62468698-62468797	chr3:62468798-62468847	chr3:62468848-62468887	chr3:62468888-62468997	chr3:62468998-62469017	chr3:62469018-62469147	chr3:62469148-62469297	chr3:62469298-62469447	chr3:62469448-62469597	chr3:62469598-62469747	chr3:62469748-62469812	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.273108	0.281681	0.372315	0.78976	0.963356	0.250202	0	0	0	0	0.454609	0.832568	0.778154	0.300002	0.0105301	0.394424	0.199256	0	0.100914	0.416929	1.12374	0.502602	0.272159	0.411864	1.08592	0.516689	0.299933	0.46622	0.481365	0.302528	0.22615	0.187835	0.20559	0.322371	0.66702	0.386191	0.454036	0.401289	0.20136	0.225154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.335036	0.10696	0	0	0.0174335	0.438458	0.949201	0.287386	0	0	0.210292	0.220024	0.936222	0.626773	0.316941	0.314338	0.0136427	0.2558	0.252958	0.653323	0	0.195993	0.15527	0.0155898	0	0.00682133	0.771867	0.221645	0.624354	0.747136	0.85083	0.502485	0.07674	0	0.823967	1.549	1.25218	0.831607	0.52316	0.502618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.242225	0.0497146	0.245086	0.619442	0.876234	0.380137	0.275356	0.344595	0.391055	0.606217	0.309149	0.790638	0.527852	0.372078	0.552367	0.275274	0.141354	0.427378	0.459928	0.689414	0.468172	0.267652	0.34101	0.742443	1.26101	0.74963	0.338497	0.470129	0.498251	0.455227	0.438606	0.491135	0.537562	0.874952	1.18894	0.859303	1.22142	0.535315	0.351848	0.172924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.360225	0.449984	1.17166	0.806366	0.573625	0.452209	0.329575	0.0710028	0.380697	0.617059	0.60847	0.357922	0.412064	0.0714887	0.0954535	0.348313	0.34309	0.233005	0	0.167399	0.0084544	0.0432015	0.285138	0.372512	0.39465	0.529046	0.666532	0.250265	0.631735	0.4022	0.519115	0.796212	0.036987	0.505853	0.595779	0.503975	1.04534	1.65266	0.882589	0.650685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0	0	0	0	0	0.273823	0.346209	0.495773	0.608625	0.331897	0.656485	0.644613	0.3089	0.451255	0.199818	0.397769	0.475196	0.47565	0.334655	0.469329	0.231243	0.265657	0.915543	0.673699	0.625597	0.319041	0.539545	0.524927	0.947537	1.07605	0.886433	0.248823	0	0	0.322948	1.31266	2.63509	2.95925	1.77405	0.0938338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	0.523004	0.676994	0.57153	0.419044	0.954343	0.687886	0.270506	0.541025	0.647136	1.13732	0.862835	0.887343	0.914452	0.768076	0.48868	0.446441	0.887396	1.23881	1.34269	1.07766	0.65901	0.746025	0.749338	0.726305	0.809387	1.16541	1.18635	0.517048	0.677903	0.953967	1.06381	1.25289	1.10683	0.658245	0.265242	0.386886	0.79972	1.07371	1.39431	0.247166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0.127029	0.144505	0.205925	0.194424	0.198054	0.167824	0.359776	0	0.173206	0.0824882	0	0	0	0.410979	0.363025	0.108649	0.164076	0	0	0.204478	0.602817	0.507743	0.502633	0.561919	0.0222315	0.0705632	0.577421	0.277106	0.336116	0.190792	0.418483	0.585745	0	0.0339605	0.231777	0.300332	0.360491	0.148345	0.210822	0.0363196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0	0	0	0.0620337	0.264801	0.369059	0.481956	0.447074	0.497159	0.268402	0.160752	0.19649	0.769388	0.541262	0.249497	0.595672	0.232093	0.258507	0.247508	0.0249941	0	0.0417343	0.236059	0.446629	0.845537	0.437797	0.633839	0.40285	0.0951068	0.532424	0.579754	0.979282	0.772555	0.618453	0.191536	0.370405	0.710521	0.71031	0.357452	0.641667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.698686	0.543307	0.287743	0.106965	0.0489435	0.20976	0.233515	0.134151	0.366218	0.457073	0.483586	0.479782	0.346039	0.319669	0.319091	0.443701	0.151242	0.223165	0.128438	0.239642	0.609904	0.715773	0.781521	0.525397	0.977184	1.12771	0.905509	0.511082	0.739907	0.704724	0.535913	0.286572	0.286366	0.355399	0.214005	0.554555	0.824544	0.266354	0.573453	0.573477
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.359083	0.461825	0.317456	0.418419	0.49132	0.130204	0.270038	0.7051	0.693849	0.375053	0.66947	0.240034	0	0	0.311294	0.505487	0.131101	0.345799	0.496772	0.219061	0.239211	0.258356	0	0.422749	0.401307	0.0356301	0.28129	0.255524	0.195554	0.10054	0.21668	0.234158	0.22222	0.168848	0.190086	0.520333	1.14461	1.27503	1.53203	0.283988
