	chr1:77915066-77915215	chr1:77915216-77915365	chr1:77915366-77915515	chr1:77915516-77915665	chr1:77915666-77915815	chr1:77915816-77915965	chr1:77915966-77916115	chr1:77916116-77916265	chr1:77916266-77916305	chr1:77916306-77916415	chr1:77916416-77916565	chr1:77916566-77916715	chr1:77916716-77916865	chr1:77916866-77917015	chr1:77917016-77917165	chr1:77917166-77917305	chr1:77917306-77917315	chr1:77917316-77917465	chr1:77917466-77917615	chr1:77917616-77917765	chr1:77917766-77917915	chr1:77917916-77918065	chr1:77918066-77918215	chr1:77918216-77918365	chr1:77918366-77918515	chr1:77918516-77918665	chr1:77918666-77918815	chr1:77918816-77918965	chr1:77918966-77919115	chr1:77919116-77919265	chr1:77919266-77919415	chr1:77919416-77919565	chr1:77919566-77919715	chr1:77919716-77919865	chr1:77919866-77920015	chr1:77920016-77920165	chr1:77920166-77920257	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	1.08697	0.694397	0.766484	1.1984	0.693282	0.786918	0.653486	0.652979	0.238134	0.180706	0.166636	0.79573	0.368894	0.785321	0.522343	1.20591	1.88484	1.63171	0.376936	0.500353	0.731778	1.03839	0.788754	0.295546	0.87099	0.795614	0.582097	0.425788	0.421092	0.867905	0.481773	1.17581	1.23863	0.928068	0.491328	0.229768	0.78434	0.334884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.249992	0.610565	0	0.29568	0.0191973	0.157421	0.190722	0	0.14398	0.634626	0.199181	0.345633	0	0.481343	0.214941	0	0	0	0	0	0.009082	0.339061	0.175178	0.0479951	0.158388	0.201021	0.243667	2.02179	0.947478	0.0983863	1.22732	1.00969	0.094364	0.756857	0.631654	0.103191	0.312158	0.0782609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.937924	0.325157	1.08615	0.998722	1.14246	0.988	0	0	0.0261602	0.972757	0.219299	0	0	0	0.878984	0.254128	0	0.397636	1.60658	0.216258	0	0.776058	0.283958	0.917085	0	0	0	0.682495	0.371469	1.40905	1.66948	2.19024	0.106815	0.245059	1.45005	0.620742	0.458713	0.258065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	3.85731	1.17831	1.05274	0	0	0	0	0	1.00639	0.922785	0	0	0	0	0.349953	0.575133	0	0	0	0	0	0	0	0	0.267055	2.07734	0.112	0.118984	1.94179	0.6048	0	0	0	0	1.09714	0.361824	0	0.0650888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0.487093	0.125697	0.159569	0.101778	0	0	0	0	0	0	0	0	0	0	0	0.385555	0.872368	0.461628	0.527056	0.338043	0	0	0.399835	0.472533	0	0	0.294424	0.693056	0.934267	1.66571	1.03329	0.904909	0.255601	0.18318	0.136192	0.0558765	0.627642	0.0944882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0.831004	0.171873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186439	0.656067	0.253018	0.212698	1.31985	2.16948	1.55449	0.640919	0.688794	0.461034	0.613721	0.693063	0.520847	0.218023
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0	0	0.0964227	0.386282	0.128387	0.693126	0.244687	0.0420819	0	0	0	0	0	0.107541	0.112933	0.167354	0.117264	0.0229751	0	0	0	0	0.101153	0.272195	0.538533	0.0969984	0.526277	0.682163	0.351401	0.247749	0.549899	0.110142	0	0	0.306636	0.371421	0.694657	0.104693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.827272	0.693267	0.169445	1.19605	0.204463	0	0	0	0	0	0	0	0.243111	0.99267	0.0350024	0	0	0	0.250489	0.53965	0.0571144	0	0.4199	1.53127	1.27885	0.871386	0.0110544	0.480696	0.780417	0.794604	1.20325	0.374268	0.959789	1.22709	1.05539	0.30207	0	0.51425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	1.59082	0.471111	0	0	0.0127528	0.949487	0.319585	1.52148	0	0	0	0.726799	0.640175	0.258566	1.0598	0.174208	0	0.0721644	0.567213	0.58564	0.244241	0	0.649191	0.511049	0.480593	0.264226	0.546226	0.400649	1.19476	1.81006	2.55128	0.598705	0.534112	0.273194	0.693573	0.681749	0.259221	0.525335
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.451611	0.475575	0.485161	0.528298	0.131328	0	0.0690144	0.271389	0.424291	0.438016	0.488037	0.423814	0.355126	0.132934	0.0574685	0.447905	0.57527	0.269408	0.178339	0.429565	0.455177	0.429878	0.0383413	0.0249219	0.190794	0.166807	0.000958533	0.0920584	0.677471	1.04029	1.0865	0.243679	0.185997	0.0968119	0	0.200404	0.248591	0.56129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	1.62497	1.33507	1.28188	1.06676	0.410492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00675867	0.593063	1.01731	1.17929	0.650793	0.12364	0.683577	1.09751	0.99906	0.468376	0.342679	0.952137	0.897161	1.00356	1.1433	0.249423
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.500797	0.10853	0.324728	0.341265	0.316976	0.372102	0	0.186048	0.2584	0.15504	0.157624	0.148149	0.161069	0.181741	0.142122	0.50389	0.51681	0.326452	0.241173	0.186787	0.332217	0.702533	0.315031	0.281903	0.13301	0.233948	0.576613	1.07544	2.35358	2.10502	1.07238	0.720085	0.744202	0.605527	0.278182	0.300496	0.377777	0.67044
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.3795	0.278191	0.335333	0.373161	0.312856	0.384274	0.0539451	0.037886	0.140502	0.130952	0.0133807	0.0771543	0.159574	0.192951	0.119599	0.0604509	0.209894	0.24657	0.0869408	0.132149	0.0309547	0.100322	0.341151	0.154156	0.666483	0.657521	0.604625	0.179595	0.615621	0.412637	0.509959	0.369986	0.486647	0.769929	0.545489	0.527745	0.139237	0.943844
