	chr13:77591014-77591163	chr13:77591164-77591313	chr13:77591314-77591463	chr13:77591464-77591613	chr13:77591614-77591763	chr13:77591764-77591913	chr13:77591914-77592063	chr13:77592064-77592213	chr13:77592214-77592363	chr13:77592364-77592473	chr13:77592474-77592513	chr13:77592514-77592663	chr13:77592664-77592723	chr13:77592724-77592813	chr13:77592814-77592963	chr13:77592964-77593113	chr13:77593114-77593173	chr13:77593174-77593263	chr13:77593264-77593413	chr13:77593414-77593563	chr13:77593564-77593713	chr13:77593714-77593863	chr13:77593864-77593923	chr13:77593924-77594013	chr13:77594014-77594163	chr13:77594164-77594313	chr13:77594314-77594463	chr13:77594464-77594613	chr13:77594614-77594763	chr13:77594764-77594913	chr13:77594914-77595063	chr13:77595064-77595213	chr13:77595214-77595363	chr13:77595364-77595513	chr13:77595514-77595663	chr13:77595664-77595813	chr13:77595814-77595893	chr13:77595894-77595963	chr13:77595964-77596073	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	1.56069	1.30681	1.04545	1.35626	0.645672	1.02038	1.16374	0.930358	0.896433	0.486273	0.263395	0.384469	0.906007	1.26903	1.10892	0.735292	0.744026	0.359189	0.205762	0.258464	0.394035	0.130576	0.497927	0.491903	0.380274	0.725293	0.637834	0.440262	0.0951657	0.509143	0.483326	0.517111	0.994837	1.26681	1.10691	0.50151	0.148492	0.279684	0.631438	0.706755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0.69628	0	0.220995	0.127148	0	0	0.0475301	0.551819	0.391475	0.17999	0.0895954	0.103496	0.0281227	0.229815	0.26453	0.372012	0.365603	0.0143992	0.209976	0	0.534697	0.065209	0.267102	0.164655	0.127572	0.412743	0	0	0	0.296675	0	0.381443	0.487251	0.398345	0.434463	0.530589	0.421664	0.330255	0.842459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.66497	0.96916	0.510544	0.27874	0.824909	0.168541	0.050208	0.585012	0	0	0	0.42467	1.80001	0.789159	0.00442533	0.312108	0.59261	0.106155	0.396881	0.214248	0.298079	0.200006	0	0.0958822	0.274365	0.191388	0.585277	0.645762	0.29828	0.535196	0.111526	0.230097	0.949901	0.714629	0.245186	0.420925	0	0.556669	0.546416	0.963855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.246627	0.23732	0	0	0.183446	1.33003	1.07779	0.078589	0.0149744	0.614577	0.471082	0.161412	0.360633	0.965567	0.355204	0	0.110517	1.35722	0.6631	0.744533	0.730573	1.58042	1.33783	1.14782	0.800699	1.39693	0.644993	1.39971	0.483814	0.365726	0.513588	0.815392	0.662799	0.516417	0.360015	0.213295	0.545456	1.28618	1.48953	0.411765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0	0	0	0	0.193988	0.837447	0.302939	0	0.192318	0.314633	0.0734792	0.308979	0.317554	0.665667	0.839569	0.26208	0	0.163058	0.506592	0.0127509	0.0215591	0.393744	0.771486	0.406663	0.473333	0.523281	0.174066	0.151581	0	0.0398355	0.403668	0.0119373	0.377016	0.083584	0	0.404938	0.685337	1.25193	1.04623	0.319277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.0857367	0.129814	0.100322	0.271591	1.14503	1.95897	0.588789	0.290373	0.437358	0.161746	0.437473	0.805866	0.94886	1.6011	1.34342	0.506605	0.217036	0.0167557	0.229889	0.401339	0.523552	0.438707	0.393762	0.484437	0.195558	0.50984	0.835063	0.374945	0.0503758	0.284009	0.21099	0.289633	0.997267	0.440257	0.844854	0.986819	0.547304	1.31629	1.3175	0.288235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0	0	0	0.00363487	0.810575	0.981414	0.82148	0	0	0	0	0.319868	0.572491	1.29038	1.1159	0.178108	0	0	0	0	0	0	0.354399	0.490707	0.515155	0.519786	0.123585	0.239901	0.614292	0.0181743	0	0	0	0	0	0.690625	1.09046	1.16056	0.520447	0.457373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0	0	0	0	0.0648405	0.648493	0.458919	0	0.715852	0.622429	0.018704	0.720839	0.74828	0.444782	0.74828	0.498828	0.74828	0.74828	0.229459	0	0	0	0	0	0.399082	0.74828	0.119718	0.74828	0.329237	0	0.104754	0.74828	0.319261	0	0.728326	0.715851	0.74828	0.871192	2.14268	0.492481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0	0	0	0.136338	0.768002	1.21355	0.832443	0.0770835	1.1895	0.51131	0.27636	0.639102	1.49366	1.18102	0.585211	0.666912	0	0	0	0.305742	0.696773	2.09641	1.57731	1.30304	0.37207	0.692517	0.968714	1.10505	0.115452	0	0	0.194035	0.201802	0	0.112359	0.311252	0.362581	1.5509	0.564142	0.698413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0	0	0	0	0	0	0	0	0.19448	0.31034	0.95423	1.53921	2.01197	1.7137	0.635138	0.343445	0.62069	0.800735	0.694765	0.416907	0.0786195	0	0	0	0	0.00413787	0.69308	1.20611	0.455164	0	0	0	0	0	0	0	0	0.0748644	0.412179	0.334004
