	chr19:35775145-35775294	chr19:35775295-35775444	chr19:35775445-35775594	chr19:35775595-35775744	chr19:35775745-35775894	chr19:35775895-35776044	chr19:35776045-35776194	chr19:35776195-35776344	chr19:35776345-35776494	chr19:35776495-35776644	chr19:35776645-35776794	chr19:35776795-35776944	chr19:35776945-35777094	chr19:35777095-35777244	chr19:35777245-35777394	chr19:35777395-35777544	chr19:35777545-35777694	chr19:35777695-35777844	chr19:35777845-35777994	chr19:35777995-35778144	chr19:35778145-35778294	chr19:35778295-35778444	chr19:35778445-35778594	chr19:35778595-35778744	chr19:35778745-35778894	chr19:35778895-35779044	chr19:35779045-35779194	chr19:35779195-35779344	chr19:35779345-35779494	chr19:35779495-35779644	chr19:35779645-35779794	chr19:35779795-35779944	chr19:35779945-35780094	chr19:35780095-35780242	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.341159	0	0	0	0.255803	0.0970288	0	0	0	0.189667	0.297716	0.418176	0.0971152	0	0.277323	0.0749768	0.351703	0	0	0	0	0	0	0	0	0	0	0.238162	0.11467	0.307258	0.0455741	0	0	0	0.421941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.673405	0.345365	0.357216	0.71356	0.882628	0.963973	0.294832	0.492023	0.389531	0.650286	0.514795	1.07542	0.754731	1.11372	0.595759	0.406485	0.487645	0.17711	0.227762	0.221558	0.236488	0.43611	0.797335	0.84848	0.955927	0.68777	0.721639	0.39654	0.529068	0.507818	0.240422	0.0145675	0.251382	0.277106	0.533333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.139832	0.322997	0.284967	0.493865	0.28475	0	0.165879	0.702807	0.0273093	0	0.109926	0.65171	0.834063	0.439007	0.404523	0.0556907	0	0	0.420167	0.810949	0.599348	1.01249	0.774468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0	0	0	0	0	0	0.0867579	0.132141	0.0669445	0.380303	0.46108	0.560513	0.194022	0	0	0	0	0	0	0	0	0	0.21559	0.701869	0.040723	0.0155731	0.28982	0.494623	0.158072	0	0	0	0	0.138728
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0	0.659895	0.0971271	0	0.497146	0.894346	0.259861	0.495437	0.258143	0.224576	1.19108	0.636514	0.876788	0.55976	0.751287	2.43575	1.09581	0.873665	1.31747	0.517965	1.50845	0.58483	1.08737	0.541829	0.340153	0.927699	1.65163	0.550921	0	0	0	0.354323	0.248386	0.568755	0.553279
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0.349736	0.355955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772577	0.0247461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.777741	0.26027	0	0	0.290233	0.833449	0	0	0.036744	0.695078	1.2193	0.430981	0.179201	0.353911	0	0.250067	0.256669	0	0	0.209902	0.400917	0.285873	0	0.342941	0.860413	0.0796119	1.04554	0.217591	0	0	0.300076	0.41337	1.26991	0.242746	0.93865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.702886	0.150054	0	0.397513	1.00296	0.813448	0.20797	0	0.361173	0.642663	0.221133	0.39488	0.0131627	0	0.246204	0.304925	0.148976	0.38798	0.250135	0.0164472	0.321139	0.264091	0.157952	0.39488	0.0526507	0.0921387	0.37794	0.077097	0.16585	0.873967	0.689711	0.0868736	0	0	0.709046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.476477	0	0	0	0	0	0.183243	0.623027	0.207691	0	0	0.183243	0.16352	0.154744	0.183243	0.39504	0.169704	0	0.0407453	0	0.138367	0	0.0366733	0	0.181283	0.366487	0.183243	0	0	0.334347	0.154832	0	0	0.137912	0.273909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.256178	0.0658637	0	0.00902927	0.421317	0.496856	0.315354	0.461658	0.514946	0.147978	0.164214	0.405875	0.0434969	0.044232	0.131407	0.18122	0.411416	0.711242	0.450081	0.18239	0.349209	0.818177	1.0332	0.245869	0.245947	1.10794	0.537032	0.676537	0.167647	0	0.184751	0.29407	0.37914	0.40775	0.411348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.799174	0.0279043	0	0	0.362755	0.753415	0	0.216241	1.85099	0	0.31443	1.87557	1.19877	0.715395	1.6333	0.320266	0.016158	0.596459	1.65096	2.01037	0.920862	2.27953	0.515951	0.268352	0.909866	0.937206	1.25771	0.0481501	1.39393	2.20088	2.29944	0.874035	0.367582	0.912529	0.0652174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0	0	0	0.563863	0	0	0	0	0.313839	0	0	0	0	0	0	0	0.0743872	0.580966	0.498574	0.379866	0	0.0650823	0.843828	0.241734	0.206558	0.0912026	0.637385	0.107466	0.150535	0	0.476791	0	0	0.894068	0.62963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0.383802	0.398547	0	0	0.483686	0.789408	0	1.45193	1.59193	0.537818	3.02428	0	0	0.626702	0.430343	0.749077	0.989254	0	0.811887	1.32255	1.5331	1.35411	0.768667	1.20591	1.60015	0	0	0	0	0	0	0	0	0.873474	0.338028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	1.42822	0.756563	0.648812	1.13192	1.16506	0.722592	0.493044	0.151644	0.353837	0.542754	0.275076	0.233742	0.251415	0.286254	0.177334	0	0.0547402	0.160123	0.0232336	0.146491	0.307568	0.327585	0	0.0628984	0.306317	0.258327	0.319838	0.182147	0.236008	0.252415	0.416639	0.135191	0	0	0.555668
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.15988	0.228604	0.504573	0.620993	0.63188	0.285893	0.0682843	0.615058	0.435586	0.563126	0.343066	0.302339	0.325842	0.157817	0.066885	0.497623	0.753998	0.970335	0.850844	0.638663	0.550639	0.604494	0.514603	0.290541	0.0951811	0.551906	0.948898	0.520303	0.444709	0.669071	0.481548	0.502099	0.477223	0.837844	0.447154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.13697	0	0	0	0	0	0	0	0	0.240149	0.179102	0.19778	0.176781	0	0	0	0	0.117502	0.211053	0.216041	0.04774	0	0	0	0	0	0	0.234032	0.124173	0	0.028985	0.331594	0.45125	0.863189	0.605825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00313573	0.451674	0.17251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	0.512703	0.823532	0.42075	0.192233	0.503595	0.388946	1.06782	1.1121	1.09189	0.819567	1.14856	0.623458	0.718586	1.24109	0.555059	1.4235	1.14401	0.374593	0.508553	0.540677	0.510889	0.267231	0.361893	0.545194	0.589339	0.603932	0.564759	0.901481	0.85595	0.774415	0.843707	0.853488	0.847433	0.437952	0.541845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0	0	0	0	0	0	0	0	0.0111817	0.28017	0.112294	0.173994	0.022212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135812	0.19811	0	0	0.119685	0.0492141	0	0.52111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0.0964201	0.237683	0	0	0	0	0.0223701	0.184554	0.106703	0	0.0657123	0.26984	0	0	0	0	0	0	0	0.114864	0.211118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0	0	0	0.00656053	0.196123	0	0.0466693	0.337414	0.563666	0.269311	0.358501	0.349275	0.497291	0.490687	0.424807	0.892084	0.705392	0.796152	0.879498	0.680203	0.6993	0.606333	0.417439	0.354552	0.465479	0.722724	1.00236	0.739272	0.568307	0.541518	0.107475	0.451869	0.548353	1.17302	0.264706
