	chr15:44752400-44752549	chr15:44752550-44752699	chr15:44752700-44752849	chr15:44752850-44752999	chr15:44753000-44753149	chr15:44753150-44753299	chr15:44753300-44753449	chr15:44753450-44753599	chr15:44753600-44753749	chr15:44753750-44753899	chr15:44753900-44754049	chr15:44754050-44754119	chr15:44754120-44754199	chr15:44754200-44754349	chr15:44754350-44754499	chr15:44754500-44754649	chr15:44754650-44754799	chr15:44754800-44754949	chr15:44754950-44755099	chr15:44755100-44755249	chr15:44755250-44755399	chr15:44755400-44755549	chr15:44755550-44755699	chr15:44755700-44755849	chr15:44755850-44755999	chr15:44756000-44756149	chr15:44756150-44756299	chr15:44756300-44756449	chr15:44756450-44756599	chr15:44756600-44756749	chr15:44756750-44756899	chr15:44756900-44757049	chr15:44757050-44757199	chr15:44757200-44757349	chr15:44757350-44757499	chr15:44757500-44757649	chr15:44757650-44757799	chr15:44757800-44757876	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.560967	0.467782	0.398457	0.757023	0.856369	0.726296	2.43846	3.2022	2.42387	1.74594	1.57738	0.266353	0.344622	1.0183	0.685652	1.30271	2.31266	1.24992	1.84783	1.68534	1.23384	0.733541	0.183446	0.266216	0.213714	0.168242	0.23883	0.305912	0.42221	0.0750616	0.099572	0.0996412	0.038136	0.203392	0.27462	0.192914	0.834952	0.920576	0.585366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.309879	0.316187	0.367165	0.737809	0.943116	1.06855	2.46292	2.00187	2.51851	1.4727	0.623241	0.196664	0.161558	0.20001	0.321011	1.55449	3.17756	3.47565	1.25554	0.885409	0.69919	0.710902	0.784127	0.187661	0.173585	0.375183	0.476802	0.361275	0.273322	0.280206	0.170016	0.20136	0.205843	0.137764	0.188267	0.326594	0.383609	0.0315071	0.738095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	1.14402	0.567203	1.192	1.31727	1.68048	0.951309	2.39534	2.65101	1.7094	2.03715	1.88824	1.39575	1.07248	0.610194	1.2389	0.99646	1.71951	1.16548	0.236176	0.849359	1.26544	0.780243	1.41351	0.898564	0.225264	0.479753	0.785596	0.311579	0.194371	0.01958	0.298427	0.367385	0.273738	0.410706	0.616098	0.48673	0.507869	0.241124	0.564972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.824249	1.48117	1.20023	0.89894	1.06228	0.927625	1.93943	2.08038	2.39214	2.10359	1.71231	1.58889	0.594055	0.563046	0.632898	1.62613	2.13962	1.66869	2.57555	2.05344	1.0471	0.745459	0.32649	0.485831	0.430056	0.361855	0.161429	0.261131	0.122579	0	0.136145	0.413033	0.0755121	0.215846	0.0836612	0.537167	0.489419	0.694155	0.342105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0.520706	0.837592	2.05754	2.81497	1.5478	1.90715	2.98292	1.69501	2.08518	3.90306	2.34041	0.855227	1.09748	1.76575	1.55551	1.37391	2.82043	2.20972	1.28966	0.523539	0.10789	0.736955	1.14082	0.539169	0.452512	0.0942762	0.275479	0.208822	0.534086	0.66867	0.646102	0.309669	0.633963	0.406446	0.657547	1.05666	1.5968	0.986829	0.588235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.833473	0.484085	0.79801	0.656424	0.871679	0.872995	1.78946	2.18738	2.16459	3.2612	1.97595	0.931932	1.5379	2.33727	2.61722	2.57291	2.78359	1.98198	2.52733	1.70399	0.907632	0.606295	0.388045	0.470207	1.08417	0.89392	0.516309	1.27528	0.804959	0.359968	0.37692	0.590751	0.386626	1.07709	0.455139	0.311361	0.0109609	0.505007	0.738095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	3.97407	5.09877	5.15321	6.13929	8.8881	8.44309	14.1582	11.2574	7.17225	7.05043	4.03356	1.21351	1.44586	2.80819	6.84649	3.68916	3.31995	3.48387	2.79632	1.63075	1.24945	0.709535	1.92011	0.543362	0.995975	1.10372	0.540047	0.628899	0.665537	0.788047	0.230525	0.826442	0.773162	0.355183	0.103556	0.203552	0.0018794	0.165005	0.831858
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.bb312763-aab5-42d7-8f1f-61e48149dd10.fc.signal	0	0	0	0	0	0	0	0	1.98703	5.82923	4.6351	1.81532	0.941416	0.903402	0.814197	0.184173	0	0.911133	2.54727	1.6342	0.141523	0	0	0	0	0	0.106627	0.558336	0.381917	0	0	0	0	0	0	0	0	0	0.695652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.18217	0	0.318329	0.891685	1.55411	0.717148	0.996222	1.18605	1.77667	1.81602	1.76602	0.76221	0.265113	1.58976	2.24173	1.77624	2.15607	1.33672	1.48671	1.49939	1.22389	1.32975	0.901948	0.87421	1.24789	1.23022	0.752577	0.433822	0.392921	0.235217	0.298531	0.486277	0.438748	0.330963	0.465013	0.953495	0.74615	0.783638	0.65873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bac25e3f-fc09-41ff-86d6-c2a6c3049d47.fc.signal	0.220306	1.3263	1.30131	1.02425	1.81676	2.17107	2.91288	1.9712	2.77748	1.04501	0.316248	0.72019	0.319293	0.0488081	0	0.138545	0.708624	1.70099	1.99618	1.28541	1.56695	1.12032	1.42686	0.851641	1.43081	0.405032	0.436618	0.0265743	0.255808	0.0108977	0.0386104	0.363393	0.426988	0.72452	0.256636	1.41708	0.116989	0.963978	0.743056
