	chr4:8596953-8597102	chr4:8597103-8597252	chr4:8597253-8597322	chr4:8597323-8597362	chr4:8597363-8597402	chr4:8597403-8597552	chr4:8597553-8597702	chr4:8597703-8597852	chr4:8597853-8598002	chr4:8598003-8598152	chr4:8598153-8598302	chr4:8598303-8598452	chr4:8598453-8598602	chr4:8598603-8598712	chr4:8598713-8598752	chr4:8598753-8598902	chr4:8598903-8599052	chr4:8599053-8599202	chr4:8599203-8599352	chr4:8599353-8599502	chr4:8599503-8599652	chr4:8599653-8599802	chr4:8599803-8599952	chr4:8599953-8600102	chr4:8600103-8600182	chr4:8600183-8600252	chr4:8600253-8600402	chr4:8600403-8600552	chr4:8600553-8600702	chr4:8600703-8600852	chr4:8600853-8600922	chr4:8600923-8601002	chr4:8601003-8601062	chr4:8601063-8601152	chr4:8601153-8601302	chr4:8601303-8601452	chr4:8601453-8601602	chr4:8601603-8601752	chr4:8601753-8601902	chr4:8601903-8601985	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0.349892	0.00630057	0	0	0	0	0	0	0	0.0857777	0.209313	0	0	0	0.0852677	0.267564	0	0	0.0411637	0.609434	0.0508567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229141	0.328789	0	0	0.0191083
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.794209	1.68786	0.185817	0	0	0	0.546311	0.347098	0.446943	0.783774	1.1287	1.5309	0.312918	0	0	0	0	0	0	0.77362	0.11104	0	0	0.449873	0.751489	0	0.825305	1.87457	0.285055	0.527045	0.406354	0.991996	0.719929	0.294548	0.154578	1.32321	1.08979	1.46734	0.945564	0.143385	0.16058
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0	0	0.131004	0.370867	0.436567	0.230939	0	0	0	0	0	0	0.121638	0.209378	0.502456	0.518517	0.017123	0.161331	0.161325	0	0	0	0.205772	0.0853671	0	0	0	0	0	0	0	0.180884	0.321571	0.179096	0	0	0	0	0	0	0.0377685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.345239	0.957068	0.76058	0.773476	0.805304	0.703158	0.717457	0.375979	0.442946	0.700138	0.185187	0.51349	0.786726	0.57899	0.655662	0.597418	0.219011	0.514773	1.00283	0.715637	0.333426	1.18166	0.646932	0.393672	0.186122	0.858442	1.11633	0.558568	0.279974	0.392665	1.01733	1.06688	1.17995	1.04253	0.210283	1.29058	0.953524	0.249923	0.393117	1.2481	0.430206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.946747	0.967699	0	0	0	0.564954	0.269402	0.238194	0.374905	0.336846	0	0.0989217	0.0656243	0.316563	0.30152	0.33522	0.342594	0.333944	0.206206	0.568978	0.291753	0.626389	0.282324	0	0	0.392125	0.630224	0.215741	0.219981	0.167866	0.615908	1.56602	0.908592	0.562448	0	0.657234	0.965071	1.22657	1.64789	0.52717	0.406951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0.392573	0.206453	0.320267	0.397017	0.52058	0.527569	0.549106	0.508472	0.515604	0.492278	0.40159	0.381769	0.600655	0.988406	1.05085	0.823237	0.341662	0.325374	0.370489	0.501516	0.911673	0.855594	0.46386	0.00620133	0.10448	0.280613	0.768319	0.975384	0.910513	0.877133	0.442735	0.256587	0.240053	0.63444	1.11825	1.0641	0.608013	0.380367	0.364998	0.429785	0.491575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.165609	0.355955	0.310521	0.145409	0.125344	0.166838	0.230181	0.345374	0.322877	0.342024	0.130731	0	0.0415137	0.128949	0.120674	0.0653548	0.117041	0.574096	0.772761	0.82418	0.762735	0.604731	0.766178	0.607413	0.30482	0.469421	0.584053	0.802131	0.554746	0.86633	0.787725	0.347867	0.221759	0.0290644	0.25369	0.392627	0.419899	0.114372	0.0983881	0.066638	0.932927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.69848b5e-1d71-4ca5-a68d-b2c1db7d8201.fc.signal	0.835922	1.89579	1.00768	0.406911	1.02878	1.61127	1.97455	0.894411	1.33661	1.21495	0.692276	2.55912	1.04112	0.918208	0.75406	1.2456	1.11594	2.53541	1.00488	2.27868	0.817888	1.67807	1.51853	0.377961	0	0	0.395945	1.53594	0.79577	1.95933	1.05027	3.88127	3.17149	0.177584	1.21373	1.43621	2.89961	1.77117	1.19004	0.551668	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.66df243c-6c5c-42f5-bb98-73ebf9a3096e.fc.signal	1.10181	0.910678	1.01061	0.759133	0.556966	1.50462	0.710548	0.468655	0.397334	0.485753	0.523031	0.930688	0.421504	0.0827523	0	0	0.0745064	0.474693	0.546926	0.944967	1.13341	0.386221	0.436486	0.21081	0.058694	0.213105	0.477949	0.527236	0.735212	1.30774	1.03885	0.727201	0.882247	0.701477	0.744564	0.30556	0.502443	0.74258	0.532852	0.492636	0.293333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	1.10237	1.2077	0.958995	0.49359	0.49359	0.480428	0.243504	0.217795	0.332361	0	0.403483	1.24719	3.14267	2.71042	1.17232	0.128332	0.269829	1.12213	0.575684	0.397658	0.745273	0	0.0756838	0.625211	0.777398	0.98717	1.36897	1.29456	0.042528	0	0	0	0	0	0.200727	0.86542	0.250086	0.802899	0.513329	0	0.259036
