	chr17:82693889-82694038	chr17:82694039-82694188	chr17:82694189-82694338	chr17:82694339-82694488	chr17:82694489-82694638	chr17:82694639-82694788	chr17:82694789-82694938	chr17:82694939-82695088	chr17:82695089-82695238	chr17:82695239-82695388	chr17:82695389-82695538	chr17:82695539-82695688	chr17:82695689-82695838	chr17:82695839-82695988	chr17:82695989-82696138	chr17:82696139-82696288	chr17:82696289-82696438	chr17:82696439-82696588	chr17:82696589-82696628	chr17:82696629-82696738	chr17:82696739-82696888	chr17:82696889-82697038	chr17:82697039-82697188	chr17:82697189-82697338	chr17:82697339-82697488	chr17:82697489-82697638	chr17:82697639-82697788	chr17:82697789-82697938	chr17:82697939-82698088	chr17:82698089-82698238	chr17:82698239-82698328	chr17:82698329-82698388	chr17:82698389-82698468	chr17:82698469-82698538	chr17:82698539-82698688	chr17:82698689-82698838	chr17:82698839-82698988	chr17:82698989-82699038	chr17:82699039-82699138	chr17:82699139-82699288	chr17:82699289-82699353	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	2.39097	2.79244	4.70108	5.15763	4.63026	3.45705	4.1335	4.18212	4.67021	4.02762	2.52121	2.31451	2.41094	1.59316	0.787224	0.607784	1.46463	0.346101	0	0	0	0.205819	0.147013	0.52793	0.177886	0	0	0.163185	0.189647	0.267564	0.142113	0	0	0	0	0	0	0	0	0.786663	1.53392	0.572816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.701668	1.12335	2.03515	3.0127	2.72336	3.6929	2.19537	2.74992	2.64806	2.36145	1.29383	0.909944	0.945182	1.04456	1.55192	1.53499	0.925148	0.255287	0.238081	0.085667	0.476459	0.67229	1.34753	0.554863	0.894646	0.639069	0.209909	0.901135	1.16515	0.871155	0.767741	0.962155	1.01028	0.697915	0.306698	0.313771	0.508594	0.849732	0.670178	0.415222	0.270926	0.154362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.403041	1.21629	1.77042	1.71435	2.01744	1.17275	1.1373	1.33623	1.92527	0.278615	1.09648	1.13156	0.30081	0.25134	0.406838	1.01037	0.531526	0.519343	0.332138	0.0505906	0.467775	0.266884	0.267066	0.373488	0.125038	0.234928	0	0.202613	0	0	0.127775	0.243836	0.0729465	0.537755	0.121992	0	0	0.126368	0.42212	0.255962	0.364221	0.748503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.600425	0.263313	1.29188	2.35308	1.82938	3.02511	2.48217	2.25576	1.22589	1.56099	1.01341	1.29922	0.481804	0.574094	1.27885	2.10982	1.03967	0.526737	0.0879253	0	0.377889	0.570058	0.405501	0.399405	0.525815	0.144905	0.142057	0.0113017	0.335931	0.159395	0	0	0	0	0	0	0	0.0360232	0.210932	0.246124	0.280101	0.732169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.724435	2.19851	3.08043	3.32078	2.84043	3.31783	4.35322	5.23842	4.12655	4.15201	2.81612	1.48753	1.44378	0.670613	0.319095	0.54098	0.736325	0.916856	0.186405	0	0.0033472	0.628015	0.491012	0.58073	0.391595	0.0266727	0	0	0	0.198831	0.173777	0	0	0	0	0.0824432	0.11639	0.18186	0.0654696	0	0	0.61875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.00958347	0.0299427	0.83357	1.76896	1.83618	2.63478	3.04851	3.3351	1.77156	0.923378	0.669525	0.0598967	0.571292	1.34377	0.451489	0.299482	0.154616	0.0203649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.78731	4.18286	5.98584	0.577164	1.30502	0.641422	1.32927	1.62645	2.01424	0.900091	1.02129	1.06975	0.490887	0.728755	0	0.176641	1.58442	0.756942	0.369277	0.100571	0.193974	0.800689	1.68964	1.74792	0.761952	1.1403	1.27189	0.126425	0	0	0	0	0	0	0	0	0	0	0.321072	1.39032	0.425181	0.331245
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.728639	0.383541	1.29835	1.71867	2.03112	2.82086	1.81292	2.06073	1.36868	2.13748	1.34501	0.959602	0.58416	0.476079	1.40767	1.55236	1.49928	1.45301	0.223482	0	0.516322	0.508611	1.01254	0.486125	0.153207	0.403008	0.178201	0.269496	0.419422	0.483751	0.435858	0	0	0.191046	0.551637	0.162729	0.115253	0.0773188	0.482727	0.566192	0.599718	0.907609
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.163944	0.24362	2.18432	2.21384	3.22323	3.28952	2.73271	2.55993	1.58004	0.447893	0.807894	1.19859	0.265798	1.08482	0.612381	0.761473	1.83957	0.401011	0.121929	0.00842918	0.531293	1.22524	0.439677	0.376704	0.447851	0.208952	0.483555	0.131006	0.22912	0.706842	0.238577	0	0.0406876	0.294178	0.327074	0.0432561	0	0	0.210433	0.537067	1.18078	0.667224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.565995	1.56363	4.16437	2.12018	1.67439	4.9266	4.48037	2.11796	2.54216	2.50864	2.21908	0.626541	0.86345	1.87425	2.30069	2.06379	1.64522	0.83447	0.335648	0	0.202705	0.39488	0.260309	0.628969	0.765186	0.434055	0.39488	0.289579	0.652855	0.78976	0.307129	0.39488	0.39488	0.332827	0	0	0	0	0	0.0182741	0.474435	0.467033
