	chr17:62521736-62521795	chr17:62521796-62521885	chr17:62521886-62522035	chr17:62522036-62522185	chr17:62522186-62522335	chr17:62522336-62522405	chr17:62522406-62522485	chr17:62522486-62522635	chr17:62522636-62522785	chr17:62522786-62522935	chr17:62522936-62523085	chr17:62523086-62523235	chr17:62523236-62523385	chr17:62523386-62523535	chr17:62523536-62523625	chr17:62523626-62523685	chr17:62523686-62523835	chr17:62523836-62523985	chr17:62523986-62524065	chr17:62524066-62524135	chr17:62524136-62524145	chr17:62524146-62524285	chr17:62524286-62524435	chr17:62524436-62524585	chr17:62524586-62524735	chr17:62524736-62524885	chr17:62524886-62525035	chr17:62525036-62525185	chr17:62525186-62525335	chr17:62525336-62525485	chr17:62525486-62525635	chr17:62525636-62525785	chr17:62525786-62525935	chr17:62525936-62526085	chr17:62526086-62526235	chr17:62526236-62526305	chr17:62526306-62526385	chr17:62526386-62526475	chr17:62526476-62526535	chr17:62526536-62526685	chr17:62526686-62526831	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0	0	0	0	0	0	0	0	0	0.066156	0.389618	0.249963	0	0	0	0.452864	0.599909	0.011026	0	0	0	0	0.202658	0.123747	0.33556	0.0144353	0	0.239632	0.538198	0.280829	0	0.22346	0.245576	0.235221	0	0	0	0	0	0	0.368493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0	0.291073	0.613382	0	0	0	0	0.0724132	0.63894	0.0766728	0	0.157605	0.598501	0	0	0	0.366326	0.4217	0	0	0	0	0	0	0	0	0	0	0	0	0.540969	0.247057	0	0	0	0	0	0	0	0	0	0.433962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0	0.0927244	0.2692	0.437981	0.639014	0.0730686	0.40387	0.706233	0.519286	0.416435	0.0897333	0.109496	0.952688	0.563652	0.2692	0.00897333	0.238691	0.288952	0.2692	0.0999886	0	0	0	0	0.123924	0.479351	0.0520481	0	0.131038	0.762415	0.134388	0	0	0	0	0	0	0	0	0	0	0.906667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0	0	0	0	0	0	0.23154	0.229699	0.188864	0.135511	0	0	0	0	0	0	0	0	0	0	0	0.236073	0.337847	0	0	0	0	0	0	0.255589	0.207085	0	0	0	0	0	0	0	0	0	0	0.672065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0	0	0	0.561157	1.25436	0	0.257885	1.09481	0.471647	0	0	0.294825	0.361739	0.308086	0	0	0	0.454121	0	0	0	0	0	0	0.3576	0.247569	0	0	0	0.170548	0.434621	0	0	0	0	0	0	0	0	0	0	0.627119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.167977	0	0	0	0	0	0	0	0	0	0	0.233105	0.180346	0.263378	0	0	0.262857	0.028796	0	0	0	0	0	0	0.233117	0.56947	0	0	0	0.156614	0.134791	0.400529	0.287596	0	0	0	0	0	0	0.331824	0	0.428727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.64623	0.294394	0	0.33604	0.460977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.236541	0.337876	0.014792	0.0207088	0.149399	0	0.0693375	0.130601	0.0162712	0.153837	0.287114	0.356642	0.0889363	0.313867	0.191658	0	0.113934	0.848024	0.083205	0	0	0	0	0	0.0384752	0.768748	1.17145	0.409191	0	0	0.557863	0.122775	0	0	0	0	0	0	0	0.340368	0	0.641326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.181893	0.242144	0.114663	0.196174	0.111027	0.239013	0.354617	0.278848	0.535871	0.16367	0	0	0.0678944	0.0836556	0	0	0	0	0.127302	0.179262	0	0	0	0.155541	0.297875	0.439766	0.50804	0.0327348	0	0.294817	0.801609	0.0872917	0.30188	0	0.0084868	0.18186	0.109116	0.135385	0.330371	0.241264	0.155702	0.368272
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.358818	0.616512	1.18926	0.460752	0	0	0	0.0419246	0.344666	0.0706729	0	0.0335421	0.449114	0.411998	0.105817	0	0	0	0	0	0	0	0	0.136535	0.32256	0.0177845	0.0323442	0.621939	0.301824	0	0	0	0	0	0	0	0.0606454	0.630791	0.71864	0.259909	0	0.576241
