	chr5:147669178-147669327	chr5:147669328-147669477	chr5:147669478-147669627	chr5:147669628-147669777	chr5:147669778-147669927	chr5:147669928-147670077	chr5:147670078-147670227	chr5:147670228-147670377	chr5:147670378-147670527	chr5:147670528-147670677	chr5:147670678-147670827	chr5:147670828-147670977	chr5:147670978-147671127	chr5:147671128-147671277	chr5:147671278-147671427	chr5:147671428-147671577	chr5:147671578-147671727	chr5:147671728-147671877	chr5:147671878-147672027	chr5:147672028-147672177	chr5:147672178-147672327	chr5:147672328-147672477	chr5:147672478-147672627	chr5:147672628-147672777	chr5:147672778-147672927	chr5:147672928-147673077	chr5:147673078-147673227	chr5:147673228-147673377	chr5:147673378-147673527	chr5:147673528-147673677	chr5:147673678-147673827	chr5:147673828-147673977	chr5:147673978-147674127	chr5:147674128-147674277	chr5:147674278-147674427	chr5:147674428-147674454	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0.0321498	0.671091	0.44967	0.25779	0.330955	0.0627929	0.215966	0.488443	0.595777	0.025222	0	0	0	0.0873073	0.674701	0.250013	0	0.374304	0.144867	0	0	0.31606	0.228691	0.984938	0.575872	0.264965	0	0	0.647306	1.065	0.152659	0.44953	0.807745	0.364124	0	0.0907304	0.601867
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0	0.169632	0.79476	0.679203	0.364353	0.289726	0.492987	0.217437	0.332529	0.563927	0.917099	0.420762	0.0137061	0	0	0.360957	0.449533	0.649437	0.785245	0.34869	0.0411184	0	0	0.126455	0.568313	0.29667	0.147698	0.254509	0.075383	0.300587	0.0547522	0	0	0	0	0.273154	0.423904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.ad6f214b-6bc2-494d-ba70-0c0eed50632c.fc.signal	1.14703	0.128159	0	0.143483	0.615777	0	0.339001	0.453486	0.215619	0.496649	0.437019	0.0742784	0.90534	0.502882	0	0.156397	0.61994	0.309779	0	0	0	0	0.255531	0.703857	1.14642	0.670888	0.113764	0.399438	0.940558	0.944007	0	0.116782	0.13475	0.645351	0.402303	0.391599	0.57234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.429236	0.222868	0.331051	0.186331	0.100373	0.253088	0.401065	0.13985	0.20255	0.356499	0.442462	0.399211	0.45202	0.275028	0.133863	0.287651	0.22513	0.130478	0.132458	0.158704	0.51576	1.01929	0.334207	0.237181	0.19493	0.523002	0.480936	0.357514	0.285882	0.0918111	0.231127	0.306681	0.316044	0.402037	0.254648	0.134881	0.314286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	1.24456	0.767553	1.14627	1.55389	1.26768	0.650466	0.715281	1.73302	3.06862	0.711175	1.1029	1.72012	1.54377	1.01906	1.14048	0.526154	0.443759	0.424819	0.0697911	0	0.325835	0.246773	0.0743846	0.517803	0.62095	0.73842	0.785153	0.549232	0.401554	0.442317	0.742978	0.209593	0.34894	0.522259	0.601971	0.327065	0.495098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.379216	0.376651	0.175986	0.266612	0.19512	0.207983	0.313662	0	0	0	0.122212	0.752284	0.566738	0.78943	0.396354	0.413252	0.802322	0.386593	0.28307	0.394378	0.373685	0.485749	0.477394	0.496733	0.364494	0.402711	0.184824	0	0.0847536	0.271372	0	0	0.0814809	0.486742	0.390495	0.274071	0.450847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	0.552165	0.962366	1.11867	0.836737	0.740734	0.863405	0.980825	1.02237	0.582795	0.505576	0.418764	0.531145	0.97895	0.64393	0.54798	0.358334	0.529148	0.90963	1.14856	0.706606	0.733313	0.68253	0.877613	0.953943	0.78391	1.11964	0.363701	0.156615	0.249579	0.176191	0.25118	0.40413	0.50237	0.807446	0.72497	0.770547	0.280992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0	0	0.171409	0.0130177	0.0846916	0.233662	0.254567	0.21791	0.0762653	0	0.149871	0.135387	0.250893	0.564089	0.219979	0.0157656	0.0651859	0.0540643	0.126937	0.286553	0.361666	0.198947	0.199002	0	0	0	0	0	0	0	0.0824929	0.623095	0.311918	0	0	0	0.384248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.153650ef-7ef6-43cd-b5dc-cf062deb8afd.fc.signal	0.90642	0.892739	0.620443	0.136363	0.527189	0.328912	0.43605	0.230455	0.136766	0.357335	0	0	0.500886	0.912175	0.167068	0	0.059157	0.597572	0.366939	0.5629	0.308318	0	0	0.581343	0.329916	0.794824	0.299923	0.25677	0.175649	0.447965	0.133708	0.139458	0.289621	0	0	0	0.549849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.265463	0.161179	0.108665	0.141094	0.313308	0.430054	0.559836	0.919492	0.906076	0.974101	0.573947	0.372101	0.636089	0.716188	1.0537	0.86296	0.469812	0.0441028	0.529715	0.49954	0.954028	0.587737	0.479699	0.232612	0.37641	0.515527	0.785865	0.520788	0.524867	0.693849	0.469434	0.783724	0.684413	0.32524	0.0250605	0	0.250984
