	chr10:117543132-117543281	chr10:117543282-117543431	chr10:117543432-117543581	chr10:117543582-117543731	chr10:117543732-117543881	chr10:117543882-117544031	chr10:117544032-117544181	chr10:117544182-117544331	chr10:117544332-117544481	chr10:117544482-117544631	chr10:117544632-117544781	chr10:117544782-117544931	chr10:117544932-117545081	chr10:117545082-117545231	chr10:117545232-117545381	chr10:117545382-117545531	chr10:117545532-117545681	chr10:117545682-117545831	chr10:117545832-117545981	chr10:117545982-117546131	chr10:117546132-117546281	chr10:117546282-117546431	chr10:117546432-117546521	chr10:117546522-117546581	chr10:117546582-117546731	chr10:117546732-117546881	chr10:117546882-117547031	chr10:117547032-117547181	chr10:117547182-117547331	chr10:117547332-117547481	chr10:117547482-117547631	chr10:117547632-117547781	chr10:117547782-117547931	chr10:117547932-117548011	chr10:117548012-117548081	chr10:117548082-117548231	chr10:117548232-117548316	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0900689	0.172714	0.0360917	0.169909	0.0303002	0.118766	0	0	0	0	0	0	0.167532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.379214	0.0678415	0.353463	0.579624	0.69361	0.479797	0.718123	0.48401	0.169583	0.453366	0.63193	0.289685	0.409643	0.496615	1.30965	0.883115	0.457511	0.172809	0.561211	0.252942	0.314827	1.53395	0.746319	0.060473	0.435395	0.591714	0.290977	0	0.200706	0.83378	1.13337	0.806462	0.267842	0.0589791	0.424657	0.89228	0.178287	0.215534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.655501	0.39488	0.0157952	0.38435	0.358025	0.432905	0.417955	0.311558	0.258064	0.295983	0.292263	0.0509972	0.325787	0.202173	0.102669	0.39488	0.107934	0	0	0	0.50603	0.700247	0.895032	0.78976	0.355392	0	0	0	0.122922	0.366898	0.0842411	0.335431	1.46428	1.08844	0.493387	0.68753	1.74788	0.326146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0	0	0	0	0	0	0.294247	0.500313	0.12266	0.866815	0.542426	0.651238	0.227094	0	0	0	0.375515	0.832993	0.914734	0.954405	1.67362	2.06652	1.50658	0.530571	0.103151	0.500634	1.21072	0.571456	0.514718	0.564136	1.40784	2.2815	1.73438	1.55304	1.01519	0.818324	3.0938	0.321519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.810179	1.25985	1.00483	0.303959	0.854289	1.8035	1.76035	1.87402	1.6855	2.4544	2.8902	2.01573	2.26949	0.913733	1.62229	1.15676	0.9751	0.859126	0.956886	0.862516	1.19469	1.2148	0.724186	0.375794	0.709112	1.13633	1.64275	1.32349	1.09129	1.0869	1.36201	1.06769	0.958592	0.990893	1.266	1.32176	1.57002	0.534483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.101637	0.247203	0.509058	0.654623	0.530591	0.843257	0.827753	0.469435	0.853595	1.45517	1.27413	0.970287	1.10831	1.09649	0.877712	1.55901	1.86562	1.34543	1.93536	1.23055	1.60792	1.23534	1.51049	1.56011	1.28185	1.04829	1.00661	0.755228	0.69749	0.567989	1.49899	0.745654	1.40111	1.74801	1.41161	1.45543	1.63847	0.725722
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.517715	0.614328	0.3302	0.399794	0.522432	0.513017	0.502039	0.152881	0.394398	0.281039	0.327969	1.02825	0.662181	0.904221	0.597653	0.125034	0.443002	0.526332	0.618667	0.885429	0.291128	0.640615	0.736698	0.505577	0.281439	0.929709	0.594553	0.718433	1.13499	0.633489	0.834196	1.02071	1.43914	1.30073	1.26024	0.846878	0.294936	0.352941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.925713	0.549488	0.745581	0.392154	0.877811	2.04068	1.72851	1.28994	1.59148	1.06928	1.66672	1.12175	1.32713	0.238691	0	0.305503	0.898319	1.06331	1.85131	1.60287	1.98137	1.37945	0.673017	0.412968	0.899323	0.955317	1.65241	0.824161	0.280407	1.48205	1.45923	2.83414	4.45074	2.44112	1.13351	0.922131	1.37724	0.214689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	0.90273	0.819427	0.131624	0.190855	0.467265	0	0.510043	0.582122	0.107674	0.0065812	0.49359	0.157949	0.371838	0.957555	1.49731	1.82177	0.442931	0	0.384999	0.842387	0.21718	1.03402	1.00364	0.814417	0.707475	0.483718	1.09579	0.681852	0.38635	0.25223	0.384563	0.469848	0.428979	0.374855	0.464797	0.0122357	0	0.165289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.3e57f4b2-3eea-42bc-9983-8ecec55d5977.fc.signal	0	0	0.490786	0.29539	0.574748	0.0197638	0	0.464026	0.440041	0.546426	0.114172	0.0477195	0.426675	0.389342	0.231242	0.212448	0.360943	0.334033	0.369022	0.0945869	0.941576	0.318956	0.0303387	0	0.0668553	0.227476	0.470216	0.334631	0.271976	0.42433	0.182613	0	0	0	0.195282	1.15505	1.17757	0.309278
