	chr7:87691408-87691497	chr7:87691498-87691557	chr7:87691558-87691707	chr7:87691708-87691857	chr7:87691858-87692007	chr7:87692008-87692157	chr7:87692158-87692227	chr7:87692228-87692307	chr7:87692308-87692457	chr7:87692458-87692517	chr7:87692518-87692607	chr7:87692608-87692757	chr7:87692758-87692907	chr7:87692908-87693057	chr7:87693058-87693207	chr7:87693208-87693357	chr7:87693358-87693437	chr7:87693438-87693507	chr7:87693508-87693657	chr7:87693658-87693807	chr7:87693808-87693957	chr7:87693958-87694067	chr7:87694068-87694107	chr7:87694108-87694257	chr7:87694258-87694407	chr7:87694408-87694557	chr7:87694558-87694707	chr7:87694708-87694857	chr7:87694858-87695007	chr7:87695008-87695157	chr7:87695158-87695307	chr7:87695308-87695457	chr7:87695458-87695607	chr7:87695608-87695757	chr7:87695758-87695907	chr7:87695908-87696057	chr7:87696058-87696207	chr7:87696208-87696357	chr7:87696358-87696458	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.216968	0.22188	0.229294	0.679249	0.550502	0.131713	0.599508	0.630294	0.902442	0.805462	0.631365	0.2042	0.189637	0.153398	0.341735	0.302717	0	0.263175	0.695576	0.282388	0.261892	0.896033	0.438447	0.498586	0.514384	0	0.351908	0.540417	0.0339595	0	0	0	0	0	0.348822	0.275852	0.0669159	0	0	0.508197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.176429	0.0385713	0	0.111719	0.681169	0.760191	0.160218	0.196072	0.166915	0.238232	0.254956	0.319082	0.234527	0.147002	0.514715	0.409743	0.501667	0.0516446	0.13882	0.220321	0.123386	0.43264	0.415197	0.0687722	0.0439896	0.230716	0.123237	0.295729	0.442096	0.184339	0.222891	0.0579787	0.219628	0.0232619	0.107456	0.0470599	0.340401	0.0329242	0.472362	0.268939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.5268	0.27218	0.776349	0.306085	0.309696	0.411914	0.207706	0	1.50494	1.50528	1.13983	1.13143	0.283499	0.319489	1.17696	0.351198	0	0.669102	0.991746	0.754283	0.269357	0.753339	0.17242	0.42897	0.865614	0.389069	0.559826	0.474117	0.184412	1.60785	1.91716	1.78435	2.27467	0.44548	0.371933	0.739033	1.07422	0.452008	0.311622	0.590909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.489853	1.0906	0.571365	1.18455	0.998695	0.20047	0.678404	0.513006	0.909462	1.07521	0.423877	0.138834	0.244757	1.16526	0.699981	0.174463	0	0	0.35753	0.308441	0.122001	0.325103	0.0993045	0.0614312	1.08137	0.563391	0.383826	0.734673	0.136373	0.485305	0.128729	0.362653	0.15849	0.173233	0.215649	0.332502	0.107712	0	0	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.305483	0.414597	0.577552	0.466253	0.492846	0.682518	0.810435	0.766456	0.319793	0.448038	0.740592	0.466867	0.214157	0.139682	1.22502	0.697817	0.0504393	0.311674	0.709197	0.356663	0.539245	0.401702	0.307258	0.234998	0.244446	0.213155	0.420847	0.268772	0.389933	0.547284	0.674049	0.789296	1.01649	0.667009	0.584783	0.576638	0.0417713	0.233917	0.339264	0.389313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.013326	0.125944	0.713902	0.42392	0.0893107	0.74744	0.632666	0.606293	0.851923	0.229977	0	0.255595	0.391736	0.222311	0.184698	0.477077	0.543517	0.77568	0.972577	0.50654	0.244932	0.583683	0.590529	0.834092	0.791507	0.0547433	0.456779	1.03392	0.503837	0	0.184116	0.493871	0.328932	0.268218	0.292051	0.490919	0.0298704	0.0423242	0.331361	0.479592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.507417	0.452902	0.531928	0.439282	0.484118	1.02238	0.669966	0.480308	1.15717	1.27013	0.404853	0.198577	0.640263	0.760102	0.60184	0.744413	0.177546	0.157141	0.186414	0.117254	0.222581	0.390319	0.442711	0.345911	0.464692	0.431279	0.874271	0.483117	0.056006	0.217869	0.00670973	0.276143	0.707598	0.407467	1.78001	2.60985	1.64846	0.771849	0.378635	0.389189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.102922	0.037918	0	0.174296	0.593168	0.671335	0.905123	1.14881	1.10372	0.839054	0.548717	0.303999	0.24134	0.656149	0.537656	0.26171	0.358599	0.655413	0.590685	0.146662	0.352788	0.410442	0.50125	0.449921	0.0687883	0.484195	0.229901	0.0225348	0.190138	0.0680376	0.331842	0.570134	0.653844	0.0585036	0.10477	0.268641	0.103066	0.155238	0.386108	0.371951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.404608	0.302039	0.217191	0.314823	0.65353	0.890953	0.815296	0.616189	0.32116	0.186836	0.228124	0	0.506998	0.925432	0.389684	0.550227	0.831055	0.344645	0.0711186	0	0.198748	0.56256	0.587722	0.652339	0.438266	0.0168758	0.660274	0.811658	0.540091	0.919388	0.0610085	0.466516	0.404524	0.0260389	0.414421	0.184754	0.468702	0.249694	0.162908	0.38009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0.28265	0.0802953	0.205771	0.266036	0.353335	0.505444	0.76873	0.765396	0.264954	0.171352	0.136218	0.0389421	0.167869	0.0606675	0	0	0	0.0206674	0.280505	0.340587	0.158895	0.28709	0.327744	0.120271	0.0992478	0.184522	0.0469184	0.145245	0.299793	0.362259	0.130072	0.0151809	0.247825	0.30986	0.237165	0.156621	0.183957	0	0.106831	0.256705
