	chr9:84858540-84858689	chr9:84858690-84858769	chr9:84858770-84858839	chr9:84858840-84858989	chr9:84858990-84859139	chr9:84859140-84859289	chr9:84859290-84859439	chr9:84859440-84859589	chr9:84859590-84859739	chr9:84859740-84859889	chr9:84859890-84860039	chr9:84860040-84860189	chr9:84860190-84860269	chr9:84860270-84860339	chr9:84860340-84860489	chr9:84860490-84860639	chr9:84860640-84860789	chr9:84860790-84860899	chr9:84860900-84860939	chr9:84860940-84861049	chr9:84861050-84861089	chr9:84861090-84861239	chr9:84861240-84861389	chr9:84861390-84861539	chr9:84861540-84861689	chr9:84861690-84861839	chr9:84861840-84861989	chr9:84861990-84862139	chr9:84862140-84862289	chr9:84862290-84862439	chr9:84862440-84862589	chr9:84862590-84862739	chr9:84862740-84862889	chr9:84862890-84863039	chr9:84863040-84863189	chr9:84863190-84863339	chr9:84863340-84863489	chr9:84863490-84863587	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.740642	0.43944	0.25699	0.139343	0.147806	0.695855	0.580882	1.20218	0.429964	0.19133	0.41492	0.203437	0.266027	0.276042	0.0786953	0	0.429941	0.772145	0.398058	0.105325	0	0	0.292052	0.501396	0.182743	0	0.232019	0.496048	0.240457	0.125635	0.264834	0.0526685	0	0	0.0712089	1.02432	1.14689	0.471489	0.499575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.54014	0.330079	0	0.372956	0.926747	0.984563	0.392781	0.384777	0.556703	0.383623	0.642042	0.443433	0.253884	0.288475	0.207233	0	0.217369	0.607265	0.442774	0.020925	0.188927	0.250803	0.345639	0.385102	0.101573	0.0800629	0.527671	1.26302	1.40139	0.856773	0.796196	1.05535	0.232156	0.431831	1.04688	0.51399	0.3214	1.02518	0.497706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.426958	0	0	0.196768	0.494754	0.783069	0.537448	0	0	0	0.255178	1.15523	0.379476	1.14017	0.770482	0.564708	0.624203	0	0	0	0	0	0	0.11763	1.25474	0.330136	0.87734	0.680014	1.04379	0.482292	0.41092	1.2975	0.571714	0.937382	0.679901	0.0820051	0.239925	0.734466	0.515192
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.414826	0.213546	0.194719	0.459528	0.869457	1.00448	0.532233	0.812882	1.35005	1.12958	0.634156	0.218933	0.203521	0.342588	0.281627	0.325147	0.7477	0.373446	0.121809	0.178666	0.453721	0.698397	0.773562	0.250017	0.344544	0.95344	0.624102	0.68096	0.418688	0.300696	0.240992	0.329858	0.577443	0.523904	1.21948	1.32878	0.562222	0.384768	0.746285
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	1.24128	1.20637	0.722618	0.0165515	0.264826	0.62069	0.293792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0946785	1.63126	2.62619	1.70473	0.415853	0.157269	0.517548	1.09533	0.709658	0.0787527	0	0	0.617544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.84676	0.741732	0.783135	1.12284	0.888769	1.22046	1.16335	1.3918	1.26028	0.696556	0.616242	0.524015	1.74364	2.42764	1.35864	0.907039	0.937619	0.536837	0.378311	0.414156	0.319581	0.380818	0.752178	1.14006	1.10399	0.583105	0.831059	0.973223	0.484627	0.387633	0.385012	0.412442	0.0899587	0.240944	0.86636	1.08713	0.437526	0.564081	0.60733
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.366478	0.174491	0.0993534	0.819225	1.16887	0.270412	0.104481	0.43848	0.396952	0.495105	0.335552	0.563802	0.527774	0.251095	0.065919	0.297736	0.79359	0.460593	0.030865	0	0	0	0.14165	0.333175	0.249204	0.373889	0.578471	0.200429	0.673057	0.301984	0	0	0.121201	0.986737	1.29988	0.571694	0.00664107	0	0.602327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.641895	0.816871	0.633948	0.509734	0.293769	0.962785	0.890022	0.858018	0.332068	0.602252	0.544449	0.366419	0.457206	0.808639	1.19378	0.149487	0.191125	0.246322	0.214314	0.187147	0.12321	0.151891	0.17741	0.586993	0.501672	0.0906237	0.924142	0.474302	0.622647	0.229177	0.342573	0.626752	0.455267	0.478522	0	0	0	0.580016	0.696509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.4c655c7c-8a8a-4e2d-a610-f4e47cf57813.fc.signal	1.17801	1.45117	0.243517	0.245533	0.61575	0.572848	0.404888	0.00156853	0.0580924	0.763389	0.618507	0.27515	0.51462	0.369464	0.197899	0.14425	0.287906	0.267085	0	0	0	0	0	0.15606	0.730799	0.600157	0.708951	0.716961	0.0412697	0.147193	0.912481	0.891953	0.91035	0.984972	0.548413	0.0188945	0	0.00933714	0.583815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.1a9690ca-63a1-4ea3-8dc4-24421ed40248.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293154	1.89791	2.4442	0.907522	0.731349	0.673597	1.36793	2.24581	1.73655	0.492981	0	0	0	0.653333
