	chr12:42349385-42349484	chr12:42349485-42349534	chr12:42349535-42349574	chr12:42349575-42349684	chr12:42349685-42349744	chr12:42349745-42349784	chr12:42349785-42349834	chr12:42349835-42349984	chr12:42349985-42350134	chr12:42350135-42350284	chr12:42350285-42350434	chr12:42350435-42350584	chr12:42350585-42350734	chr12:42350735-42350884	chr12:42350885-42351034	chr12:42351035-42351074	chr12:42351075-42351184	chr12:42351185-42351334	chr12:42351335-42351484	chr12:42351485-42351634	chr12:42351635-42351784	chr12:42351785-42351934	chr12:42351935-42352084	chr12:42352085-42352234	chr12:42352235-42352384	chr12:42352385-42352534	chr12:42352535-42352684	chr12:42352685-42352834	chr12:42352835-42352984	chr12:42352985-42353134	chr12:42353135-42353284	chr12:42353285-42353434	chr12:42353435-42353584	chr12:42353585-42353734	chr12:42353735-42353884	chr12:42353885-42354034	chr12:42354035-42354184	chr12:42354185-42354334	chr12:42354335-42354484	chr12:42354485-42354549	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0	0	0	0.0294027	0.474199	1.09844	3.25711	0.869037	1.84984	3.03798	1.78516	0.632314	0.564636	1.4646	0.88231	0.667744	0.472927	0.134669	0.383522	0.206671	0.335852	0	0.441152	0.947828	0.74641	0.32677	0.089957	0.574554	0.00294027	0.0202271	0.461308	0.180709	0	0	0	0.0734643	0.262131	0.286289	0	0.456958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0.095841	0	0	0	0	0	0	0.502633	0.285393	0	0	0	0.0553748	0.63894	0.0937112	0	0.273769	0.396665	0	0	0	0	0	0.52819	0.259836	0	0	0	0.600604	0.298172	0.62526	0.0383364	0	0	0	0	0	0	0	0	0.700219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.142243	0	0	0	0.18397	0.53854	0.726987	1.32117	1.45044	1.98716	2.31536	0.350039	0.3195	0.790908	0.539037	0.504873	0.280656	0.176015	0.339469	0.3235	0.741102	0.219121	0.268739	0.349156	0.590625	1.743	0.937536	0.687755	0.913964	0.412342	0.314838	0	0.2043	1.39464	1.01065	0.881675	1.08066	0.872786	1.29731	1.39862	0.920455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.154992	0	0	0	0	0	0	0	0.24953	0.195681	0.277225	0.163712	0	0.178772	0.255176	0	0	0.0290456	0.359041	0.308854	0.515349	0.059928	0	0	0	0	0.115416	0.273339	0	0	0.644863	0.306479	0.100265	0.106968	0	0.0355237	0.171167	0.009558	0	0	0.665237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0	0	0	0	0	0	0	0.514442	0.208874	0.42912	0	0	0	0	0.0292166	1.01066	0.773682	0.0926071	0.726133	0.798911	0.135278	0.388779	0.0507291	0.506987	0	0	0	0.418117	0.187052	1.21034	0.550153	0.0550153	0.849553	0.610804	0.70536	0.276512	0.307865	0.709753	0	0.487051	0.641109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0	0	0	0	0	0	0.660027	0.905269	1.12698	0.893476	0	0.838616	0.778044	0.558296	0.320982	0.215442	0.0938473	0.771963	0.147229	0.348143	0.130175	0.173404	0.0155987	0.738885	0.236379	0.37629	0.657533	0.206417	0.368372	0.285266	0.314843	0	0	0.236132	0.112011	0.587348	0.425775	0.836017	0.0110754	0.644554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0	0	0	0	0	0	0	0.637614	1.26232	0.939198	1.40884	0.672083	0.64623	0.404971	0.404971	0.41312	1.05015	0.710856	0	0.446347	0.343208	0	0	0	0	0.586315	0.206794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0	0	0	0	0	0.066564	0.42239	1.76555	1.76246	2.27795	2.10471	2.16485	1.92233	0.939496	1.68483	0.983122	0.312427	0.414323	0.335843	0.250046	0.396598	0.387686	0.516422	0.433575	0.216346	0.356232	0.661788	0.607932	1.53937	0.289835	0.328464	0.0931896	0.338863	0.0783976	0	0.170108	0.170108	0.168423	0.54456	0.232132	0.789474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.027279	0	0	0	0	0	0	0.901931	1.6147	1.24746	1.43404	1.20983	1.00743	0.796505	1.11894	0.918383	0.558797	0.335829	0.363848	0.166579	0.0245132	0.284949	0.542268	0.262926	0.0514055	0.352252	0.69227	0.486162	0.522916	0.891103	0.286031	0.0709983	0.0685733	0.117323	0.0753825	0.288808	0.163537	0.110658	0.288547	0.560313	0.662162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.0377349	0	0	0	0	0	0	0.172502	0.128179	0.178492	0	0	0	0	0.0319869	0.417676	0.973597	0.55439	0	0	0.239533	0.724604	0.58566	1.45397	0.818017	0.223148	0.235545	0	0	0	0.135338	0.618014	0.396669	0.251519	0.0429528	0.319747	0.116187	0.183214	0.423979	0.286998	0.664224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.988647	0.255864	0	0	0	0	0	0.505097	0.158052	0	0.53219	0.0969459	0	0	0.131285	0.687493	0.393278	0	1.05801	0.921182	0.304789	0.705112	1.36502	1.47871	0.768261	0.600516	0.667061	0.894911	0.185854	0.605138	1.28631	0.250094	1.18722	2.09263	0.802788	1.52236	0.570816	0.95941	0.638662	0.501439	0.379886
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0	0	0	0	0	0.0875378	0.571308	1.04813	1.78868	2.26097	3.3865	1.80037	1.26096	1.03115	2.43794	1.45614	0.531161	0.267846	0.694077	0.284481	0.347763	0.129204	0.963207	0.396845	0.707756	0.421411	0.915546	1.45609	0.587826	0.544787	0.296785	0.204692	0.311559	0.19439	0.0533223	0	0	0.193164	0.692894	0.338027	0.923459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0	0	0	0	0	0	0.437735	0.599003	0	1.55518	0	0	0	0.0587721	0.574018	0.243516	0	0	0.244364	0.352571	0	0.432476	0.866767	0.588466	0.457105	0	0.48389	0.0345636	0	0.925012	0.0691272	0	0	0	0	0.184067	0.521724	0	0	0.537624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0	0	0	0	0	0	0	2.01964	1.1331	3.13188	3.32237	2.40361	2.2622	1.20803	1.46957	0.963988	0.941234	0.286329	0.11168	0.311773	0.221033	0.695673	0.34202	0.165228	0.987875	0.812728	0.772969	1.30361	1.96655	0.223499	0.0791067	0.952404	0.579096	0.267567	0	0	0	0.197767	1.27967	1.66983	0.730009
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.540206	0.284766	0	0	0	0	0	0.085736	0.878785	0.260269	0	0	0	0	0.162756	0.32256	0.254138	0.638375	0.641061	0.40265	0.0101195	0.768196	1.26613	0.68307	1.03369	0.274917	0	0.206977	0.382299	0.414527	1.30697	1.42464	0.743606	0.232255	0.074342	0.266489	0.319334	0.0281113	0.409424	0.771756	0.607407
