	chr1:111345174-111345323	chr1:111345324-111345383	chr1:111345384-111345473	chr1:111345474-111345623	chr1:111345624-111345773	chr1:111345774-111345923	chr1:111345924-111346073	chr1:111346074-111346223	chr1:111346224-111346373	chr1:111346374-111346453	chr1:111346454-111346523	chr1:111346524-111346603	chr1:111346604-111346673	chr1:111346674-111346733	chr1:111346734-111346823	chr1:111346824-111346973	chr1:111346974-111347123	chr1:111347124-111347273	chr1:111347274-111347423	chr1:111347424-111347443	chr1:111347444-111347573	chr1:111347574-111347723	chr1:111347724-111347873	chr1:111347874-111348023	chr1:111348024-111348173	chr1:111348174-111348323	chr1:111348324-111348473	chr1:111348474-111348623	chr1:111348624-111348773	chr1:111348774-111348923	chr1:111348924-111349073	chr1:111349074-111349223	chr1:111349224-111349373	chr1:111349374-111349463	chr1:111349464-111349523	chr1:111349524-111349673	chr1:111349674-111349823	chr1:111349824-111349973	chr1:111349974-111350123	chr1:111350124-111350272	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.179717	0.110637	0.109002	0.153381	0.140769	0.133139	0.103749	0	0	0	0	0.049391	0.188646	0.249857	0.148376	0	0.146723	0.340999	0.255111	0.018706	0	0	0.212257	0.0852296	0.134056	0.162261	0	0	0.0916845	0.472885	0.342174	0.107816	0.145722	0.0494163	0.29263	0.0894362	0	0	0	0.134225	0.537659
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.545265	0.520001	0.0520846	0.21458	0.127512	0.177222	0.0768801	0.0717939	0.216104	0.149902	0.532583	0.355636	0.088154	0	0	0	0	0.0670159	0.108539	0.09	0.106522	0.255272	0.597669	0.17973	0.227719	0.264764	0.207464	0.19427	0.0179988	0.0793051	0.617796	0.401577	0.560243	1.38319	1.01397	1.39901	0.272356	1.11474	0.535259	0.0770251	0.358079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.267067	0.503009	0.610826	0.646239	0.420079	0.0106366	0	0	0	0	0	0	0	0	0.0463266	0.31787	0.100136	0.0018188	0.241803	0.538983	0.434004	0.149246	0.604044	0.475757	0.461162	0.337021	0.0499863	0.266977	0.250915	0	0	0.0987971	0.430249	0.441422	0.524076	0.188514	0.600439	0.242597	0.652517	1.03269	0.296161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.34503	0.208732	0	0.290252	0.668243	0.796129	0.345737	0.691395	0.89886	0.540641	0.351447	0.462585	0.394147	0.526507	0.753076	0.708124	0.250173	1.1309	1.21743	0.51398	0.228057	0.156221	0.690035	1.02125	0.424624	0	0	0	0.484056	0.92006	0.516227	0.719527	1.23085	1.35128	0.78976	0.481754	0.552574	1.01084	1.65942	1.27665	0.733766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.606746	0	1.63687	3.58103	0.777183	0	0	0.385133	0.605057	0.583203	1.04452	0.77646	0.597388	0.701018	0.562387	0.037204	0.933862	0.962639	0.927325	0.66128	0.590174	0.510383	0.210082	1.37872	0.1885	0.410519	0.273293	0.36717	0.681238	0.333384	0.0812386	0.500318	0.722785	0.795951	0.12623	0.581818	0.0062836	0.19605	0.579909	0.792362	0.543062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.238277	0.331811	0.182241	0.0339071	0.431146	0.22767	0.10218	0.525333	0.352693	0	0	0	0	0	0.129318	0.312094	0.28633	0.155009	0.337536	0.62671	0.444109	0.240506	0.434918	0.129452	0	0	0	0.295175	0.306712	0.272185	0.480138	0.386032	0.537168	0.582289	0.320226	0.498982	0.395489	0.657868	1.14093	0.908916	0.810573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0	0	0.278107	0.317407	0.213003	0.262303	0.160522	0.588154	0.979159	0.253649	0.0459024	0	0.0219407	0.0770208	0.0961167	0.256668	0.23088	0.672255	0.889636	1.07848	1.17249	0.353415	0.31574	0.385336	0.246445	0.141981	0.860111	0.0733071	0.125345	0.273937	0.690561	0.718279	0.684122	0.503112	0.546095	0.387938	0.282587	0	0.307936	0.144762	0.521034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0	0	0	0	0	0	0.118645	0.11273	0.0252583	0.180462	0.267448	0.273927	0.306206	0.252992	0.293157	0.268149	0.439249	2.01153	2.39778	0.86889	0.210079	0	0	0	0	0	0	0	0	0	0.167585	1.22267	1.57232	0.724107	0.308641	0.0164043	0	0	0	0	0.613428
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.204551	0.238734	0.134434	0.199312	0.549379	0.216756	0.266854	0.413011	0.65176	0.613693	0.2525	0.0766401	0.209708	0.352869	0.360464	0.339783	0.422958	0.0832709	0.344202	0.426398	0.395061	0.209583	0.406326	0.287507	0.376452	0.453748	0.136819	0.159152	0.49152	0.201961	0.279191	0.621653	0.784348	0.490448	0.343211	0.184012	0.777677	0.519481	0.440597	0.620462	0.356518
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.28495	0.153873	0.34194	0.32384	0.626988	0.850437	0.517546	0.791167	0.642968	0.478776	0.34194	0.287358	0	0	0.166536	0.546641	0.0397688	0	0	0	0.448928	0.313325	0.190699	0.501875	0.16846	0	0.0336645	0.336672	0.045328	0.0022796	0.668066	0.479486	0.744195	0.798745	1.00323	0.437179	0.840022	0.33508	0.779272	0.97781	1
