	chr5:95650617-95650766	chr5:95650767-95650916	chr5:95650917-95651066	chr5:95651067-95651216	chr5:95651217-95651366	chr5:95651367-95651516	chr5:95651517-95651666	chr5:95651667-95651746	chr5:95651747-95651816	chr5:95651817-95651966	chr5:95651967-95652116	chr5:95652117-95652266	chr5:95652267-95652416	chr5:95652417-95652566	chr5:95652567-95652716	chr5:95652717-95652866	chr5:95652867-95653016	chr5:95653017-95653166	chr5:95653167-95653316	chr5:95653317-95653466	chr5:95653467-95653476	chr5:95653477-95653616	chr5:95653617-95653766	chr5:95653767-95653916	chr5:95653917-95654066	chr5:95654067-95654216	chr5:95654217-95654366	chr5:95654367-95654516	chr5:95654517-95654666	chr5:95654667-95654816	chr5:95654817-95654966	chr5:95654967-95655116	chr5:95655117-95655266	chr5:95655267-95655416	chr5:95655417-95655566	chr5:95655567-95655714	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.146283	0.388657	0.44324	0.234708	0.0802097	0.248629	0.452338	0.632915	0.373007	0.0424069	0.0158896	0.362191	0.229815	0.212627	0.378022	0.0220836	0	0.194882	0.0231661	0	0	0	0.30521	0.2943	0.0100261	0.581882	0.0264016	0	0	0	0	0.0239241	0.20213	0.0263954	0	0	0.289855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.44225	0	0	0	0.31784	1.9178	0.492876	0.280424	0	0.387939	0.044761	0.547168	0.30954	0.376884	1.321	0.611162	0.472233	0	0.621116	0.153183	0	0	0	0.0103335	0.454801	0	0.69632	0.865393	2.27127	0.335886	0	0.162048	0.890702	0.0626072	0	0.463326	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.206561	0.653882	0.599435	0.325355	0.267634	0.422903	0.308774	0.178719	0.0291141	0.104089	0.193721	0.0587982	0.0997051	0.401514	0.456698	0.275992	0.140866	0.331205	0.340896	0.166116	0.11256	0.319451	0.122829	0.0905462	0.0457496	0.103792	0.562888	0.418626	0.357602	0.525755	0.204626	0.2643	0.385086	0.175383	0	0.183521	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.0194145	0	0	0.456309	0.464073	0.0958774	0.338111	0.223609	0.129867	0.181898	0.22778	0.3966	0.390298	0.0623089	0.724209	1.30718	0.482251	0.233032	0.517397	0.346696	0.313332	0.326793	0.0533945	0.283225	0.181131	0.236005	0.432575	0.110188	0.169706	0.814587	0.273995	0.475494	0.187584	0.0757617	0.841851	0.327261	0.431535
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0	0	0	0	0	0	0.309487	0.580289	0	0.280988	0	0	0	0	0	0	0.136145	0.0634145	0	0.454242	0	0	0	0.172081	0.1695	0.571631	0.83157	0.333022	0.690636	0.1695	0.288179	0	0	0.1695	0	0.17009	0.447059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.62094	0.0749691	0	0	0.376708	1.12942	1.99209	3.98925	1.90801	0.062836	0	0.297215	0.641654	0	0	0	0.41384	0.720946	0	0.225395	0.961114	0.770565	1.05022	2.33157	0.787182	0.116247	0	0	0	0	0.0488325	1.04641	0.0209282	0.606918	0.509253	0	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.340533	0.29856	0.226081	0.151016	0.197939	0.478048	0.428478	0.225675	0.087811	0.0658569	0.357205	0.44227	0.358315	0.211101	0.175222	0.258483	0.565814	0.118499	0.0431873	0.193129	0.49441	0.505453	0.533809	0.320629	0.275263	0.341485	0.417094	0.386213	0.629884	0.163154	0.162222	0.462503	0.5189	0.306468	0.103389	0.438313	0.461078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.147846	0.0951927	0.430671	0.105878	0.0789882	0.119323	0.991712	0.63967	0.135825	0.560033	0.737189	0.817832	0.26038	0.299452	0.438629	0.630629	0.802907	1.0888	1.04316	0.307144	0	0.318104	0.149351	0.64889	0.338949	0.279982	0.00821933	0	0	0	0	0	0.117035	0.105766	0.401428	0.230499	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0.775634	0.707887	0.168327	0.016329	0.813512	0.900405	0.348048	0.947457	0.720963	0.343119	0.556412	0.344047	0.240394	0.540171	0.541714	0.527689	0.554105	0	0.0562063	0.438584	0.712089	0.707285	0.238294	0.376895	0.826026	0.494638	0.33383	0.146999	0.17147	0.467841	0.325184	0.77717	1.50633	0.481187	0.345504	0.829351	0.486726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0.526901	0.803134	0.0416003	0	0.354505	0.703354	0.0773099	0	0	0	0	0	0	0.0548651	0.5986	0.98021	0.665956	0.0448896	0.171407	0.612865	0.48507	0.125656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884649	0.114537
