	chr16:89428756-89428905	chr16:89428906-89429055	chr16:89429056-89429155	chr16:89429156-89429205	chr16:89429206-89429255	chr16:89429256-89429285	chr16:89429286-89429355	chr16:89429356-89429425	chr16:89429426-89429505	chr16:89429506-89429545	chr16:89429546-89429655	chr16:89429656-89429805	chr16:89429806-89429915	chr16:89429916-89429955	chr16:89429956-89430105	chr16:89430106-89430155	chr16:89430156-89430255	chr16:89430256-89430405	chr16:89430406-89430485	chr16:89430486-89430555	chr16:89430556-89430705	chr16:89430706-89430855	chr16:89430856-89431005	chr16:89431006-89431155	chr16:89431156-89431305	chr16:89431306-89431455	chr16:89431456-89431605	chr16:89431606-89431755	chr16:89431756-89431905	chr16:89431906-89432055	chr16:89432056-89432205	chr16:89432206-89432355	chr16:89432356-89432505	chr16:89432506-89432655	chr16:89432656-89432805	chr16:89432806-89432955	chr16:89432956-89433105	chr16:89433106-89433255	chr16:89433256-89433405	chr16:89433406-89433555	chr16:89433556-89433605	chr16:89433606-89433705	chr16:89433706-89433826	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.075931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415715	0.279461	0.208823	0.42221	0.0643877	0	0	0.171937	0.253128	0.455792	0.460227	0.158774	0.0926184	0.0632157	0.1132	0.235249	0.294102	0.0610996	0.3498	0.56594	0.66179	0.258038	0.353647	0.754717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.728778	0.288964	0.80775	0.630071	0.350033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0461506	0.399549	0.405946	0.618387	0.475279	0.57026	0.153889	0.350874	1.04647	0.725954	0.774469	0.632103	0.350002	0.714647	0.512372	0.55413	0.69752	0.336674	0.798082	0.763934	0.316908	0.367803	0.477397	0.433942	0.640541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.0908	0.292381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0933943	0.302878	0.374003	0.347461	0.205138	0.152244	0.183013	0.00347573	0.208529	0.0460053	0	0	0.169047	0.167072	0	0.0769957	0.329223	0.0507522	0.236685	0.309051	0.220341	0	0	0	0.814651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	1.51356	0.34914	0.341669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495138	1.02152	0.699874	0.630803	0.118381	0.107427	0.748887	1.33377	1.64497	0.132038	0.0550153	0.550153	0.306367	0.459049	1.06739	0.19365	0	0.330092	0.275077	0.654682	0.82523	0.420867	0.682008	0.654832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.277777	0.0129591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165608	0.112401	0.26293	0	0	0	0.107204	0.329024	0	0.176322	0.152141	0.0035998	0	0	0	0.129267	0.0250385	0.129392	0.0524378	0.0599966	0.176868	0.101317	0.147121	0.717667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0	0.366055	0.64623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383701	0.507595	0	0	0.277048	0.406543	0.525765	0.389342	0	0	0	0	0	0.400228	0.162242	0	0	0.180867	0.578042	0	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.446009	0.451052	0.869087	0.987802	0.408226	0	0	0.023936	0.385751	0.351628	0.0152704	0.0652359	0.177417	0.264881	0.48203	1.06659	0.68767	0.354893	0.205004	0.034584	0.268672	0.218544	0.22601	0	0.226904	0.318814	0.361758	0.14563	0.321616	0.235711	0.191897	0.226424	0.64674	0.61204	0.218088	0.0866073	0.508303	0.296771	0.348426	0.172681	0.122753	0.165162	0.0994384	0.0909091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.118815	0.281272	0.514654	0.0436464	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175797	0.186406	0.0554336	0	0	0	0	0.143736	0.268067	0.11689	0.0574356	0.188536	0	0	0.119532	0.353451	0.180408	0.072744	0.263085	0.111539	0.381897	0.426755	0.83412	0.560119	0.103659	0	0.35119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017969	0.238679	0.402221	0.437653	0.416926	0.929381	0.251524	0.080252	0.680305	0.218796	0.317282	0.0857788	0	0.00838553	0.285032	0.185642	0	0	0	0.026644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.78479	1.94805	2.35622	1.21768	0.0431024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170695	1.05353	1.4549	1.22656	0.746136	0.302004	0.57624	0.520625	1.09529	1.38878	0.353566	1.38536	3.34035	1.12377	1.14876	1.90643	0.754294	0.610233	1.03137	1.1848	0.62162	0.0711195	0.551046	0.521622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0.0309327	0.3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720358	0.582177	0	0	0	0.0582562	0.814941	0.164964	0.247446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.257485	0.592642	0.133355	0	0	0	0	0	0.0497117	0.305687	0.503276	0.128312	0.32862	0.306349	0.212665	0.597124	0.472169	0.0516921	0.313657	0.726335	0.565638	0.0114183	0.937557	0.0032756	0.111968	1.45291	2.07497	1.94716	0.272691	0	0.194116	0.647564	0.553545	0.0751085	0	0.471415	0.776507	0.513014	0.0618944	0.206699	0.133861	0.0636267	1.04836	0.115607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.67058	1.65389	0.432648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360671	0.213415	0	0	0.0607168	0.919588	0.986017	0.330461	0.248022	0	0.220112	1.28063	0.324577	0.4593	0.394998	0.349068	0.440675	0.0375467	0	0	0.0645298	0.735849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.18784	0.488441	0.369974	0.0819536	0	0	0	0	0	0	0	0.00401733	0.12052	0.12052	0.0522253	0	0	0.0192832	0.12052	0.12052	0.0538323	0.167121	0.335046	0.363507	0.476309	0.580032	0.572329	0.173707	0.283241	0.257534	0.271572	0.182907	0.259943	0.387099	0.448117	0.450779	0.61843	0.702459	0.51725	0.33282	0.18078	0.262734	0.46844	0.168865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.39488	0.0157952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69104	0.78976	0.473856	0.102669	0.397687	0.502814	0.163217	0	0	0	0	0	0	0.307649	0.632919	0.239561	0	0	0	0	0	0	0	0	0	0.539559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.183243	0.0977445	0	0	0	0	0	0	0	0	0	0.183243	0	0	0.183243	0	0	0	0	0.314131	0.105894	0.675974	0	0	0	0	0	0.172977	0.162981	0	0	0	0	0.366487	0.492659	0.0977445	0	0	0	0	0	0	0	0.269608
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.66703	1.08821	0.158474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021211	0.187712	0.127987	0.4155	0.481616	0.832329	0.729096	0.276511	0.892555	0.590676	0.630648	0.116987	0.333963	0.325299	0.824511	0.333518	0.334316	0.25487	0.311604	0.170849	0.177441	0.367541	0.598665	0.420519	0.51051	0.451812	0.358524	0.285501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0	0.967567	0.20664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56517	0.225221	0.682625	0.678019	0.905874	0.545251	0.554339	0.238653	0.524603	0.660169	0.631812	0	1.03241	1.03698	0.136513	1.07373	2.16885	1.64754	0	0	0	0.159046	0.892197	0.302812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178062	0.769196	0.403859	0.66461	0.649623	0	0.3486	0	0	0	0	0	0	0.38523	0	0	0	0	0	0	0	0.158662	0.653295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652101	0.777593	2.07465	0.981589	0	1.1572	0.924169	0.540101	0.760263	1.40347	2.22699	0	0	0	0.787087	0.187117	1.03906	0	0	0	0.16197	0.775656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.664004	0.154968	0	0	0	0	0	0	0	0	0	0.0406177	0.273455	0.49723	0.289189	0	0	0	0.0279765	0.12434	0.188101	0.304136	0.988064	1.2228	1.39376	0.765445	0.344522	0.311728	0.378815	0.40087	0.265743	0.36786	0.786724	0.68114	0.795494	0.696044	0.773964	0.810843	0.205572	0.311335	0.484561	0.269699	0.356448	0.135372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.362896	1.13262	1.16325	0.744918	0.291087	0	0	0	0.128382	0.218614	0.190618	0.140088	0.102028	0.191571	0.529624	0.63277	0.465035	0.492947	0.209619	0.0348454	0.164778	0.0261237	0.211189	0.297488	0.454657	0.515716	0.635509	0.523066	0.225389	0.360159	0.620177	0.580567	0.512925	0.358773	0.396456	0.213589	0.0064816	0	0.0519923	0.613374	0.824163	0.289029	0.329117	0.00963855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0	0.203811	0.383451	0.21682	0.121419	0	0	0	0	0	0	0	0	0	0	0	0	0.14021	0.43364	0.384081	0.0288739	0.126827	0.401403	0.841593	1.00222	0.330193	0.904463	0.575333	0.0437487	0	0	0.362873	0.888625	0.381279	0.787789	0.328124	0.159902	0.719125	0.566245	0.716292	0.182129	0.065046	0.360172	0.473684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0.204056	0.25987	0.262421	0.0318188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197812	0.0095505	0.240836	0.0916528	0.0570589	0.598062	0.941804	0.413951	0.18227	0.193044	0.335984	0.15274	0.194984	0.18792	0.158206	0	0	0.150602	0.141088	0.0818007	0	0.0218599	0.190726	0.212152	0.21549	0.138683	0.0126382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0.296041	0.105991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130542	0.861165	0.868074	0.0194928	0	0	0	0.258408	0.498081	0	0	0.756366	0.234914	0.403437	1.05656	0	0	0	0.811594
