	chr1:247433470-247433619	chr1:247433620-247433769	chr1:247433770-247433819	chr1:247433820-247433919	chr1:247433920-247434069	chr1:247434070-247434219	chr1:247434220-247434369	chr1:247434370-247434519	chr1:247434520-247434669	chr1:247434670-247434819	chr1:247434820-247434969	chr1:247434970-247435119	chr1:247435120-247435269	chr1:247435270-247435419	chr1:247435420-247435569	chr1:247435570-247435719	chr1:247435720-247435869	chr1:247435870-247436019	chr1:247436020-247436169	chr1:247436170-247436319	chr1:247436320-247436469	chr1:247436470-247436619	chr1:247436620-247436769	chr1:247436770-247436919	chr1:247436920-247437069	chr1:247437070-247437219	chr1:247437220-247437369	chr1:247437370-247437519	chr1:247437520-247437669	chr1:247437670-247437819	chr1:247437820-247437969	chr1:247437970-247438119	chr1:247438120-247438269	chr1:247438270-247438419	chr1:247438420-247438569	chr1:247438570-247438640	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.777498	0.162774	0	0	0.30107	1.34478	0.705707	1.91962	1.19323	0.348745	1.1325	0.676339	0.463514	0.638313	1.09732	1.1199	0.323081	1.18816	0.359458	0.307361	0	1.15162	1.28194	2.3656	0.785761	0.540761	0.877942	0.0493253	0.0108513	2.51951	1.39943	0.779066	0.947969	0.35136	0.517144	0.185967	0.606557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.451944	0	0	0	0	0	0	0	0	0	0.252813	0.505678	0	1.23331	0.442056	0.534669	0	0	0.758667	0.326167	0	0	0	0	0	0.420385	1.14012	0	0	0	0	0	0.426532	0.306282	0	0	0.727119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0	0	0	0.0958899	0.143891	0.770408	0.589075	0.159448	0.516883	0.83594	0.0952561	0	0.308449	0.150092	0.360017	0.924589	0.0108536	0.366252	0	0.329541	0.745048	0.303058	1.19013	0.054988	0	0	0.144015	0.374439	0.218903	0.374439	0.679751	0.802393	1.13428	0.575996	0	0.739344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.888876	0.471546	0.192906	0.353838	0.316086	0.416432	0	0.101046	0.988515	0.448227	0.307654	0.736009	0.846749	0.733734	0.618194	0.864797	0.73717	0.976029	1.19703	1.0258	0.176731	0.697601	0.951835	0.264791	0.379945	0.12248	0.623194	1.60894	0.776067	0.424034	0.568613	1.86045	0.901238	1.16006	0.414081	0.873308	0.549815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.41323	0.265443	0.33677	0.196276	0.362017	0.634218	0.292915	0.591176	0.656766	0.491215	0.540928	0.549631	0.70456	0.327543	0.466468	0.587315	0.569396	0.377908	0.294315	0.355442	0.290636	0.444651	0.678968	0.295548	0.311149	0.371707	0.577144	0.388409	0.424542	0.52835	0.586018	0.776599	0.492157	0.621708	0.553147	0.274551	0.742765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.101651	0	0	0	0	0.0606493	0.23102	0.044839	0.236454	0.174098	1.1534	1.45773	1.07664	0.886941	0.183315	0.532733	1.56363	2.47848	1.53587	1.44252	1.89268	1.3188	1.27405	1.40578	0.714555	0.492381	0.678313	1.22928	1.20427	0.907319	0.628805	0.214498	0.45415	0.589175	0.382402	0.791607	0.631068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.949766	1.25388	0	0	0.727019	0.860112	0.744651	0.966719	1.2649	0.345203	0	0.428104	0.93757	0.00613627	0	0.733653	0.756164	0.648284	0.105835	0.487543	0.951602	1.3232	0.893315	0.214247	0	0.140326	0.431251	0.592261	0.303478	0.180769	0.752165	0	0.515516	1.11809	0.28224	0.517026	0.742857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0.982927	0.164784	0	0	0	0	0.86006	0.872763	0.552316	0.435632	0.0189661	0.275973	0.380328	0.198787	0.288597	0.955163	1.16787	0.551581	0.421728	0.0795007	0.0129821	0.436592	0.856945	0.902065	0.778318	0.571314	1.17228	1.10023	1.08136	0.63023	0.346867	0.391942	0.23272	0.842713	1.60882	0.619929	0.394495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0	0	0	0	0	0	0	0.116883	1.17005	0.214135	0.163285	0.301298	0	0	0	0.72075	0.714249	0.0386745	0.541443	0	0.080324	0.460561	0.478797	0.407971	0.208163	0.459586	0	0	0	0	0	0.180919	0.0737066	0	0	0	0.539823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0	0	0	0	0	0	0	0	0.104503	0.448589	0.170443	0.581827	0.574789	0.472407	0.368541	0.02175	0.117744	0.37483	0.381502	0.215559	0	0	0	0.188537	0.25726	0.292194	0.652335	1.29809	0.49596	0.0859851	0.405187	0.168878	0.462862	0.584567	0.84267	0.955354	0.505224
