	chr14:105446859-105447008	chr14:105447009-105447158	chr14:105447159-105447308	chr14:105447309-105447458	chr14:105447459-105447608	chr14:105447609-105447758	chr14:105447759-105447908	chr14:105447909-105448058	chr14:105448059-105448208	chr14:105448209-105448358	chr14:105448359-105448508	chr14:105448509-105448658	chr14:105448659-105448808	chr14:105448809-105448958	chr14:105448959-105449108	chr14:105449109-105449258	chr14:105449259-105449408	chr14:105449409-105449558	chr14:105449559-105449708	chr14:105449709-105449858	chr14:105449859-105450008	chr14:105450009-105450158	chr14:105450159-105450308	chr14:105450309-105450458	chr14:105450459-105450608	chr14:105450609-105450758	chr14:105450759-105450908	chr14:105450909-105451058	chr14:105451059-105451208	chr14:105451209-105451358	chr14:105451359-105451508	chr14:105451509-105451658	chr14:105451659-105451768	chr14:105451769-105451808	chr14:105451809-105451909	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.3351	0.492988	0.0284064	0	0	0	0	0	0	0	0	0.200381	0.113123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155168	0.192435	0	0	0	0	0	0	0.327154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.619552	0.502312	0.430415	0.162992	0.597729	0.936637	0.467659	0.10411	0.695904	0.604522	0.363123	0.169529	0.264141	0.239411	0.385043	0.448876	0.800234	0.770109	0.614041	0.872309	0.499989	0.411265	0.654247	1.40348	1.00649	0.490242	0.259141	0.50889	0.980264	1.00369	0.859245	0.605272	0.24234	0	0.0790109	0.401487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.798747	0.170715	0.119483	0.798987	0.134394	0.256708	0.263089	0	0.0235024	0.693401	0.569974	0.520016	0.878448	1.90972	0.428932	0	0	0.149828	0.408354	0	0.0205646	0.458302	1.10182	1.48961	0.27237	0.230642	0.308469	0	0	0.261464	0.734543	0.12045	0	0	0	0.55
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.113395	1.51847	1.01949	0.610672	1.03412	0.81973	0.913256	0.082523	0.705297	0.96956	0.246593	0.394779	0.422752	0.0937181	0.495936	0.0884911	0.421014	0.372962	0.0503845	0.0253651	0.280407	0	0.134598	0.6076	0.558921	0.30234	0.510263	0.301598	0.612776	0.200654	0.555937	0.029842	0.923112	0.82523	0.604624	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.0227987	0.0553002	0.0704783	0.0754338	0.0402383	0.0379973	0.15604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135298	0.0888379	0.0568357	0	0	0	0.154296	0	0	0.154215	0	0	0	0.137294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.366216	0	0	0	0	0.317101	0.463617	0	0	0	0	0	0.116322	1.29247	0.607457	0.374813	0	0	0	0.189561	0.607456	0	0	0	0	0	0	0.392046	0.403243	0.105928	0.523274	0.028246	0	0	0	0.565749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.296889	0.326613	0.383604	0.488658	0.429143	0.344841	0.250973	0.30187	0.29401	0.0230339	0.153223	0.22582	0.163237	0.5995	0.028314	0.219908	0.220879	0.234337	0.404893	0.340137	0.3015	0.283173	0.845626	0.354689	0.0721411	0.0573059	0.549897	0.259174	0.379667	0.247864	0.273329	0.123653	0.0566534	0	0	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0	0	0	0.123967	0.0612121	0.37843	0.327341	0.219441	0.386747	0	0	0	0	0	0	0	0	0.516303	0.560956	0.221866	0.181707	0.0824432	0.260661	0.230353	0.2546	0.149384	0.0769333	0.0583651	0	0.0823789	0.329165	0.0278852	0.175247	0	0	0.2
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.0778405	0.0610816	0.35925	0.323338	0.214373	0	0	0.164117	0.0754698	0.279037	0.417996	0.210792	0.574863	0.813199	0.103004	0.17969	0.0563029	0	0	0	0	0	0.0634905	0.177294	0.487436	0.665888	0.176094	0.137762	0.17969	0.0287504	0	0	0	0	0	0.465353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0	0.711661	0.633539	1.27622	1.38009	0.435223	0.637201	1.10054	1.00627	1.67824	2.64717	1.17974	0.691749	1.60532	0.773507	0.692617	1.9718	1.48137	0.753284	0.172572	1.41125	0.882425	3.38332	1.79447	5.64491	3.77673	0.470171	1.68357	3.94357	4.47441	2.36549	1.20907	2.08904	0.13271	0	0.0298507
