	chr7:14751428-14751577	chr7:14751578-14751727	chr7:14751728-14751877	chr7:14751878-14752027	chr7:14752028-14752177	chr7:14752178-14752327	chr7:14752328-14752367	chr7:14752368-14752477	chr7:14752478-14752627	chr7:14752628-14752777	chr7:14752778-14752927	chr7:14752928-14753077	chr7:14753078-14753227	chr7:14753228-14753377	chr7:14753378-14753477	chr7:14753478-14753527	chr7:14753528-14753677	chr7:14753678-14753827	chr7:14753828-14753977	chr7:14753978-14754047	chr7:14754048-14754127	chr7:14754128-14754277	chr7:14754278-14754357	chr7:14754358-14754427	chr7:14754428-14754467	chr7:14754468-14754577	chr7:14754578-14754607	chr7:14754608-14754727	chr7:14754728-14754877	chr7:14754878-14755027	chr7:14755028-14755177	chr7:14755178-14755327	chr7:14755328-14755477	chr7:14755478-14755627	chr7:14755628-14755777	chr7:14755778-14755927	chr7:14755928-14756077	chr7:14756078-14756227	chr7:14756228-14756377	chr7:14756378-14756448	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.47376	0.637979	0.462065	0.604707	0.148634	0.530053	1.08732	1.12008	0.769695	1.54784	1.16134	1.28289	1.10954	0.455174	0.227692	0.149054	0.179127	0.578875	1.21797	1.56617	1.12489	0.562678	0.848352	0.816355	0.170791	0.308383	0.51398	0.417179	0.535839	0.757433	0.363188	0.59593	0.566518	0.872676	0.45924	0	0.713887	2.1036	1.56982	1.51954	0.501989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.109277	0.320003	0.450541	0.28087	1.19377	0.968867	0.733229	0.976025	1.15461	0.204012	0.353925	0.766654	0.468003	0.61815	0.570399	0.498373	0.766511	0.393842	0.381866	0.466865	0.326257	0.801605	0.673745	0.108997	0	0.0290596	0.359202	0.878321	1.48576	1.17916	0.530348	0.603482	0.257329	0.458038	0.69002	0.340924	0.385764	0.470155	0.45214	0.393049	0.56372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.492615	1.42006	1.31968	0.904507	0.587945	0.351487	0.33823	0.425885	0.423256	0.241106	0.416679	0.26559	0.410637	0.595315	0.596767	0.497967	0.298541	0.58709	0.50267	0.105531	0.371668	0.462269	0.202599	0.274984	0.458633	0.536369	0.558892	0.486627	0.614276	1.01898	0.354076	0.410857	0.485399	0.693366	0.73014	0.118903	0.554961	0.774849	0.551223	0.653576	0.620582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.522732	0.793251	0.788794	0.331385	0.762499	0.652485	0.266903	0.504826	1.14587	1.3594	1.19577	1.04163	1.26261	1.25892	1.10338	0.77521	0.571935	0.705442	0.14729	0.457102	1.07444	1.30225	0.475046	0.185418	0.149936	0.30823	0.577166	0.603425	0.426276	1.13846	0.593668	0.675882	0.861537	0.631728	0.31364	0.480898	0.459129	0.892703	0.684507	0.381038	0.668246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.187686	0.342542	0.257266	0.943884	0.430795	0	0	0.1316	0.611565	0.423039	0.119693	0.477659	0.335649	0.185047	0.234844	0.428575	0.199469	0.225486	0.529298	0.465076	0.559741	0.688123	0.43074	0.00928629	0.0357527	0.379738	0.614685	0.890068	0.340902	0.433366	0.576575	0.222073	0.597592	1.03844	0.350023	0.203823	0.325871	0.691847	0.844199	0.875277	0.568218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.0859829	0.136934	0.094802	0.203011	0.513468	0.597084	0.310656	0.161474	0.185332	0.851558	0.11172	0.601923	0.994134	1.6982	1.67842	0.560442	0.316489	0.0024108	0.249849	0.474792	0.724494	1.23491	0.733934	0.459961	0.328315	0.222146	0.33131	0.47631	0.145848	0.356165	0.239391	0.204367	0.444283	0.300843	0.320432	0.681687	0.73445	0.356389	0.610698	0.647788	0.619573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.341852	1.1838	0.86175	0.20331	0	0.062972	0.26988	0.495606	0.365241	0.563126	1.20717	0.89056	0.717867	0.636919	0.453406	0	0.0287872	0.406624	0.403026	0.053976	0.0236145	0.388632	0.53977	0.281447	0.161928	0.451444	0.53977	0.611738	0.29327	0.361643	0.143936	0	0	0	0	0	0	0	0	0	0.720865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.493736	0.471324	0.154818	0.248775	0.0339058	0.290331	0.464099	0.630787	1.11278	0.20837	0.70868	0.536269	0.453594	0.84813	1.84978	1.11271	0.240954	0.266989	0.367891	0.650545	0.620105	0	0.023566	0.552632	0.947907	0.896566	0.354227	0.4581	1.58284	0.498542	0	0	0.173392	0.439028	0.450911	0.121458	0.332422	1.25776	1.5781	0.992423	0.480769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.667331	0.49515	0.482062	1.06132	0.552919	0.520953	0.223296	0.375764	0.806445	0.415613	0.381602	0.602551	0.222532	0	0	0	0.349823	0.67328	0.848986	0.858473	0.507544	0.487243	0.615146	0.649658	0.81207	0.888591	1.37141	1.04214	0.847218	0.521606	0.334997	0.109138	0	0.13606	0.149004	0.0507676	0.374375	0.470347	0.564809	0.544757	0.520772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.831843	1.81496	0.63097	0.638303	0.42708	0.321382	0.87501	1.11904	1.04071	1.17296	0.864489	0.384168	0.487286	0.796295	0.320788	0.264184	0.0506829	0.0084656	0.313196	0.512239	0.650096	0.362238	0.607068	0.719137	0.79762	1.15692	1.74882	1.24657	1.16206	1.0548	0.611441	0.333009	0.403591	0.412927	0.261326	0.323807	0.404116	0.60465	0.699897	1.03187	0.558711
