	chr19:6464109-6464258	chr19:6464259-6464408	chr19:6464409-6464558	chr19:6464559-6464708	chr19:6464709-6464858	chr19:6464859-6465008	chr19:6465009-6465158	chr19:6465159-6465308	chr19:6465309-6465458	chr19:6465459-6465608	chr19:6465609-6465758	chr19:6465759-6465908	chr19:6465909-6466058	chr19:6466059-6466208	chr19:6466209-6466358	chr19:6466359-6466508	chr19:6466509-6466658	chr19:6466659-6466808	chr19:6466809-6466958	chr19:6466959-6467108	chr19:6467109-6467258	chr19:6467259-6467408	chr19:6467409-6467558	chr19:6467559-6467708	chr19:6467709-6467858	chr19:6467859-6468008	chr19:6468009-6468158	chr19:6468159-6468308	chr19:6468309-6468458	chr19:6468459-6468608	chr19:6468609-6468758	chr19:6468759-6468908	chr19:6468909-6469058	chr19:6469059-6469208	chr19:6469209-6469358	chr19:6469359-6469451	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.268004	0.0955587	0	0	0	0	0	0	0.27465	0.381629	0.043002	0	0	0	0	0	0	0.0896812	0.63968	0.401348	0.363159	0.252136	0	0	0	0	0	0.188355	0.132424	0	0	0.274763	0.0779171	0	0	0	0.736842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.392771	1.03368	0.412573	0.517374	0.508111	0.57766	0.231621	0.131793	0.47027	0.815693	0.646449	0.571491	0.661855	1.0303	0.501097	0.488131	0.580209	0.643256	1.20139	1.21364	0.582398	0.472106	0.591414	0.487926	0.029303	0.573861	1.307	0.528718	0.582943	0.75515	0.462312	0.730427	0.365431	0.274382	0.461329	0.196834	0.666283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.522555	0.540955	0.572721	0.275457	0	0	0	0	0	0.209748	0.0461869	0	0	0	0	0	0.699292	0.413288	0.02724	0.290349	0.73075	0.326415	0.177535	0.372115	0.696012	0.457305	0.749657	0.414656	0	0	0.202708	0.713972	0.463389	0.349171	0.44067	0.0236919	0.94697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.28058	0	0.476583	0.0656495	0.830832	0.659175	0.0208885	0.573033	0.0275077	0	0.0926305	0.665686	0.305199	0	0	0.841739	0.265387	0	0.138266	0.791653	0.266626	0	0	0.632677	1.04529	0.137538	0	0.167108	1.21641	0.26734	0.566766	1.49642	0.0715199	0	0.627175	0.82523	0.84472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0	0	0.0711269	0.0587962	0	0	0.123734	0.366853	0.0389517	0	0.132534	0.0411574	0.111044	0.198611	0.0755948	0.102702	0.169449	0.0717835	0.355842	0.016304	0.113592	0	0.157366	0.137476	0.215333	0.0553957	0.157473	0.203305	0.289244	0.460336	0.0818749	0.143082	0.0780734	0	0.0716089	0.551217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.490838	0.25079	0.18187	0.457455	0.52079	0.265308	0.367692	0.233945	0.0717916	0.281469	0.11699	0.498176	0.300709	0.399967	0.439426	0.776563	0.463714	0.86328	0.550739	0.845415	0	0.130197	0.422566	0.376493	0.140208	0.86155	0.285793	0.949332	0.33151	0.0469918	0.384771	0.174122	0.14767	0.832764	0.622699	0.384134	0.657101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0	0.15155	0.195196	0.521322	0.0412207	0	0	0	0	0	0	0	0.207567	0.0398129	0	0	0	0	0	0	0.100693	0.0975423	0.342891	0.390279	0.421434	0	0	0	0.0594076	0.0921424	0.116389	0.591758	0.809864	0.335827	0.351588	0.0857263	0.521959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0	0	0	0	0	0.191618	0.287418	0	0	0	0	0	0	0	0.00838553	0.191661	0.470664	0.437148	0.294608	0.456288	0.634785	0.41916	0.388037	0.427546	0.10422	0	0	0	0	0.0323347	0.50301	0.534156	0.36767	0.053907	0.17969	0.585506
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.035384	0.111347	0.308897	0.954041	1.12742	0.84349	1.5293	0.821964	2.62946	2.51598	1.39372	1.2505	0.763573	0.438526	1.03812	1.88138	1.21495	1.53352	2.61986	2.94672	1.70551	2.85049	2.69614	1.1412	1.74793	2.2622	2.65902	2.21258	2.28102	1.94452	1.74998	2.97543	0.767078	0.728412	0.525782	1.43514	0.834956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.427681	0.375786	0.238248	0.416405	0.825614	0.554877	0.401075	0.387912	0.278543	0.203464	0.420155	0.453289	0.148434	0.346991	0.505355	1.06191	0.946559	1.00116	0.233801	0.077773	0.148138	0	0	0.287826	0.58753	0.641982	0.762164	0.172687	0.27892	0.916869	0.726986	0.585931	0.314505	0.369302	0.743066	0.485534	0.378077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.576665	0.857369	0.0061936	0	0.328248	0.105743	0	0.265677	0.567687	0.44628	1.09085	0.676534	0.652941	0.18838	0	0.138757	0.305129	0.622737	0.679238	0.750028	0.0636339	0.513976	0.0139799	0.242871	0.12193	0.0928779	0.487541	1.08099	0.434265	0.733722	0.78537	0.978074	1.00925	1.17328	1.8407	1.40949	0.753828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0	0	0	0	0	0	0.0692449	0.130346	0.183243	0	0	0	0	0	0	0	0.280988	0	0.183243	0.183243	0.403135	0.513081	0.0977445	0	0.158845	0	0.181283	0.173846	0	0.363743	0.183243	0.0692449	0.54973	0	0.183243	0.157652	0.638968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.321505	0.181445	0.0815155	0.397933	0.369974	0.175301	0.411645	0.135921	0	0.163094	0.218658	0.802783	0.290163	0	0.108197	0.26291	0.453352	0.773585	0.269745	0.523612	0.310226	0.109833	0.132816	0.3459	0.428036	0.4975	0.987194	0.927265	0.429821	1.80853	0.407255	0.365139	0.283666	0.302394	0.533188	0.638348	0.509372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	1.3232	1.24991	0.89188	0.566421	0.524287	0	0	0.84117	1.16335	0.273	1.97495	1.50424	1.24367	1.0237	0.48824	0.554326	1.01876	1.62995	0.243016	0.757165	0	0.648218	0.148923	0.0761044	0.444537	0.112656	1.06803	0.645198	0.242024	0.309693	0.258258	1.16838	1.45625	0.910873	1.04583	0	0.815336
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	1.29849	0.899101	0.299944	0.205942	0.106282	0	0.0882155	0.188708	0.310342	0.414583	0.258252	0.561185	0.597113	0.380299	0.126457	0.15017	0.394528	0.140327	0	0.0956983	0.228626	0.34036	0.0416929	0	0.0139875	0.194599	0.0465397	0.0263884	0.233471	0.366259	0.343877	0.156635	0.0157497	0.00495367	0.274731	0.441279	0.715596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.481692	0.314873	0.972053	2.22159	0.930945	0.831279	0.580813	0.293636	0.378517	0.169976	0.277175	0.237493	0	0.113054	0.119478	0.255893	0.350432	0.641778	0.656567	0.682718	0.362037	0.0343912	0.371028	0.544142	0.397224	0.5892	0.330685	0.500403	0.421162	1.60301	1.13453	0.282548	0.0969603	0.247989	0.617345	0.507949	0.448898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0	0	0	0.0480869	0.14744	0.00513847	0.00243607	0.0865002	0.0587613	0.0504071	0	0.015575	0.139923	0.0676521	0.149689	0.139228	0.0861931	0.0636969	0	0	0	0	0.0126495	0.087358	0.202306	0.197184	0.156098	0.0758957	0.105842	0.117853	0	0.0235371	0.179958	0.235608	0.232235	0.186666	0.372843
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0.272943	0.626764	0.365997	0.24691	0.203484	0.157297	0.143547	0.0932795	0.161321	0.392285	0.174557	0.069829	0.2458	0.162946	0.17772	0.13051	0.430129	0.678372	0.409737	0.0432461	0	0.0389352	0.251997	0.392301	0.209837	0.157887	0.0125631	0	0	0.0422871	0.437739	0.5205	0.0809331	0.0513459	0.161373	0.112302	0.319239
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	0.880655	0.3792	0.19158	0.110849	0.454812	0.655056	0.823281	0.277582	0.33496	0.806698	1.13577	1.03151	0.722511	0.643669	0.131344	0.275806	0.562198	1.38428	0.752349	0.851999	0.941151	0.570996	0.881395	1.50754	2.00921	1.57008	0.922545	0.850234	0.806031	0.950954	1.1803	0.777236	0.352465	0.541366	1.36029	1.19294	0.828358
