	chr1:156404580-156404729	chr1:156404730-156404879	chr1:156404880-156405029	chr1:156405030-156405179	chr1:156405180-156405249	chr1:156405250-156405329	chr1:156405330-156405479	chr1:156405480-156405629	chr1:156405630-156405779	chr1:156405780-156405929	chr1:156405930-156406079	chr1:156406080-156406229	chr1:156406230-156406379	chr1:156406380-156406469	chr1:156406470-156406529	chr1:156406530-156406679	chr1:156406680-156406829	chr1:156406830-156406869	chr1:156406870-156406979	chr1:156406980-156407129	chr1:156407130-156407179	chr1:156407180-156407279	chr1:156407280-156407429	chr1:156407430-156407579	chr1:156407580-156407639	chr1:156407640-156407729	chr1:156407730-156407879	chr1:156407880-156408029	chr1:156408030-156408179	chr1:156408180-156408329	chr1:156408330-156408379	chr1:156408380-156408479	chr1:156408480-156408629	chr1:156408630-156408779	chr1:156408780-156408929	chr1:156408930-156409079	chr1:156409080-156409229	chr1:156409230-156409379	chr1:156409380-156409529	chr1:156409530-156409679	chr1:156409680-156409697	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.118464	0.39488	0.0921387	0	0	0	0.397287	0.67832	0.0737109	0	0	0	0	0	0	0	0.0315904	0.92791	1.18453	0.668614	0	0.227178	0.328799	0.561276	0.45326	0.0171327	0	0	0	0.0605483	0.39488	0.39488	0.447531	0.308006	0	0	0	0	0.108405	0.532601	0.78976	0.429273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.467876	0.364564	0.12363	0	0.00913429	0.285119	0.462981	0.032126	0.51224	0.365327	0.28455	0.681196	1.00936	0.12432	0.129768	0.549261	0.26327	0	0.0552175	0.493934	0.351992	0.144603	0.393539	0.192496	0	0	0	0.188826	0.207691	0	0	0.127868	0.625153	0.129757	0.315769	0.118954	0.323978	0.162952	0.32442	0.124652	0.612678	0.458604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.258137	0.114056	0.369832	0.540375	0.723174	0.868353	0.861028	0.585351	0.557652	0.931406	0.942939	0.534053	0.491872	0.327591	0.021567	0.223384	0.463114	0.186952	0.187704	0.501277	0.372051	0.243533	0.505329	0.462339	0.25857	0.278687	0.439406	0.365383	0.4056	0.341978	0.541417	0.958836	0.48993	0.159131	0.128443	0.21574	0.268466	0.722631	0.542686	0.292476	0.2877	0.403059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.674772	0.261828	0.0564081	0.17	0.100577	0.169828	0.595668	0.821298	0.428759	0.402434	0.207795	0.0305195	0.185858	0.102973	0.0150733	0.246342	0.309223	0.47482	0.374487	0.24161	0.198414	0.213983	0.407246	0.619769	0.338359	0.228434	0.306796	0.182193	0.167208	0.172056	0	0.081226	0.24141	0.272183	0.250648	0.290178	0.547386	0.261441	0.0860841	0.235834	0.1292	0.530237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.130464	0.325137	0.382044	0.546225	0.348599	0.114757	0.278868	0.112088	0.208039	0.13001	0	0.0984285	0.3083	0.572374	0.355706	0.157386	0	0	0	0.0438359	0.263449	0.221737	0.205817	0.273739	0.026998	0	0	0	0	0.119926	0.271064	0.299685	0.415285	0.558626	0.182271	0	0	0	0.174966	0.168962	0.0963011	0.487404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0	0.0960054	0.486578	0.636488	0.330166	0.383137	0.37483	0.014202	0	0.44831	1.08614	0.0653995	0	0	0	0	0.312555	0.648284	0.34194	0.136776	0.311679	0.475739	0.292862	0.384177	0.336284	0.182368	0	0.263021	0.134496	0	0	0.129937	0.269872	0.11398	0.583684	0.262154	0.292017	0	0.409041	0.9118	0.48225	0.572802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.203603	0.189853	0.50155	0.672649	0.335447	0.171826	0.113848	0.308136	0.507453	0.38533	0.406428	0.45103	0.508803	0.550913	0.467424	0.232991	0.459528	0.811792	0.628914	0.135355	0	0.0168084	0.229958	0.46352	0.264701	0.123605	0.194415	0.545706	0.435039	0.140624	0	0	0.414825	0.53434	0.20031	0.0415528	0	0.0544423	0.11634	0.178455	0.436456	0.345729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.0184768	0.449662	0.355216	0.309571	0.207102	0	0	0	0	0	0.23416	0.364073	0.260153	0	0	0	0	0	0.271524	0.644725	0.491715	0.236947	0	0	0	0	0	0	0	0	0	0.209102	0.309518	0	0.124971	0.312919	0	0	0.190586	0.613714	0.349465	0.485086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.36427	0.0658279	0.0315359	0.0846589	0.049556	0.104482	0.24126	0.378067	0.586255	0.679975	0.42964	0.925761	0.773091	0.212941	0.0460162	0	0.0281511	0.16241	0.649657	0.885645	0.55481	0.423373	0.314001	0.472981	0.344936	0.171433	0.596572	1.12435	0.576645	0.295594	0.32483	0.206263	0.317794	0.565488	0.825063	0.527303	0.204641	0.486158	0.269607	0.411448	0.32483	0.407454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.133344	0.427763	0.313386	0.0343371	0	0	0.15707	0.16824	0.177802	0.159086	0.18739	0.435735	0	0	0	0	0	0.099048	0.2251	0.0915247	0.164199	0.295118	0.586782	0.686364	0.557908	0.439341	0.17536	0.237924	0.0859037	0	0	0.0430898	0.242011	0.0280636	0	0.187697	0.125461	0.149659	0.22364	0.167334	0.16511	0.481481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.378114	0.291497	0.202155	0.274744	0.243175	0.315586	0.349043	0.193688	0.144151	0.243732	0.103555	0.301784	0.411651	0.512239	0.440334	0.0553849	0.366218	0.442646	0.311967	0.354687	0.210605	0.125762	0.449265	0.628437	0.358685	0.257625	0.0665687	0.173504	0.239112	0.0682334	0.253854	0.431847	0.298734	0.312355	0.175001	0.398373	0.374193	0.685798	0.0905262	0	0	0.452713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.185796	0.46971	0.520839	0.657599	0.679009	0.626461	0.404086	0.202812	0.411465	0.431979	0.153438	0.0763767	0.0696602	0.119404	0.0435547	0.186381	0.287235	0.228966	0.143162	0.0547113	0.0455798	0.0494132	0.0187882	0.0436283	0.0400648	0.0398723	0.164282	0.31766	0.193757	0.118931	0.100997	0.141822	0.15388	0.129538	0.0632285	0.121263	0.0690021	0.10274	0.105426	0.11114	0.0902733	0.198329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.247706	0.0539784	0.278257	0.547967	0.360349	0.315358	0.264059	0.166242	0.25204	0.0382848	0.413706	0.299504	0.123853	0.386422	0.302343	0	0	0	0	0.0361237	0.38704	0.38704	0.363688	0.564551	0.57834	0.109242	0.186439	0.663245	0.0737083	0	0.10675	0.379502	0.16327	0	0	0.254893	0.195055	0	0	0.211396	0.433755	0.475303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.1919	0	0.106003	0.366581	0.623444	0.626937	0.386116	0.114417	0.210657	0.431974	0.728159	0.533823	0.2349	0	0	0	0.11608	0.33495	0.336472	0.234426	0.184164	0.2294	0.266817	0.233309	0.390751	0.493059	0.46854	0.363697	0.326001	0.271285	0.286282	0.139287	0.0550488	0.210652	0.678791	0.390754	0.146066	0.399137	0.360626	0	0	0.43832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.197824	0.201749	0.300715	0.301058	0.0213829	0.246363	0.157096	0.184742	0.127284	0	0.0110488	0.411998	0.0565287	0.393785	0.390689	0.0477038	0.377594	0.014968	0	0.223093	0.758108	0.929369	0.46496	0.330316	0.399719	0.198462	0.14103	0.14984	0.259063	0.651754	0.501024	0.41484	0.414475	0.0372531	0	0	0.317718	0.559496	0	0.409367	0.623184	0.47903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.10923	0.0742965	0.0634725	0.236871	0.456249	0.429526	0.289528	0.262593	0.283195	0.137293	0.189253	0.0949879	0.014651	0	0.004126	0.157069	0.189074	0.250446	0.401029	0.18543	0	0	0.115459	0.431607	0.343027	0.167551	0.436919	0.358188	0.314078	0.351552	0.0773398	0.0017457	0.200649	0.490969	0.381109	0.469108	0.698465	0.51744	0.390589	0.238037	0.206317	0.322666
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0.165624	0.31668	0.34987	0.693531	1.03214	0.479403	0.874498	0.594572	0.40011	0.472897	0.249292	0.959734	0.675033	0.722503	0.199118	0.198821	0.221993	0.602862	0.172351	0.223365	0	0	0.180028	0.489699	0.562105	0.650802	0.415828	0.533081	0.336264	0.519778	0.337362	0.158674	0.571647	0.792402	0.697321	0.249113	0.0833337	0.0660276	0.250432	0.453727	0.412954	0.550012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.c19bd00a-5c6a-4173-86bf-6f467b56a6c8.fc.signal	0.670984	0.985435	0.835311	0.369343	0.440069	0.530884	0.197854	0.0888585	0.167161	0.169789	0.127067	0.206463	0.152089	0	0	0	0	0	0	0.0146032	0.328991	0.547069	0.328108	0.705092	0.704636	0.357207	0.394601	0.643807	0.559946	0.391682	0.47766	0.643875	0.789018	0.344593	0.250351	0.552381	0.873961	0.728644	0.824759	0.330608	0.559641	0.415511
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.a6734a5b-3b03-45c9-8bf9-b4b30b035291.fc.signal	0.475773	0.0126356	0.582995	1.20245	1.43827	0.884147	0.609777	0.5346	0.606158	1.15843	0.295445	1.24618	0.130575	1.25667	0.0105297	0	1.56627	1.12818	0.547365	0.0758136	0	1.26449	0.869833	0.108765	0.489371	0.275756	1.06472	0.620045	0.575917	0.49147	1.0312	0.320658	0	0	0	0.800034	1.11001	0.537769	1.0621	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0.312181	0.301032	0.200688	0.588127	1.17726	0.700635	0.0383257	0.0850365	0.713607	0.373503	0.242498	0.217412	0	0.0650378	0.4181	0.253647	0.0970164	0.32909	0.16724	0.277817	0.3593	0.032337	0.114281	0.677322	0.320543	0	0	0	0.253123	0.162883	0	0	0	0	0	0	0	0	0	0	0	0.470648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.1c43239d-dfc1-4ee8-9404-c3dda7976cff.fc.signal	0	0.161897	0.72964	0.616732	0.619387	0.0799545	0.411212	0.23623	0.535244	0.167796	0	0	0	0	0	0.073282	0.796404	0.96825	0.27569	0	0.302295	0.451868	0.58954	1.03929	1.05294	0.387035	0.38473	0.116234	0.147276	0.813138	0.959347	0.031134	0	0	0.236618	0.801264	0	0	0.132838	0.386062	0	0.495833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.c17770a0-5e1a-467c-8c25-b0784609b22f.fc.signal	0.118151	0.189336	0.55588	0.674818	0.397803	0.0408523	0	0	0.0353199	0.352422	0.229395	0.0997697	0	0	0	0	0	0	0.133754	0.219658	0.002395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.188608	0.310828	0.172572	0.171507	0.145519	0.15285	0.206666	0.189189	0.185621	0.0394127	0.057745	0.0485478	0.0855916	0.0247222	0	0	0.0408653	0.136109	0.155627	0.010201	0	0.107966	0.100794	0.191978	0.0848297	0	0.0815353	0.146001	0.154695	0.227544	0.260594	0.0386283	0.0706499	0.0922958	0.192947	0.253961	0.0217327	0.0904925	0.121511	0.139839	0.416859	0.40054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.0982789	0.251595	0.230876	0.351356	0.272644	0	0.126046	0.329133	0.539923	1.09803	1.53376	0.717447	0.628811	0.372599	0.155788	0.150713	0.190596	0.0680876	0	0	0	0.109239	0.322222	0.0754947	0	0	0	0	0	0	0.469492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.6ff00d21-c2de-48d7-8406-d314ad572f14.fc.signal	0.0068552	0	0.227649	0.300148	0.122482	0	0	0	0.0930995	0.122529	0.11068	0	0	0	0	0.0782241	0.215773	0.254467	0.0217096	0	0	0	0	0	0	0	0	0.210763	0.0902042	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.616519	0.50581	0.402672	0.66187	0.689311	0.0303739	0	0.844691	1.01076	0.351405	0.0885304	0.270586	0.0205505	0.493205	1.0239	0.446643	0.411833	0.30825	0.265358	0.314733	0.862776	0.398674	0.061653	0.043155	0.44669	0.69427	0.517662	0.161994	0	0	0	0	0.0873411	0.16407	0	0	0.086625	0.317542	0.284859	0.80227	0.931231	0.432224
