	chr7:74063444-74063593	chr7:74063594-74063743	chr7:74063744-74063893	chr7:74063894-74063963	chr7:74063964-74064043	chr7:74064044-74064193	chr7:74064194-74064293	chr7:74064294-74064343	chr7:74064344-74064423	chr7:74064424-74064493	chr7:74064494-74064643	chr7:74064644-74064793	chr7:74064794-74064943	chr7:74064944-74065093	chr7:74065094-74065243	chr7:74065244-74065393	chr7:74065394-74065543	chr7:74065544-74065693	chr7:74065694-74065843	chr7:74065844-74065993	chr7:74065994-74066143	chr7:74066144-74066293	chr7:74066294-74066443	chr7:74066444-74066593	chr7:74066594-74066743	chr7:74066744-74066893	chr7:74066894-74067043	chr7:74067044-74067193	chr7:74067194-74067253	chr7:74067254-74067343	chr7:74067344-74067473	chr7:74067474-74067493	chr7:74067494-74067563	chr7:74067564-74067643	chr7:74067644-74067793	chr7:74067794-74067943	chr7:74067944-74068093	chr7:74068094-74068243	chr7:74068244-74068393	chr7:74068394-74068497	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.966309	0.0662656	0.442292	0.698386	0.426892	0.707531	0.443962	0.103345	0.313527	0.561832	0.521195	0.891274	0.974941	0.923376	0.785665	0.402888	0.260837	0.766827	1.01323	0.536152	0.41206	0.269467	0.783611	0.704131	0.520196	0.679815	0.142255	0.423824	0.221505	0	0.154617	0.260389	0.895188	1.07545	0.784937	0.296163	0.0518384	0.556947	0.980348	0.506148	0.39356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.0763812	0.0543204	0.331804	0.063228	0.0636889	0.0823472	0	0	0	0	0	0.0012124	0.347117	0.244423	0.515262	0.248537	0.143402	0	0.0448215	0.189291	0.301258	0.1139	0.225179	0.209327	0.401443	0.207729	0.159311	0.122238	0	0	0.0867332	0.18186	0.111714	0.388717	0.849866	0.617102	0.295819	0	0	0	0.559211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.437806	0.0806484	0.518454	0	0	0	0	0	0	0	0	0	1.551	0.213208	0.331426	0	0	0	0	0	0	0.442846	0.282269	0.518454	0	0	0	0	0.418251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.44141	0.440511	0.397552	0.307246	0.137827	0.112889	0.0554392	0.349508	0.364573	0.583574	0.709296	0.328392	0.265321	0.252594	0.254699	0.3013	0.156676	0.139955	0.113358	0.547186	0.432214	0.603331	1.02028	0.432396	0.309909	0.223168	0.216205	0.55753	0.265144	0.14998	0.144624	0.12052	0.24104	0.329923	0.191225	0.183994	0.531833	0.438754	0.496517	0.541117	0.453496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.281681	0.311459	0.279049	0	0.078976	0.39488	0.252723	0	0	0	0.155514	0.39488	0.0526507	0	0	0	0	0	0	0	0	0	0	0.315904	0.289579	0	0.263618	0.204416	0	0	0	0	0	0	0.550199	0.731844	0.597585	0.534404	0.0078976	0	0.433962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.544181	0.127023	0.560434	0.219425	0.235769	0.311395	0	0	0	0.227774	0.451148	0.0901889	0.252765	0.497914	0.426445	0.52593	0.125697	0.13075	0.622325	0.928201	0.565181	0.755404	0.432705	0.841387	0.0611313	0.849926	0.650474	1.47543	1.36975	0.507474	0	0.09248	0.426734	0.632739	0.40957	0.0323809	0	0.163532	0.704836	0.132112	0.326733
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.789433	1.26006	1.28146	1.03768	1.06984	0.47176	0.730086	0	0	0.131724	0.834586	1.61664	0.208784	0.227005	1.09669	0.308528	0	0	0	0.0520573	1.07485	0.323766	0	0	0.0933184	1.34792	0.0885995	0	0	0	0	0	0	0	0	0	0	0	0.245802	1.24717	0.472232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0.342956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45661	0.434431	0.140061	2.77787	1.11562	1.34225	0.221763	0	0	0.882127	0	0	0	0	0	0	0	0	0	2.1171	0.237968	1.02711	0.607218	0.413576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0	0.175187	0.481007	0.643558	0.481082	0.0484509	0	0	0	0	0	0	0	0	0	0	0.276838	0.155722	0	0	0.251787	0.0606921	0	0	0	0	0.196815	0.234166	0.021628	0.32442	0.509016	0.373064	0.64871	0.656821	0.379708	0.16221	0.270192	0	0	0	0.640625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.886595	0.800088	0.324031	0.488583	0.791395	0.291655	0	0	0	0.248938	0.872697	0.331907	0.57829	0.106073	0.543785	0.647745	0.608078	0.48757	0.876568	0.266225	0.477843	0.419206	0.454012	0.203433	0.154283	0.508454	0.183522	0.263314	0.11264	0.231291	0.113412	0	0	0.551086	1.25395	0.15121	0.317942	0.358349	0.603716	0.553102	0.446281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.0286953	0.535837	0.695443	0.464114	0	0	0	0	0	0	0	0.382792	0	0	0.368536	1.43037	0.244158	0.616943	0.973011	0.294772	1.9907	0.458997	0	0	1.0275	0.707746	0.2269	0.0541983	0	0	0	0	0	0	0	0	0.241438	0.26312	0.825191	0.107971	0.283721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.0939699	0.234907	0.648146	1.24299	1.32671	0.775531	0.1657	0	0.0125807	0.2363	0.488996	0.266575	0.086268	0.238208	0.400927	0.245611	0.149411	0.210609	0.118984	0.00318933	0	0.183994	0.100083	0	0.0123446	0.164014	0.402439	0.51398	0.409841	0.0989364	0.0541962	0.2877	0.332888	0.553698	0.597316	0.520629	0.397932	0.438484	0.232783	0.184197	0.411251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0.204442	0.214674	0.391812	0.592567	0.467244	0.279562	0.187932	0.189788	0.189391	0.227376	0.651559	0.6515	0.166507	0.104679	0.107666	0.172118	0.22747	0.263842	0.421324	0.760459	0.442029	0.225101	0.591454	0.694392	0.845235	0.764437	0.35419	0.0881765	0	0	0.0217131	0.104504	0.108276	0.218829	0.464708	0.59519	0.402947	0.107093	0.160432	0.14769	0.437148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.296111	0.0494443	0.0807331	0.0571071	0.129084	0.250767	0.0601369	0	0	0	0.190355	0.265063	0.125014	0.132309	0.246179	0.278037	0.215414	0	0	0	0.0275869	0.277183	0.374027	0.28549	0.129809	0.163167	0.174921	0.268998	0.215333	0.0430667	0.0586369	0.1292	0.247326	0.211565	0.0482347	0.205859	0.629643	0.676162	0.551771	0.631974	0.406533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.0829656	0	0.222216	0.508041	0.703081	0.32891	0	0	0.122915	0.30741	0.423157	0.187502	0.16246	0.224799	0.13731	0.339148	0.283832	0.241801	0.36887	0.324818	0.309459	0.0809439	0.82377	0.368838	0.148575	0.31458	0.261982	0.159394	0.226189	0.1558	0.00827292	0.15364	0.252459	0.607107	0.877058	0.717242	0.323803	0.0901563	0.239751	0.200954	0.553846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.69848b5e-1d71-4ca5-a68d-b2c1db7d8201.fc.signal	1.48864	2.09867	1.15689	0	0	0	0	0	0	0.643179	0.558487	0	0.49177	0.102363	1.33685	0.210869	0	0	0.993531	2.54383	1.16565	1.17992	0.696261	0	1.11308	1.1192	1.71114	0.097712	0	0	0	0	0.388588	0.945708	0.164294	0	0.804179	0.275396	0.76991	0.128383	0.393583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.66df243c-6c5c-42f5-bb98-73ebf9a3096e.fc.signal	0.200425	1.49234	0.723706	0.272288	0.407845	0.633973	0.265368	0.201168	0.110449	0	0.0663301	0.555417	0.896012	0.243059	0.588675	0.966509	0.471997	0.260464	0.184547	0.140189	0.236483	0.425959	0.34408	0	1.03499	1.47844	0.945576	0.472931	0.376425	0.078578	0	0	0	0.350172	0.86324	0.308619	0	0	0.13511	0.289485	0.303258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	0.323468	0.49359	0.0460684	0	0.438061	0.424487	0	0	0	0	0.427776	0.822477	0.481553	0.151368	0.779866	0.533074	0	0.779864	0.851297	0.400953	0.277992	0	0	0	0.217179	1.37227	0.94115	0.102009	0.197436	0.49359	0.326529	0	0	0	0	0	0.16453	0.424426	0	0.0853089	0.466647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0.516004	0.115426	0.356944	0.451707	0.360173	0.140653	0	0	0	0	0.014436	0.361097	0.447408	0.345441	0.369739	0.217037	0.0878951	0.531144	0.470622	0.314769	0.464421	0.851444	0.800039	0.254109	0.0681016	0.261305	0.309586	0.233886	0.142663	0.24112	0.216081	0.235092	0.421965	0.60281	0.306226	0.084392	0.0298124	0.234476	0.221699	0.370093	0.52381
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.3e57f4b2-3eea-42bc-9983-8ecec55d5977.fc.signal	0	0.344272	0.729268	0.150544	0.231793	0.252257	0	0	0	0	0.191989	0.1145	0	0.103618	0.665219	0.199226	0	0	0	0.0788596	0.145601	0.097115	0.238918	0	0	0.149227	0.0395761	0.235221	0.845614	1.0471	0.113746	0	0	0.154733	0.807022	0	0.770143	0.0826655	0.174996	0.223152	0.429006
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.e7144f2b-c79b-4aad-950f-07ae1b5e1dad.fc.signal	0.444856	0.428097	0.0746499	0	0	0.246802	0.132542	0	0	0.199139	0.423793	0.0208937	0	0	0.167581	0.167581	0	0	0	0	0	0	0	0.0624621	0.665967	0.370371	0.152347	0.0091408	0.297076	0.340241	0.00351569	0	0	0.402767	1.19569	0.600151	0	0	0	0	0.50656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.3b07c369-960c-43eb-b4e5-3e3773e044bc.fc.signal	0.0785283	0.205574	0.122656	0	0	0	0	0	0.0503718	0.2479	0.250821	0.00826613	0	0	0	0.0805901	0.286096	0.046497	0	0	0	0	0.0820629	0.23197	0.132807	0.232404	0.320906	0.124263	0	0.0447749	0.246709	0.30984	0.382893	0.635179	0.55877	0.282999	0.0113659	0	0	0	0.605909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.768c3dd3-4d38-474a-b6d5-c316c21bc08d.fc.signal	0.267401	0.252764	0.380318	0.339195	0.204653	0	0	0	0	0	0.180638	0.170453	0.238848	0.334173	0.291766	0.48427	0.857464	0.561665	0.199185	0.439391	0.533643	0.545246	0.551592	0.163844	0.130647	0.491304	0.32786	0	0	0.0711538	0.184027	0.449873	0.462541	0.447673	0.420184	0.305965	0.0373044	0.0276981	0.339684	0.327378	0.419498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0	0	0	0.748072	4.10684	1.595	2.0646	0.558656	0.288437	2.34219	0.74629	0	0	0	0	0	0	0	0	0	0.315853	1.24869	0	0	2.02412	0	0	0	0	0	0	0	0	0	0	1.27449	0.138532	0	0	0	0.596685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231958	0.0716551	0.109789	0.061372	0	0	0	0.0638747	0.0880948	0.15988	0.127697	0.086718	0.0865574	0.141149	0.173198	0.159728	0.00876293	0	0	0.00802981	0.595264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	0.647113	0.365585	0	0	0	0	0	0	0.0492738	0.318584	0.475008	0.58015	1.00465	0.786391	0.294654	0.173159	0.343642	0.188647	0.0203583	0.356135	0.888462	0.781769	0.547129	0.218389	0.410647	0.412178	0.179162	0.0156413	0	0	0	0	0	0	0.108562	0.477007	0.512246	0.137266	0.267636	0.414796	0.306163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.55698	0.290011	0.36265	0.524578	0.762648	0.718106	0.311161	0.123798	0.0532826	0.279926	0.715677	0.990242	1.3915	0.908487	0.44767	0.421873	0.287169	0.322167	0.508793	0.52257	0.570197	0.195485	0.45048	0.420118	0.247835	0.293901	0.344937	0.231726	0.0670507	0.0169542	0.0818798	0.15246	0.152828	0.140452	0.125069	0.22222	0.32453	0.371843	0.518951	0.328056	0.38974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d7f763be-bfdd-4c86-bf20-202adde8af39.fc.signal	1.87759	0.727347	1.72094	1.45955	0	0	0	0	0	0	0.364336	1.16647	2.22853	0.538941	0	0	0	0	0	0.788605	1.15001	1.64313	0.536778	0	0	1.74499	1.42969	1.76539	1.5259	0	0	0	0	0	0.111266	0.92026	1.16196	0.393869	0.620517	1.7486	0.474241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.6c91eb19-cf51-4ff7-b713-f8f2fc326b1d.fc.signal	0.781682	0.493483	0.442451	0.323705	0.184934	0.545626	0.341163	0.188953	0.0547987	0	0.270304	0.248893	0.0978714	0.386785	0.402835	0.467006	0.260802	0.202208	0.160864	0.0557525	0.288411	1.32514	1.15153	0.379054	0.272662	0.576753	0.469901	0.164309	0.286753	0.313489	0.0722541	0	0.0458744	0.348793	0.296894	0.431829	0.241849	0.110407	0.187808	0.448112	0.410714
