	chr19:6922178-6922327	chr19:6922328-6922477	chr19:6922478-6922627	chr19:6922628-6922777	chr19:6922778-6922927	chr19:6922928-6923077	chr19:6923078-6923227	chr19:6923228-6923377	chr19:6923378-6923527	chr19:6923528-6923677	chr19:6923678-6923827	chr19:6923828-6923977	chr19:6923978-6924127	chr19:6924128-6924277	chr19:6924278-6924427	chr19:6924428-6924577	chr19:6924578-6924727	chr19:6924728-6924877	chr19:6924878-6925027	chr19:6925028-6925177	chr19:6925178-6925327	chr19:6925328-6925477	chr19:6925478-6925627	chr19:6925628-6925777	chr19:6925778-6925927	chr19:6925928-6926077	chr19:6926078-6926227	chr19:6926228-6926377	chr19:6926378-6926527	chr19:6926528-6926677	chr19:6926678-6926827	chr19:6926828-6926977	chr19:6926978-6927127	chr19:6927128-6927187	chr19:6927188-6927277	chr19:6927278-6927372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	1.51963	0.403184	0.144015	2.03316	1.21794	0.448395	1.15429	2.28919	2.03344	1.05164	1.38258	5.56016	3.01863	2.4466	3.34282	1.9443	4.04839	2.54012	1.79657	1.67784	0	1.0434	0.581551	0.518454	0.750722	0.547492	0.0402125	0.328354	1.0829	2.9203	1.57231	0.895003	0.280669	0.555358	0.649079	0.127886	0.643065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.973796	1.50535	1.09685	1.45694	0.954314	0.581124	1.3099	0.883661	0.743446	1.06504	2.19558	3.83382	2.0639	1.01661	2.32236	2.5202	1.85663	0.349066	0.156853	0.519304	0.266394	0.450114	1.22451	1.57703	1.00135	0.401893	0.37578	0.444092	0.408467	0.894799	1.18511	0.765127	0.582998	0.176065	0.4593	0.52215	0.374194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.853965	0.698097	0.44991	0.261301	0.793727	1.09998	0.696184	0.458019	0.59562	1.3213	1.48147	1.97229	2.18024	2.77405	2.2741	1.47229	1.56784	1.50516	1.3698	0.655047	0.930294	1.07175	0.698029	0.630603	0.808557	0.566939	0.804919	0.991393	0.574623	0.430344	1.05618	0.9174	1.18499	1.16089	0.848876	0.525158	0.666163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.532455	0.164853	0.786388	0.659911	0.85456	1.27098	0.697896	1.6876	1.37997	1.3802	2.99228	4.31951	3.51941	2.74189	1.79159	1.58884	0.803412	0.591247	0.533708	0.424704	0.518032	0.237892	0	0.0664963	0.246442	0	0	0.203959	0	0	0.350233	0.464231	0.366487	0	0	0	0.549323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0.25566	0.641529	0.14245	1.56674	0.546029	0.243329	2.75779	0.862272	0.782479	0.156571	1.8578	2.15083	3.00285	3.48529	3.30149	1.36596	1.06483	2.86671	2.1147	1.40129	0	1.27154	0.951754	0.358368	0.30217	0.563863	0.57914	0.679751	0.663983	2.18956	1.06422	0.632475	0.919475	1.91395	1.12757	0	0.371084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	1.29607	0.500947	0	1.77786	2.17767	1.28792	4.97064	0.140061	0	1.634	6.68767	2.36606	4.84025	9.56997	7.48389	3.60406	1.30946	4.49344	0.732059	0	0	0.840365	2.00754	0.0700304	1.00377	3.32394	3.26145	3.03523	1.68681	1.05923	2.61715	1.67665	3.17469	0.758663	0	0	0.512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	1.77361	1.48017	1.28503	0.987685	1.01328	0.553619	0.415728	0.768941	0.296038	0	0.614763	1.2861	0.935227	2.08149	2.27173	2.2744	1.66941	0.831152	0.384497	0.695279	0.481343	0.780562	1.06678	0.523789	0	0.0729374	0.667394	0.213016	0.291838	1.09648	0.833148	0.893402	1.71811	0.578191	0.0891371	0.0570579	0.685185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0.171719	0	0.217383	0.437546	0.606221	0.112454	0.875691	0.427241	1.18747	0.398379	0.37528	1.44338	2.73685	0.900671	0.0316758	2.22498	2.66179	2.64279	1.13814	0.633563	0.49075	0.433015	0.912668	0.726753	0.086603	0	0	0	1.06233	1.36838	1.20667	0.958407	0.254035	0	0	0	0.60181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0.516118	0.492374	0.061687	0.582009	1.61994	1.61519	2.56926	4.77669	5.23115	4.14464	2.54675	3.3377	5.81324	4.85235	4.08187	3.61726	2.42422	0.905586	0.594214	0.044348	0.376354	0.896981	1.00204	0.458977	0.393193	0.35599	0.673477	0.152851	0	0.236775	1.23888	0.715108	0.318347	0	0	0	0.773997
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.2e98c95e-7e9b-4407-af30-61730f99e499.fc.signal	0.436313	0.437322	0	0.437322	0.75245	0	0.515469	1.63304	1.75903	0.527358	1.23806	1.68694	2.43176	1.65931	1.0515	1.8941	1.03175	0.553424	0.732372	0.548226	0.108659	0.200414	0.24615	0.181836	0.47923	0.311913	0.355883	1.22748	0.67206	0.980118	0.510798	2.02417	0.66432	0.347604	0.147834	0.153356	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000048.3.11a776de-361e-4edd-b4c1-1153e9a72498.fc.signal	1.09137	1.03797	0.160221	0.257021	0.393876	0	0.151514	0.978478	2.41991	0.807738	1.43277	2.70445	2.27663	2.38771	1.41395	1.08697	1.22826	1.64856	0.681208	0.467311	0.267035	0	0.407416	0.48421	0.0923451	0	0	0	1.09208	0.594132	0.368128	1.89248	0.38936	0.366518	0.196058	0	0.59887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.2f01b19c-2e56-45af-86c9-ded8324ddd4a.fc.signal	2.68534	1.91596	0.368465	0.485937	1.33463	2.51695	3.94289	3.96815	0.857877	4.80811	5.25	3.88043	2.65392	3.73104	2.76504	2.43849	1.11602	0.735705	1.92205	0.786552	0.213052	0.89178	1.53087	0.558666	0.505834	0.723339	0.43828	1.64651	1.59717	0.617771	0.640707	0.867435	0.176529	0	0	0	0.504274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.09140551-847e-4455-880b-7ea02a3132da.fc.signal	1.57338	2.04255	0.83442	0.724961	1.66287	2.98331	3.55291	3.15513	2.13235	2.53371	1.9159	0.983845	0.946195	2.44665	2.24778	1.75827	1.14856	1.1971	0.848826	0.430759	0.398974	0.80025	0.60376	0.435431	0.971571	0.888545	0.121243	0.848499	0.476639	0	0.236846	0.660238	0.514287	0	0	0.206262	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.728f2424-573a-4743-bf7a-a87d17545a80.fc.signal	0.576819	0	0	0	0	0	0	0.258975	1.58328	0.628822	0.793758	2.09314	0.635881	1.01082	1.80655	0.0882513	0.966113	1.18425	0.334094	0.844691	0	0	0	0	0	0	1.05264	1.21652	0	1.04331	1.20716	0	0	0	0	0	0.600928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.ed370922-25ef-47f2-a418-4e72e927a2c1.fc.signal	0.432107	0.569257	0.513622	0.818226	0.425463	0.57495	0.275974	2.03515	2.01218	0.613272	0.831657	3.23658	2.66198	2.67978	1.31957	0.62795	0.339203	0.522428	0.715191	0.450959	0.610114	0.574718	1.06677	0.976155	0.708624	0	1.15368	0.79593	1.27081	1.2282	1.31587	1.32231	0.3833	0.57495	0.376912	0	0.39586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bac25e3f-fc09-41ff-86d6-c2a6c3049d47.fc.signal	1.27635	0.356934	0.281112	0.328806	0.203927	0.385436	0.489782	0.37691	0.561323	0.843376	0.355047	1.21641	1.67366	2.36045	2.65099	1.35485	0.235026	0.539003	0.321476	0.525448	0.433996	0.205888	0.613415	0.0885639	0	0.216159	0.0635886	0.477118	0.208966	0.0951701	0.223872	0.403515	0.476661	0.641671	0.389665	0.634631	0.376499
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.3b2af9eb-fdf7-488c-8635-f562c6894205.fc.signal	1.06183	0.131224	0	0	0	0	1.19308	0.840493	1.38691	0	0	0.472387	0.994007	1.34379	0.927495	2.05204	0.895656	0.847014	1.57489	0.560721	0	0.14996	0.264051	1.31552	0.990103	0.924529	0.436537	0.268413	1.54855	1.07886	0.979338	0.360962	2.22003	0.270946	0.606415	0.367302	0.351852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.45aa438b-a049-4760-931a-97ae21ce712b.fc.signal	1.15654	0	0.0900359	0.96467	0.0707425	1.01608	1.48937	2.62079	1.22718	0.212998	0	0.0257245	0.96467	0.529879	1.17921	2.55344	1.40621	1.12348	0.223266	0.323824	0.0077926	0	0	0	0	0	0.363655	2.30159	0.9343	0.97044	1.36413	0.380207	0.694562	0	0	0	0.592233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.916f86f3-bba4-4f2a-8dee-7255de7413cf.fc.signal	0	0	0	0.588633	0.282544	0	0	0	0.249581	0.621597	1.22202	3.05043	1.37976	0.631015	0.847635	1.27146	1.35622	1.57284	1.29526	0.0986245	0	0	0	0.311777	0.280754	0.932947	0.233881	0	0	1.0214	0.804917	0	0	0	0	0	0.700441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.78aaba4a-3f88-4f65-82d6-9d5fa5ceabcb.fc.signal	0	0	0.593758	0.426708	0.0102372	0.76779	0.262913	0.76779	1.06978	1.9297	2.12078	1.88468	0.624469	0.76779	0	0.373657	1.47415	0.199625	0	0	0.19365	0.255512	0	0.34802	0.876903	0.484522	1.55874	0.0877922	0	0	0.479417	0.486587	0.557563	0	0	0	0.585586
