	chr11:40931135-40931284	chr11:40931285-40931384	chr11:40931385-40931434	chr11:40931435-40931584	chr11:40931585-40931734	chr11:40931735-40931884	chr11:40931885-40932034	chr11:40932035-40932184	chr11:40932185-40932334	chr11:40932335-40932484	chr11:40932485-40932634	chr11:40932635-40932784	chr11:40932785-40932934	chr11:40932935-40933084	chr11:40933085-40933164	chr11:40933165-40933234	chr11:40933235-40933384	chr11:40933385-40933464	chr11:40933465-40933534	chr11:40933535-40933684	chr11:40933685-40933764	chr11:40933765-40933834	chr11:40933835-40933984	chr11:40933985-40934134	chr11:40934135-40934284	chr11:40934285-40934434	chr11:40934435-40934584	chr11:40934585-40934734	chr11:40934735-40934884	chr11:40934885-40935034	chr11:40935035-40935184	chr11:40935185-40935334	chr11:40935335-40935484	chr11:40935485-40935634	chr11:40935635-40935784	chr11:40935785-40935934	chr11:40935935-40936004	chr11:40936005-40936084	chr11:40936085-40936223	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	1.88586	1.13547	0.373834	0.28131	0.019864	0.264452	0.281591	0.0215193	0.383012	1.09683	0.577004	0.535763	0.0966271	0.483357	0.531248	0.308601	0.803925	0.920327	0.966598	1.41024	0.887595	0.327954	0.984237	1.78935	2.31735	2.58751	1.88202	1.96409	1.48406	0.818849	0.553419	0.821469	0.531263	0.331452	0.708146	0.212598	0	0	0	0.472362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.241416	0.574963	0.110933	0	0.407678	1.67117	1.71545	0.745359	0.250492	0.319747	0.0925815	0.210898	0.569186	0.855819	0.535044	0.43835	0.735648	0.351992	1.09024	1.97414	0.934998	0.615566	1.58411	1.77531	2.08985	2.62312	0.964439	1.04803	1.80571	0.822613	0.559438	0.816183	0.468884	0.536495	0.2887	0.143773	0	0	0.00211993	0.255639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.269219	0.487556	0.358709	0.385313	0.542114	0.348845	0.360461	0.373968	0.0882177	0.431414	0.615552	0.64334	0.434789	0.375829	0.673539	0.725914	0.684101	0.622748	0.79053	0.951703	1.14968	1.59843	1.63762	3.35386	4.39773	4.03815	3.46731	2.49689	1.60627	0.908301	0.941661	0.431746	0.385232	0.606374	0.462525	0.118458	0.116321	0.035901	0.268757	0.561446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.714477	0.119619	0	0.0741131	0.384353	0.701208	0.64601	0.554709	0.517117	1.17717	0.913637	0.416512	0.948744	0.516054	0.516782	1.04101	1.49476	1.09797	1.17649	1.74803	1.49127	1.12502	0.9454	1.77537	1.18086	1.68051	1.48621	0.971454	0.947984	1.03121	0.823162	1.00238	0.531695	1.20625	0.695969	0.42637	0.245484	0.163115	0.315104	0.761538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.28129	0.108024	0	0.0490243	0.353591	0.454296	0.0879723	0	0.485696	1.64538	1.09528	0.67143	0.409372	0.74428	1.65203	2.43311	1.65962	1.14977	0.901522	0.98639	1.05835	1.0517	0.324582	1.20233	2.61976	2.53643	3.05313	1.5621	1.91278	0.738857	0.881379	1.27519	0.878943	1.09815	0.699474	0.166899	0	0	0.0263077	0.492063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.108619	0.272697	0.0879624	0.22801	0.30672	0.429835	1.1398	0.723167	0.287656	0.38737	0.780444	0.281349	0.628976	0.143952	0.225023	0.391583	0.661002	0.551594	0.782267	0.820449	0.553382	0.650013	0.640052	0.568571	0.608232	1.32855	2.31872	2.05233	2.09179	0.901273	0.569238	0.117321	0	0.107317	0.915361	1.6187	0.506908	0.0968961	0.602095	0.462838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377839	0.769129	1.55365	2.34065	1.74402	0.686259	0.0773656	0	0.0732531	0.51458	0.314865	0	0	0.336454	0.473197	0.053976	0	0	0	0	0	0	0	0	0	0.163018	0.671233
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	1.00335	1.10208	0.404008	0.439435	0.274077	0.160666	0.932009	1.19234	0.505054	0.310986	0.407481	0.251557	1.65268	1.49738	1.21403	0.687499	0.647849	0.345523	1.08334	1.30879	1.06752	1.44282	2.45932	1.50488	1.62374	1.76122	0.846786	1.66186	1.82906	1.16632	0.685022	0.758314	0.559581	0.249004	0.347682	0.436592	0.162016	0	0	0.331754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.0575825	0.0292167	0.234447	0.431342	0.302373	0.505501	0.445195	0.226072	0	0.3041	0.412191	0.420161	0.887895	1.09888	0.787484	0.320379	0.367089	0.590207	0.617378	0.880026	1.1014	1.07361	0.685719	1.56317	1.77244	1.77829	1.76872	1.886	1.21362	0.518807	0.589392	0.416554	0.152417	0.0073308	0.32538	0.864756	0.489002	0.110017	0.538839	0.674277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.0283544	0	0	0.29777	1.31155	0.474969	0.215021	0.252827	0.666466	0.18434	0.250964	0.772225	0.241116	0.687183	0.660662	0.357243	1.21705	1.73683	2.15325	1.93647	1.11654	0.735904	0.29918	0.918543	1.82256	2.66017	2.09407	2.04104	1.15724	1.29552	0.280958	0.54375	0.286959	0.118204	0.188324	0.545931	0.556642	0.037143	0	0.427746
