	chr17:4536475-4536624	chr17:4536625-4536774	chr17:4536775-4536924	chr17:4536925-4537074	chr17:4537075-4537224	chr17:4537225-4537374	chr17:4537375-4537524	chr17:4537525-4537674	chr17:4537675-4537824	chr17:4537825-4537974	chr17:4537975-4538124	chr17:4538125-4538274	chr17:4538275-4538344	chr17:4538345-4538424	chr17:4538425-4538574	chr17:4538575-4538684	chr17:4538685-4538724	chr17:4538725-4538874	chr17:4538875-4539024	chr17:4539025-4539174	chr17:4539175-4539324	chr17:4539325-4539474	chr17:4539475-4539624	chr17:4539625-4539774	chr17:4539775-4539924	chr17:4539925-4540074	chr17:4540075-4540224	chr17:4540225-4540374	chr17:4540375-4540524	chr17:4540525-4540674	chr17:4540675-4540824	chr17:4540825-4540974	chr17:4540975-4541124	chr17:4541125-4541274	chr17:4541275-4541424	chr17:4541425-4541574	chr17:4541575-4541724	chr17:4541725-4541874	chr17:4541875-4541939	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.85545	0.805013	0.434593	0.405909	0.458774	0.429177	0.571913	0.650621	0.406339	0.510186	0.362968	0.439707	0.550937	0.821772	0.728434	0.365073	0.398194	0.5028	0.220079	0	0.148299	0.283714	0.612636	1.00448	0.348703	0.30443	0.546634	0.342343	0.808261	0.689598	0.764194	0.72073	0.889156	0.279913	0.37071	0.87242	0.494703	1.00227	0.647762	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.0140152	0.241867	0.0497812	0	0	0.0795052	0.0881927	0.290134	0.00644493	0.138376	0.14077	0.0254517	0.17999	0.2589	0.0557447	0	0	0	0	0	0.183709	0.0191297	0.257135	0.313452	0.458709	0.183857	0.144734	0.245827	0	0.49778	0.49493	0.287758	0.0063026	0.372368	0.0523968	0.189698	0	0	0.063876	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0.153335	0.215602	0.11021	0.160191	0.181135	0.0843376	0.120991	0.287426	0.0706781	0	0	0	0	0.161721	0.111081	0.17969	0.217292	0.287949	0.136317	0	0	0	0	0	0	0	0	0	0.0298596	0.202511	0.204828	0.0347401	0.221571	0.257496	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	2.98801	1.31383	1.07897	0.796499	0.724926	0.284278	0.555753	3.60189	5.64407	0.932144	1.91647	1.28722	2.66535	2.40456	2.30777	2.60086	3.32295	2.32838	2.62815	1.13726	2.37323	0.34636	1.78558	0.974794	0.268463	1.03681	0.994797	0.297124	0.655985	0.641123	1.22564	2.29732	1.85262	0.882408	1.48794	1.01063	3.87129	2.58624	5.01971	0.720524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	1.09143	0.651859	0.572214	0.665617	0.464186	0.343968	0.565327	0.679077	0.378919	0.281005	0.452343	0.497323	0.442481	0.173248	0.110878	0.22182	0.324975	0.327479	0.602154	0.397006	0.392027	0.605697	0.334239	0.615618	0.454739	0.679636	0.427372	0.161763	0.389541	0.442116	0.294872	0.349508	0.154266	0.351115	0.21286	0.270209	0.55033	1.01438	0.563597	0.0762712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0	0.252488	0	0.366487	0.183243	0.366487	0	0.183243	0.195481	0.732973	0.54973	0.154744	0	0	0.183243	0.249877	0	0.183243	0.126244	0.183243	0.54973	0.183243	0.183243	0	0.183243	0.456087	0	0	0	0.183243	0.183243	0	0	0	0.0692449	0.207691	0.256541	0.366487	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.184729	0.170675	0.746133	0.309966	0.546512	0.412034	0.0450345	0.58794	0.497212	0.231907	0.266881	0.110514	0	0	0	0	0	0.152652	0.136606	0.304644	0.32849	0.404383	0.535228	0.167798	0.272765	0.435094	0.675556	0.228497	0.189435	0.229286	0.088317	0	0.293547	0.454212	0.504718	0.152294	0.330175	0.0801331	0	0.0807692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0	0.203861	0.433402	0.102782	0.0877676	0.00848387	0.0700077	0.0133787	0.177509	0.384705	0.131153	0.225635	0.131579	0	0	0	0	0	0.0629989	0.102788	0.0464003	0.581675	0.720912	0.483085	0.277057	0.296366	0.0303887	0	0	0.0116051	0.12434	0.0298416	0.232027	0.26516	0	0	0	0	0.0650394	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.508579	0.00246547	0.0289442	0.352634	0.127738	0.158424	0.822712	0.419885	0.245103	0.178793	0.571502	0.695051	0.369961	0.244437	0.253213	0.0992105	0	0	0.118171	0.275766	0.237015	0.0640832	0.213733	0.216765	0.845651	0.290516	0.660636	0.982958	0.418453	1.07648	1.02868	0.678508	0.585143	0.443544	0.779064	0.794727	0.323086	0.691664	1.37977	0.0924658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0	0	0.0422175	0.154327	0.0840049	0.0217765	0.128327	0.125867	0.0524347	0.0699223	0	0	0	0	0.114786	0.0686856	0	0	0	0	0	0	0.0500585	0.213075	0.166453	0.0527909	0.191501	0.266182	0.200771	0.113278	0.00735173	0	0	0.0784984	0.0418053	0.114183	0.0563211	0.0154519	0.0915314	0.0512129
