	chr3:134640816-134640965	chr3:134640966-134641115	chr3:134641116-134641265	chr3:134641266-134641415	chr3:134641416-134641565	chr3:134641566-134641715	chr3:134641716-134641865	chr3:134641866-134641985	chr3:134641986-134642015	chr3:134642016-134642165	chr3:134642166-134642265	chr3:134642266-134642315	chr3:134642316-134642465	chr3:134642466-134642615	chr3:134642616-134642695	chr3:134642696-134642765	chr3:134642766-134642915	chr3:134642916-134643065	chr3:134643066-134643215	chr3:134643216-134643365	chr3:134643366-134643515	chr3:134643516-134643665	chr3:134643666-134643815	chr3:134643816-134643885	chr3:134643886-134643965	chr3:134643966-134644115	chr3:134644116-134644175	chr3:134644176-134644265	chr3:134644266-134644415	chr3:134644416-134644565	chr3:134644566-134644715	chr3:134644716-134644865	chr3:134644866-134645015	chr3:134645016-134645165	chr3:134645166-134645315	chr3:134645316-134645465	chr3:134645466-134645615	chr3:134645616-134645695	chr3:134645696-134645765	chr3:134645766-134645878	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.517824	0.953542	0.394027	0.130339	0.436253	0.4441	0.649778	0.375102	0.484063	0.650242	1.2098	0.173947	0.502184	0.769409	0.906261	0.755733	0.847202	0.0690258	0.38504	0.696441	0.136173	0.378274	0.446961	0.475304	0.878051	0.346076	0.633128	0.761258	1.27178	0.611616	0.528602	0.257588	0.47908	0.432597	0.385755	0.19046	0.228771	0.105142	0	0.0341243	0.534979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.096344	0.40406	0.602266	0.586787	1.03983	0.721529	0.437404	0.435535	0.47771	0.602501	0.329687	0.281128	0.290395	0.116009	0.213031	0.26615	0.40963	0.582717	0.672326	0.428191	0.657259	0.441422	0.305397	0.180096	0.245561	0.553742	0.518182	0.365363	0.217986	0.289259	0.79272	1.48776	1.08978	0.527955	0.867516	0.978395	1.04936	0.984326	0.841469	0.454163	0.563636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.236367	0.72624	0.861701	0.349406	0.300222	0.363603	0.186455	0.561014	0.476427	0.188519	0	0.13213	0.295108	0.0706805	0	0.171223	0.850401	0.343223	0.421148	0.488741	0.291008	0.492268	0.296505	0.261279	0.272812	0.0727229	0	0.0939099	0.30741	0.0460989	0.0143397	0.503117	0.313537	0.243852	0.154698	0.139355	0.270516	0	0	0	0.589888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0.346285	1.21929	0	0.130424	1.101	0.00471587	0	0.130065	1.52148	1.92358	0	0	0	0	0	0	0	0	0.283376	1.70835	0.0323859	0	0	0	0	0	0	0	0	0	0	0	0	2.00792	0.0161929	0	0	0	0	0	0.535853
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0.0485876	0.0541523	0.0095544	0	0	0	0	0.0291336	0.0739977	0.117559	0.105568	0.0548406	0.0566564	0.053654	0.0761193	0.0960726	0.168427	0.106595	0.00685047	0	0	0.0425828	0.117744	0.169908	0.201893	0.235143	0.261617	0.158391	0.0818233	0	0	0	0	0.0367414	0.0645175	0.107359	0.0644622	0.0323798	0	0	0.522005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	0.333274	0.693711	0.805955	0.414729	0.920049	0.839541	0.309654	0.0370095	0.439465	1.56348	1.86345	0.98583	0.585825	0.759685	1.02227	0.748641	0.688157	0.577717	0.522915	0.916591	0.663111	0.469234	0.330435	0.342884	0.197278	0.102414	0.0464963	0.335217	0.658685	0.405689	0.810635	0.77801	0.340654	1.41847	1.24281	0.774217	0.445279	0	0	0.0629005	0.456621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0.288174	0.441816	0.811949	0.441602	0.448491	0.120879	0.383413	0	0	0	0	0	0	0	0	0	0	0	0.488953	0.597527	1.74107	1.34928	1.84661	0	0	1.00439	1.87243	0.891757	0.0099288	0	0	0	0	0.201671	1.43001	0.75328	1.14767	0.77396	0.556884	0.261933	0.580311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	1.03746	1.25648	1.05063	0.352166	1.00709	1.30667	0.462339	0.0672443	0	0.155664	0.447787	0.418414	0.240777	0.141027	0.282867	0.358443	0.361318	0.341591	0.549867	0.488687	0.236633	0.0876924	0.364044	0.54246	0.51877	0.349807	0.396896	0.604351	0.703184	0.912548	0.682719	0.537839	0.940055	0.736601	0.548883	0.774265	0.734429	0.205835	0	0.0226451	0.502433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.eca9fb65-4b68-4689-9dc2-ca87771c92ab.fc.signal	0.989968	1.04681	1.21581	1.07143	0.939209	0.147286	0.122914	0.37175	0.78847	0.607605	0.543075	0.378632	0.237436	0.369303	0.853786	0.691268	0.313795	0.242602	0.202429	0.321688	0.42514	0.343786	0.5775	0.544635	0.378698	0.280259	0.506242	0.601638	0.856948	1.02865	0.535843	0.464938	0.997364	0.817095	0.530668	0.288086	0.556229	0.493607	0.444477	0.361626	0.458042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.604984	0.472525	0.462479	0.492801	0.793475	0.941494	0.309263	0.12343	0.214514	0.13716	0	0	0.345009	0.904394	0.326012	0.199575	0.148526	0.552846	0.543183	0.233788	0.233162	0.209247	0.276885	0.45747	0.537452	0.364878	0.779958	0.819032	0.508013	0.193728	0	0.427505	0.825393	0.725643	0.408016	0.455823	0.942211	0.834266	0.415404	0.24008	0.254167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0.37761	0.252715	0.194623	0.651337	1.12214	0.551092	0.308159	0.4749	0.440222	0.132203	0.197316	0.459719	0.606199	0.423165	0.412501	0.422345	0.308518	0.28331	0.392167	0.372709	0.364464	0.304669	0.393781	0.523422	0.720941	0.649122	0.534727	0.378022	0.461086	0.355384	0.402974	0.550399	0.392745	0.339632	0.404397	0.341182	0.394504	0.236802	0.0652624	0.257103	0.551282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	0.237821	1.88809	0.594147	0.348317	0.763022	0.0414958	0.500493	0.311544	0.690426	1.10208	0.259026	0.120605	0.249271	1.00283	0.659913	1.10493	0.778134	0.500803	0.883169	1.08944	0.722142	0.545787	0.163041	0.0281774	0.715728	0.667334	0.472366	0.687461	1.33895	1.11814	1.51739	0.87388	1.90454	0.773427	0.747781	1.30005	0.330448	0	0.219782	0.202672	0.603604
