	chr8:143818166-143818315	chr8:143818316-143818465	chr8:143818466-143818615	chr8:143818616-143818765	chr8:143818766-143818915	chr8:143818916-143819065	chr8:143819066-143819215	chr8:143819216-143819365	chr8:143819366-143819515	chr8:143819516-143819665	chr8:143819666-143819815	chr8:143819816-143819965	chr8:143819966-143820115	chr8:143820116-143820265	chr8:143820266-143820415	chr8:143820416-143820565	chr8:143820566-143820715	chr8:143820716-143820865	chr8:143820866-143821015	chr8:143821016-143821165	chr8:143821166-143821315	chr8:143821316-143821465	chr8:143821466-143821615	chr8:143821616-143821765	chr8:143821766-143821915	chr8:143821916-143822065	chr8:143822066-143822215	chr8:143822216-143822365	chr8:143822366-143822515	chr8:143822516-143822665	chr8:143822666-143822815	chr8:143822816-143822965	chr8:143822966-143823115	chr8:143823116-143823216	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0.0130032	0.339601	0	0	0	0.352832	0.246754	0.0929352	0	0.150003	0.552905	0	0	0	0	0.176416	0.176416	0.0323429	0.320071	0	0	0	0	0	0	0	0	0	0	0	0	0.300567	0.0917014	0.530181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0.279886	0.0594932	0.5872	0.149892	0.0255576	0.57225	0.345003	0.513132	0	0	0	0	0	0	0.451518	0.334988	0	0	0	0	0	0.238538	0.549488	0.383364	0.404662	0	0	0	0.336508	0.451518	0.485594	0.301672	0	0	0.471292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.0766165	0.720122	0.449573	0.135926	0.395367	1.00779	0.424516	0.316555	0.401887	0.386467	0.486402	0.0377793	0.0940836	0.518566	0.413874	0.59869	0.304222	0.311814	0.854042	0.541199	0.563759	0.961797	0.869905	0.593783	1.05524	1.2959	1.24232	1.03587	0.994282	0.695174	0.324304	0.447339	0.480234	0.361307	0.325183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	1.25253	1.32523	0.379389	0.394882	0.480306	0.273344	0.753092	0.215868	0.0229236	0.254845	0.070824	0	0.14201	0.8463	0.111636	0	0	0.340785	0.217397	0	0	0.252651	0.481812	0.36512	0.2724	0.225755	0.669369	0.0490344	0	0.0264402	0.44067	0.470057	0.179206	0	0.601536
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.7626	1.33383	0.573809	0.633364	0	0.44387	0	0	0.532843	0.989562	0.275104	0	0.0984742	0.238956	0.485897	0.770207	1.38717	1.166	0.376434	0.0673821	0	0	0	0.03014	0.168545	0	0.252726	0.291019	0.539091	1.5994	0	0.203913	0.281539	0.546936	0.682563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0	0.139999	0	0.0295893	0.235166	0.0647143	0	0	0	0.114497	0.0403149	0.00198747	0.100378	0.0428538	0.0556846	0	0	0	0	0.0339977	0.0950677	0.123049	0.108986	0	0.0456807	0.166927	0.0416323	0	0.161259	0.110384	0.135369	0	0	0.540699
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0	0	0.853869	0.530525	0	0	0.272252	0.500544	0.19207	0.150351	0.433971	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172328	0.921504	0.457607	0.462487	0.322306	0	0	0	0	0	0.493667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.326513	0.272399	0.284528	0.16082	0.35728	0.406499	0.0140039	0.288734	0.219248	0.200754	0.134888	0.247166	0.404562	0.183174	0.0941739	0.19318	0.0649461	0.273762	0.411845	0.280932	0.225219	0.319719	0.18919	0.281928	0.0644825	0.254217	0.292435	0.0919037	0	0	0	0.128082	0.386787	0.25998	0.636577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0	0	0	0.132152	0.112753	0.191886	0.356527	0.349163	0.267882	0.0514082	0.259448	0.0897171	0.24245	0.118815	0.12124	0.0497084	0.300669	0.128512	0.127302	0	0.0133364	0.151299	0.124693	0.133512	0.146107	0	0	0	0	0.0375844	0.240522	0.140635	0.162458	0	0.517919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0	0	0	0	0	0	0	0.0395318	0.17969	0.149738	0.294608	0.214405	0.0802615	0	0	0	0	0	0.0814569	0.341294	0.0563029	0	0	0	0	0	0	0.300595	0.370072	0.235952	0.0515111	0	0	0	0.62258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	2.21981	0.769005	1.70406	1.14967	2.33341	0.965625	0.130644	1.2499	0.502202	1.92259	2.48231	2.33371	1.39724	1.49113	1.86419	2.37627	2.64721	1.07437	1.09331	1.70244	0.0221247	3.49866	4.11546	1.4763	3.29399	1.08854	1.9377	1.57825	4.16179	5.14912	1.73729	2.27715	2.00188	0.978605	0.242163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	1.34992	1.38224	0.608892	0.98058	0.905527	0.734472	0.248468	0.412735	0.617918	0.474163	0.177743	0.409425	0.207367	0.630086	0.221264	0.025234	0.363622	0.320623	0.644007	0.434666	0.501287	0.651226	0.461223	0.408932	0.58493	0.614104	0.911292	0.593508	0.396885	0.320748	0.310429	0.346337	0.415185	0.207988	0.640076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0.323739	0	0	0.455009	0.581719	0	0	0.139439	0.264517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223696	0.0515517	0	0	0	0	0	0.578442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.946088	1.33184	1.28196	0.112291	0.21485	0.525194	1.01073	1.08343	0.323852	0.565219	0.106807	0.484	0.297591	0.3305	0.737092	0.534444	0.733466	0.739658	0.90559	0.535702	0.489179	1.33103	1.50719	1.26055	0.628392	0.307556	0.0700808	0.868813	0.691043	0.721292	0.0595148	0.248222	0.163585	0.223901	0.653144
