	chr10:102888154-102888213	chr10:102888214-102888303	chr10:102888304-102888453	chr10:102888454-102888603	chr10:102888604-102888753	chr10:102888754-102888853	chr10:102888854-102888903	chr10:102888904-102889053	chr10:102889054-102889203	chr10:102889204-102889353	chr10:102889354-102889503	chr10:102889504-102889653	chr10:102889654-102889723	chr10:102889724-102889803	chr10:102889804-102889953	chr10:102889954-102890103	chr10:102890104-102890253	chr10:102890254-102890403	chr10:102890404-102890553	chr10:102890554-102890703	chr10:102890704-102890853	chr10:102890854-102891003	chr10:102891004-102891153	chr10:102891154-102891303	chr10:102891304-102891383	chr10:102891384-102891403	chr10:102891404-102891453	chr10:102891454-102891603	chr10:102891604-102891753	chr10:102891754-102891903	chr10:102891904-102892053	chr10:102892054-102892203	chr10:102892204-102892353	chr10:102892354-102892503	chr10:102892504-102892653	chr10:102892654-102892803	chr10:102892804-102892953	chr10:102892954-102892983	chr10:102892984-102893103	chr10:102893104-102893156	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	2.45377	1.99522	2.11902	0.912495	1.20668	0.393926	0.336246	0.248475	0.467142	0.56424	0.260676	0.729241	0.278719	0.617276	0.272966	0	0.0436277	0.233488	0.418201	0.231396	0.092819	0.469874	0.0668851	0	0	0	0	0	0	0.174105	0.0815669	0.204274	0.0441149	0	0	0	0	0	0.19384	0.20214	0.447248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.461668	1.05964	0.43896	0.520697	0.656926	0.867322	0.354195	0	0.157827	0.399563	0.407944	0.290832	0.44717	0.044717	0	0.348143	0	0.196773	0.328682	0.275962	0.650205	0.281713	0.137989	0	0	0	0	0	0	0	0.115039	0.331525	0.154063	0	0.283862	0.0926365	0.707361	0.425721	0.22913	0.84602	0.315789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.268361	0.461712	0.344209	0.160586	0.133229	0	0.0436464	0.324916	0.115176	0.127644	0.0217306	0	0	0	0	0	0	0	0.171542	0.10653	0.35565	0.262719	0.256632	0.0985787	0.163021	0.018186	0.0299398	0.109519	0.453549	0.292182	0.257026	0	0.303092	0	0	0.131254	0.407214	0.278848	0.006062	0.164703	0.233456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	1.36089	0.796474	0.0227607	0.0754698	0.312564	0.136564	0	0	0.187859	0.288425	0.0970153	0.809614	1.08303	0.797198	0.372462	0.183281	0.136189	0.313586	0.161686	0.744515	0.753337	0.718611	0.238274	0.293272	0.30517	0.35713	0.257616	0.40501	0.129973	0	0.201218	1.14018	0.636456	0.501787	0.39401	0.350871	0.282638	0.35925	0.422145	0.454186	0.346354
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	1.62639	2.20299	1.28245	0.434782	0	0	0	0	0	0.504464	2.59376	0.0960564	0	0	0	0	0	0.444893	1.53187	1.53177	1.54556	0	0.00884987	0.491922	0.259984	0.315305	0.151668	1.56753	1.23681	0.72788	1.67972	0.937318	0.942401	2.03122	0.407121	0.988221	1.12234	0.69212	0.642404	0.75834	0.434109
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	1.34803	1.10782	0.594315	0.507762	0.442701	0.501318	0.460386	0.446708	0.404144	0.264159	0.777006	0.547904	0.0395994	0.24104	0.276393	0.128555	0.12052	0.0808055	0.216812	0.278807	0.242531	0.224624	0.303224	0.450023	0.514091	0.378844	0.32982	0.154838	0.139724	0.274242	0.284988	0.206998	0.44581	0.789887	0.292438	0.461178	0.307728	0.100433	0.0773337	0.369275	0.965686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	2.15	1.6065	2.01638	2.2296	0.418558	0	0	0	0	0	0	0.379085	0.39488	0.078976	0	0	0	0	0	0.293535	0.679443	0.374711	0.201131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6171
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.916217	0.916217	0.956782	0.439784	0.260618	0	0	0.207691	0.256541	0.183243	0	0.183243	0.392664	0.343581	0.549658	0	0	0	0	0.0977445	0	0.195489	0.183243	0	0	0	0	0.366487	0.135415	0.141139	0.0836612	0.0627296	0	0.366487	0.0692449	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0	0	0	0	0	0	0	0	1.23253	0.0933247	0	1.45897	0	0	0	0	0	0	0	0	2.85784	1.42745	0	1.12918	2.80359	0.759418	0.291173	0	0.914519	0.5369	0	0	0.144654	3.45901	0.0116717	0	1.44717	0	0	0	0.926554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	3.23302	2.21302	0.948995	0.977457	0.268156	0	0	0	0.276522	0.141231	0.261905	0.0794864	0.162184	0.64871	0.442529	0	0.283327	0.12036	0	0.0411586	0.250338	0.0481393	0	0	0	0	0	0	0.179287	0.639133	0.320632	0.0813141	0.275496	0	0	0.097326	0.32442	0.05407	0	0	0.448864
