	chr19:9155480-9155629	chr19:9155630-9155779	chr19:9155780-9155929	chr19:9155930-9156079	chr19:9156080-9156229	chr19:9156230-9156379	chr19:9156380-9156529	chr19:9156530-9156679	chr19:9156680-9156829	chr19:9156830-9156979	chr19:9156980-9157129	chr19:9157130-9157279	chr19:9157280-9157429	chr19:9157430-9157579	chr19:9157580-9157729	chr19:9157730-9157879	chr19:9157880-9158029	chr19:9158030-9158179	chr19:9158180-9158329	chr19:9158330-9158479	chr19:9158480-9158629	chr19:9158630-9158779	chr19:9158780-9158929	chr19:9158930-9159079	chr19:9159080-9159229	chr19:9159230-9159379	chr19:9159380-9159529	chr19:9159530-9159679	chr19:9159680-9159829	chr19:9159830-9159979	chr19:9159980-9160129	chr19:9160130-9160279	chr19:9160280-9160429	chr19:9160430-9160575	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	2.43598	2.97119	2.60402	0.917875	1.98276	1.9598	1.2852	1.77491	2.83898	2.11452	2.33512	1.01949	1.92197	1.90133	0.919066	1.39203	1.84038	0.668571	1.46023	1.28225	1.10602	1.69513	1.45229	0.957019	2.15553	2.29871	2.08179	2.87032	4.17174	4.38793	3.52126	5.43249	5.28837	4.07431	0.440823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0.887744	2.14494	1.97586	2.69759	2.92948	1.21075	0.6245	1.37136	2.64497	2.27888	2.20598	1.44697	4.08662	2.18665	0.60741	1.21788	3.42096	2.25881	0.781776	0.806327	0.855356	1.62575	2.8795	1.79632	1.04476	2.49186	1.50727	1.54545	2.43805	4.89555	4.19839	7.01146	5.56637	5.7799	0.647059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	3.56243	3.23626	3.17938	2.89339	1.74044	0.777375	1.04853	2.97123	3.45012	2.28265	2.62796	1.35738	2.07303	2.07954	1.13549	1.13007	2.12657	2.4906	1.14122	0.456778	2.08545	2.42609	2.41359	1.85274	1.74415	2.45593	2.50069	1.81738	3.19039	1.87595	2.53918	2.28316	2.17398	3.90485	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.251038	0.137411	0.637542	1.65964	0.229164	0.044067	1.02833	0.602329	0	0	0.508281	1.1165	0.0499426	0.376038	0.182144	0	0.190685	0.40957	0.597719	0.145028	0.0381914	1.05478	0.581753	0	0.411292	0.843223	1.92147	0.617153	0.686186	2.22861	2.02614	0.648456	1.11418	1.43003	0.158501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	5.28041	4.59448	2.91367	2.56652	3.61858	1.37717	1.265	1.09745	2.03666	2.24186	2.97031	2.68783	2.05714	3.88609	2.56009	1.96123	1.77233	1.42419	2.72809	2.85978	2.08269	3.26212	3.08053	1.4943	2.13789	1.08839	0.605662	1.42077	0.0049774	3.60967	3.46849	4.14462	6.71423	1.8095	0.240781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	2.26344	2.8998	1.63467	1.59662	0.543941	0.554929	1.39607	0.991814	0.380209	0.580781	0.415123	0.365583	0.0654065	0.319867	0.295655	0.448488	1.01935	0.94086	0.511629	0.253599	0.420408	0.318421	0.409688	0.796804	0.949147	0.850537	0.635556	0.76478	0.828201	1.07961	0.537789	1.00284	0.903317	1.20534	0.419623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	3.08915	1.28387	2.87665	2.11552	0.962462	0.993863	0.436241	0.388359	0.461733	1.50476	1.86454	3.33262	2.32649	1.8004	0.686364	2.95893	2.72694	3.73894	2.30603	2.19083	2.97247	2.73501	2.58739	3.04905	2.73772	3.2092	4.87475	3.40128	3.21802	10.2628	10.7694	11.1872	9.2622	11.3041	0.658943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	4.012	3.55743	2.6511	4.79782	4.45514	2.73703	3.18083	2.88053	4.35793	5.14295	5.51531	4.80572	3.0159	2.95913	1.90114	1.76202	3.66987	5.36384	2.13209	1.22539	3.32955	2.89745	2.4809	4.10588	1.40022	1.82123	4.10544	5.29322	4.02321	4.26957	7.09768	5.04311	6.80966	6.67266	0.848101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	4.21553	3.7701	4.40409	4.38476	3.51526	2.50501	3.01317	2.01476	3.1801	3.12106	3.82585	3.46463	3.60162	3.0937	1.9093	3.03556	3.98953	3.87089	4.07579	2.65611	3.51556	3.08282	3.31313	5.18077	3.19661	3.39396	4.09948	5.78503	5.38143	6.92697	7.75924	5.01274	7.32712	7.6172	0.724265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.731606	0.381352	0.602115	1.02997	0.718175	0.818174	0.326041	0.339425	0.466973	0.215208	0.317778	0.0405005	0.131188	1.04318	0.652422	0.0964694	0.379602	0.428736	0.413704	0.1882	0	0.113791	0.577284	0.59524	0.191015	0.416867	0.487436	0.364086	0.562908	0.346082	0.120991	0.125783	0.183281	0.174767	0.785222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	2.04965	1.45125	0.578631	1.55359	2.15198	2.16171	1.84836	1.96016	2.03998	1.81606	1.15258	2.05066	1.0311	1.39134	2.25218	2.04289	2.06811	2.27719	1.83965	0.361576	1.84221	1.37846	3.75681	3.59473	2.94917	2.42928	0.83923	0.606672	0.507493	0.871136	1.95509	1.06329	2.68063	0.73981	0.908929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	2.25983	1.98445	1.60873	4.5036	3.48435	1.98531	2.88761	1.81078	2.24818	2.08202	3.14374	3.42675	2.0281	3.77369	1.368	1.58886	2.4302	2.55837	1.20678	1.33626	1.75175	1.74669	2.63707	3.10774	1.80256	4.18299	2.50129	2.90646	4.09478	3.54606	4.23719	6.27096	4.62067	4.99219	0.789809
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	2.32682	1.77628	2.99718	3.86132	4.4449	3.72666	1.17033	2.93306	0.833596	1.69942	1.55612	3.45175	2.44816	3.32749	2.43066	4.98231	4.97219	2.64379	1.42271	1.20381	2.5516	2.20473	5.7484	6.67575	1.91563	1.80286	3.61013	1.95051	1.24417	7.65489	3.93744	4.76346	8.94513	3.81151	0.758893
