	chr7:88280141-88280290	chr7:88280291-88280440	chr7:88280441-88280590	chr7:88280591-88280740	chr7:88280741-88280890	chr7:88280891-88281040	chr7:88281041-88281190	chr7:88281191-88281340	chr7:88281341-88281490	chr7:88281491-88281640	chr7:88281641-88281790	chr7:88281791-88281940	chr7:88281941-88282090	chr7:88282091-88282160	chr7:88282161-88282240	chr7:88282241-88282390	chr7:88282391-88282540	chr7:88282541-88282690	chr7:88282691-88282840	chr7:88282841-88282990	chr7:88282991-88283140	chr7:88283141-88283290	chr7:88283291-88283440	chr7:88283441-88283590	chr7:88283591-88283740	chr7:88283741-88283890	chr7:88283891-88284040	chr7:88284041-88284190	chr7:88284191-88284340	chr7:88284341-88284490	chr7:88284491-88284640	chr7:88284641-88284790	chr7:88284791-88284940	chr7:88284941-88285090	chr7:88285091-88285240	chr7:88285241-88285390	chr7:88285391-88285540	chr7:88285541-88285668	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.096916	0	0.00735447	0.335812	0.513781	0.389108	0.488862	0.473339	0.785235	0.774792	0.127913	0.514588	0.106144	0.149086	0.11747	0.100493	0.188445	0.684419	0.87414	1.02348	0.966383	0.703947	1.0389	0.856969	0.986272	0.54398	0.878573	0.57758	0.2091	0.333134	0.238353	0	0.319762	0.491054	0.0518016	0	0	0.111983	0.346154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.772008	0.432909	0.648666	1.56391	0.659956	0.285733	0.915868	0.635627	1.37755	1.60168	0.302745	0	0.296051	0.110281	0.283813	0.400764	0.755497	1.3003	1.1891	1.32246	0.461734	1.86198	0.469238	2.0357	0.884446	1.41644	0.648582	1.00109	0.0393553	2.41002	0.336057	0	0.22705	0.517672	0.811317	0.744796	0.778067	0.647612	0.372973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.922187	0.142543	1.14477	0.686944	0.696893	1.10544	0.126973	0.0790601	0.586841	0.432846	1.13192	0.647919	0.697077	0.564618	0.496269	0.561707	0.134159	1.01455	1.66646	0.784366	0.773284	0.431535	0.478928	0.637368	0.395236	0.576086	0.214635	0.559651	0.121584	0	0	0	0	0	0.0275556	0.265139	0.0840511	0	0.648622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0.130293	1.42509	1.00242	0.39088	1.57891	0.386711	0.471831	0.581667	0.298389	0	0.211727	0.102373	0.377887	0.764858	0.684913	0.42578	0	0.504469	0.784905	0.572779	1.73246	0.218332	0	0.24767	0.125725	0.121718	0.680405	1.1513	0	0	0	0	0.193113	0.435087	0	0	0	0.771617	0.745283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.724034	0.591086	0.435228	0.311264	0.361245	0.504358	0.187054	0.45844	0.407529	0.489387	0.303977	0.425503	0.411802	0.241187	0.0173805	0.243016	0.917965	0.694161	0.507924	0.249284	0.321814	0.807874	0.638887	0.41184	0.4448	0.496821	0.312843	0.308246	0.635757	0.226927	0.388543	0.63713	0.489154	0.642162	0.830172	0.849172	0.742604	0.758351	0.546952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0	0	0.418564	0.697607	0.362114	0.65236	0	0.559278	0.627127	0.639037	0.725395	0.599104	0	0.564701	0.914288	0.955408	0.507215	0.405587	0	0.0348803	1.58512	0.579008	0	0.781803	0.571709	0.614415	0.334692	0.329642	0	0	0	0	0	0	0	0	0.376708	1.46327	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0	0.78616	0.466288	0.0638408	0.262294	0.730966	1.53751	0.159812	0	0.61918	0.874952	0.492323	0.157696	0	0	0	0	0.423037	0.453215	0.500721	0.497984	0.569277	0.942245	1.66175	0.925898	0.528462	1.33175	0.290513	0.269181	0.3106	0.17538	0.157798	0.810109	0.0976234	0.498394	0.29677	0.433284	0.695458	0.396226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	1.07487	0.384656	0.615808	0.389795	0.444046	0.735611	0.793777	0.922377	0.377189	0	0.553765	0.826543	0.431905	0	0	0	0.0414245	0.91766	0.295715	0.553418	1.04061	0.667897	0.337768	0.403104	0.307463	0.918923	0.395284	0.486268	1.22644	0.574161	0	0	0	0.433394	0.398697	0.0268026	0.922998	0	0.377049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.e983a570-c373-43ae-9da1-56da144b70e5.fc.signal	0.129631	1.61204	0.997369	0.265242	0	0.782759	1.98854	0.777821	0.536048	0.0439931	1.16789	0.370293	0	0	0	0	0.573526	2.53084	1.21302	1.25519	0.468279	0.209928	0.448526	0.850484	0.190894	1.09167	0.474502	1.8962	1.36047	0.390056	0.0308089	0.369204	0.428575	1.51215	0.826032	0.404081	0.815953	0.787423	0.783942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0.262402	0.698284	0.360153	0.0368003	0.395016	1.04221	0.86909	0.239619	0.436857	0.303415	0.104841	0.184727	0.265094	0.00559086	0	0	0.168066	0.0899654	0.0666891	0.24442	0.218628	0.436959	0.547405	0.204418	0.455234	0.0888619	0.179353	0.0081648	0.0245184	0.0824935	0.0989683	0.0401672	0.459645	0.155085	0.0907122	0.0934947	0.160737	0.119351	0.30799
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.141865	0.88049	1.13118	0.143707	0	0.709044	0.138147	0	0	0	0	0	0	0	0.22449	0.849016	0.708773	0.115135	1.12914	0.333917	1.35549	0.539673	0.0405328	0.171343	0.0036848	0.621646	0.961396	0.941103	0	0	0	0	0	0	0	0	0.0497368	0.895649	0.712375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	0.32838	1.34785	0.831847	0.138615	0.381	0.375155	0.228361	0.315352	0	0.68698	0.489226	0.219131	0.507217	0.344988	0	0	0	0.206943	1.04853	0.716806	0.282969	0.469842	0.56536	0.400297	0.578839	0.402177	0.775582	0.221793	0.740067	1.54048	0.835612	0.184174	0.474379	0	0	0.322001	0.0660391	0	0.718447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.728f2424-573a-4743-bf7a-a87d17545a80.fc.signal	0.316406	0.170962	0.0566555	0.652397	1.65531	2.47399	0.279899	0	0	0.348383	0.282897	0.817719	0	0	0	0	0	0.0149093	0.719001	1.02583	0.899253	0.69154	1.36196	0.645324	0.303158	0	0	0	0	1.04814	1.34958	0.266379	0	0	0	0.740191	0.185295	0	0.502841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0.252401	1.82887	1.45441	0.00206893	0	0	0	0	0	0	0	0	0.593763	1.39028	1.33198	1.08225	0.195383	1.80371	2.82809	1.00341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0827573	0.575172	1.11522	0.580952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.629963	0.734087	0.861112	0.955108	1.2996	1.82409	0.875912	0.871807	0.44517	0.383299	0.280093	0.765664	1.31192	1.38993	0.927095	0.24537	0.258454	1.04365	1.42806	0.588117	1.19895	0.890518	0.443207	0.672639	0.127321	0.35578	0.624811	0.72633	0.544644	0.45234	0.0839735	0.0377021	0.24771	0.127177	0.293487	0.767492	0.322774	0.164096	0.452617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.45aa438b-a049-4760-931a-97ae21ce712b.fc.signal	0	0	0.0287284	0.71821	0.0909733	0	0.954861	0.684567	0	0	0.472	1.25169	0	0	0	0	0	0.332484	0.594874	0	0	0.0333956	1.47311	0.396545	0.350654	0.826214	0	0	0	0	0	0	0.299477	0.18987	0	0	0	0	0.423516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.b8e4fc89-a1f2-4c5d-ae40-28beee956889.fc.signal	0.754866	0.651345	1.04237	0.933688	0.753945	0.603524	0.401322	1.00285	0.243891	0.245304	0.0369925	0.589739	0.883653	0.411583	0	0.396729	0.403831	0.697311	0.366749	0.67636	0.781018	0.553442	0.591568	1.20611	0.44329	1.29296	0.629441	0.519646	0.327119	0.394125	0	0.149377	0.0069506	0.030459	0.336185	0.368171	0.488076	0.0505331	0.321513
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.69848b5e-1d71-4ca5-a68d-b2c1db7d8201.fc.signal	0.113661	2.40164	0.0829155	0	0	2.78774	0.462764	0	0	0	0	0	0	0	0	0	0	0.116701	2.23119	0.880334	0	0	0	0	0	1.3444	0.624528	0	0	0	0	0	0	0	0	0	0.324747	0.903836	0.822485
