	chr5:69317845-69317994	chr5:69317995-69318144	chr5:69318145-69318294	chr5:69318295-69318444	chr5:69318445-69318594	chr5:69318595-69318744	chr5:69318745-69318894	chr5:69318895-69319044	chr5:69319045-69319194	chr5:69319195-69319344	chr5:69319345-69319494	chr5:69319495-69319644	chr5:69319645-69319794	chr5:69319795-69319944	chr5:69319945-69320094	chr5:69320095-69320244	chr5:69320245-69320394	chr5:69320395-69320544	chr5:69320545-69320694	chr5:69320695-69320844	chr5:69320845-69320994	chr5:69320995-69321144	chr5:69321145-69321294	chr5:69321295-69321444	chr5:69321445-69321594	chr5:69321595-69321744	chr5:69321745-69321894	chr5:69321895-69322044	chr5:69322045-69322194	chr5:69322195-69322344	chr5:69322345-69322494	chr5:69322495-69322644	chr5:69322645-69322794	chr5:69322795-69322944	chr5:69322945-69322965	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0	0.383757	0.321477	0	0	0.331083	0.252807	0.470561	0	0.11857	0.54913	0.0205819	0.398147	0.638735	0.0161715	0.229542	0.138454	0.346714	0.222182	0	0.0655129	0.218803	0.330443	0.0086308	0.62458	0.642637	0.707333	1.05876	1.10581	0.233751	0.496241	0.28717	0	0	0.715054
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.134755	0.026068	0.373407	0.129242	0	0	0.167607	0.325208	0	0	0	0	0	0	0.0088134	0.643443	0.464207	0	0	0	0.187457	0.52201	0.050848	0	0	0.047216	0.368657	0.386383	0.273651	0.522178	0.391618	0.0902768	0	0.919643	1.76283	0.610169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.132037	0	0.154043	0.451126	0	0	0.951771	0.245986	0.242067	0.5524	0.525381	0.52815	0.451126	0.759214	0	1.34954	0.515714	0.900402	0.552577	0.416343	1.01547	1.9779	0.567331	1.14432	1.19562	1.05193	0.319089	0.28608	0	0.24757	2.15496	1.3974	0.0385107	1.4139	1.65047	0.833333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0	0	0.017999	0.112194	0	0.134345	0.0207983	0.403567	0.315321	0	0.218566	0	0.380832	0.232727	0.266749	0.344279	0.276534	0.0161996	0.244419	0.161524	0.325602	0.139943	0	0.315621	0.206371	0.390114	0	0.824892	0.470291	0	0.135188	0.00239967	0	0.535143	0.17999	0.633037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.635881	0	0.103397	1.28816	0.202486	0	0.607456	0.788403	0.198177	0	0	0	0	0	0	0	0	0	0.0166568	0.561173	0.384799	0.473902	0	0.415834	1.07275	0.893382	0	0	0	0	0	0	0	0.569726	0.63552	0.735363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0.22964	0.876054	1.23042	0.754978	0.244361	0.049538	0.519495	0.671861	0.902785	0.310733	0.168629	0.495719	0.566762	1.20722	0.81496	0.655712	0.874131	0.65319	0.410766	0.282043	0.489932	0.836445	0.2783	0.33573	0.616994	0	0.252745	0.222776	0.307015	1.02229	0.495732	0.742992	1.42607	0.747881	0.8098	0.813472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.337722	0.670062	0.726525	0.197759	0.298032	0.392837	0.342349	0.531186	0.248382	0.0188705	0	0.102221	0.326334	0.044793	0.326261	0.0831849	0.171259	0.334964	0.477997	0.478008	0.22796	0.304233	0.108959	0.0049812	0.113041	0.146539	0.386143	0.0713781	0.412682	0.670264	0.524436	0.578874	0.744569	0.811804	1.13811	0.724771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.23274	0	0	0.337699	0.141309	0	0	0	0.214381	0.316156	0.17969	0.00838553	0.0311463	0.17969	0.0287504	0	0	0	0.126072	0.478216	0.935433	1.28232	0.461291	0.574347	1.04316	0.80424	0.548872	0.439535	0.194738	0.0805481	0.136038	0.141323	0	0	0	0.753778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.772683	0	0.392754	0.507916	0	0	1.01784	0.52991	0.659287	0.829932	0.219051	0.482939	0.172846	1.2007	0.162701	2.84002	4.41563	2.28719	1.19082	2.19277	1.53241	0.852667	0.888035	0.364438	0.304795	1.78158	0.604062	0.0152336	1.8243	2.39866	0.513349	0	0	1.03911	2.67345	0.671333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.885152	0.715118	0.913677	0.830018	0.422283	0.0810876	0.036858	0.181833	0.326815	0.501278	0.19535	0.463588	0.31865	0.990421	1.02184	0.210913	0.505552	0.516819	0.536932	0.577083	0.757192	0.537007	0.132944	0.229826	0.813638	0.453951	0.282215	0.458063	0.832116	0.841411	1.377	0.713799	1.07082	0.938408	1.2616	0.825996
