	chr6:132720554-132720703	chr6:132720704-132720853	chr6:132720854-132721003	chr6:132721004-132721153	chr6:132721154-132721303	chr6:132721304-132721453	chr6:132721454-132721603	chr6:132721604-132721753	chr6:132721754-132721903	chr6:132721904-132722053	chr6:132722054-132722203	chr6:132722204-132722353	chr6:132722354-132722503	chr6:132722504-132722653	chr6:132722654-132722803	chr6:132722804-132722953	chr6:132722954-132723103	chr6:132723104-132723253	chr6:132723254-132723403	chr6:132723404-132723553	chr6:132723554-132723593	chr6:132723594-132723703	chr6:132723704-132723853	chr6:132723854-132724003	chr6:132724004-132724153	chr6:132724154-132724303	chr6:132724304-132724453	chr6:132724454-132724603	chr6:132724604-132724753	chr6:132724754-132724903	chr6:132724904-132725053	chr6:132725054-132725203	chr6:132725204-132725353	chr6:132725354-132725503	chr6:132725504-132725653	chr6:132725654-132725803	chr6:132725804-132725953	chr6:132725954-132726103	chr6:132726104-132726234	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.497408	0.887505	1.06503	0.851745	0.605379	0.346983	0.285967	0.646012	0.407159	0.390376	0.353721	0.621534	0.576447	0.715727	0.571624	0.481016	0.369397	0.213663	0.250316	0.261914	0.148215	0.439623	0.316923	0.17678	0.243124	0.463492	0.302683	0.418463	0.186255	0.0932487	0.268418	0.245151	0.0783884	0.130065	0.242912	0.0443308	0.0782328	0.21505	0.275182	0.63419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.58735	0.500603	0.257562	0.255408	0.705459	0.625259	0.317564	0.566435	0.547303	0.699959	1.45231	1.40309	1.24749	0.73621	0.62486	0.478581	1.36092	0.642267	0.424319	0.493862	0.344642	0.285197	0.175266	0	0.298429	0.464598	0.0337188	0	0	0.155706	0.234629	0.463463	1.25412	0.51914	0.340498	0.611797	0.733924	0.953635	0.765458	0.457516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.0434294	0.104489	0.170624	0.319037	0.338849	0.513336	0.677326	0.577754	0.260219	0.550072	0.750115	0.684107	0.417093	0.736508	0.694443	0.523444	0.4432	0.286868	0.253101	0.719433	0.589214	0.342148	0.113629	0.104013	0.236135	0.547654	0.622777	0.41358	0.525248	0.210366	0.283677	0.4571	0.221972	0.160995	0.442088	0.656675	0.737885	0.751637	0.646419	0.604651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0.207739	0.791383	0.227788	0.132413	0.418791	0.297928	0.152131	0	0.725206	0.352063	0.768713	0.695251	0.348493	0	0.227619	0	0.324999	1.23525	0	0	0	0	1.02793	0.362609	0	0	0.139462	0.239416	0.779774	1.04912	0.742793	0.690731	0.335422	0	0.427725	0.227049	0.105413	0.683582	0.145492	0.544554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.0923501	0.174265	0.254856	0.475039	0.345252	0.145046	0.106167	0.29193	0.139612	0.258585	0.336446	0.400018	0.562148	1.57165	1.35718	1.20759	0.785458	0.814335	0.929176	0.454563	0.0424852	0	0	0.0301072	0.177617	0.212706	0.676412	0.68693	0.404595	0.237304	0.507651	0.563467	0.458943	0.314997	0.422922	0.340307	0.121866	0.782663	0.972508	0.172043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.e983a570-c373-43ae-9da1-56da144b70e5.fc.signal	0.421681	0.466545	0.10078	0.709755	0.114126	0	0.522363	1.62398	1.2016	0.93509	0.125487	0.386904	0.261119	0.388719	0.558592	1.55979	0.871921	0.516697	0.674719	0.139375	0	0	0.590852	1.13466	0.881301	0.106228	0.385263	0	0.0385116	1.7851	2.00463	1.68047	0.64141	0.361405	0.789351	1.64827	0.240728	0	0	0.491071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	1.41227	1.30295	0.943807	1.10752	0.753269	0.592816	0.685696	0.15826	0.151182	0.48701	0.656209	0.629723	0.754566	0.888216	1.0262	1.32495	1.23698	0.601209	0.741393	0.476861	0.315404	0.409392	0.974622	0.947363	0.568187	0.999561	1.44922	0.914735	0.950601	1.40103	0.93023	1.2013	1.25763	0.603571	0.76987	1.0953	0.900341	0.426269	0.581656	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0.332262	0.58547	0.2192	0	0.0563457	0.380383	0.0533017	0.210264	0	0.259583	0.874206	0.964403	0.393688	1.43893	3.01994	0.667056	0.186634	0.486928	0.450809	0.311499	0	0.209423	0.191443	0	0	0.175221	0.108677	0.118038	0.514451	0.764215	0.242825	0.0398547	0.17813	0.175771	0.748475	2.19	0.570363	0.675028	1.19447	0.0948905
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.2e98c95e-7e9b-4407-af30-61730f99e499.fc.signal	0.209014	1.15118	0.524143	0.365017	0.537462	0.27011	0	0	0.273326	0.53379	0.543436	0.434106	0.466262	0.72351	0	0.439371	0.954252	0.150792	0.33588	0.148727	0.389553	0.393814	0.0391762	0.27793	0.136605	0.032156	0.48234	0.26001	0.238608	0.360147	1.13355	0.819978	0.732039	0.288061	0	0	0	0.0155227	0.291886	0.292857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000048.3.11a776de-361e-4edd-b4c1-1153e9a72498.fc.signal	0	0.26207	0.305098	0	0	0	0	0	0.886411	0.662167	0.0394453	0.0788911	1.07713	0.548062	0.942483	0.98187	0.285457	0.321837	0.0885871	0.07786	0.321597	1.01971	0.993191	0.291462	0.690043	0.607427	0.505429	0.188784	0.285488	0.0809109	0.507983	0.239351	0	0.186433	0.230945	0	0	0.136835	0.447369	0.464968
