	chr3:73381305-73381454	chr3:73381455-73381604	chr3:73381605-73381754	chr3:73381755-73381904	chr3:73381905-73382054	chr3:73382055-73382204	chr3:73382205-73382354	chr3:73382355-73382504	chr3:73382505-73382654	chr3:73382655-73382804	chr3:73382805-73382954	chr3:73382955-73383104	chr3:73383105-73383254	chr3:73383255-73383404	chr3:73383405-73383554	chr3:73383555-73383704	chr3:73383705-73383854	chr3:73383855-73384004	chr3:73384005-73384154	chr3:73384155-73384304	chr3:73384305-73384454	chr3:73384455-73384604	chr3:73384605-73384754	chr3:73384755-73384904	chr3:73384905-73385054	chr3:73385055-73385204	chr3:73385205-73385354	chr3:73385355-73385504	chr3:73385505-73385654	chr3:73385655-73385804	chr3:73385805-73385954	chr3:73385955-73386104	chr3:73386105-73386254	chr3:73386255-73386404	chr3:73386405-73386554	chr3:73386555-73386704	chr3:73386705-73386854	chr3:73386855-73387004	chr3:73387005-73387149	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	2.22547	1.96924	0.906167	0.445554	0.464897	0.376936	0.340935	0.819485	0.54687	0.626088	1.60086	0.714378	0.881699	0.73427	0.589335	1.16449	2.00206	1.52418	1.73709	1.86955	1.3176	1.62023	0.945683	1.20691	1.71721	1.01787	0.821976	1.01146	1.36399	1.05372	0.376021	0.602062	1.393	1.38182	0.421627	1.00648	1.14458	0.92011	1.10949	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.745567	0.330486	0.312812	0.362019	0.401786	0.451338	0.297442	0.409588	0.410486	0.174864	0.266849	0.146448	0.358137	0.0670669	0.0934232	0.347279	0.0910429	0.29342	0.325738	0.505406	0.259911	0	0.285049	0.570082	1.1246	1.21741	0.844528	0.368991	0.314848	0.196969	0.154974	0.163467	0.322175	0.643169	0.458683	0.846749	0.222702	0.18515	0.284949	0.678756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.649304	0.846144	0.993618	0.382165	0.325368	0.829598	0.418453	0.452143	0.998867	1.10022	1.92787	0.456243	1.0946	1.33769	1.65144	0.145614	0.155457	0.890529	1.34732	0.383752	0.603628	1.12193	0.859896	1.09057	1.48653	1.44318	2.29809	1.13578	0.939288	0.382127	0.251549	2.82373	1.07134	0.0496215	0.0988321	0.345171	0.688869	0.487641	0.731639	0.506897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.1f07a69f-5385-434d-9868-2041e2fec782.fc.signal	0.386753	0.830134	0.790287	0.613935	0.285798	0.20231	0.460388	0.710508	0.823855	0.455913	0.023591	0.204291	0.452836	0.937197	0.711024	1.33435	1.40144	2.2362	1.60007	1.5011	2.11646	1.5351	1.53035	1.43783	1.45071	0.985273	0.580274	1.00616	1.30369	1.46803	0.82512	0.472083	0.0895623	0.601195	1.12983	0.539769	0.846042	1.15605	1.63197	0.0454545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	1.07925	0.726579	0.702886	0.379208	0.644971	0.937146	1.9427	0.747591	0.307892	0.231196	0.289472	0.273747	0	0.0250135	0.890771	2.75826	3.47264	1.3618	1.20437	1.83213	0.997958	0.926065	1.53202	1.8222	1.68196	1.49793	0.947845	0.525514	0.54519	0.451674	0	0	0	0.0470436	0.846096	0.876593	0.56452	0.696626	0.649474	0.419643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.861994	0	0	0.280579	0.644796	0.242221	2.09179	0.491091	1.02881	1.90707	2.00655	0.0623736	0.461301	0.627699	0.492569	3.86755	1.60151	1.62706	2.99252	3.09388	2.46039	1.04448	1.47891	1.13672	0.654126	0.660233	0.171298	0.356279	0.347531	0.724623	0.00848293	0.324842	0.641214	0.279875	0.777941	1.25937	1.53113	0	0	0.925676
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.814246	0.5382	0.424218	0.203396	0.172533	0.355565	0.405711	0.738467	0.314544	0.225616	0.259975	0.0108101	0.548414	0.649805	0.669572	1.34115	1.82538	1.1626	1.23875	1.4714	1.87299	1.27622	1.8772	2.60503	1.58081	1.23602	0.760445	0.756847	0.83374	2.08572	0.590551	0.574099	0.266475	1.14544	0.930283	0.327639	0.94909	0.70282	0.723852	0.437736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	1.21748	0.8088	1.35358	0.662288	0.811771	0.176351	0.273021	0.121224	0.410883	0.332811	0.349723	0.149876	0.717242	1.15334	3.02763	1.47117	1.04148	2.10851	0.992605	1.82371	2.17337	1.1612	0.785993	1.75153	2.51871	2.52407	1.12201	1.18942	1.47714	1.16246	0.669829	0.075873	0.215358	0.329819	0.357469	0.310537	1.76554	1.5202	0.950197	0.433121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.cefd2162-5b9f-4732-99fc-718d82bca068.fc.signal	1.82323	0.440698	0.996525	0.937348	0.375277	0.537135	0.789155	1.02876	0.496817	0.533065	0.519303	0.490882	0.456804	0.767871	0.972885	1.15428	0.812912	1.00219	0.785092	0.710946	0.219985	2.2243	1.36972	1.41184	2.0668	0.563312	0.336018	0.50503	2.18676	1.63784	0.272661	0.914915	0.61001	0	0	0.188099	0.941224	1.54418	0.3574	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	2.22054	0.612556	0.896327	0.303836	0.194516	0.303952	0.448737	0.225099	0.350629	0.314523	0.193662	0.429564	0.791001	1.4334	0.579148	0.150521	0.318373	0.345919	0.298304	0.155294	0.768989	0.988534	1.3713	0.828471	0.534558	0.438634	0.273183	0.393155	0.760202	0.634471	0.225774	0.439148	0.38161	0.166326	0.601909	0.461791	0.201759	0.159456	0.175138	0.910448
