	chr12:15592557-15592706	chr12:15592707-15592856	chr12:15592857-15593006	chr12:15593007-15593156	chr12:15593157-15593306	chr12:15593307-15593456	chr12:15593457-15593606	chr12:15593607-15593756	chr12:15593757-15593906	chr12:15593907-15594056	chr12:15594057-15594206	chr12:15594207-15594356	chr12:15594357-15594506	chr12:15594507-15594656	chr12:15594657-15594806	chr12:15594807-15594956	chr12:15594957-15595106	chr12:15595107-15595256	chr12:15595257-15595406	chr12:15595407-15595556	chr12:15595557-15595706	chr12:15595707-15595856	chr12:15595857-15596006	chr12:15596007-15596156	chr12:15596157-15596306	chr12:15596307-15596456	chr12:15596457-15596606	chr12:15596607-15596756	chr12:15596757-15596906	chr12:15596907-15597056	chr12:15597057-15597206	chr12:15597207-15597356	chr12:15597357-15597506	chr12:15597507-15597656	chr12:15597657-15597806	chr12:15597807-15597956	chr12:15597957-15598106	chr12:15598107-15598256	chr12:15598257-15598406	chr12:15598407-15598556	chr12:15598557-15598590	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	0	0	0.370958	1.47896	0	0	0.296507	0.238706	0	0	0	0	0.451518	0.53671	0.660238	1.23527	0.266782	0.247057	0.953357	0.280686	0.167649	0.285095	0.387444	0.968013	0.836517	0.810569	1.03695	0.0384956	0	0.483846	0.744793	0.167514	0	0	0	0.140034	0.391181	0	0	0	0	0.184091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0	0	0.300088	0.0906404	0	0.039952	0.202993	0.182074	0.182011	0	0	0	0.0834936	0.334758	0.190905	0.222634	0.332417	0.327331	0.308233	0.28999	0.176301	0.386914	0.272665	0	0	0	0.0774827	0.200578	0	0.120481	0.316303	0	0.128561	0.228929	0.113505	0.0267615	0.267873	0.164231	0.537475	0.235913	0.341974	0.61817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.944479	1.08661	1.07423	0.180379	0.297187	0	0	0.675336	0.083476	0.320842	0.157841	0.579481	0.547444	1.09186	0.387482	0	0.13044	0.381953	0.425706	0.486468	0.142888	1.06336	0.953163	0.311432	0.204819	0	0	0.0901566	0.377495	1.62698	1.43591	0.42912	0.440125	1.39189	2.29965	0.104529	0	0.78672	0.423618	0.603326	1.17825	0.596491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.288106	0.229266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0906468	1.15772	1.51808	0.0739942	0.3792	0.336122	0.494151	0	0	0.424624	0.945845	0.475691	0.179432	1.04565	0.209637	0.0967353	0.296864	0.702396	0.333299	0	0.355141	0.161754	0.0324828	0.701062	0.717428	0.607522	0.17702
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	1.13786	0.683537	0.371076	0.636871	0.296092	0.215963	0	0	0	0	0	0	0	0	0	0.148354	1.17741	0.373866	0.306478	0.159935	0.494547	0.903086	0.788148	1.28251	0.355805	0.162538	0.929123	0.572525	0.287816	0.708519	0.215799	0.672933	1.15688	0.833551	1.51257	0.332343	0.308169	0.201772	0.350942	0.653226	0.395695	0.314815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	1.3226	1.0498	0.664508	0.0082458	0.391634	0.811436	0.874697	0.956921	0.879348	0.650922	0.364611	0.440698	0.302273	0	1.05919	1.043	1.92842	0.822769	1.02559	1.7638	1.07103	1.30027	2.02318	0.669214	0.597675	0.712327	0.677085	2.16768	0.893652	0.868009	2.18201	1.32737	1.74882	1.33976	0.343407	0.703341	0.501655	1.23837	1.47911	1.10338	1.3558	0.526812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0.990772	0.0460848	0	0	0.370612	0.278102	0.285062	0.141616	0.191742	0	0	0.259893	0	0	0.015742	0.410863	0.737439	0.682344	0.477406	0.577393	0.071887	0.0183293	0.993788	0.570012	0.733387	0.681842	0.458783	0.512836	1.05897	0.355839	0	1.02394	1.46055	1.10973	0.261844	0.19512	0.452157	0.0216529	0.350235	0.62105	0.539216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.299192	0.448641	0.411383	0.264232	0.243588	0.195517	0.401224	0.333058	0.707222	0.974667	0.687489	0.254004	0.692608	0.257349	0.0913161	0.507358	0.486767	0.272547	0.291427	0.220336	0.295785	0.399034	0.440165	0.54208	0.51588	0.447534	0.559872	0.582722	0.301261	0.200949	0.278238	0.363475	0.518782	0.600737	0.433443	0.502619	0.693115	0.420131	0.661628	1.03484	0.759899	0.226415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.279476	0.139959	0.288523	0.471528	0.253586	0.173499	0	0.153599	0.28449	0.284827	0.294594	0.0368046	0	0	0.517016	0.755655	0.564011	0.550888	0.715011	0.639829	0.203387	0.0259219	0.395778	0.703954	0.425609	0.566664	0.716153	0.192572	0.200566	0	0.0188704	0.487017	0.359256	0.0989117	0.214701	0.0519757	0.309169	0.171336	0	0.145611	0.208218	0.509434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.155803	0.0763617	0.156944	0.148035	0.0807128	0.143038	0	0.258423	0	0	0.872687	0.518	0	0.190737	0	0.143038	0	0.133465	0	0.136589	0.457735	0.163768	0.137292	0	0	0.160664	0.162201	0	0	0.156944	0.102612	0.101171	0	0.0916315	0.131395	0.16683	0.19427	0.172549	0.144511	0.407384	0.676737	0.89645
