	chr16:31459695-31459744	chr16:31459745-31459844	chr16:31459845-31459994	chr16:31459995-31460144	chr16:31460145-31460294	chr16:31460295-31460444	chr16:31460445-31460594	chr16:31460595-31460744	chr16:31460745-31460894	chr16:31460895-31461044	chr16:31461045-31461194	chr16:31461195-31461344	chr16:31461345-31461494	chr16:31461495-31461644	chr16:31461645-31461794	chr16:31461795-31461944	chr16:31461945-31462094	chr16:31462095-31462244	chr16:31462245-31462394	chr16:31462395-31462544	chr16:31462545-31462694	chr16:31462695-31462844	chr16:31462845-31462994	chr16:31462995-31463144	chr16:31463145-31463294	chr16:31463295-31463444	chr16:31463445-31463594	chr16:31463595-31463744	chr16:31463745-31463894	chr16:31463895-31464044	chr16:31464045-31464194	chr16:31464195-31464344	chr16:31464345-31464494	chr16:31464495-31464644	chr16:31464645-31464794	chr16:31464795-31464944	chr16:31464945-31465094	chr16:31465095-31465244	chr16:31465245-31465272	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0	0	0.0504287	0.290033	0.346951	0.00588053	0	0	0.0352832	0.385201	0.235221	0.0499845	0	0	0.133782	0.21905	0	0	0	0	0	0.127902	0.224018	0	0	0	0.339107	0.870779	0.188177	0.226401	0	0	0.232344	0.567568	0.0833301	0.157562	0	0	0.697576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.135049	0.0796397	0.207836	0.265447	0.0208985	0.0821448	0.265888	0.322465	0.247963	0.51711	0.470479	0.366609	0.223643	0.521524	0.385251	0.415104	0.266211	0.372446	0.961329	0.147137	0.338838	0.354752	0.228605	0.0245349	0.295142	0.26048	0.132861	0.219003	0.51437	0.9808	0.92497	0.478578	0.930554	1.03121	0.347109	0.527746	0.745914	0.306017	0.248817	0.537931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.076272	0.342928	0.156868	0	0	0.305136	0.188019	0.189952	0.129643	0	0	0	0.168144	0.221768	0	0	0.0205646	0.44067	0.484751	0.170392	0	0.302593	0.255589	0	0	0.235024	0.408354	0.678674	0.899102	0.0117512	0	0.675489	1.26312	0.447439	0.401783	0.409981	0.469607	0.331395	0	0.852459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0	0	0.489636	1.02329	0.302585	0.464375	0.0149203	0	0.0967022	0.898589	0.853119	0	0	0	0	0	0	0	1.21034	0	0.0495138	0.555655	0	0.605169	0	0.306513	0.742709	0.939669	0.504916	0.863741	0.352098	0.715199	0.258572	0.913258	1.10769	0.343895	1.16449	0.231064	0	0.683721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.218255	0.261395	0.217942	0	0.107312	0.143993	0.0054	0	0	0.268471	0.250502	0.273219	0.0671944	0	0	0	0	0	0	0	0	0.0768903	0.175749	0	0	0	0.183236	0.0884339	0.313314	0.203372	0.0208668	0	0.0466437	0.248134	0.271548	0	0	0	0	0.808664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001006.4.35d5a8b6-1eb5-4bfe-b35b-6d956f6f9ff2.fc.signal	0	0	0	0.342266	0.324078	0	0.272064	0.561383	0.403427	0.388575	0.288981	0.734969	0.821021	0.482656	0.233813	0.336787	0.127025	0.179556	0.197073	0.196001	0.192664	0.19693	0.0918273	0	0.125588	0.655851	0.335819	0.194044	0.69919	0.448716	0.520706	0.159562	0.398091	0.279171	0.662783	0.227707	0.382017	1.26594	0.798759	0.439252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0	0.0144099	0.140638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148293	0.137632	0.160536	0.350878	0.482361	0.355818	0.239825	0.0933548	0.309155	0.183072	0.0339472	0	0	0	0	0	0.494715
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.291017	0.0592977	0.433355	0.50486	0.31708	0.707113	0.297906	0.503601	0.531096	0.719977	0.784224	0.480759	1.49107	1.17012	0.0634781	0.772479	0.559302	0.4491	0.463473	0.319747	0.261076	0	0.191641	0.32841	0.322714	0.308575	0.323338	0.358053	0.347279	0.268273	0.262288	0.089845	0	0	0.0778657	0.274286	0.463476	0.14255	0.160438	0.564356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.191621	0	0.226853	0.353447	0.315595	0.482015	0.638713	1.44301	0.45276	0.57536	1.03011	1.48434	1.02005	0.0121689	0	1.2381	1.68396	1.933	2.90287	1.41789	5.05025	4.58038	1.89969	1.21113	0.0197537	0.546431	0.434375	0.0696236	0.302323	1.80927	0.670132	0.535478	0.967747	1.553	2.84139	1.68614	0.394211	0.61437	1.06675	0.551648
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0	0	0	0	0	0	0.178411	0	0	0	0	0	0.0871491	0.38596	0	0	0	0	0	0	0	0	0.236185	0.252929	0	0	0	0.357141	0.708479	0.489651	0.391721	0.126733	0	0	0	0	0.264852	0.0172818	0	0.719603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.9d84f1f6-2f6a-416c-bcef-ff170f289a63.fc.signal	0	0	0	0.160586	0.265096	0.243771	0.403257	0.647516	0	0	0.320369	0.517521	0.619801	0.496473	0.134301	0.963549	0.360034	1.43968	0.659895	0.394889	0.496555	0.416744	0.0061822	0	0	0	0	0.619735	0	0.487206	0.799943	0.462014	0.348512	0.360338	0.656084	0.86728	1.67104	0.922922	0.580048	0.320652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0	0	0	0	0	0.159386	0.324451	0	0	0	0	0.134083	0.499524	0.4593	0.07655	0.06124	0.4593	0.09186	0.079612	0.734883	0.900241	0.325271	0.215548	0	0	0	0	0.0986645	1.07186	0.268723	0	0	0.323656	0.266394	0.312324	0.567809	0.943313	0.662955	0.91859	0.636971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.416269	0.600054	0.361278	0.4317	0.408549	0.294617	0.192513	0.188431	0.294373	0.382365	0.581745	0.493694	0.595924	0.262992	0.15556	0.335988	0.425615	0.235685	0.204884	0.139409	0.305201	0.146231	0.366381	0.254477	0.0377629	0.345491	0.360575	0.452293	0.721406	0.437062	0.250682	0.204081	0.654728	0.685816	0.642845	0.442685	0.32265	0.472998	0.469167	0.727545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.379085	0	0.0982248	0.376284	0.0842411	0	0	0.283653	0.158759	0.459743	0.515268	0.0303941	0.349476	0.113075	0	0	0	0	0	0	0	0.182506	0.36667	0.0068528	0.297476	0.608115	0.421205	0.39488	0.981884	1.42147	0.326434	0.392247	0	0	0	0	0	0.0196672	0.34264	0.570048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.464231	0	0.252488	0	0	0.280988	0	0.183243	0.126244	0	0	0	0	0	0	0.0407453	0.296977	0	0.0977445	0	0	0	0	0.393656	0.257909	0.230503	0.0285291	0.0417967	0.39218	0.44302	0	0.183243	0	0	0.0651729	0.183243	0.366487	0.215845	0.981661	0.500526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.174374	0.0132637	0	0.0695187	0.140559	0.202443	0.459446	1.2247	0.0454159	0	0	0	0.115247	0.162985	0.305652	0.312217	0.26612	0.516141	0.165108	0.331215	0.496193	0.332803	0.500462	0.496282	0.172696	0.306806	0.287033	0.213004	0.817031	0.675468	0.283922	0.147366	0.342016	1.28133	1.09781	0.625579	0.403777	0.31645	0.122414	0.710383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.553206	0.454711	0.289203	0.434807	0	0	0	0.430497	1.17312	1.16605	0.709634	1.49916	0.934206	1.0174	0.306328	0	0	1.35104	1.13239	0.228369	0.593133	0.392825	0.878673	0.383145	0	0	0	0.0942547	0.67526	0.486864	0.986394	0.415063	0	0	0.113442	0.732013	0.922232	1.19789	0.56553	0.640212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	0	0	0	0	0	0	0	0	0	0.235178	1.26743	1.05202	1.13194	0.193436	1.02058	1.80032	2.57599	0.0839888	1.21779	2.15745	0.513266	0	0	0	0	0	0	0.185251	0.299809	0	0	0.11199	1.18141	2.62425	3.14537	0.0350152	7.69726	3.31909	3.14946	0.302452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	2.68975	0.2312	0.541927	2.71113	1.56064	0.676355	0.343877	0.741644	0.861777	0.241097	0.520395	0.555567	0.0869853	0.0948975	0.489391	0.121799	0.145832	0.241107	0.233645	0.0663147	0.19307	0.190213	0.129076	0.284292	0.0632325	0	0.152948	0.314705	0.225489	0.131754	0.207634	0.134784	0.0953273	0.236981	0.423455	0.0729271	0	0.100264	0.24855	0.886447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.232267	0.0041595	0	0	0.384427	0.233724	0.252925	0.458718	0.0580804	0.161854	0.059669	0.223235	0	0.257099	0.21867	0.230005	0.320633	1.01634	0.680509	0.236728	0.56875	0.211487	0	0.260235	0.613526	0.335485	0.521878	0.524249	0.824427	0.827418	0.683508	0.283599	0.546308	0.467629	0.655933	0.668533	0.79139	1.17907	0.454241	0.584527
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.ba7ad3ac-45d8-4d57-96d9-67d86c9899a4.fc.signal	0	0	0.0657567	0.33766	0.125733	0.312192	0.606623	0.598556	0.62195	0.279008	0.132222	0	0.272297	0.24872	0.292756	0.095997	0.928147	0.45969	0.388831	0.492908	0.742978	0.284757	0.300657	0	0.398953	0.91499	1.31279	0.799351	0.304995	1.06098	0.381606	0.388831	0.485679	0.276084	0	0	0.0289093	0.601321	0.86729	0.446602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.7dbee8a8-9cc7-46ce-85e2-59b2468157be.fc.signal	0.07093	0	0	0.0718408	0.0754786	0.0544865	0.0185525	0.129863	0.210503	0.0265276	0	0.0650225	0.124776	0	0	0	0	0	0	0	0.0103653	0.104263	0.102984	0.108195	0.182711	0.140106	0.1339	0.0176104	0	0.0703964	0.0882563	0.0099086	0	0	0.0981761	0.0716901	0.103864	0.158124	0.150373	0.580838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.335d5648-b9ca-4211-8bfb-0a3facdceb71.fc.signal	0	0	0	0	0	0	0	0.181537	0.175444	0	0	0.233474	0.17438	0	0.0804129	0.226608	0	0.460303	0.0590638	0.17898	0.837162	0.1963	0	0.606221	0	0	0	0	0	0	0	0	0	0.132791	0.654858	0.246847	0.365348	0.0692824	0	0.682028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000225.3.6300cfe8-bf7c-4c50-b350-9885c462045f.fc.signal	0.289566	0.0516992	0.00745907	0.218352	0.339609	0.536122	0.406989	0.193395	0	0.0723453	0.210393	0.0593045	0.141384	0.14899	0.0203005	0.0262239	0.192166	0.408174	0.324725	0.0174937	0	0.126048	0.175402	0.184269	0.372804	0.106998	0	0.102263	0.136494	0.110996	0.0170961	0	0	0.246324	0.417556	0.273869	0.138302	0	0	0.62963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0	0	0.229257	0.203303	0	0	0	0.10834	0.259354	0.0842544	0.32096	0.221852	0.694282	0.39142	0.387091	0.47791	0.168698	0.426031	0.27035	0	0	0	0.015345	0.30732	0.484604	1.07961	0.601167	0.312025	0.435914	0.350762	0.536289	0.369796	0	0	0	0	0	0.172392	0.323066	0.615044
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0	0	0	0	0	0.192848	0.14111	1.02876	0.519083	0	0.264918	0.318539	0	0	0	0	0	0	0	0	0	0.148877	0.346987	0.0972795	0	0	0	0	0.251268	0.345651	0.281626	0.0965055	0	0	0	0	0	0	0	0.770728
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.bb5f2209-5784-4d8e-bc4f-dc5a3678ac34.fc.signal	0.334236	0.0779967	0.0900203	0.218074	0.383858	0.69908	0.486058	0.64383	0.85429	0.656714	0.681468	1.08526	1.59486	1.20655	0.434507	0.516959	0.380826	0.756691	1.17221	0.274936	0.42866	1.22544	1.45154	1.11913	1.13291	0.706819	1.15315	1.55446	0.970919	1.20998	1.25616	0.213052	1.06908	1.47694	0.703624	0.632603	0.902332	0.873648	0.418776	0.948394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0	0	0	0.250496	0.157951	0.291166	0.199525	0	0	0	0.18106	0.0965624	0	0.227575	0.0363881	0	0	0	0	0	0	0	0	0.35912	0.10328	0	0	0.190647	0.174074	0.0186942	0.240851	0.265897	0.252366	0.0088254	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0	0	0	0	0.103663	0.230886	0.300298	0.0890941	0.479084	0.168478	0.246156	0.0589322	0	0	0	0	0	0	0	0.0601197	0.107583	0.121638	0.122113	0.395159	0.105567	0.114647	0.220905	0	0	0	0	0	0	0	0	0	0.0489347	0.334154	0.62916	0.635231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.135009	0.105279	0.0130625	0.239663	0.124883	0.270152	0.288743	0.360266	0.0673109	0	0.155856	0.10093	0.537387	0.119945	0.322175	0.399205	0.443908	0.595221	0.927369	0.53384	0.082913	0.0583219	0.496387	0.217573	0.263001	0.894909	0.104978	0.282971	0.576037	1.37681	1.05506	0.357908	0.986053	0.901994	0.411197	0.608887	1.12165	0.446383	0.55512	0.77991
