	chr10:82982283-82982432	chr10:82982433-82982582	chr10:82982583-82982732	chr10:82982733-82982882	chr10:82982883-82983032	chr10:82983033-82983182	chr10:82983183-82983332	chr10:82983333-82983482	chr10:82983483-82983632	chr10:82983633-82983782	chr10:82983783-82983932	chr10:82983933-82984032	chr10:82984033-82984082	chr10:82984083-82984162	chr10:82984163-82984232	chr10:82984233-82984382	chr10:82984383-82984532	chr10:82984533-82984682	chr10:82984683-82984832	chr10:82984833-82984982	chr10:82984983-82985132	chr10:82985133-82985282	chr10:82985283-82985432	chr10:82985433-82985582	chr10:82985583-82985622	chr10:82985623-82985732	chr10:82985733-82985822	chr10:82985823-82985882	chr10:82985883-82986032	chr10:82986033-82986122	chr10:82986123-82986182	chr10:82986183-82986332	chr10:82986333-82986482	chr10:82986483-82986532	chr10:82986533-82986632	chr10:82986633-82986782	chr10:82986783-82986932	chr10:82986933-82987082	chr10:82987083-82987232	chr10:82987233-82987354	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.301373	0.270334	0.294453	0.463277	0	0.42154	0.839707	0.00229193	0.335988	0.306179	0.471649	0.325305	0.33353	0.0125074	0	1.0808	2.17261	1.02174	0.994418	1.89867	0.930645	0.213318	0.182586	0.345351	0.53616	1.16041	0.608686	0.395394	0.637083	0.593188	0.033857	0.317982	0.546135	0.345794	0.10214	0	0.0984532	0.224696	0.225502	0.112707	0.625127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.57137	1.15064	0.383781	0.0699442	0.286919	0.647551	0.212948	0	0.0161981	0.347208	0.684629	0.812705	0.766463	0.913944	0.75249	0.687922	0.636635	0.959378	0.533454	0.583641	0.756069	0.479731	0.420902	0.585625	0.887595	0.525855	0.612638	0.799364	1.0397	1.29016	0.984583	0.450842	0.617484	0.970457	0.681797	0.49059	0.651107	0.9174	1.01674	0.841308	0.55293
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.354751	0.742334	0.462797	0.291178	0.316374	0.26305	0.150776	0.357591	0.607327	0.983267	0.859331	0.300687	0.112099	0.175586	0.341754	0.560973	0.809292	0.673216	0.292205	0.54792	0.569986	0.493628	0.345462	0.723865	0.825413	0.593769	0.495636	0.640055	0.514699	0.310758	0.360097	0.363459	0.812581	0.757883	0.32888	0.29493	0.927768	0.751739	0.65426	0.622483	0.0878553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.745918	0.645801	0.34052	0.689668	0.447342	0.440792	0.277096	0.286879	0.412079	0.534393	0.984283	0.644717	0.290398	0.063825	0	0.0795323	0.492764	0.634164	0.950935	0.693937	0.509801	1.04279	0.970661	1.68902	1.11114	0.393477	0.674721	1.16497	0.85704	0.117716	0.1292	0.307721	0.342827	0.131524	0.124055	0.151531	0.0168663	0.312832	0.397378	1.36495	0.258284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.969513	0.402068	0.0405916	0.34036	0.470692	0.318671	0.0131269	0.121892	0.320671	0.375053	0.382554	0.298857	0.492796	0.485042	0.316632	0.477667	1.65419	0.612414	0.202043	0.938977	0.692062	0.362033	0.380679	0.558824	0.16251	0.430276	0.56258	0.726666	0.648061	0.599897	0.212166	0.16062	0.451863	0.28891	0.0312988	0.0279521	0.403019	0.660528	0.196623	0.178466	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.0750337	0.208491	0.322721	0.357904	0.0016072	0.0728517	0.163359	0	0	0.180885	0.265749	0.341267	0.217548	0.0474694	0.308658	0.335707	0.551561	1.05832	1.09598	1.07751	0.425267	1.10893	0.438628	0.794306	0.446088	0.257014	0.105136	0.109666	0.518714	0.748581	0.781961	0.644934	0.312255	0.30784	0.104666	0	0	0.550365	0.331928	0.0681733	0.491322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.4c655c7c-8a8a-4e2d-a610-f4e47cf57813.fc.signal	0.227729	0.218785	0.575267	0.195623	0.252516	0.329749	0.142963	0	0	0.0766481	0.443168	0.0616924	0.0504756	0.515404	2.29977	1.75499	1.65902	1.13596	1.71423	0.654548	0.338004	0.378661	0.934065	0.00747787	0.27341	0.28042	0.00311578	0.350636	1.38363	1.1423	0.940509	0.679401	0.907435	0.56102	0.159935	0.293515	0.17386	0	0	0	0.787611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	1.52485	2.03	1.07082	0.185411	0	0	0	0	0	0	0	0.0624386	0.56756	0.901008	2.31891	3.80133	3.53965	2.45749	2.12468	2.62384	1.20182	1.73615	2.92576	2.31728	1.12874	0.553899	0.497714	1.51786	1.93164	1.67274	1.75443	2.38592	3.4847	2.55281	1.52676	0.408676	0.0245986	0	0	0	0.469565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.0179923	0.53977	0.577552	0.505584	0.0863616	0	0	0	0	0	0	0.094458	0.496588	0.53977	0.53977	0.359844	1.69184	2.00831	1.26656	0.597343	0.172723	0.731699	1.23913	1.52063	0.880133	0.363692	0.181284	0.727713	1.17788	0.737487	0.362861	0.655424	1.14049	1.31763	1.0878	0.501985	0	0	0	0	0.231605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.af8f440a-d096-482c-84b1-79bcd318ff11.fc.signal	0.929669	0.519714	0.244505	0.430138	0.79903	0.383712	0.0722998	0.744791	0.581224	0.151099	0.160131	0.0436844	0.517732	0.727722	0.871157	1.44857	0.976583	1.10684	0.824988	0.61248	0.623016	0.332443	0.15316	0.399768	0.849462	0.48267	0.870847	1.61867	1.19732	0.212117	0	0.339113	0.507705	0.627357	1.48801	0.816422	0.0289212	0.581361	0.140389	0.458497	0.602941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.543713	0.568232	0.0400799	0.318362	0.345246	0.540782	0.58316	0.757337	0.279853	0.478891	0.752	0.152383	0	0.530136	0.739555	0.889098	1.36567	0.426522	0.559919	0.0528837	0.294717	0.644488	0.623661	0.973291	0.575415	0.476379	0.311863	0.155782	0.202979	0.273473	0.359147	0.161107	0.28125	0.411208	0.560023	0.641788	0.240296	0.561999	0.387503	0.212627	0.515663
