	chr2:61836038-61836187	chr2:61836188-61836337	chr2:61836338-61836487	chr2:61836488-61836637	chr2:61836638-61836787	chr2:61836788-61836937	chr2:61836938-61837087	chr2:61837088-61837237	chr2:61837238-61837337	chr2:61837338-61837387	chr2:61837388-61837447	chr2:61837448-61837537	chr2:61837538-61837687	chr2:61837688-61837837	chr2:61837838-61837987	chr2:61837988-61838137	chr2:61838138-61838287	chr2:61838288-61838437	chr2:61838438-61838587	chr2:61838588-61838737	chr2:61838738-61838837	chr2:61838838-61838887	chr2:61838888-61839037	chr2:61839038-61839187	chr2:61839188-61839297	chr2:61839298-61839337	chr2:61839338-61839487	chr2:61839488-61839637	chr2:61839638-61839787	chr2:61839788-61839937	chr2:61839938-61840087	chr2:61840088-61840237	chr2:61840238-61840387	chr2:61840388-61840537	chr2:61840538-61840687	chr2:61840688-61840837	chr2:61840838-61840987	chr2:61840988-61841137	chr2:61841138-61841205	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.167316	0	0.28959	0	0	0.402563	0.214348	0.251815	0.0715192	0	0	0	0	0	0	0	0	0.27936	0.0548902	0	0	0	0	0	0	0	0	0	0.0211156	0.310428	0	0.0150939	0.232984	0.0823275	0.270505	0	0.302463	0.390704	0	0.633987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	1.03854	0.00605467	0.260351	0.415358	1.6218	0.186845	0.365821	0.233105	0.145312	0.4541	0.249755	0	0.460153	0.230778	0.448745	0.57456	0.232771	0.203972	0.416185	0.130052	0.326642	0	0.0743959	0.62431	0.312947	0	0	0	0.0151367	0.61408	0.0234756	0.143402	0.117593	0.310713	0.172614	0.210987	0.0614421	0.0385459	0.321732	0.70297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.488572	0.629965	0.329165	0.265593	0.284129	0.996896	0.820157	0.466565	0.0328944	0	0	0.425433	1.09086	0.251555	0	0	0.344356	1.14905	0.569035	0.375944	0.288682	0	0	0.180235	0.434821	0.762342	0.713365	0.334445	0.0059592	0.0710604	0.293788	0.359266	0.27025	0.7687	0.281681	0	0	0	0	0.323353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.c3c561b3-1ba8-48ab-9c44-6537af372fb5.fc.signal	0.165537	0.15014	0	0.392948	0.437854	0.337179	0.392972	0.319973	0.346506	0	0.020385	0.755799	0.347692	0.155689	0.253096	0.110465	0.0581975	0.176811	0	0	0	0	0.177487	0.0947063	0	0	0.390077	0.267832	0.162981	0.233542	0.697032	0.742346	0.530508	0.243928	0.462384	0.156944	0.154662	0.238501	0.234909	0.453782
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.71944ce4-bd57-4526-b0d0-a368c7bbdce8.fc.signal	0.0487374	0.349562	0.676631	0.365115	1.01288	0.348058	0.102583	0.0736013	0	0	0	0	0.273688	0.0610891	0	0	0.04368	0.36541	0.142814	0.167253	0.38569	0.337795	0.400428	0.14463	0	0.0669837	0.123883	0.236954	0.27567	0.11929	0.234637	0.198228	0.436562	0.672727	0.233861	0.888708	0.442795	0.325973	0.743594	0.446602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.0826018	0.70472	0.643286	0.877702	0.397671	0.71895	0.472109	0.647748	0.481565	0.389572	0.301186	0.413836	0.493694	0.346565	0.650703	0.358635	0.172262	0.196111	0.0220239	0.421786	0.466375	0.142752	0.149983	0.25585	0	0	0.274362	0.0744528	0.0523683	0.24912	0.0129733	0.424223	0.475632	0.45389	0.497668	0.226995	0.294373	0.235982	0.139895	0.316176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0	0.177455	0.36184	0.0186837	0	0	0	0	0	0	0	0	0	0	0.515935	0.657037	0.492447	0.205516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845593	0.317411	0.0596297	0	0	0	0	0	0.767568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.a0cc4058-35e9-4651-8cca-631ead3cc726.fc.signal	0.130251	0	0.201849	0.145846	0.264917	0.209481	0.0343041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854348	0.0889796	0.121301	0	0	0	0	0	0	0	0.349206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0	0	0.001741	0.676856	1.6	1.63018	0.714126	0.293259	0	0.005278	0.26354	0.151669	0.696632	0.290653	0	0	0	0.22514	0.333551	0.272558	0	0	0.00857567	0.401581	0	0	1.34553	0.387228	0.898592	0.787172	0.329219	0.185211	0.585278	0.689913	0.0750814	0.221827	0.628413	0.785137	0.660188	0.371257
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	0.313229	0.0942178	0.480157	0.838257	0.658186	0.266224	0.240397	0.428612	0.161314	0.153508	0.136839	0.285407	0.652035	0.503485	0.0548076	0.136119	0.272063	0.150908	0.207316	0.425907	0.284755	0.256705	0.532198	0.582277	0.608293	0.50168	0.459945	0.0719533	0.0272859	0.0787871	0.298024	0.317319	0.225872	0.44384	0.626628	0.506282	0.241982	0.189977	0.111961	0.0985915
