	chr6:96560625-96560774	chr6:96560775-96560924	chr6:96560925-96561074	chr6:96561075-96561144	chr6:96561145-96561224	chr6:96561225-96561374	chr6:96561375-96561524	chr6:96561525-96561674	chr6:96561675-96561824	chr6:96561825-96561974	chr6:96561975-96562124	chr6:96562125-96562274	chr6:96562275-96562424	chr6:96562425-96562574	chr6:96562575-96562724	chr6:96562725-96562794	chr6:96562795-96562874	chr6:96562875-96563024	chr6:96563025-96563174	chr6:96563175-96563324	chr6:96563325-96563474	chr6:96563475-96563624	chr6:96563625-96563704	chr6:96563705-96563724	chr6:96563725-96563774	chr6:96563775-96563924	chr6:96563925-96564074	chr6:96564075-96564224	chr6:96564225-96564374	chr6:96564375-96564524	chr6:96564525-96564674	chr6:96564675-96564824	chr6:96564825-96564974	chr6:96564975-96565124	chr6:96565125-96565274	chr6:96565275-96565424	chr6:96565425-96565574	chr6:96565575-96565724	chr6:96565725-96565855	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.46223	0.508297	0.774689	1.04228	0.708592	1.10026	2.13681	1.28698	1.69527	1.55899	0.645779	0.665883	1.29236	0.932212	0.499578	0.615883	0.474523	0.829055	0.474541	0.426683	0.935795	1.11941	0.984431	0.80775	0.651522	0.37152	0.410921	0.957926	0.819762	0.574212	0.813198	0.137476	0.15478	0.259993	0.330751	0.313431	0.834241	0.968987	0.587694	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.716328	0.759808	0.767761	0.7844	0.497553	0.412256	0.472448	0.410613	0.744754	0.646334	0.648057	0.234553	0.246424	0.694209	0.638026	0.414497	0.35582	0.382535	0.704664	0.582608	0.685872	0.78144	0.929908	1.0424	0.813259	0.362113	0.505162	1.14537	0.6807	0.526303	0.743592	0.587348	0.551038	0.655174	0.543041	0.757082	1.22537	1.61821	1.29804	0.47561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.497894	0.385984	1.09844	0.915518	0.902958	0.931394	0.768456	0.543913	0.849127	0.911813	1.26383	0.771669	0.6239	0.44883	0.703827	0.622901	0.620411	0.535933	1.04006	0.534552	0.127109	0.187724	0.166525	0.2937	0.413609	0.46953	0.393819	0.554392	0.320494	0.0021282	0	0.191669	0.664702	1.25152	1.14576	0.533115	0.381173	0.646999	0.542323	0.680412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.39496704-1279-499c-ac28-c72497e8030d.fc.signal	0.741952	0.439254	0.712442	0.534371	0.501763	2.08686	2.37277	2.26247	1.78266	3.07086	2.02303	1.00183	0.744394	1.59232	0.973523	0.414926	0.335301	0.500099	1.43127	1.4798	0.629904	0.33098	0.743654	0.76713	0.784956	0.462901	0.354137	0.510842	0.552797	0.538707	0.445096	0.220494	0.857032	1.37847	1.01615	2.1623	1.46283	1.21656	1.41439	0.77707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0	0	0.0110544	1.31416	2.27213	1.67222	0.83985	1.05343	0.314998	0.85828	0.294703	0.841628	0.562382	1.87241	3.43108	2.67961	0.245192	0	0.0100212	0.373705	0	0	0	0	0	0	0	0	0	0	0	0.0055272	1.45399	0.886099	0.195882	0.211876	0.009212	0.493596	0.394366	0.3
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.71f94e98-332b-4fcc-9a34-c0ad4b748586.fc.signal	1.28072	1.17645	0.869213	1.02326	1.16291	1.40794	1.88437	1.10811	0.592631	0.75646	0.695335	0.772351	1.81893	1.75003	1.89323	1.80574	1.56687	1.15338	0.654545	0.914037	0.297301	0.257127	0.880815	0.99128	0.803672	0.442377	0.510587	0.357962	0.207063	0.660597	0.956757	0.673607	1.14077	1.04193	1.19304	1.21248	0.783462	0.787351	0.68592	0.276786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0	0	0	0.0842351	0.321978	0.62069	0.347583	0	0	0	0	0	0.0103447	0.653751	1.1999	0.802408	0.224997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111048	1.34616	1.75808	0.819873	0.06661	0	0	0	0.610966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.9365f108-a198-478a-b79f-ca1f34b9eba5.fc.signal	0.642336	1.45017	0.957503	0.829472	0.992345	0.818218	1.41333	1.49878	1.28758	1.49057	1.15245	1.03131	1.084	1.1131	0.553868	0.624445	0.692957	1.03232	0.974599	0.376042	0.468396	0.515087	0.61371	0.64601	0.664098	0.310083	0.284937	0.663177	0.54058	0.39479	0.586487	0.596914	0.624499	1.28261	1.69596	1.5978	0.962984	2.01891	1.80974	0.123967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0.508668	0.24139	1.04574	1.34	1.61603	2.03958	1.73184	1.3746	1.4811	0.970698	0.496927	0.84787	1.11216	1.01804	0.557805	0.225919	0.0623667	0.166717	0.414362	0.345809	0.642384	0.313377	0	0	0.0707914	0.319858	0.243762	0.636328	0.260267	0.0148164	0.740567	1.33857	0.813689	0.964221	0.821834	1.02946	0.793829	1.52499	1.0329	0.661017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.943923	0.48651	0.447285	0.485198	0.657478	1.58609	2.25274	1.42609	1.75561	1.79266	0.964254	0.840308	1.16738	0.70672	1.10014	1.48514	1.0161	0.708814	0.954741	1.10763	0.0611903	0	0.128886	0.119175	0.122209	0.0871779	0.129421	0.306252	0.179208	0.109965	0.422746	0.584561	0.610028	0.488007	0.421651	0.358299	0.883388	2.01545	1.39006	0.597122
