	chr7:100854368-100854507	chr7:100854508-100854517	chr7:100854518-100854667	chr7:100854668-100854817	chr7:100854818-100854967	chr7:100854968-100855117	chr7:100855118-100855267	chr7:100855268-100855417	chr7:100855418-100855567	chr7:100855568-100855717	chr7:100855718-100855867	chr7:100855868-100856017	chr7:100856018-100856167	chr7:100856168-100856247	chr7:100856248-100856317	chr7:100856318-100856467	chr7:100856468-100856617	chr7:100856618-100856767	chr7:100856768-100856917	chr7:100856918-100857067	chr7:100857068-100857217	chr7:100857218-100857327	chr7:100857328-100857367	chr7:100857368-100857517	chr7:100857518-100857667	chr7:100857668-100857817	chr7:100857818-100857887	chr7:100857888-100857907	chr7:100857908-100857967	chr7:100857968-100858117	chr7:100858118-100858267	chr7:100858268-100858417	chr7:100858418-100858567	chr7:100858568-100858717	chr7:100858718-100858777	chr7:100858778-100858867	chr7:100858868-100858937	chr7:100858938-100859017	chr7:100859018-100859167	chr7:100859168-100859317	chr7:100859318-100859467	chr7:100859468-100859617	chr7:100859618-100859676	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0	0	0	0.287538	0.204976	0.223491	0.168659	0.113811	0	0	0	0	0	0	0	0	0	0.0514547	0.195528	0.10585	0	0	0	0.135848	0.21592	0.288146	0.135183	0	0.0155963	0.46123	0.304318	0.232281	0	0	0	0	0	0	0.314571	0.0380335	0.176346	0.186707	0.265372	0.567244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.f19e0b8f-152f-42de-82db-a8afb7688356.fc.signal	0.0201246	0.344354	0.389878	0.841725	0.428928	0	0	0	0.0443987	0.448929	0.0177595	0	0	0	0	0	0	0	0.0527447	0.154713	0	0	0.117708	0.210654	0.657838	0.138526	0.554421	0.291996	0.0338123	0.0810389	0.384934	0.028364	0.188315	0.226058	0.5177	0.0762174	0.17999	0.101761	0.418955	0.325573	0.0786431	0	0	0.628692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	0.0635535	0	0	0	0	0	0	0.307537	0.294535	0	0	0	0.173717	0.642899	0.480057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228335	0.568682	0	0	0	0	0	0	0	0	0	0.554622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.382221	0.36156	0.436234	0.919046	0.250674	0.220953	0.36842	0.267764	0.331405	0.185273	0.207055	0.236198	0.380843	0.430859	0.344343	0.302103	0.381647	0.170335	0.4636	0.22015	0.100433	0.105181	0.235553	0.204866	0.237826	0.485283	0.332291	0.259118	0.351517	0.359953	0.262734	0.179977	0.686395	0.747637	0.417803	0.513197	0.433207	0.293532	0.0974412	0.0956511	0.315408	0.224866	0.197337	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.ca485291-98be-4da7-8667-33d3bd0f55ac.fc.signal	0.540397	0.531697	0.273017	0.0909583	0.162789	0.247671	0.266592	0.0142916	0.335848	0.118515	0.287505	0.459972	0.375103	0.102419	0.281942	0.335538	0.265154	0.259634	0.41061	0.396558	0.494222	0.79198	0.565581	0.0843605	0.383624	0.461123	0.495465	0.109374	0.0458757	0.427693	0.352909	0.0196331	0.0325625	0.308274	0.596869	0.547797	0.281838	0.721128	0.846009	0.414876	0.288329	0.163074	0.195676	0.484615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.4a1ca7c4-2f79-45be-831a-730c86435275.fc.signal	0.772821	0.93997	1.12184	2.31265	0.432735	0.213752	0.606478	0	0.364059	0.554574	0.543369	0	0.65583	1.25581	0.801807	0.857149	1.09606	0.272081	0.464986	0.593486	0	0	0.20029	0.820758	0.311594	0.947042	1.80121	1.13096	0.936466	0	0.0103804	1.39417	0.247967	0.130941	1.03448	3.0106	2.16024	0.761077	0.884059	0	0.621251	0.17978	0.22591	0.660959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.eee60a22-f599-43f7-a6b7-6bb8cd9c0fb1.fc.signal	0.24855	0.24855	0.0521977	0.0341319	0.299503	0.126914	0.110706	0.546298	0.115562	0.0540507	0.463715	0.420727	0.544842	0.536613	0.561101	0.466549	0.148195	0	0.0605121	0.207975	0.0779197	0.215804	0.282743	0.279556	0.0940314	0.264989	0.495454	0.37289	0.238255	0.0787487	0.105856	0	0.0564886	0.2314	0.536451	0.41951	0.212702	0	0.11102	0.462303	0.400892	0.246963	0.0740797	0.418719
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.871bc941-52a9-4d1e-aec3-c4c2ce7bd4c1.fc.signal	0.215619	0.4705	0.548893	0.304198	0	0	0	0	0	0	0	0.00156787	0.246586	0.251546	0.210461	0.0170993	0	0	0	0	0	0	0	0	0.16149	0.399888	0.571291	0.70568	0.478293	0.141108	0.0548753	0.461087	0.111333	0	0	0	0	0	0.0972077	0.371058	0.151799	0.294172	0.36933	0.397849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.e4c527ec-18d1-4382-887e-2c78b7a5a939.fc.signal	0	0	0	0	0.0678706	0.170072	0.0193303	0	0.185077	0.0211501	0	0	0.14397	0.0489984	0	0.0948731	0.106268	0	0	0	0	0	0	0	0.257608	0.608003	0.83983	0.663699	0.319133	0.138825	0	0	0.259123	0.0263496	0	0	0	0.0223176	0.240583	0.547725	0.157625	0	0	0.646067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.e7144f2b-c79b-4aad-950f-07ae1b5e1dad.fc.signal	0	0	0	0	0.0972651	0.727014	0.141683	0	0	0	0.253338	0.0635534	0	0	0.104466	0.286412	0	0	0	0	0	0.00207745	0.223585	0.207191	0.0641931	0	0.322228	0.45704	0.304693	0	0	0.0548448	0.423526	0.406174	0.214142	0.0482431	0	0.091408	0.505793	0.115454	0	0	0	0.587591
