	chr15:25336757-25336906	chr15:25336907-25337056	chr15:25337057-25337206	chr15:25337207-25337356	chr15:25337357-25337506	chr15:25337507-25337656	chr15:25337657-25337806	chr15:25337807-25337956	chr15:25337957-25338106	chr15:25338107-25338256	chr15:25338257-25338406	chr15:25338407-25338556	chr15:25338557-25338706	chr15:25338707-25338856	chr15:25338857-25339006	chr15:25339007-25339156	chr15:25339157-25339306	chr15:25339307-25339456	chr15:25339457-25339606	chr15:25339607-25339756	chr15:25339757-25339906	chr15:25339907-25340056	chr15:25340057-25340206	chr15:25340207-25340356	chr15:25340357-25340506	chr15:25340507-25340656	chr15:25340657-25340806	chr15:25340807-25340956	chr15:25340957-25341106	chr15:25341107-25341256	chr15:25341257-25341406	chr15:25341407-25341556	chr15:25341557-25341706	chr15:25341707-25341856	chr15:25341857-25342006	chr15:25342007-25342156	chr15:25342157-25342306	chr15:25342307-25342456	chr15:25342457-25342585	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.d45c4556-52ef-4ca9-a134-983b6abd1f9a.fc.signal	0.553605	0.499042	0.480156	0.668533	0.242372	0.181033	0.294129	0.236298	0.661971	0.559502	0.0929283	0	0.369552	0.539151	0.190013	0.232017	0.307461	0.0947617	0.36511	0.330114	0.144382	0.542612	0.34224	0.0014234	0	0.286758	0.40343	0.339136	0.118663	0.389464	0.30139	1.01165	0.835358	0.327248	0.220118	0.262175	0.20808	0.193057	0.0730819	0.306723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0.606591	0.400929	0	0.1534	0.681712	0.639009	1.63543	0.799501	0.538975	0.232761	0.689177	0.750566	0.01816	0.0982461	0.711877	0.0920473	0.332325	0.319056	0.01652	0.324477	0.059928	0.461653	0.598749	0.283173	0.78114	0.46996	0.63324	0.507889	0.156014	0.266542	0.711727	0.539986	0.119377	0.342425	0.512179	0.108675	0.171425	0.556737	1.36455	0.876894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0.390151	1.55745	0.846878	1.38958	2.57111	1.01775	0.657772	1.71512	0.264597	0.771396	0.848118	0.85923	0	0.280528	0.152861	0.948156	1.62269	0.857552	2.38976	2.07703	0.680261	0.558613	0.525736	0.428025	0.421227	0.747399	0	2.18851	2.79084	0.801979	0.696459	2.34176	0.353094	1.2637	1.34787	0.666071	1.88835	1.72873	1.09684	0.254545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.37e46e69-fcc7-4b78-84e3-84d20f000766.fc.signal	1.00754	1.73977	0.169162	0.615059	1.91717	1.00353	1.16814	1.5799	2.78383	2.92671	1.90983	1.13545	0.743146	0.790528	1.22133	1.34196	0.0508072	0.429455	0.50416	0.905839	0.970818	0.884553	2.62598	0.381831	0.680656	1.94848	0.448994	0.429922	1.09557	0	0.0790888	1.02893	0.487787	1.01772	1.72339	0.346122	0.618435	0	0	0.463415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.377744	0.6514	0.126992	0.454715	0.595305	1.10605	0.933527	0.236631	0.491779	0.490174	0.441488	0.626701	0.443184	0.331117	0.674962	0.383506	0.552378	0.343499	0.906325	0.959988	0.708529	0.501644	0.248651	0.25229	0.581336	0.548861	1.14146	0.921397	0.259899	0.676712	0.311393	0.644368	0.307793	0.117397	0.368853	0.344897	0.353265	0.142538	0.690781	0.934579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.616976	1.46674	1.20628	0.725049	1.25036	0.583214	0.627889	0.546941	0.635631	1.77711	1.36299	0.924309	0	0	0.325091	1.44538	1.39169	0.842949	1.76049	2.13653	1.05626	0.888502	1.86729	0.551698	0.454949	1.39434	2.14031	0.863285	0.765295	0	0.198402	0.567797	0	1.13687	2.33885	1.3054	1.97627	0.0497609	1.10216	0.18018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	1.06297	2.42725	0.655664	1.16886	0.925021	1.73611	1.62971	0.700569	2.17997	0.775189	1.14104	0.32753	0.396702	0.267251	0.416534	1.81033	0.400815	0	0.880444	0.748849	1.46315	1.13773	0.496491	1.12123	0.605535	0.10414	0.274955	0.380578	1.51606	0.615871	0.777319	0.559677	0.0312448	0.94105	2.33411	0.590167	0.282494	0.610831	0.151793	0.328889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0.714324	1.01858	0.605535	0.913884	1.6559	1.69732	1.38527	0.342263	0.455169	1.62411	1.4501	0.608518	0.0267876	0.366094	1.42862	1.13355	0.948611	0.862103	0.833897	0.191176	0.20043	0.457089	1.13096	0.552181	0.434966	1.17929	0.766008	0.137885	0	0	0	0.412158	0.931197	0.613502	1.09325	0.522972	0.506844	1.31224	0.129108	0.462963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	1.88642	1.594	0.97088	0.473469	0.673941	1.13692	0.950556	0.553205	1.01573	1.06139	1.15943	1.46848	1.06255	0.850553	0.597214	0.569688	0.550212	0.752836	0.678696	1.00729	1.04878	0.92039	1.01421	0.952204	1.02553	0.487991	0.728276	0.947896	1.21517	1.43238	0.911015	0.963108	0.892044	0.865794	0.40283	0.727621	1.23709	0.501572	0.625388	0.606061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.299132	0	0.426351	0.960827	0.836525	1.09301	1.46579	1.0617	0.862798	0.937141	0.284314	0.349491	0.741637	0.518609	0.246086	0.743194	1.19915	0.386062	0.149303	0.524677	0.788041	1.03921	0.535277	0.543679	0.0842823	0.376738	0.498489	0.84028	0.547956	0.148953	0.450163	1.10556	1.57373	0.370111	0.527259	0.501022	0.716176	0.5769	0	0.471154
