	chr1:203222548-203222697	chr1:203222698-203222847	chr1:203222848-203222997	chr1:203222998-203223147	chr1:203223148-203223297	chr1:203223298-203223447	chr1:203223448-203223597	chr1:203223598-203223747	chr1:203223748-203223897	chr1:203223898-203224047	chr1:203224048-203224197	chr1:203224198-203224347	chr1:203224348-203224497	chr1:203224498-203224647	chr1:203224648-203224797	chr1:203224798-203224947	chr1:203224948-203225097	chr1:203225098-203225247	chr1:203225248-203225397	chr1:203225398-203225547	chr1:203225548-203225697	chr1:203225698-203225757	chr1:203225758-203225847	chr1:203225848-203225907	chr1:203225908-203225997	chr1:203225998-203226147	chr1:203226148-203226297	chr1:203226298-203226447	chr1:203226448-203226597	chr1:203226598-203226697	chr1:203226698-203226747	chr1:203226748-203226897	chr1:203226898-203227047	chr1:203227048-203227197	chr1:203227198-203227347	chr1:203227348-203227497	chr1:203227498-203227604	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.fc.signal	1.0791	0.739214	0.0923891	0	0.639154	0.857942	0.80628	0.921752	0.697433	0.0557527	0.667901	1.04072	0.448535	0.120987	0	0.301973	0.372081	0	0.356556	0.332488	0	0.557022	1.21555	1.18014	0.120921	0	0	0.386618	0.356708	0.324764	0.511203	0.149755	0	0.643962	0.783502	0	0.448903	0.837871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.382395	0.686041	0.545482	0.510169	0.722197	0.749514	0.359918	0.331832	0.34154	0.256189	0.264283	0.265724	0.209116	0.327325	0.402988	0.402471	0.47836	0.670789	0.897543	0.702933	0.358346	0.574393	0.850216	0.823433	0.52319	0.67677	0.698113	0.437889	0.112241	0.34275	0.48208	0.435113	0.177104	0.0699397	0.321788	0.52388	0.30763	0.537931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.b9dd63b5-faa8-49f6-89a1-d994c468eb04.fc.signal	0.167354	0.755031	0.753307	0.656748	0.383011	0	0.458328	0.62561	0.164082	0.380876	0	0.342067	0	0.210352	0.468736	0.0654821	0	0	0	0	0	0	0.437931	1.37462	1.07924	0.0619867	0.743769	0.490813	0.0783233	0.639563	0	0.507819	0	0	0	0	0	0.576426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.ad6f214b-6bc2-494d-ba70-0c0eed50632c.fc.signal	0	0.419979	0	0.67058	0.252509	0.304029	0.343906	0	0.483456	0.469024	0.940956	0.484811	0	0.26997	0.879762	0.281995	0	0	0	0.276598	0.239107	0.625441	0.065462	0	0	0.7098	0.643031	0.136155	0.65907	1.26401	1.10908	0.24124	0.144058	0.777396	0.615947	0.649307	0	0.494036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.767f330d-c515-40cb-be8a-255001f91f74.fc.signal	1.4153	0	0.954958	3.25272	3.57543	1.53546	2.33887	0.675243	2.30636	2.10788	0	0	0	0	1.01452	1.32282	0.471262	2.62918	2.18714	1.14863	0	1.5632	6.31043	3.3479	0.879972	0.0886591	0.417625	1.06576	0.932073	0.925136	1.02233	0.595886	1.36245	0.67299	0.751242	1.22378	0.919945	0.267157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aff67f26-7ea5-4004-b6c7-42e5d6d7c336.fc.signal	0.0876931	0.113844	0.146719	0.365055	0.33838	0.565736	0.468456	0.473431	0.32469	0.208391	0.222367	0.372681	0.0769251	0	0.809478	0.690948	1.33482	0.645573	0.932838	0.324493	0.173917	0.452119	0.610917	0.708095	0.510515	0.29823	0.899547	0.649667	0.464957	0.285856	0.723708	0.360328	0.638157	0.579862	1.5129	0.636762	0.393433	0.292339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000013.3.153650ef-7ef6-43cd-b5dc-cf062deb8afd.fc.signal	0	0	1.44683	1.52404	0.597729	1.00557	2.4831	0.663263	0.483647	0.862871	0.877936	0.0724051	1.80753	1.15796	0	0	0	0.67163	0.984882	1.41347	0.803595	0.663716	0.189952	0	0.291227	0.897097	0.4401	0.73938	0.0141962	0	0	0.523376	0.172969	0.340175	1.32333	1.51301	0.145008	0.399523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.ae41c415-756f-48a0-be26-8a57c412db20.fc.signal	0.393569	0.493658	0.499336	0.447829	0.565399	0.510672	0.603455	0.552339	0.438912	0.464676	0.451349	0.229025	0.0690433	0.246719	0.789532	0.81405	0.89336	1.0068	0.314305	0.510851	1.19577	1.10808	0.804293	0.354492	0.169838	0.0369429	0.0992952	0.545376	0.421168	0.246502	0.378893	0.453884	0.369165	0.857588	0.932089	0.591188	0.376513	0.36
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.916f86f3-bba4-4f2a-8dee-7255de7413cf.fc.signal	0.542305	0.403142	0.161602	0.611351	0.175169	1.57526	1.80841	0.640108	0.589672	0.0331656	0	0	0.042132	0.485633	0.130137	0.803006	0.657538	0.246062	0.454059	0.323043	0.728233	0.316153	0	0.497732	0.6449	0.156874	0	0.00318147	0.865718	0.91945	0.86001	0.500899	0.0071582	0.131025	0.203085	0.616504	0.219493	0.652811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000059.3.b5d4a5b3-a118-48b7-a386-2e56f2330a88.fc.signal	0	0	0	0	0	0	0.403038	0.696073	0	0.429778	0.166957	0.123607	0.501453	0	0.895672	1.38139	0.114618	0	0	0	0.104651	0.289122	0.183321	0	0	0	0.0819476	0.110644	0	0	0	0.311696	0.320615	0.256467	0.11091	0.206256	0.145151	0.274145
