	chr17:58301838-58301987	chr17:58301988-58302137	chr17:58302138-58302287	chr17:58302288-58302437	chr17:58302438-58302587	chr17:58302588-58302737	chr17:58302738-58302887	chr17:58302888-58303037	chr17:58303038-58303187	chr17:58303188-58303337	chr17:58303338-58303487	chr17:58303488-58303637	chr17:58303638-58303787	chr17:58303788-58303937	chr17:58303938-58304087	chr17:58304088-58304237	chr17:58304238-58304387	chr17:58304388-58304537	chr17:58304538-58304687	chr17:58304688-58304837	chr17:58304838-58304987	chr17:58304988-58305137	chr17:58305138-58305287	chr17:58305288-58305437	chr17:58305438-58305587	chr17:58305588-58305737	chr17:58305738-58305887	chr17:58305888-58306037	chr17:58306038-58306187	chr17:58306188-58306337	chr17:58306338-58306487	chr17:58306488-58306637	chr17:58306638-58306787	chr17:58306788-58306899	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.642afba0-6390-4d20-9062-25a6e2cb3e9d.fc.signal	0.596244	1.28522	1.52017	0.558802	0.890741	0.761484	0.462827	0.37922	0.203511	0.440449	0.721503	0.580041	0.641666	0.221671	0.611711	0.557926	0.540741	0.415805	0.331784	0.559495	0.601859	0.582651	0.232906	0.115232	0.125805	0.498759	0.287301	0.233409	0.947445	0.547058	0.525596	0.789066	0.563701	0.685863	0.579861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.44e2eb71-a355-4ddb-907d-128d4b46c83d.fc.signal	0	0	0.083536	0.235475	0.343501	0.475148	0.719063	0.434596	0.126206	0	0	0.0218475	0.384425	0.0764608	0.100485	0.184021	0	0.555544	0.61996	0.346161	0.019976	0.682878	0.387817	0	0	0.0215046	0.625733	0.380797	0.134384	0.158605	0.17147	0	0.154965	0.110257	0.610837
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.cb67fdb1-74f3-48c8-aeff-9cfba1ceca46.fc.signal	0	0.0119368	0.806294	0.0155029	0.349303	0	0.15269	0.0646549	0.577426	0.283486	0.0749706	0	0.0999725	0.480081	0.515445	0.833979	0.0149203	1.51571	0.358992	0.20366	0	0	0.316413	0	0.452992	0.493011	0	0.203557	1.61196	1.16633	0.0440123	1.83752	1.79351	0	0.696721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.299049e5-7348-4021-acb8-2d0e75f38cdf.fc.signal	0.314563	0.165379	0.516224	0.125073	0.290842	0.164868	0	0.118812	0.309974	0.162461	0.299656	0.583155	0.19762	0.292918	0.330583	0.0332657	0.0960377	0.07507	0.12304	0.259411	0.276668	0.377839	0.242996	0.124078	0.0070668	0.0497084	0.101842	0.103054	0.048351	0	0	0	0.0526468	0.155767	0.538813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e64b57f4-2bfc-4a28-ae9d-fc80cb038d7e.fc.signal	0.596449	0.0994146	0	0.16168	0.313761	0.0239587	0.304185	0.154505	0	0	0.275436	0.203586	0	0	0.113775	0.334194	0.0203649	0	0	0	0	0	0	0	0.390432	0.66351	0.160488	0.17969	0.0431256	0	0	0	0	0.205331	0.513342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.24f592c8-8c69-4c91-ba18-ad0c533ddaf8.fc.signal	0.984919	0.296504	0.853621	1.96041	0.358369	0.301745	1.76594	1.32486	2.66571	0.933781	1.02272	1.64422	0.457857	0.0750639	0.819138	0.575084	0.690517	0.693111	1.07225	0.384259	0.953211	0	0.504703	1.25873	1.90593	0.909066	0.4959	0	0.831555	1.59871	1.31266	0.0139458	1.74801	1.00748	0.970149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001378.1.b7155ae3-84c0-47e8-9535-8c807cc3903c.fc.signal	0.648176	0.208454	0.0474275	0.272691	0.266793	0	0.0343733	0.336008	0	0	0	0	0.87416	0.121619	0	0	0.518454	0.518454	0	0	0	0.167636	0.337155	0	0	0	0.0345636	0.360272	0	0	0	0	0	0	0.607472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.8efd4d25-0ff3-467d-8be9-cd2a58761d99.fc.signal	0	0.872661	0.636892	0.327634	0.309262	0.303138	0	0	0.313153	0.188897	0	0	0	0	0.0899555	1.02553	0.809425	0.734564	0.534557	0.1531	0	0	0.375968	0.511043	0.387828	0.16841	0	0	0.857397	1.57092	0.42868	0.379688	0.437866	0	0.621622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.43f1c761-68ab-4b08-9b03-abbbc17d64b6.fc.signal	0.379991	0.277721	0.37072	0.580017	0.465178	0.372005	0.28041	0.353525	0.402962	0.350923	0.680632	0.505128	0.569839	0.194707	0.0776181	0.21173	0.330969	0.205302	0.499214	0.811333	0.419928	0.241669	0.332081	0.33821	0.402304	0.170626	0.348618	0.443672	0.141707	0.140109	0.18128	0.224324	0.166249	0.394398	0.592357
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.29eb7dda-7f49-49e4-a68a-685ebc852d97.fc.signal	0.273783	0.78976	0.147422	0	0	0	0.160585	0.387104	0.047177	0.0263253	0.790982	0.758824	0.20797	0	0.213235	0.489651	0.521015	0.477777	0.0684459	0	0	0.642314	1.04241	0.257988	0.384084	0.0818032	0.0684459	1.08979	0.658093	0	0.0753808	0.327107	0.119094	0.0122371	0.69281
