	chr10:86704031-86704180	chr10:86704181-86704330	chr10:86704331-86704480	chr10:86704481-86704630	chr10:86704631-86704780	chr10:86704781-86704930	chr10:86704931-86705080	chr10:86705081-86705230	chr10:86705231-86705380	chr10:86705381-86705530	chr10:86705531-86705680	chr10:86705681-86705830	chr10:86705831-86705980	chr10:86705981-86706130	chr10:86706131-86706280	chr10:86706281-86706430	chr10:86706431-86706530	chr10:86706531-86706580	chr10:86706581-86706730	chr10:86706731-86706880	chr10:86706881-86707030	chr10:86707031-86707180	chr10:86707181-86707330	chr10:86707331-86707390	chr10:86707391-86707480	chr10:86707481-86707630	chr10:86707631-86707780	chr10:86707781-86707840	chr10:86707841-86707930	chr10:86707931-86708080	chr10:86708081-86708230	chr10:86708231-86708380	chr10:86708381-86708530	chr10:86708531-86708680	chr10:86708681-86708830	chr10:86708831-86708980	chr10:86708981-86709130	chr10:86709131-86709219	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.536848	0.831953	0	0	0.659096	0.940609	0.249189	0.447929	2.14599	0.786309	1.09036	1.43542	0.839906	0.843718	0.816847	1.11405	1.11754	1.01555	1.79906	2.54149	0.502284	0	0	1.03688	0.879508	0.908435	1.33379	0.805373	0	0.0514818	0.842875	0.860091	0.666808	1.41219	1.41491	1.39562	0.400966
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.52753	0.792711	0.275983	0.348927	0.0729123	0.313713	0.708952	0.50991	0.667512	1.14754	1.18826	1.40735	2.70448	2.10403	1.578	1.19952	1.25168	1.96583	2.6875	2.01159	1.33956	1.1738	0.933717	0.828395	1.85328	1.72274	1.90902	0.812381	0.411316	1.23981	1.70724	1.58462	1.89303	1.65697	1.78773	1.90023	0.950008	0.779856	0.260995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.589945	0.370646	0.860204	1.14291	1.06257	1.10426	3.22326	3.18383	1.58527	1.94314	1.71032	0.785347	0.370525	0.762104	0.313083	0.936265	1.16723	1.07768	0.845157	0.376141	0.342074	0.381067	0.178815	0.752192	1.14745	0.661345	0.757453	1.03816	0.644792	0.203605	0.688745	1.5983	1.06849	0.741659	0.384921	0.683123	0.777718	0.658042	0.546218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.51534	1.51384	0.823426	1.60913	0.736402	0.757863	1.75489	3.52216	1.33712	2.58784	3.39277	1.7104	1.18967	0.77974	0.81235	2.2771	1.88366	1.831	2.62764	1.59837	1.04387	1.14777	0.305928	0	0.07088	1.33465	1.33413	2.02551	0.864168	1.55609	1.59968	0.54866	0.678629	1.13425	1.67871	1.0623	1.24631	0.705673	0.552326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.153851	0.446167	0.239206	0.403065	0.0587455	0.81308	1.99967	1.93967	2.41723	1.41711	1.09586	0.661653	0.823848	0.555561	0.413586	0.365334	0.302575	0.170187	0.16466	0.502654	0.347754	0.0673885	0.476614	0	0.368662	0.497907	0.975781	0.609618	0.401653	0.620567	0.823403	0.629795	0.273041	0.515905	0.791694	0.702366	0.756584	1.01682	0.598361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	4.0129	7.50353	7.81971	2.93891	7.31005	3.62968	1.86915	2.92841	2.10966	3.09486	2.74181	2.99093	3.45969	2.04979	4.36	5.26401	4.81574	1.47321	2.35857	4.45706	5.57285	4.14795	2.88312	5.98937	7.86806	6.41348	2.69935	3.33427	4.75271	2.87022	3.97309	3.72011	4.65755	5.83538	5.03708	6.59203	4.32115	2.79299	0.0157967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.465108	0.745301	0.680949	0.171601	0.680991	2.51619	3.40317	1.78657	2.59511	3.63286	2.92695	1.65987	1.34993	2.11941	1.18367	0.745301	0.548957	0.20111	0.189039	0.652795	0.935682	0.690382	0.217198	0.192114	0.472656	1.19364	1.00752	0.651395	0.483353	0.162569	0.423732	0.235866	0.564757	0.754032	0.794875	0.729378	1.23143	1.25765	0.539906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0.60138	0.669072	0.608154	0.178857	0.740638	0.0465127	0.353057	2.01127	2.29429	1.80592	1.75674	1.49561	1.4508	0.806649	0.336289	1.44552	0.579516	0.365184	0.0161268	0.393485	0.448436	0.381329	0.0786969	0.326661	2.46276	1.35598	1.38461	1.81575	0.533876	1.2022	1.04471	1.35598	1.36587	1.30946	1.5993	1.98931	1.70664	1.83314	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0.330356	0.62769	0.767835	0.973492	0.541353	0.267541	0.912446	2.32377	1.56691	2.39487	2.6003	1.88028	2.29606	1.79296	0.826789	1.00704	0.504411	0.27868	0.159777	0.462606	0.376954	0.646521	0.819355	0	0.257005	0.549929	0.0817461	0.27868	0.380862	0.837889	1.35076	2.47479	0.852778	0.897399	1.03492	0.185787	0.37159	1.16181	0.600806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.460575	0.82763	0.514182	0.956654	0.273449	0.362213	1.62625	2.10051	3.99113	2.18335	3.1637	1.07202	1.09748	1.10926	1.03386	0.981171	0.783613	1.05202	0.536918	0.822228	0.984807	1.23287	0.638682	0.24525	0.336083	0.353024	0.488706	1.14013	1.09322	0.821305	0.942112	0.902416	0.86027	0.41661	0.419362	0.593914	0.724126	0.830952	0.602389
