	chr2:148445067-148445136	chr2:148445137-148445216	chr2:148445217-148445366	chr2:148445367-148445516	chr2:148445517-148445666	chr2:148445667-148445816	chr2:148445817-148445966	chr2:148445967-148446026	chr2:148446027-148446116	chr2:148446117-148446196	chr2:148446197-148446266	chr2:148446267-148446416	chr2:148446417-148446566	chr2:148446567-148446716	chr2:148446717-148446866	chr2:148446867-148447016	chr2:148447017-148447166	chr2:148447167-148447316	chr2:148447317-148447466	chr2:148447467-148447616	chr2:148447617-148447766	chr2:148447767-148447916	chr2:148447917-148448066	chr2:148448067-148448216	chr2:148448217-148448366	chr2:148448367-148448516	chr2:148448517-148448666	chr2:148448667-148448816	chr2:148448817-148448966	chr2:148448967-148449116	chr2:148449117-148449266	chr2:148449267-148449416	chr2:148449417-148449566	chr2:148449567-148449716	chr2:148449717-148449866	chr2:148449867-148450016	chr2:148450017-148450166	chr2:148450167-148450240	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	1.04936	0.00693862	0	0	0	0	0.442831	0.280623	0.108962	0.18503	0.0449359	0	0	0	0	0.0567425	0.32688	0.483534	1.51104	2.15002	3.57355	1.11755	1.58135	0.900457	0.140623	0	0	0	0	0	0.391022	2.22524	1.78118	1.10522	0.0481078	0	0	0.175024	0.182213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.60163	0.442492	0.340216	0.225219	0.458458	0.495193	0.479182	0.587027	0.633607	0.278493	0.195062	0.334793	0.935225	0.278384	0.75554	0.645039	0.778166	0.510382	0.443495	0.904223	0.730708	0.330143	0.363295	0.599159	1.00066	0.658784	0.583443	0.550434	1.07643	1.06498	0.941668	0.451009	0.362651	0.428752	0.741421	0.741583	0.409005	0.532699	0.673913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	5.26564	1.67452	0.564884	0.141819	0.143412	0	0.16333	0.189224	0	0	0	0.267544	0.689971	0.650931	0.629703	0.991157	1.10427	0.896208	1.76686	2.06387	2.85003	4.03147	4.39009	4.3463	2.61982	1.47263	1.28826	1.05089	0.83418	1.03894	0.666253	0.483135	0.534746	1.19668	1.65865	1.26275	0.728214	1.36943	0.124611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.802649	0.675152	0.302117	0	0	0	0	0	0	0	0	0.0507556	0.36254	0.161935	0.317349	0.112622	0.122666	0.687823	0.198478	0.582074	0.809528	0.0315029	0	0.218589	0.819976	0.952997	0.559442	0.201795	0.190911	0.167306	0	0.480365	0.215246	0	0	0.215089	1.08751	0.59273	0.190184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.501676	0.399232	0.222009	0	0.160452	0.649941	0.552995	0.370853	0.00336378	0	0	0.727658	0.982998	0.654016	1.17359	1.84477	1.54999	0.788017	1.33417	1.46473	1.05035	1.03096	0.987528	0.983489	0.872206	1.11146	1.35402	2.80352	3.1737	3.50672	4.86178	7.49605	5.43115	6.77172	5.39559	4.03595	2.52258	1.76929	0.234091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.56299	0	0	0	0	0	0	0	0	0.0263696	0.763463	1.38464	1.21746	0.279143	0	0	0	0	0.352745	0.045762	0.620613	0.558403	0.893201	0.510985	0	0.621652	0.0656311	0.628435	0.496071	0	0.927292	1.20164	0.864199	0.736006	0.351595	0	0.145326	0.671353	0.359862
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.344894	0.409423	0.295248	0.15377	0.0656091	0.519481	0.649947	0.189652	0.15377	0.261414	0.487681	0.510045	0.753579	0.538955	0.685568	0.438619	0.481593	0.45676	0.575042	0.29367	1.12364	1.03586	1.03821	1.12621	0.884168	0.993003	1.01756	0.736561	0.647741	0.615801	0.977538	1.32426	0.580031	0.511668	0.525961	0.789438	0.701836	0.29607	0.504854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	2.31162	1.32182	0.503603	0.178198	0.15786	0.276013	0.247927	0.174324	0.0694068	0	0.280164	0.744693	0.919928	0.486127	1.44382	1.15835	0.988477	0.873709	0.810088	1.6848	3.348	5.38364	5.9959	4.57426	4.596	3.81242	1.75954	1.2724	2.43058	2.34342	0.890879	1.14076	0.513447	0.838033	0.851165	0.439684	0.48325	0.691014	0.112971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0.117574	0.303079	0	0	0	0	0	0	0	0	0	0.216323	0.218694	0.137996	0.487608	0.236161	0	0.178289	0.274911	1.30194	0.499476	0.752345	1.8348	0.963389	0.72936	0.255384	0.541164	0.484343	0.00831333	0.0660712	0.471587	0.154407	0.020902	0.31046	0.0621908	0.31353	0.0338951	0.462236
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375946	0.793588	0.250638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183908
