	chr15:25336757-25336906	chr15:25336907-25337056	chr15:25337057-25337206	chr15:25337207-25337356	chr15:25337357-25337506	chr15:25337507-25337656	chr15:25337657-25337806	chr15:25337807-25337956	chr15:25337957-25338106	chr15:25338107-25338256	chr15:25338257-25338406	chr15:25338407-25338556	chr15:25338557-25338706	chr15:25338707-25338856	chr15:25338857-25339006	chr15:25339007-25339156	chr15:25339157-25339306	chr15:25339307-25339456	chr15:25339457-25339606	chr15:25339607-25339756	chr15:25339757-25339906	chr15:25339907-25340056	chr15:25340057-25340206	chr15:25340207-25340356	chr15:25340357-25340506	chr15:25340507-25340656	chr15:25340657-25340806	chr15:25340807-25340956	chr15:25340957-25341106	chr15:25341107-25341256	chr15:25341257-25341406	chr15:25341407-25341556	chr15:25341557-25341706	chr15:25341707-25341856	chr15:25341857-25342006	chr15:25342007-25342156	chr15:25342157-25342306	chr15:25342307-25342366	chr15:25342367-25342456	chr15:25342457-25342585	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.0616767	0	0	0.302208	0.588383	0.0801797	0.139389	0	0.552609	0.225732	0.293575	0.0382395	0	0	0	0	0	0	0.10485	0.239303	0.210931	0.367587	0.746271	0.181327	0	0	0	0	0.0721952	0.220314	0.154165	0.267703	0.722715	0.422976	0.397188	2.7594	3.22567	1.75157	0.314545	0.2926	0.114173
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.15377	0.297535	0.689971	0.55373	0.0537161	0.505129	0.196793	0.211931	0.435016	1.03259	0.452545	0.269201	0.214321	0.326661	0.605517	0.524251	0.524251	0.650931	1.09009	1.59805	1.90963	0.941805	0.875021	1.13768	1.17436	0.760084	1.387	1.12657	0.822832	0.392179	0.765488	0.621709	0.946519	0.246987	1.35752	0.899525	0.530829	0.894624	0.898247	0.981392	0.386266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.0097458	0.163514	0.0871722	0.219581	0.201463	0.491171	0.120879	0.0521067	0.243867	0.0794726	0.210031	0.577833	0.156121	0	0	0.178793	0.469733	0.459556	0.687538	0.55182	0.585413	1.02243	1.43742	0.4718	0.0521241	0.584693	1.00692	0.686216	0.136424	0	0	0.207485	0.266608	0	0.0331594	0.411021	0.650332	0.54402	1.15052	1.20772	0.623737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0	0.623475	1.35707	0	0	0	0	0	0	0	0	0	0.582453	0.360436	0	0	0	0	0	1.34782	1.59164	0	0	0	0	0	0.837593	1.66988	1.05641	0.533122	0.353633	0	0	0.621269	1.46072	0.949953	0.223581	0	0.03125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.292645	1.16874	0.740826	0.791294	0.566152	0.60453	0.7166	0.0814598	0.617664	0.747857	0.87351	0.376358	0.536691	0.893239	0.0999042	0.558076	0.800377	0.740069	0.879358	0.738673	0.752299	0.716889	1.04577	0.620922	0.223016	0.849806	0.790208	0.284572	0.0716485	0.290627	0.404657	0.207881	0.364293	0.18467	0.145315	0.410758	0.237625	0.204464	0.233024	0.589647	0.138996
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.099151	0	0	0	0.376884	0.0362279	0	0	1.33091	0.0548198	1.08094	0.904769	0	0	0.019066	0.738298	0.581304	0.398474	0.328155	0.201581	1.08797	0.400581	2.24376	0.513005	0	0	0.520361	0.72663	0.206269	0	0	0.979778	0.473481	0	0.203386	0.472108	0.405492	0.637947	0.529289	0	0.759259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.384661	0.433709	0.234951	0.202613	0.519407	0.323693	0.374284	1.0564	1.01312	0.670021	0.656611	0.755147	0.935791	1.02359	0.616343	0.570072	1.93137	0.902955	1.39519	1.48297	1.36016	1.22674	1.26615	1.04375	1.26979	1.428	1.04329	1.2232	1.25747	0.734929	0.788509	0.417233	0.932604	1.30524	1.1186	1.95928	0.96946	0.74007	1.00193	1.17673	0.784314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.177599	0.390136	1.00564	0.565937	0.421283	0.620736	0.832784	0.969303	0.532646	0.404943	0.653022	1.44341	1.34987	1.32681	1.68787	2.11102	2.04613	2.99418	2.37636	2.55647	4.65971	2.3289	2.66948	1.60555	0.978976	1.51161	2.04708	1.36053	0.966204	0.424214	0.691293	0.946301	1.113	0.811968	0.849995	0.668451	1.23009	1.22211	0.519254	0.883216	0.632768
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	1.30093	1.11091	0.721037	0.388484	0.95727	1.01986	1.29787	1.11605	1.14098	0.79491	0.576306	1.00729	0.505194	0.0111084	0.276783	0.72209	0.524937	0.979507	1.10073	0.646135	0.584816	0.15239	0.872852	1.24762	0.438968	0.633057	1.29313	1.10149	0.222035	0.50209	0.951834	1.25098	0.921057	1.24218	1.41514	0.384191	0.39005	1.0554	0.845128	0.242196	0.649306
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	0.00560067	0.157943	0.168395	0.275645	0.679814	0.593056	1.56147	0.6638	0.304801	0.340856	0.213842	0.0929129	0	0	0.239919	0.0765773	0	0.269142	0.479931	0.91046	1.13014	1.21199	1.1112	0.600479	0.957959	0.544895	1.23454	0.545104	0.0764475	0.325295	0.0956767	0	0.125494	0.551398	0.205404	0.209457	0.519277	0.50363	0.571444	0.61713	0.235772
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.00963873	0.146128	0.0122906	0	0	0	0.1066	0.662551	0.282705	0.0898786	0.45982	0.144224	0.218009	0.105319	0	0.226859	0.107823	0	0.0339896	0.726518	0.259114	0.326923	0.241852	0.212796	0.0664528	0.456404	0.531049	0.740357	0.399917	0.151184	0	0.0141419	0.822833	0.174129	0.255592	0.569025	0.166169	0.0193072	0.140572	0.162044	0.104167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.438375	0.483536	0.224556	0.031925	0.309902	0.149703	0.206247	0.293646	0.300692	0.195534	0.0067518	0	0	0	0	0.252984	0.273134	0.205114	0.328009	0.429599	0.626846	0.140482	0.575568	0.400871	0.621905	0.432072	0.569253	0.335353	0.443247	0.385057	0.0828356	0.322387	0.203731	0.226083	1.07674	1.07225	0.458914	0.33582	0.331851	0.318375	0.316092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500045	0.245065	0.253936	0.254383	0.236854	0.30952	0.201486	0.119355	0.13645	0.83535	0.83535	0.190291	0.0712408	0.697368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.439288	0.906501	0.386915	1.50116	1.51423	0.739358	0.184733	1.11937	1.43948	1.0843	1.09647	0.522965	0.304818	1.06116	0.670546	0.229485	0.534178	1.304	0.84615	1.56076	1.08658	0.334652	0.784742	0.577908	0.580003	1.95257	2.14699	1.71239	1.01306	1.02149	0.621942	0.757128	0.456074	0.0447007	0.250059	1.15529	0.555122	0.743602	0.493519	0.4664	0.718288
