	chr1:225502491-225502570	chr1:225502571-225502640	chr1:225502641-225502790	chr1:225502791-225502940	chr1:225502941-225503090	chr1:225503091-225503240	chr1:225503241-225503390	chr1:225503391-225503540	chr1:225503541-225503690	chr1:225503691-225503840	chr1:225503841-225503990	chr1:225503991-225504140	chr1:225504141-225504290	chr1:225504291-225504440	chr1:225504441-225504590	chr1:225504591-225504740	chr1:225504741-225504890	chr1:225504891-225505040	chr1:225505041-225505190	chr1:225505191-225505340	chr1:225505341-225505490	chr1:225505491-225505640	chr1:225505641-225505790	chr1:225505791-225505940	chr1:225505941-225506090	chr1:225506091-225506240	chr1:225506241-225506390	chr1:225506391-225506540	chr1:225506541-225506690	chr1:225506691-225506840	chr1:225506841-225506990	chr1:225506991-225507140	chr1:225507141-225507290	chr1:225507291-225507440	chr1:225507441-225507553	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	1.7067	0.293401	0.018503	0	0.128287	0.0877488	1.08201	1.44412	0.246579	0	0.272605	0.830148	1.75034	0.477367	0	0	0	0	0	0	0	0	0	0.106084	0.204764	1.17935	1.60358	1.97839	1.01152	0.183796	0.0246707	0	0	0	0	0.354502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.583399	0.466109	0.188307	0.843575	1.48651	1.30295	0.826424	0.442287	0.592998	0.946316	0.598532	0.543972	0.361466	0.865328	0.605593	0.47705	0.269336	0.577942	0.556539	0.485222	0.689774	0.866157	0.449052	0.500065	0.59694	0.653116	0.638141	0.982178	0.756101	1.19334	1.471	1.60998	0.629444	0.331385	1.51084	0.692421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.413113	0.476405	0.301987	0.722377	0.471666	0.242207	0.112339	0.227902	0.250971	0.125087	0	0.113933	0.883577	0.827009	0.516283	0.136241	0.401554	0.334628	0.246191	0.430874	0.433504	0.399399	0.643935	0.636134	0.628974	0.533507	0.301968	0.448679	0.382361	0.664887	0.921836	0.233864	0.681561	1.00946	0.728694	0.1875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.30914	0.827511	0	0	0	0	1.85366	2.11761	1.78266	0	0	1.28629	0.25498	0.810204	0	0	0	0	0.969216	0.053004	0	0	0	0	0	0.31125	1.72124	1.11909	0	0	0	0	0	0	0	0.760976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	1.68603	0.986882	0.770079	1.08599	0.932609	0.521733	0.766242	0.337742	0.0216701	0.482433	0.768054	0.995158	1.21448	1.34168	0.79108	1.06901	0.925557	0.599825	1.35302	0.706284	0.394129	0.263614	0.458453	0.651022	0.325044	0.678773	0.444331	0.945887	1.69213	3.10578	2.76958	2.04945	1.44613	2.02051	3.16573	0.258042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.593441	0.358196	1.12068	0.475412	0	0	0.207201	1.38637	0.321233	0.320761	0.289093	0	0	0	0	0	0.281173	0.993302	0.0463975	0	0.177853	0.27696	0.370471	0.0804329	0.329211	0.295323	0.607194	0.444768	0	0.211269	0.654254	0.467492	0.912817	0.209733	0.753818	0.417761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.84888	1.74823	1.5142	0.984662	0.93622	0.468626	0.251293	0.37055	0.55131	1.4307	1.71524	0.968228	0.943501	1.01869	0.377511	0.672275	1.2696	0.706189	1.008	1.13542	0.812978	0.913831	0.634586	0.306029	0.699631	0.809588	0.79507	0.682913	0.530426	1.08693	1.49155	2.26422	1.4112	1.56439	2.11968	0.34922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.569931	0.380105	0.802459	1.07787	0.869565	0.25277	0.280855	0.679784	0.439556	0.395134	0.143333	0.0058108	0.366078	0.667266	0.574071	0.776221	0.683515	0.911236	0.339932	0.161734	1.06329	0.519031	1.05455	1.16698	0.84589	0.54585	0.22244	0.132254	0.48107	1.16178	0.71081	2.13581	0.880361	1.31017	0.745592	0.241304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	3.73964	0.84112	0.339053	0.463509	0.190447	0.290748	1.00672	1.30842	0.123486	0.367019	0.487632	1.44516	1.34865	0.643832	0.106651	0.460967	0.0926838	0	0.270433	0.0596739	0.447033	0.543506	0	0	0.345331	2.12483	2.35439	2.28029	1.60127	1.69882	0.830538	0.438082	0.690895	0.196832	0.30168	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.31353	0.114519	0.245626	0.786879	0.523972	0.375424	0.910321	0.361772	0	0.534269	0.32481	0.419999	0.00872907	0.0697565	0.179525	0.125711	0.119113	0.514569	0.934629	0.502175	0.141808	0	0	0	0.0891099	0.530792	0.883027	0.160666	0.987427	1.64793	0.788094	0.988928	0.521357	0.146207	0.684392	0.162289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.146222	0.185516	0.271573	0.608128	0.819555	0.66953	0.27367	0.31089	0.496756	0.964711	0.231482	0.658152	1.24997	1.73294	1.34058	0.224914	0.520533	1.35754	0.736972	0.793991	2.03377	1.03479	0.549329	0.550508	0.426703	1.00677	0.494248	0.615965	1.08101	1.2645	1.13144	0.743159	0.922127	2.08934	4.50432	0.38485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	1.41339	0.874605	0.308855	0.499578	1.08808	1.70162	0.398314	1.04506	0.689021	1.39648	0.649239	0.123602	0.329604	1.15266	1.62593	0.777345	1.28627	2.04913	1.47225	0.934335	0.57344	0.714102	0.857282	1.28293	0.449078	0.463405	0.55367	1.0947	0.9739	1.13659	0.582054	1.69732	2.36123	1.38257	0.457127	0.251538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.45100e0d-f7b5-4c54-a935-54545fef7dd3.fc.signal	0.850082	0.536607	0.521335	0.697072	0.643943	0.5897	0.640622	0.767825	0.42748	0.609117	0.6188	0.838049	0.51414	0.658976	0.609926	0.592765	0.592875	0.693944	0.691548	0.42215	0.519524	0.461727	0.393533	0.990957	0.771225	1.07527	0.493242	0.21112	0.519516	1.2317	1.3231	0.890491	0.745527	0.720103	0.730822	0.513748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.938426	0.476703	0	0	0	0.235407	2.02666	2.06618	0.980301	0.10348	0.129333	0.782694	1.00395	0.395747	0	0.245765	0.132862	0.179631	0.135897	0	0.067262	0.51734	0.191438	0	0.478543	2.76489	2.33814	3.06489	1.35272	0.087958	0	0	0	0.261287	0.168269	0.314196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.61f2a6e9-d3c5-47bf-9c61-e6f61f7fd807.fc.signal	4.05564	2.17329	1.39728	0	0	0.197337	1.4193	1.7638	0.684205	0.197337	0.865245	2.26794	1.9956	0.409313	0	0.675498	1.03981	1.47243	0	0	0	0.417443	0.645139	0	0.235286	0.45385	0.744564	2.44314	1.59765	1.73346	0.197337	0	0	0	0.0503752	0.419453
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.0926411	0.315773	0.546143	0.446627	0.399765	0.460384	0.374403	0.755054	0.425628	0.331972	0.524434	0.592925	0.222776	0.207142	0.372766	1.45633	0.867747	0.546974	0.256192	0.699691	0.993494	0.785412	0.561727	1.22919	0.35166	0.897257	0.569341	0.203909	0.129751	0.867858	0.4889	0.505386	0.738572	1.01514	0.942424	0.294164
