	chr17:28544909-28545058	chr17:28545059-28545208	chr17:28545209-28545358	chr17:28545359-28545508	chr17:28545509-28545658	chr17:28545659-28545808	chr17:28545809-28545958	chr17:28545959-28546108	chr17:28546109-28546258	chr17:28546259-28546408	chr17:28546409-28546558	chr17:28546559-28546708	chr17:28546709-28546858	chr17:28546859-28547008	chr17:28547009-28547158	chr17:28547159-28547308	chr17:28547309-28547458	chr17:28547459-28547608	chr17:28547609-28547758	chr17:28547759-28547908	chr17:28547909-28548058	chr17:28548059-28548208	chr17:28548209-28548358	chr17:28548359-28548508	chr17:28548509-28548658	chr17:28548659-28548808	chr17:28548809-28548958	chr17:28548959-28549108	chr17:28549109-28549258	chr17:28549259-28549408	chr17:28549409-28549558	chr17:28549559-28549708	chr17:28549709-28549858	chr17:28549859-28550008	chr17:28550009-28550158	chr17:28550159-28550177	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.453149	0.44795	0.323365	0.34772	0.352754	0.350978	0.422019	0.341163	0.263215	0.217753	0.21599	0.224116	0.104398	0.297539	0.226603	0.136684	0.0917737	0.172213	0.348602	0.339331	0.337745	0.29573	0.392042	0.655155	0.876921	1.24411	1.49014	0.982641	0.716474	0.959188	1.36527	0.936283	0.794393	0.695755	1.09382	0.991835	0.85461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.222798	0.859688	0.707459	0.638929	0.565468	0.22541	0.454265	1.17761	0.722427	0.256609	0.928077	0.877629	0.864067	0.582997	0.438611	0.269909	0.584632	0.309182	0.557163	0.218661	0.306611	0.731587	0.433439	0.93496	1.11355	0.676471	0.388254	0.472169	0.230621	0.213109	0.304791	0.932365	1.13072	1.4716	0.822558	0.441386	0.936963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.0977009	0.390195	0.0613912	0.0441871	0.0344414	0.130079	0.263269	0.467829	0.220721	0.166578	0.0743315	0.0015456	0.0299793	0.117608	0.0881273	0.256044	0.0577227	0.0613887	0.135445	0.310885	0.288782	0.469858	0.983921	1.37408	1.09954	0.268483	0.282013	0.507933	0.327996	0.696576	0.48405	0.610612	0.371547	0.373113	0.257788	0.23929	0.810916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.737444	1.80521	1.00325	0.0294544	0.341621	0.771551	3.23459	2.56246	2.75207	1.68803	0.835956	2.08848	4.98041	10.3564	20.5893	26.1155	19.4118	14.9536	6.71853	6.35507	12.1747	18.8899	22.2062	27.907	28.9486	27.4817	26.8485	25.1037	23.0738	27.6773	23.6506	31.9436	28.0445	19.9805	11.7676	8.8617	0.876005
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.91294	0.761986	1.38475	1.14739	0.297509	0.437674	0.379962	0.603738	0.887517	0.709678	1.01254	0.521284	0.359103	0.618306	1.08268	0.831122	1.42353	0.917291	1.26362	1.05969	1.38981	1.77976	1.5268	1.51001	0.700955	1.0154	1.21409	1.73901	0.987365	2.42356	1.62447	2.21265	3.51937	2.58403	1.56545	1.53057	0.894737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.226259	0.267991	0.420705	0.321843	0.605214	1.22469	1.19626	1.06052	0.601097	0.433977	0.347756	0.303618	0.0688873	0.405962	0.541943	0.396311	0.669538	0.473637	0.584945	0.447064	0.884123	1.55106	1.42661	2.74346	2.66977	1.8079	1.22745	0.749571	0.873986	0.792176	1.29156	0.755593	1.09567	0.705179	1.3585	1.1635	0.772619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.155718	0.799842	0.191544	1.35643	0.718726	2.08883	3.36082	2.31467	2.03995	3.2174	3.05556	4.07791	6.67311	5.49913	4.57029	4.39939	2.12555	2.61485	5.34596	3.18309	4.51032	3.91282	3.80057	2.86636	2.6178	1.46422	2.72839	3.22816	5.49375	3.48526	6.56612	8.96063	7.13853	4.43583	0.585879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.897574	1.19199	1.17844	0.650695	0.71192	0.738941	0.791422	0.790394	1.1369	0.382384	0.338805	0.317799	0.306246	0.396737	0.272694	0	0.176326	0.297297	0.491049	0.424415	0.602383	1.27338	0.568962	0.796227	1.44966	1.40019	1.05174	1.08983	1.66633	2.17913	1.7093	2.33119	3.38493	2.75156	2.04723	1.66192	0.838254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0	0.0369992	0.151969	0.280197	0.576239	0.324333	0.229479	0.277248	0.224429	0.109612	0.217555	0.316752	0.00604267	0	0.0691105	0.163529	0.231833	0.103816	0.0332449	0.0819867	0.31343	0.375907	0.356056	1.52654	1.45857	0.823092	0.359248	0.355195	0.300376	0.156038	0.160219	0.550908	0.610597	1.05829	1.07467	1.01154	0.805677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.184239	1.65261	1.34508	1.00849	0.639509	0.807469	0.126208	0	0.86223	0.993038	0.888023	1.47533	0.716392	0.459456	0.700104	0.716685	1.51443	1.36907	1.26229	1.37625	1.80815	1.72137	2.06898	2.42043	1.68946	2.06728	2.0782	1.36238	2.71154	2.3881	1.86498	1.92253	3.67113	2.09017	2.08143	1.27408	0.70418
