	chr11:8909953-8910102	chr11:8910103-8910252	chr11:8910253-8910402	chr11:8910403-8910552	chr11:8910553-8910702	chr11:8910703-8910852	chr11:8910853-8910932	chr11:8910933-8911002	chr11:8911003-8911152	chr11:8911153-8911302	chr11:8911303-8911452	chr11:8911453-8911602	chr11:8911603-8911752	chr11:8911753-8911902	chr11:8911903-8912052	chr11:8912053-8912202	chr11:8912203-8912352	chr11:8912353-8912502	chr11:8912503-8912652	chr11:8912653-8912802	chr11:8912803-8912862	chr11:8912863-8912952	chr11:8912953-8913102	chr11:8913103-8913252	chr11:8913253-8913402	chr11:8913403-8913552	chr11:8913553-8913702	chr11:8913703-8913852	chr11:8913853-8914002	chr11:8914003-8914152	chr11:8914153-8914302	chr11:8914303-8914452	chr11:8914453-8914602	chr11:8914603-8914752	chr11:8914753-8914902	chr11:8914903-8915033	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	1.29741	0.570943	0.848579	0.481416	0.328308	0.129129	0.00279737	0.0141334	0.166224	0.155625	0.0883103	0.0988017	0.193904	0.160214	0.0489479	0.42243	0.341034	1.54049	2.8039	1.11682	0.256965	0.398516	0.742868	0.813956	0.649729	2.22821	2.70825	0.28447	0.338142	1.9628	1.57615	1.25832	1.10959	1.84524	2.21983	2.96208	0.402261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	1.82778	2.50932	2.86987	1.3723	1.64169	1.17216	0.139148	0	0.0931683	0.234675	0.312698	0.437354	0.511187	0.420371	0.747009	0.580928	1.44209	2.27798	3.60019	3.45059	1.77011	0.77496	0.943824	0.724927	1.12682	0.843112	1.58213	2.39899	2.44463	2.29919	1.95506	3.68091	3.04814	2.30383	1.97161	1.10732	0.517798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	3.53189	2.19888	1.90271	1.26594	0.84135	0.617468	0.104571	0.0887789	0.243004	0.568073	0.64363	0.170573	0.496771	1.16382	1.65972	2.31244	3.03887	6.47136	4.50556	3.34036	2.22869	0.774905	0.658562	0.69308	0.833973	1.34327	2.33719	5.19843	5.16752	5.91862	4.32053	3.85985	3.70834	3.47101	2.33084	1.99743	0.338687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	7.77673	6.62495	11.3584	7.76215	3.26001	1.25181	1.30496	1.44993	1.97919	2.71823	2.33221	3.9339	4.77562	3.79868	2.03598	1.99581	4.89529	3.76011	1.86025	1.65937	1.18647	0.36254	0.201696	1.12489	3.65638	4.13966	3.95467	3.0469	3.81845	3.45234	2.40085	4.59235	3.59111	4.80407	2.76506	0.606232	0.546296
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	2.90158	3.12614	1.64818	3.04043	2.81444	2.68946	1.3737	0	0.228809	0.780073	0.952376	0.79573	0.607407	1.02254	0	0.123533	0.603069	2.55274	2.98791	0.607955	0	0	0	0.0315069	0.505381	2.1201	3.05821	0.0047148	0	0.89746	1.92727	0.692543	1.16932	1.61123	0.993334	2.20551	0.516544
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	1.81227	1.60386	2.17784	1.29389	0.533611	0.357753	0.0903094	0	0.21515	0.568221	0.349145	0.139331	0.360258	0.530173	2.39413	2.40389	5.7107	7.844	7.26733	4.81247	1.04262	0.574239	1.33297	2.39693	2.26309	2.94682	6.19905	7.49115	6.01195	7.13438	5.20062	4.82577	3.89605	5.17558	3.9063	4.98701	0.356286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	2.69427	3.31094	4.06147	3.49825	2.22498	0.707654	0.518566	0	0.0110166	0.811946	0.590178	0.0305077	0.183808	0.896753	0.103279	0.183674	0.826674	2.04692	1.44384	0.755214	0.220538	0.0610151	0	0	2.10791	1.56239	1.09942	1.05533	0.775689	0.723763	1.28727	2.01995	1.68311	2.60853	1.01983	0.444331	0.430108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	1.7601	2.30474	2.2122	1.92885	0.839949	0.43475	0.265787	0.291334	0.338382	0.414098	0.323232	0.372584	0.65252	1.17482	1.10343	1.5207	2.30236	2.53646	2.72256	3.40716	2.22179	1.44297	0.971816	0.953687	2.09189	1.91421	1.1287	1.84693	2.21612	1.91899	2.02356	2.57579	1.96609	1.56328	1.26239	1.05132	0.464764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	4.38471	4.62972	3.61086	2.25305	0.785353	0.236306	0	0	0.0532657	0.246959	0	0.21482	0.443581	1.19936	2.98547	1.62773	1.69552	1.8245	1.20192	2.85347	1.96817	0.232423	0.324638	0.680597	1.54785	1.73608	3.71661	4.92851	4.03222	6.02244	5.33785	6.6669	5.69868	7.00865	4.59314	4.10384	0.282359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.994807	0.590612	2.83575	0.277785	0	0.502967	0.645981	0	0	0.270831	0.692733	0.786692	0.368476	0.31076	1.26071	1.72078	1.3159	1.6596	1.67575	3.00974	1.82126	1.07627	1.09437	0.6043	1.11832	0.905621	1.73303	1.56079	1.42145	1.6203	0.913645	0.827933	1.94645	2.55331	1.22593	0.819997	0.451777
