	chr1:69713642-69713791	chr1:69713792-69713941	chr1:69713942-69714091	chr1:69714092-69714241	chr1:69714242-69714391	chr1:69714392-69714541	chr1:69714542-69714691	chr1:69714692-69714841	chr1:69714842-69714991	chr1:69714992-69715061	chr1:69715062-69715141	chr1:69715142-69715291	chr1:69715292-69715441	chr1:69715442-69715591	chr1:69715592-69715741	chr1:69715742-69715811	chr1:69715812-69715891	chr1:69715892-69716041	chr1:69716042-69716191	chr1:69716192-69716341	chr1:69716342-69716491	chr1:69716492-69716641	chr1:69716642-69716791	chr1:69716792-69716941	chr1:69716942-69717091	chr1:69717092-69717241	chr1:69717242-69717391	chr1:69717392-69717541	chr1:69717542-69717691	chr1:69717692-69717761	chr1:69717762-69717841	chr1:69717842-69717991	chr1:69717992-69718141	chr1:69718142-69718201	chr1:69718202-69718291	chr1:69718292-69718441	chr1:69718442-69718591	chr1:69718592-69718718	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.210933	0.292342	0.441597	0.440361	0.114719	0.128285	0.910324	0.0715431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249787	1.28695	1.23844	0.738869	0.260786	0.388889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.672443	1.09787	0.68041	1.23331	0.540982	0.702719	1.58839	0.473458	0.528234	1.01583	0.997909	0.817448	0.894732	0.936958	1.00946	0.819497	0.748431	1.05089	0.685978	0.718653	0.568071	0.808684	0.896325	1.16083	0.639777	0.327457	0.342899	0.0525844	0.16333	1.03974	1.51318	1.58056	2.25857	1.99565	1.93589	1.14649	1.29066	2.62715	0.428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.509899	0.453927	0	0	0	0.635383	0.708121	0.019066	0.0266924	0.57198	0.753759	0.603418	0.16565	0.915201	0.343299	0	0	0.657248	0.209707	0.526394	0.0813547	0.597418	0.409175	0.632939	0.806325	0.384411	0.977536	0.0796949	0.840874	1.03198	0.0791089	0	0	0.363165	0.93258	0.247187	0	0	0.597015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0	0	0	0	0.058751	0.302645	0.448583	0.204738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	2.21165	2.31821	1.98772	1.56918	0.514271	1.01933	0.965259	0.827786	0.724302	0.390503	0.361959	0.608079	0.81791	0.605389	0.34748	0.416975	1.36978	1.24794	0.707315	0.315049	0.0047056	0.27974	0.851095	0.462391	0.689328	0.270912	0.468859	0.704204	0.548476	0.798719	0.442431	0.929897	1.31591	2.17382	2.28836	2.5267	2.79233	3.23599	0.788041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.270765	0.0029594	0.154769	0.601368	0.449399	0.235702	0.365137	0.681861	0.430523	0.231877	0.671255	0.573488	0.576631	1.24583	0.839667	0.02254	0	0	0	0	0.389299	0.358777	0.38931	0.273553	0.186211	0.277803	0.206242	0.585024	0.634469	0.687725	1.04174	0.887029	0.272528	0.633962	1.16404	0.709864	0.602688	1.36965	0.419162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	1.62794	1.66437	1.20161	1.77176	0.657036	0.384107	1.26286	0.977606	0.356429	0.248832	1.59867	1.61036	0.284869	0.489017	0	0	0.600033	1.00165	0.58422	0.639847	0.200081	0.323454	0.351026	0.040503	0.076092	0.409899	0.416465	0.367128	1.723	0.677838	0.0860689	0.369927	0.0216016	0.218205	1.2258	2.80047	3.29469	3.03654	0.788792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.c59c5d40-3fa1-4268-aee6-d3649316b884.fc.signal	0.0743783	0.0942525	1.23933	1.61225	0.560073	0.702831	0.963476	0.372915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261089	0.658477	0.802627	0.469942	0.287938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0	0	0	0	0.0211373	0.589811	1.28746	0.786413	0.232511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532752	0.439732	0	0	0.0655257	0.43547	0.724064	1.14511	1.30016	0.591919	0.858918	0.607784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	0.276521	0.471887	0.137693	0.544436	0	0.498066	1.63287	0.495807	0.313559	0	0	0.499055	0.387092	0.42991	0.028084	0.0122929	0.355979	0.2225	0.394508	0	0	0	0	0.0645927	0.733099	0.685577	0	0	0	0	0	0.0713039	0.641727	0.612811	0.825121	0.673984	0.139747	0.721338	0.627586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	2.97189	2.2388	1.1042	1.16363	0.971338	0.8888	1.20476	1.07575	0.629975	0.691946	1.01881	1.68988	0.621328	0.6681	0.762288	0.432494	0.604143	0.723683	0.588185	1.26083	0.788826	1.14513	1.2648	0.811797	0.344035	0.568112	0.617003	0.49561	0.945667	0.718941	0.742247	1.76013	2.14619	1.79631	2.13257	1.95911	1.46695	1.75377	0.794689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	1.33031	1.32329	1.20734	1.221	1.47906	0.887533	0.605377	0.496681	0.632799	0.688572	0.740894	1.63674	1.1925	0.797258	0.635979	0.550894	0.978105	1.08782	1.11773	1.08231	0.999666	1.80343	2.53706	2.69452	1.65372	0.58248	1.69409	0.800069	1.3586	0.809624	0.881097	0.386482	0.37625	0.332564	1.11642	1.86107	1.73037	2.09954	0.341693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0.176347	0.399601	0.135483	0.0638744	1.14264	1.77887	1.37653	1.40482	0.431973	0.411697	0.287724	0.266027	0.220434	0.293231	0.193255	0.277048	0.225109	0.623795	0.288559	0.54365	0.0606976	0.133179	0.85471	0.888764	0.443341	0.558534	0.583537	0.0960449	1.2174	1.26674	0.532532	0.0507921	0.450257	1.4766	1.29364	1.25642	1.44715	2.1499	0.80226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0.42598	0.587163	0.105497	1.47061	1.2438	0.346498	1.2427	0.841437	0.349399	0.383382	1.42789	0.573247	0	0.627538	0.906938	0.477818	1.15956	1.89206	0.976026	0.642498	1.38306	1.29754	0.90002	0.291427	0	0.0341293	0.923166	1.12413	0.721487	0.602309	0.18616	0.237173	0.0213178	1.28713	1.8607	1.25629	2.43081	0.778675	0.785102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	1.52989	1.30934	0.696901	0.784867	0.30676	0.623129	1.04953	0.464247	0.28223	0.321446	0.315356	0.303245	0.723686	0.934964	0.586105	0.536847	0.678478	0.70278	0.438184	0.312482	0.459434	0.167069	0.547417	0.226638	0.0121992	0.14805	0.419676	0.735565	1.79268	0.783215	0.0967571	0.126884	0.916064	1.26617	2.37109	1.39718	1.52509	1.99733	0.774834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.70047	1.12835	1.39002	1.53083	0.614204	0.379745	0.324786	0.470886	0.293923	0.256453	0.587187	0.647554	0.836511	1.40006	0.782203	0.0464356	0.245796	1.40513	1.09371	0.553242	0.752138	0.880084	0.361536	0.183487	0.799507	0.684103	1.41911	0.93303	0.982079	0.661958	0.526396	0.411525	0.524261	0.751829	1.95335	1.6108	2.47842	0.833873	0.288
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	1.90066	2.27201	1.76692	1.09247	0.618208	0.809256	0.719183	1.09665	0.66783	0.29277	0.308138	1.61504	1.4368	0.456135	0.492186	0.460486	0.311558	0.637548	0.77714	0.641716	0.865353	0.99937	0.813419	1.04762	0.772875	1.05219	1.17767	1.1382	1.78739	0.892532	0.545006	0.65799	0.541975	0.89592	1.0449	1.90356	1.77992	1.70932	0.771941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	1.08522	1.21853	1.40949	1.04126	0.499903	0.481585	0.585655	1.78221	1.50499	0.578015	0.699778	1.1764	0.289221	0.589175	0.472337	0.339605	0.554944	1.18947	1.58044	0.72109	0.358695	0.215094	0.495032	0.416545	0.0647827	0.262002	0.429525	0.916762	1.39246	1.32863	0.876793	0.601981	0.84098	1.02226	2.04539	2.37953	2.03481	1.82504	0.788785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e77c3456-1902-4dba-839d-200d22c58cf3.fc.signal	0.0396987	0	0	0	0	0	0	0.306934	0.420569	0.0537443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298246
