	chr22:30522850-30522999	chr22:30523000-30523149	chr22:30523150-30523299	chr22:30523300-30523449	chr22:30523450-30523599	chr22:30523600-30523749	chr22:30523750-30523899	chr22:30523900-30524049	chr22:30524050-30524199	chr22:30524200-30524349	chr22:30524350-30524499	chr22:30524500-30524649	chr22:30524650-30524799	chr22:30524800-30524949	chr22:30524950-30525099	chr22:30525100-30525249	chr22:30525250-30525399	chr22:30525400-30525479	chr22:30525480-30525549	chr22:30525550-30525629	chr22:30525630-30525699	chr22:30525700-30525849	chr22:30525850-30525999	chr22:30526000-30526059	chr22:30526060-30526149	chr22:30526150-30526299	chr22:30526300-30526369	chr22:30526370-30526449	chr22:30526450-30526529	chr22:30526530-30526599	chr22:30526600-30526749	chr22:30526750-30526899	chr22:30526900-30527049	chr22:30527050-30527199	chr22:30527200-30527249	chr22:30527250-30527349	chr22:30527350-30527499	chr22:30527500-30527649	chr22:30527650-30527799	chr22:30527800-30527949	chr22:30527950-30528019	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	1.11637	1.72641	1.37209	0.363109	0.762919	0.853756	0.884219	1.0598	0.609351	0	0.285585	0.0171553	0.151369	0.428017	0	0.116234	0.183662	0	0	0	0.125421	0.183662	0.316077	0.344478	0.164517	0.132283	0.331277	0.435452	0.252707	0.127836	0.256027	0.156571	0.0503764	0	0	0.190202	0.674742	0.0130517	0.0738511	0.20095	0	0.570423
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	0.0739227	0.499331	0.888962	0.854902	0.646478	0.277361	0.246699	1.51886	1.58414	0.53684	0.484645	0.561136	0.30912	0.243327	0.390554	0.401881	0.288985	0.237026	0.296265	0.376443	0.357492	0.82108	0.665716	0.141337	0.296187	0.393134	0.374765	0.360898	0.359244	0.241505	0.11367	0.244956	0.328506	0.103544	0	0	0	0.0174323	0.122784	0.165967	0.104389	0.496855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.e03cd402-356e-42a8-a5d3-47467ef89fb6.fc.signal	1.66075	1.41992	0.788804	1.1044	2.45786	1.68835	1.07113	2.1721	3.88586	3.03634	2.2226	1.66627	0.596628	1.08855	1.97904	2.23644	1.94859	1.2923	1.09728	1.19887	0.450745	0.229722	0.606134	0.871847	2.19123	2.51321	1.81676	0.731585	0.83032	1.11508	0.79712	0.819249	0.667024	0.178021	0.35085	0.324897	0.172878	0.407335	0.497315	1.16592	0.9826	0.456621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.b52bc708-220e-4d24-be07-a57b59ce9422.fc.signal	0.808099	1.02192	0.0828773	0.528075	0.507003	0.115067	0.451783	0.339488	1.11498	0.662326	0.29126	0.434398	0.3595	0.241629	0.277503	0.191957	0.120833	0	0	0	0	0.406105	0.337864	0.219514	0.235747	0.338925	0.552866	0.664534	0.911574	0.83711	0.49878	0.19001	0.487489	0.697869	0.923588	0.424131	0.590168	0.609887	0.507627	0.377809	0.49931	0.606061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0.295974	0.723907	0.478044	0.234905	0.0982758	0.0051076	0.380291	0.598732	0.176735	0.140643	0.0900703	0.141082	0.159743	0.0764209	0	0.13479	0.287293	0.23798	0.215161	0.227544	0.230982	0.0848519	0	0	0	0.176817	0.284865	0.386366	0.440757	0.390017	0.220993	0.177155	0.177483	0.166885	0.0066312	0	0.12923	0.328799	0.206461	0	0	0.58371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.704119	0.228174	0.340287	0.597424	0.390609	0.999054	0.68385	0.430471	0.487876	0.538381	0.274425	0.211938	0.172135	0.3154	0.295649	0.0668266	0.257531	0.371953	0.0167734	0.129993	0.190338	0.191498	0.121136	0.316732	0.180235	0.102984	0.210863	0.288748	0.0606347	0.105913	0.455973	0.278652	1.14256	0.345373	0.011052	0.25491	0.0916873	0.103329	0.137137	0.421396	1.11303	0.548682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.444135	0.591786	0.574482	0.383489	0.340655	0.392099	0.43652	0.416268	0.289885	0.0732927	0.462541	0.446811	0.291447	0.535146	0.404778	0.5088	0.351541	0	0	0	0.246758	0.304253	0.419702	0.684585	0.715119	0.384958	0.270851	0.418276	0.550824	0.540783	0.399362	0.48854	1.10795	0.724298	0.81767	0.351588	0.247095	0.994796	0.119874	0.375793	0.503139	0.458746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0.771649	0.699691	0.845889	1.23226	0.968534	0.795598	1.81171	1.85161	2.05143	2.27435	0.966069	1.3018	1.11448	1.33608	1.41821	1.17068	1.48415	0.786404	0.194585	0.0932133	0.310425	0.285397	0.0886363	0.370261	0.924239	1.23982	1.00067	1.20997	0.932355	0.660141	0.0464811	0.011766	0.276283	0.287459	0.649993	0.857483	0.367653	0.31417	0.274462	0.5785	0.356752	0.549068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0.664808	0.814583	1.90765	0.523361	0.582778	1.42448	1.51482	1.47872	1.27807	0.953217	0.167513	0.295941	0.738795	1.75646	0.602683	0.605545	1.47608	1.28062	0.516791	0.018948	0	0	0.197784	0.621503	0.8422	0.75938	0.57934	1.16637	1.57089	0.625674	0.51416	0.857706	1.13625	0.227254	0	0	0.491113	1.37171	0.248783	0	0	0.566667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.bbfcde86-9029-4200-ba74-fe49f41c4cdf.fc.signal	0.713838	0.985382	0.560798	0.764234	1.17848	1.00742	0.637594	0.501621	0.542289	0.374281	0.11507	0.283613	0.535475	0.478112	0.262592	0.172574	0.0479357	0	0	0	0	0	0.123549	0.187746	0.450187	0.638296	0.835694	0.715342	0.46331	0.36338	0.0666197	0.113859	0.18169	0.0981126	0	0	0.0884225	0.188958	0.305239	0.18169	0.0493159	0.401323
