	chr1:154544979-154545128	chr1:154545129-154545278	chr1:154545279-154545338	chr1:154545339-154545428	chr1:154545429-154545578	chr1:154545579-154545728	chr1:154545729-154545878	chr1:154545879-154546028	chr1:154546029-154546178	chr1:154546179-154546258	chr1:154546259-154546328	chr1:154546329-154546408	chr1:154546409-154546478	chr1:154546479-154546518	chr1:154546519-154546628	chr1:154546629-154546778	chr1:154546779-154546928	chr1:154546929-154547078	chr1:154547079-154547228	chr1:154547229-154547378	chr1:154547379-154547528	chr1:154547529-154547678	chr1:154547679-154547828	chr1:154547829-154547978	chr1:154547979-154548128	chr1:154548129-154548278	chr1:154548279-154548428	chr1:154548429-154548578	chr1:154548579-154548728	chr1:154548729-154548878	chr1:154548879-154549028	chr1:154549029-154549178	chr1:154549179-154549328	chr1:154549329-154549478	chr1:154549479-154549628	chr1:154549629-154549778	chr1:154549779-154549928	chr1:154549929-154550078	chr1:154550079-154550178	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.080878	0.213504	0.0965867	0.302205	0.321275	0.427631	0.160692	0.178309	0.207291	0.0626291	0.209998	0.14635	0.262965	0.633762	0.929411	1.89517	0.553219	0.489861	0.243638	0.409672	0.224294	0.172993	0.450243	0.871324	1.18563	2.78095	3.34846	3.12867	3.133	2.80855	2.88225	2.177	1.34786	1.57969	1.16778	0.98302	1.2454	1.41162	1.10584	0.488281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.74803	0.684438	0.563508	1.24672	0.324121	0	0	0	0.501609	0.421914	0	0	0.179765	0.75787	2.72035	1.36928	2.67728	7.35756	8.64849	10.2287	8.18042	4.2153	3.22505	2.86388	3.42649	10.1351	3.25893	1.59747	6.11663	8.68342	4.0428	5.98653	4.57969	1.87859	1.47201	1.81417	1.15653	1.4836	2.58503	0.504425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.0732118	0.151039	0.392046	0.451814	0.0518589	0.23717	0.322171	0.15329	0.366704	0.394945	0.380958	0.159419	0.230304	0.53322	0.861886	2.12788	0.770086	0.397713	0.3897	0.270371	0.217528	0.290006	0.227481	0.995439	1.29153	1.75472	2.11851	1.87203	1.94895	1.97078	1.52672	1.88966	0.725945	1.51344	1.05295	0.511915	0.46793	1.63135	1.51987	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	1.41122	1.55341	2.5399	2.55289	1.92615	2.03278	1.48926	1.21015	1.63229	3.3125	5.20488	3.73671	1.51948	2.51607	5.75909	6.36871	5.42467	7.96556	6.10876	4.86382	7.77364	6.21082	5.2934	4.65613	4.77691	4.60132	4.93954	5.91168	4.94193	5.96219	5.20524	4.58896	4.24677	3.96606	3.61915	2.26404	2.83671	1.86692	1.23997	0.490909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.6ad801c5-71a9-474a-9628-4aa448792462.fc.signal	0.612453	0.528946	0.289313	0	0.126259	0.538681	0.638717	0.20645	0	0	0	0	0	0	0.183721	2.06336	1.99552	3.09877	2.14472	2.1485	2.03995	0.168277	0.50091	1.60488	1.44813	2.36752	4.12804	4.0268	1.68377	3.30096	4.5657	2.43533	4.22577	7.07649	3.80115	4.70177	3.66015	1.47939	1.91658	0.723404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.81777bd7-a811-47be-9ebc-c73408291448.fc.signal	0.763343	1.16182	0.806214	0.409409	0.325987	0.9813	0.683954	0.253877	0.517058	0.524755	0.454181	0.256609	0.0123816	0	0.371342	0.522832	0.602911	0.721807	0.519917	0.341519	0.572918	0.816856	0.64742	0.868744	1.05305	1.15375	0.648061	0.117863	0.0701659	0.53733	1.22457	1.80794	1.73347	1.89464	2.14649	1.41997	0.62962	0.338419	0.204678	0.780142
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.035388	0.188698	0.432162	0.517361	0.353316	0.0049528	0	0	0	0	0	0	0.107668	0.378908	0.526589	0.828507	0.298856	0.289819	0.468481	0.271136	0.158372	0.778224	0.341225	0.323024	1.24772	1.29406	2.77495	4.50407	4.28316	2.61035	1.86912	1.50251	1.31674	1.53884	2.38981	2.08043	1.06029	1.19698	2.37151	0.510417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.b52bc708-220e-4d24-be07-a57b59ce9422.fc.signal	0.674489	0.415623	0.569453	0.719722	0.969884	0.707907	0.32091	0.224405	1.35297	1.58507	0.924662	0.574665	0.230227	0.149629	0.105737	0.69533	1.4212	0.355653	0.521093	0.832358	0.843566	1.40396	1.50934	1.04317	2.08765	1.94572	1.13186	1.55598	1.63555	2.09068	2.69057	1.74757	2.76321	2.90471	2.22055	3.1497	2.1933	0.606033	1.09359	0.39548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.125267	0.507035	0.505985	0.968363	0.571301	0.31584	0.300675	0.0806587	0.0765129	0.301193	0.282202	0.129859	0.074971	0.299376	0.416281	0.402499	0.77666	0.924243	1.25301	1.49812	0.993624	0.854528	1.47637	1.49455	1.59083	1.53205	2.26052	1.17076	2.06236	2.37264	4.37419	3.08762	2.72188	2.71406	2.41161	1.87231	1.75273	1.07161	1.30134	0.584746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.776198	1.05377	0.920365	0.800667	0.0767566	0.319659	0.284106	0.0986993	1.32961	1.21316	0.620862	0.172146	0	0.193799	1.89269	2.08227	0.958028	0.168812	0.44626	1.50366	1.03681	1.62829	1.93399	2.2175	1.67222	4.05149	1.79426	0.887334	1.3317	3.89143	3.28374	3.42511	3.75369	2.77887	3.62486	0.914383	1.14116	0.396046	0.293211	0.61708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	0.318002	0.688742	0.257495	0.226957	0.277071	0.0550993	0.070842	0	0.0669063	0.407341	0.328909	0.0649385	0.489147	0.900284	1.01433	1.48301	0.899928	0.504552	0.486448	0.22788	0	0.0765491	0.318705	0.652746	1.14506	1.77103	3.31219	3.069	3.4622	3.56786	2.84228	3.13535	2.61897	1.52947	2.08684	1.28308	0.477003	0.157427	1.14765	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.4efcbd34-6776-4151-9daa-172de065fff5.fc.signal	0.55239	0.300073	0.219912	0.698829	0.465948	0.283075	0.769044	0.419983	0	0	0	0	0.344176	0.518901	1.26653	0.882296	0.845469	0.727071	1.07227	0.404263	0.430162	1.3175	0.548084	0.496689	0.476353	0.759204	0.384337	0.57044	1.1873	0.806337	0.81334	1.06437	0.474926	0.506223	0.635831	0.615259	0.606232	0.685402	0.073017	0.735955
