	chr2:218649201-218649350	chr2:218649351-218649500	chr2:218649501-218649650	chr2:218649651-218649800	chr2:218649801-218649950	chr2:218649951-218650100	chr2:218650101-218650250	chr2:218650251-218650400	chr2:218650401-218650550	chr2:218650551-218650700	chr2:218650701-218650850	chr2:218650851-218651000	chr2:218651001-218651150	chr2:218651151-218651300	chr2:218651301-218651450	chr2:218651451-218651600	chr2:218651601-218651750	chr2:218651751-218651900	chr2:218651901-218652050	chr2:218652051-218652200	chr2:218652201-218652350	chr2:218652351-218652500	chr2:218652501-218652650	chr2:218652651-218652800	chr2:218652801-218652950	chr2:218652951-218653100	chr2:218653101-218653250	chr2:218653251-218653400	chr2:218653401-218653550	chr2:218653551-218653700	chr2:218653701-218653850	chr2:218653851-218654000	chr2:218654001-218654150	chr2:218654151-218654300	chr2:218654301-218654450	chr2:218654451-218654600	chr2:218654601-218654750	chr2:218654751-218654800	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.116821	0.01532	0.0832768	0.468148	0.251158	0.0906606	0.128112	0.287355	0.343912	0.0668841	0.147022	0.592383	0.820395	0.807858	0.579239	0.196411	0.399881	0.256368	0.271502	0.21621	0.319279	0.436471	0.22438	0.226539	0.0834677	0.109363	0.0482328	0.103225	0.602099	0.26467	0.259064	0.832809	0.435134	0.159973	0.376599	0.198129	0.0948216	0.0896844	0.333616
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.609384	0.211778	0	0.191953	0.243515	0.365134	0.333248	0.118895	0.315603	0.445045	0.370811	0.00617507	0.228029	0.0742471	0.094522	0.188575	0	0.0943809	0.258338	0.310715	0.982605	0.887216	1.24584	1.4675	1.53814	0.619909	0.390096	0.713396	0.0175687	0.375806	0.891224	0.576964	0.655354	1.00951	0.725442	0.170375	0.100262	0.783743	0.522145
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.123604	0.175852	0.126663	0.194959	0.0430236	0	0	0	0	0	0	0	0	0.0821325	0.139212	0.410004	0.510873	0.586418	0.856747	1.05736	0.799461	1.51526	1.68175	1.01504	1.39259	0.79359	0.182541	0.226559	0.423862	0.568868	0.549408	0.463699	0.456528	0.269296	0.170335	0.313045	0.618302	0.994323	0.326108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.441276	0.372031	0.793517	1.28079	0.534687	0.492439	0.955062	0.420401	0.536515	1.03672	0.994213	0.177026	0.763309	0.506014	0.407746	0.0736304	1.21931	1.40642	1.10347	0.614575	0.550027	0.177917	0.572403	2.08199	1.56991	0.203014	0	0.613811	0.838559	1.31668	2.13036	4.35472	2.73075	0.830732	0.809443	1.80519	1.8801	1.96467	0.622739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.89734	0.186746	1.18594	0.434957	0.353054	1.2942	0.640292	0.75291	3.00142	0.047736	2.29168	0.931622	0.134014	0.814292	0.5883	0.467867	1.50535	0.572321	2.01991	0.800707	0.273627	1.7353	0.110747	0	0.0380833	1.38088	0.0492064	0	0	0	0	0	0	0	0	0	0	0	0.252252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.197574	0	0	0.0329073	0.112735	0.448592	0.664967	0.303498	0.304728	0.0453694	0.236636	0.263445	0.496019	0.486355	0.379267	0.122353	0.162571	0.0501687	0.160827	0.118105	0.278922	0.565159	0.533309	1.78837	0.995129	0.450074	0.421809	0.141448	0.179562	0.236137	0.42383	0.627742	0.475022	0.441914	0.714595	0.785188	0.845777	0.908379	0.416107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0.440207	1.24772	0	0.246947	0.945573	1.50865	1.02752	0	0	0.219485	0.27889	0.0393664	1.43183	2.17342	0.341244	0.384035	0.364567	0.499487	0.642808	0.516513	0.835667	0	0.422404	1.97536	0.25167	0.371022	0.270737	0	0.651623	0.375035	1.50467	1.6314	1.94908	0.75114	0.233646	0	0.184517	0.311522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.380941	0.161256	0.0741452	0.18352	0.348754	0.59254	0.423006	0.883683	0.578771	0.0659159	0.207025	0.17735	0.669428	0.661225	0.740164	0.462345	0.297298	0.176324	0.0727845	0.161972	0.303446	0.670879	1.00747	0.951344	0.56444	0.33521	0.0594577	0.202978	0.305706	0.293751	0.295493	0.36881	0.158157	0.537352	0.716259	0.479772	0.363931	0.618166	0.331002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.190673	0.0577081	0.391521	0.498808	0.383313	0.469944	0.383216	0.548435	0.501914	0.370405	0.303788	0.425069	0.23004	0.586403	0.851399	0.987312	1.49594	1.67715	2.48816	2.44638	1.90265	2.18232	2.77747	2.16631	1.74835	0.659507	0.215911	0.563857	1.02888	1.45447	1.02739	0.927672	0.45328	0.667224	1.33	0.594785	1.08875	1.22881	0.289855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.670551	0.735108	1.1901	0.549028	0.577567	0.240832	0.0459785	0.120106	0.850828	0.742257	0.941566	0.934084	0.354677	0.602661	0.20305	0.749895	0.0820536	0.776452	0.670625	1.97134	0.501975	0.975572	1.02025	1.50733	1.75895	0.693595	0.87975	0.694912	0.106858	0.082908	0.375395	2.03214	1.48015	0.960351	1.79676	0.776593	0.71853	0.992586	0.441176
