	chr12:54280579-54280728	chr12:54280729-54280878	chr12:54280879-54281028	chr12:54281029-54281178	chr12:54281179-54281328	chr12:54281329-54281478	chr12:54281479-54281628	chr12:54281629-54281778	chr12:54281779-54281928	chr12:54281929-54282078	chr12:54282079-54282228	chr12:54282229-54282378	chr12:54282379-54282528	chr12:54282529-54282678	chr12:54282679-54282828	chr12:54282829-54282978	chr12:54282979-54283128	chr12:54283129-54283278	chr12:54283279-54283428	chr12:54283429-54283578	chr12:54283579-54283728	chr12:54283729-54283878	chr12:54283879-54284028	chr12:54284029-54284178	chr12:54284179-54284328	chr12:54284329-54284478	chr12:54284479-54284568	chr12:54284569-54284628	chr12:54284629-54284778	chr12:54284779-54284928	chr12:54284929-54284978	chr12:54284979-54285078	chr12:54285079-54285158	chr12:54285159-54285228	chr12:54285229-54285378	chr12:54285379-54285528	chr12:54285529-54285678	chr12:54285679-54285734	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.553931	0.151254	0.729567	0.447281	0.518394	0.194463	0.511656	0.530101	0.270979	0.667279	0.948517	1.35683	1.99224	3.62661	3.31198	3.26636	4.62828	6.46373	3.19238	1.78734	2.46976	1.20446	2.05999	1.03027	1.50882	1.05737	0.798429	0.949203	0.45567	0.32196	0.163133	0.088695	0	0.194947	1.75815	1.40618	0.0679521	0.161416	0.698863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.0539889	0.106505	0.0421792	0.197235	0.317596	0.265407	0.956875	1.12863	0.669748	1.20754	0.937032	1.9072	2.6843	2.32199	1.84412	1.65017	3.10256	2.32806	3.16305	2.86639	2.35561	3.21789	3.07214	3.85462	3.70455	3.79328	2.81056	1.84219	1.07043	1.77348	1.05657	0.496921	1.10129	1.77779	2.20503	2.47416	1.81794	1.95798	0.646391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	1.0485	0.596456	0.538707	0.301165	0.769644	0.805497	2.4984	3.45819	3.89183	5.38878	2.85134	5.51945	6.1184	7.36719	8.17317	7.60273	8.47434	8.67112	8.53785	9.72283	9.12598	7.23303	7.19324	10.2031	10.5369	9.45185	7.95091	3.23052	1.62441	4.55145	2.8824	1.19747	1.72827	4.47481	6.54621	5.67878	6.34558	7.08693	0.508074
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.272069	0.0819869	0.872407	1.82212	1.23489	1.78152	3.19698	6.96883	14.0527	5.62122	6.73484	7.28608	8.45087	9.06766	8.28895	12.1418	11.8825	12.9893	13.2513	12.1222	12.1335	5.97143	9.71236	12.6475	11.7566	6.8015	6.37761	6.30129	4.49248	1.13339	0	1.13821	2.29726	4.60365	7.61379	10.7881	7.65085	5.59274	0.214677
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.636965	0.700515	1.56934	1.23533	1.92187	1.25053	0.553199	0.658161	2.85013	1.31522	0.170912	1.29969	0.123163	0	1.26064	2.24979	2.54636	3.15097	2.6943	1.27671	0.344963	0.164389	2.83713	0.951552	0.196618	0	0.909393	1.69152	0.301801	0	0	0	0	0	1.17332	1.23342	0	0	0.258594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.469423	0.528586	0.214673	0.198058	0.349383	0.32191	0.881093	2.51704	2.80669	3.70089	3.37894	3.6585	5.55185	5.30963	4.44066	5.68828	7.52389	6.98397	6.89821	9.2719	7.83878	7.61373	6.47128	8.66639	8.40295	6.8023	4.51971	1.70562	0.507618	2.77541	3.13065	1.23833	0.603616	3.72194	5.59974	4.40431	3.80889	5.10099	0.664355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.523514	0.294464	0.566639	0.905194	0.548662	0.80778	1.72112	1.5724	1.74064	0.932038	0.720737	1.68377	1.59764	2.57561	2.24083	2.97003	2.18884	2.09035	5.18713	2.50502	3.90318	2.23621	2.08772	2.6262	2.35479	2.93789	2.21672	1.0386	0.284919	0.342921	0.414979	0.208625	0.842563	1.19144	2.70375	4.38045	3.13658	3.12266	0.309253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.112837	0.0859918	0.199894	0.727089	0.582967	0.825981	1.41586	1.93699	1.87044	1.99689	1.40717	2.0593	2.68357	2.94685	2.94189	3.59518	3.24543	2.96399	3.65306	2.53846	3.63381	3.18519	2.30143	4.15173	4.44018	3.28259	3.25207	2.24125	1.3351	1.0457	0.757287	0.411523	0.574322	1.10342	1.65098	2.4137	1.46446	1.50553	0.686187
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.358333	0.607476	0.367437	0.432201	0.766354	0.827574	1.51128	4.30603	3.67635	5.42862	3.48028	4.97541	5.74429	5.79257	7.74517	7.26948	7.04148	5.85158	7.06293	8.57236	7.50597	6.67887	6.50832	8.22179	9.68205	10.8662	6.6752	2.45962	1.24144	4.23077	3.38733	1.53968	1.69584	4.092	5.86824	8.13615	5.80143	5.08906	0.409431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0	0.150803	0.229021	0.266839	1.29549	0.860128	1.474	2.32832	2.04451	2.33366	1.09872	3.17345	2.28491	3.69606	1.97027	3.36629	2.96871	1.6566	1.95781	2.0775	1.97189	3.33595	2.48204	3.02012	1.8205	3.40611	2.24345	0.540957	0.281245	1.3768	0.346422	0.175847	0.0474066	0.972327	2.02061	2.19101	1.2845	0.689093	0.291745
