	chr15:44752400-44752549	chr15:44752550-44752699	chr15:44752700-44752849	chr15:44752850-44752999	chr15:44753000-44753149	chr15:44753150-44753299	chr15:44753300-44753449	chr15:44753450-44753599	chr15:44753600-44753749	chr15:44753750-44753829	chr15:44753830-44753899	chr15:44753900-44754049	chr15:44754050-44754199	chr15:44754200-44754349	chr15:44754350-44754499	chr15:44754500-44754649	chr15:44754650-44754799	chr15:44754800-44754949	chr15:44754950-44755099	chr15:44755100-44755249	chr15:44755250-44755399	chr15:44755400-44755549	chr15:44755550-44755629	chr15:44755630-44755699	chr15:44755700-44755849	chr15:44755850-44755999	chr15:44756000-44756149	chr15:44756150-44756299	chr15:44756300-44756449	chr15:44756450-44756599	chr15:44756600-44756749	chr15:44756750-44756899	chr15:44756900-44757049	chr15:44757050-44757199	chr15:44757200-44757349	chr15:44757350-44757499	chr15:44757500-44757649	chr15:44757650-44757799	chr15:44757800-44757876	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.334393	0.510945	0.712939	0.336094	0.237509	0.208761	0.0939069	0	0.0855795	0.431573	0.360501	0.252642	0.226898	0.290409	0.28062	0.0515453	0.119829	0.182571	0.225501	0.169549	0.269009	0.30665	0.837916	0.503598	0.0992737	0.409292	0.237903	0.319793	0.102915	0.162129	0.182246	0.164977	0.193299	0.27189	0.142316	0	0.141779	0.136308	0.327604	0.758929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	0.311231	0.0331493	0	0.275291	1.17971	1.22984	0.729985	0.956899	0.214117	0.0735141	0.329697	0.594529	0.11483	0.274371	0	0	0.637537	1.12299	0.902401	0.74205	1.18466	0.405322	0.371306	0.133765	0	0.0678207	0.600656	0.258082	0.144533	0.281701	0.495295	0.577005	0.813489	0.420442	0.32688	0.348292	0.320278	0.313942	0.523049	0.738095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.248689	0.258766	0.189272	0.470134	0.283829	0.577244	0.432208	0.195492	0.111731	0.454416	0.56138	1.06029	0.308035	0.221175	0.135013	0.0800798	0.291488	0.55632	0.105997	0.132861	0.477502	0.674821	0.570761	0.317409	0.0755063	0.603455	0.319933	0.507423	0.585279	0.683995	0.44752	0.473782	0.638514	0.255448	0.530491	0.0815707	0.057624	0.318283	0.517779	0.76087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	0.659411	0.351611	1.03262	0.343015	0.514	0.419932	0.239313	0.16455	0.302912	0.260373	0.433385	0.941278	0.711916	0.215771	0.181602	0.277205	0.49009	0.544243	0.415378	0.36388	0.464366	1.41065	0.988912	0.930284	0.502349	0.573342	0.76627	0.863683	0.318484	0.683446	0.509814	0.30266	0.363252	0.738975	0.524964	0.309532	0.526588	0.60316	0.838527	0.682216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.18735c01-9e7f-4bc3-8ba6-c4181a530efa.fc.signal	0.475655	0.174612	0.113548	0.629399	0.640209	0.195678	0.242829	0.491095	0.680654	0.338521	0.311702	0.295109	0.121131	0.167114	0.432709	0.104648	0.237312	0.292893	0.0712369	0.0618437	0.146915	0.273455	0.275327	0.188707	0.0807426	0.122116	0.181014	0.0859221	0.106903	0.245173	0.399579	0.19195	0.203009	0.235512	0.213589	0.124558	0.282727	0.551252	0.28213	0.843284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.68c7e067-2bf1-45f2-8e15-c75a696edb6c.fc.signal	0.318792	0.273349	0.0169877	0.222384	0.169877	0.210029	0	0	0	0	0	0.202308	0.0988373	0	0.205399	0.420067	0.364468	0.214664	0.109648	0.413246	0.23161	0.202308	0	0	0	0	0.199219	0.332036	0.328406	0.0293423	0	0.118712	0.65944	0.0895727	0.108103	0.39999	0.537435	0.759891	0.475341	0.688312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.0648048	0.321894	0.216016	0.490845	0	0.219404	0.0910847	0.218716	0.401647	0.19341	0.14204	0.669225	0.106404	0.14152	0	0	0.455763	0.217867	0	0	0.1634	0.516345	0.376431	0.03357	0.429423	0.353801	0	0	0	0	0	0	0	0	0	0.230394	0.381539	0.160548	0.289193	0.552174
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.e7613ff6-6db0-405e-a3e1-4d00a7bd21ef.fc.signal	0.29046	0	0.124088	0.490026	0.485592	0.0613759	0	0	0.0231924	0.530511	0.560879	0.0256631	0	0.0416949	0.588165	0.187677	0.893481	0.285116	0	0.381467	0.0965289	1.00964	0.592163	0.344432	0.528105	0.0139823	1.10548	1.54554	0.359201	0.511329	1.18482	0.636775	1.12391	0.499424	0	0	0	0.348417	0.479411	0.606509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0	0	0	0	0	0	0	0	0	0.276887	0.571655	0.450652	0.130167	0.993883	2.72712	1.93013	0.34455	0.674389	0.769509	0.511591	1.66165	2.3212	0.979067	0.00452943	0	0	0.232171	0.557751	0.148605	0	0	0.342479	1.50732	1.72085	0.31922	0	0.454516	0.517939	0.0988339	0.861635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	0.967226	0.692899	1.13167	0.829464	0.322948	0.240338	0.434695	0.45035	0.484723	0.898016	0.961921	0.547863	0.410023	0.419487	0.926994	0.409935	0.362525	0.407912	0.3867	0.489726	0.321916	0.191237	0.338462	0.390108	0.105536	0.180201	0.593346	0.6856	0.175548	0.202932	0.175276	0.629466	0.577203	0.581925	1.21494	0.655671	0.406477	0.191392	0.466845	0.49162
