	chr12:21935518-21935667	chr12:21935668-21935817	chr12:21935818-21935887	chr12:21935888-21935967	chr12:21935968-21936117	chr12:21936118-21936197	chr12:21936198-21936267	chr12:21936268-21936417	chr12:21936418-21936567	chr12:21936568-21936677	chr12:21936678-21936717	chr12:21936718-21936867	chr12:21936868-21937017	chr12:21937018-21937107	chr12:21937108-21937167	chr12:21937168-21937317	chr12:21937318-21937407	chr12:21937408-21937467	chr12:21937468-21937617	chr12:21937618-21937767	chr12:21937768-21937917	chr12:21937918-21938067	chr12:21938068-21938217	chr12:21938218-21938367	chr12:21938368-21938517	chr12:21938518-21938667	chr12:21938668-21938817	chr12:21938818-21938967	chr12:21938968-21939117	chr12:21939118-21939267	chr12:21939268-21939417	chr12:21939418-21939567	chr12:21939568-21939717	chr12:21939718-21939867	chr12:21939868-21940017	chr12:21940018-21940167	chr12:21940168-21940317	chr12:21940318-21940467	chr12:21940468-21940577	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	1.4689	0.984374	0.624184	0.644196	1.0566	0.754146	0.269883	0.61603	0.40416	0.776542	0.816484	1.00214	1.14363	0.713802	0.542598	0.911534	1.06419	1.26478	1.00433	0.775789	1.78511	2.17815	1.78371	2.32415	2.20909	1.49658	1.9969	2.05249	1.71521	1.61879	1.3132	1.38233	1.9029	2.55582	2.06132	2.68631	1.73628	1.29632	1.23881	0.558824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.921024	1.22117	0.378583	0.00465575	0.082209	0.343006	0.428495	0.660928	0.666576	1.02766	0.796656	0.393411	0.859441	0.747986	0.462438	0.526956	1.1003	1.9655	1.76139	2.33233	1.47258	2.38983	1.69872	1.26805	2.71972	2.30806	2.31927	1.91334	1.87944	0.898927	0.568591	1.04115	1.54179	2.13093	1.81808	2.49011	2.40342	3.7437	4.11218	0.274809
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0.535811	0.113558	0.0476688	0.85423	0.475927	0	0.362089	0.626425	1.01024	0.555862	0.152368	0	0	0	0.364664	0.573649	1.07253	0.754735	0.439301	0.498698	0	0	0.455033	0.439403	0.950664	1.44603	0.917777	0.900685	1.802	0.64578	0.428677	0.343795	0.928416	0.434292	0.497434	0.488922	0.481006	0.538079	0.45122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0	0	0	0.489177	1.01321	0.545211	0.561728	0.849546	0.0323571	0	0	0	0.0203691	0.235363	0.577064	0.605415	0.199614	0.277508	0.222327	0.643813	0.532954	0.829805	0.981543	0.731935	0.212813	0.264084	0.317042	0.94889	1.06874	2.48554	1.96114	1.19229	2.12832	2.62021	2.80948	5.90535	4.76201	3.15977	2.9091	0.530303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.f00a0f4a-5f50-4465-bbfb-8153fd1dc895.fc.signal	0.100893	0.287157	0.365824	0.989317	3.55136	2.28514	1.19721	1.24671	0.543198	0.0105832	0	0.113828	0.274222	0	0	0.23283	0.308805	0.986901	2.71556	0.305235	0.28457	0	0	0	0	0	0	0.194025	0.516925	1.60397	1.76762	0.966457	1.63801	0.209308	0.522812	0.342965	0.033631	0.535712	1.55508	0.744493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	0.671125	0.78757	1.49979	3.94404	5.45545	3.49781	2.03572	1.1134	1.12508	3.3792	0.926277	0.806103	1.33217	0.659431	3.18976	2.79234	2.35776	5.54486	3.05143	1.16099	1.86051	1.92501	3.38817	2.55739	2.24554	1.50928	3.14724	4.52295	3.99477	3.77775	5.76364	6.52418	5.55161	4.00729	2.49001	2.10051	0.437825	1.06077	2.23526	0.425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0.209575	0.110772	0	0	0.521841	2.14587	1.83944	0.873563	0.738872	0.294237	0	0.176153	0.113855	0.471578	0.735002	0.505247	0.726864	1.41529	1.35092	0.471588	0.180074	1.05389	0.461556	0.26508	0.00416907	0.571913	0.995703	1.20099	0.866313	0.660614	1.58195	1.21052	1.89399	3.2575	2.01991	0.915838	0.289419	0.919695	1.77814	0.475248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0.0888207	0.234161	0.0714277	0.368536	0.248427	0	0	0.553431	0.0112341	0	0	0.178366	1.09634	0.384297	0.510807	1.93481	1.3861	0.97752	1.0318	0.913481	0.836996	0.769831	0.46609	0.409251	0.281187	0.649291	0.596039	1.34778	1.8025	0.279325	1.2947	0.923825	0.415442	1.08468	1.03016	0.50047	2.03747	1.32032	2.94347	0.50495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	1.64957	1.14908	0.735234	0.549006	1.19634	0.684205	0.489734	0.517243	0.250005	0.943412	0.711049	1.08148	1.52426	0.466506	0.79334	1.84482	1.46827	2.16515	1.88029	0.658357	2.75666	0.856519	1.06033	1.77112	2.18137	0.290222	0.860365	0.91677	1.19129	1.15924	1.30108	1.02797	1.31227	0.87406	2.13266	2.70997	2.44496	2.9689	4.27779	0.348276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0.61355	0.688501	0.250616	0.533804	0.506741	0.115826	0.108513	0.406214	0.794411	0.66178	0.266557	0.0408274	0.0533794	0.335445	0.486288	0.539641	0.35918	0.736702	1.02649	1.05696	0.803982	0.719997	0.684667	0.639464	0.500796	0.483267	0.519506	0.348884	0.616381	0.891163	1.18958	0.440465	0.19763	0.770652	0.565769	0.983429	0.981145	0.653583	0.587181	0.474178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.e86f32e5-bf0d-4add-be96-995ad738d215.fc.signal	0	0	0	0.231748	1.52861	0.972932	0.531315	1.8029	0.873113	0.659548	0.188916	0.209114	0.480414	0	0.618756	1.17178	1.53883	3.5508	3.64164	1.50858	0.849917	0.100201	0	0	0	0.10374	0.972875	0.457706	0.420373	2.01458	2.52712	0.76476	3.81408	0.639152	1.5304	3.19412	0.283403	0.806353	0.456019	0.524297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.f3c3e31b-1c64-4535-b45d-335af3db233f.fc.signal	0.247288	0.161323	0.386343	0.470461	0.68286	0.852584	0.759338	0.375344	0.246605	0.4757	0.543524	0.430255	0.528787	0.963491	1.06867	0.73155	0.84551	0.882738	1.14624	1.835	2.22668	2.33833	2.41582	3.52094	3.33162	2.47358	4.15986	4.65858	3.76767	4.40839	4.84385	5.72372	6.07969	5.19194	5.96587	6.07302	4.32559	2.31913	1.93301	0.59
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.54e2d258-2a9b-4416-87fd-8933cfcab4dd.fc.signal	0.458241	0.322816	0.579605	1.39586	1.77081	1.61479	1.81156	1.18097	0.801058	0.725755	0.603204	0.527382	0.9792	0.328267	0.310245	1.27181	2.29688	1.98572	2.76735	2.99435	2.71986	4.85684	3.63024	2.22936	1.29516	1.94714	3.089	2.13283	2.85957	4.25435	4.31809	4.34418	3.79306	2.69311	1.40025	1.38565	0.879288	1.45071	1.35493	0.461969
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.fc53d730-659c-4cf2-980a-4c7a71c2d016.fc.signal	1.13917	1.07456	0.344061	0.911125	0.992729	0.808781	1.0995	1.5687	0.862893	1.5719	0.748651	1.17794	1.48482	0.68529	0.860152	0.660403	0.465367	0.983804	1.01234	1.47006	1.04982	1.24487	1.56051	1.21936	0.942132	0.640548	1.62332	0.960228	0.704285	1.17729	1.55031	0.771113	1.14672	1.17633	1.2115	2.25846	2.05715	2.88794	4.05556	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fa995553-a4c4-46af-820c-813f0732b09d.fc.signal	0	0	0	0	0.9347	1.08779	0.575367	1.02401	1.20978	0.596305	1.11604	0.464665	0.610237	0	0.587986	1.52625	1.57032	1.78711	2.25771	1.87545	0.245526	0.604041	0.0196739	0.41702	1.25909	0.339783	2.73819	0.929646	1.19889	2.45386	2.12322	1.95721	5.25979	1.53995	1.33303	2.53109	2.24325	1.28958	2.03571	0.458466
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.0214b245-4175-4c1b-a203-eb8edbfbdf0a.fc.signal	0.955976	1.54642	1.22112	0.683157	0.264826	0.400586	0.457566	0.166867	0.293626	0.428507	0.448828	0.581682	0.746702	1.21426	1.69676	1.41452	0.943518	1.49003	1.27869	0.94464	0.861865	1.667	1.24848	1.69442	2.03761	2.44689	2.26685	1.66108	0.806155	4.13382	6.74473	3.9141	3.36355	2.15007	3.24897	2.16547	1.53909	3.74353	2.83032	0.57377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.9f48ab03-6b70-4ab5-96be-1fd0eefa6fd2.fc.signal	0.6902	0.698777	0.484606	0.358825	0.745897	0.716116	0.795612	0.767916	0.608416	0.524913	0.441511	0.734699	0.787866	0.443945	0.489671	0.69992	1.4185	2.03532	1.74913	1.10335	1.13721	1.9039	1.86481	3.51791	3.66612	2.56573	4.64321	4.35179	5.04065	4.23028	5.57695	6.74668	6.33629	5.37911	4.90934	4.11958	3.36922	3.46995	3.12268	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.6dc10c5d-c31d-41e0-b93a-1f02c86942e4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003817.1.69d9ebdf-0f23-4c5e-8a37-c8d2e360479a.fc.signal	0.609583	0.334111	0.328938	0.604826	0.667067	0.411366	0.314011	0.25236	0.449858	0.440347	0.641462	0.811801	0.723995	0.861551	0.96205	0.992178	1.00409	1.6838	1.86084	1.80148	1.35935	1.35262	1.92874	2.03302	2.83242	3.27259	3.36321	2.66598	2.82117	4.87437	5.85564	5.29356	5.83568	6.32522	6.34414	6.01109	5.1145	4.55386	3.97211	0.559783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.0fb1e686-4f1c-4706-b5f2-84ac84a9ffd9.fc.signal	2.09764	1.89436	0.502597	0.722784	2.37824	2.82734	2.48007	2.25176	1.69157	1.57724	1.44503	1.55981	1.7355	1.52532	1.92665	2.59925	2.57143	3.6478	4.08381	4.02939	3.27726	2.75492	3.69591	4.74342	3.7262	2.50255	3.39415	2.49064	3.52279	3.32024	3.74698	3.68421	1.96061	1.29514	1.57129	1.65461	0.902807	0.635456	0.968152	0.403509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.dc1c3cb6-a39e-4f93-b860-65238212598d.fc.signal	0.438621	1.06072	1.16297	1.48192	1.39645	0.950153	0.47015	1.09223	0.977881	0.346898	0.512604	1.30463	1.14365	1.04063	1.61506	1.73213	2.30531	2.65925	1.42543	1.37647	2.0837	2.04208	1.02597	1.04211	0.908934	0.603601	1.49524	1.60787	1.95549	1.17283	1.15786	1.76626	1.73969	1.57013	1.61184	1.89155	2.15437	2.31896	4.66957	0.376963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0.0963491	1.52461	4.3773	4.96558	2.22333	1.52459	0	0	0	0	0	0	0	0	0	0	0	1.32663	1.7194	0.289047	0	0	0	0	0	0.541026	2.22333	0.57067	0.926395	5.01743	5.48436	2.87554	1.43038	0.941256	0	0	0	0	0.707317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.f02f78f0-4a04-4485-8f18-d6274e109965.fc.signal	0.632835	0.582728	1.0376	1.40364	1.26525	0.895368	0.558133	0.551427	0.363524	1.10325	1.59268	1.59546	1.86969	2.07682	2.10233	1.70317	1.20844	1.48594	1.42056	1.05419	1.79481	2.15252	1.66572	1.07737	1.09293	1.33158	1.19999	1.05387	1.43079	0.690769	1.42831	1.45143	1.30948	0.729668	0.428145	0.55558	1.06641	1.13137	1.15933	0.597122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.eff029f0-bac1-4b6d-a8ef-a052fc08bb40.fc.signal	0.56198	1.43257	1.05204	0.62779	1.24924	1.45948	0.394062	0.266272	0.514952	0.833542	0.70987	0.664521	0.726031	0.163436	1.01348	1.0227	0.579623	0.866506	2.02467	1.39206	1.40303	0.561952	1.1392	1.19244	1.78514	0.744099	0.529644	1.41144	2.33232	0.679941	1.1666	1.05739	1.62172	1.23739	1.08387	1.973	1.75483	1.66635	3.32062	0.621622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004604.3.2060b949-a0ba-4eb6-9071-42320bc08233.fc.signal	0.207478	1.30965	0.5284	0.765309	1.21608	1.11616	1.15168	0.91329	0.537417	0.967156	0.523012	0.397636	0.607162	0.99213	1.2756	2.58433	1.74372	1.34252	1.78275	0.842399	0.543209	0.566348	0.435764	1.09094	1.17983	1.99648	2.66613	0.908215	0.939907	0.984094	0.770927	1.22405	0.552041	1.60727	1.444	1.87941	1.64639	2.68493	2.90496	0.327354
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.68531edc-00be-43f4-8cc7-5aba8c5c337a.fc.signal	0.622201	0.861509	0.735017	1.4582	3.55753	4.15912	1.52419	1.38643	0.45974	0	0	0	0	0.682443	1.88704	1.68848	0.635967	0.932232	1.31266	0.749223	0.369074	0.870247	0.515446	0.25266	0	0.00702373	0.809093	0.608476	0.108269	0.639293	0.541609	0.525279	0.853528	0.814845	0.696674	0.410364	0.261916	0.488297	1.35771	0.791304
