	chr9:35105068-35105217	chr9:35105218-35105367	chr9:35105368-35105517	chr9:35105518-35105667	chr9:35105668-35105817	chr9:35105818-35105967	chr9:35105968-35106117	chr9:35106118-35106267	chr9:35106268-35106417	chr9:35106418-35106567	chr9:35106568-35106717	chr9:35106718-35106867	chr9:35106868-35107017	chr9:35107018-35107167	chr9:35107168-35107317	chr9:35107318-35107467	chr9:35107468-35107617	chr9:35107618-35107767	chr9:35107768-35107917	chr9:35107918-35108067	chr9:35108068-35108217	chr9:35108218-35108367	chr9:35108368-35108517	chr9:35108518-35108667	chr9:35108668-35108817	chr9:35108818-35108967	chr9:35108968-35109117	chr9:35109118-35109267	chr9:35109268-35109417	chr9:35109418-35109567	chr9:35109568-35109717	chr9:35109718-35109867	chr9:35109868-35110017	chr9:35110018-35110167	chr9:35110168-35110317	chr9:35110318-35110467	chr9:35110468-35110617	chr9:35110618-35110628	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.774658	0.485008	0.547081	0.151121	0.337936	0.546523	0.477659	0.347835	0.527734	0.444095	0.29642	0.44922	0.292881	0.379382	0.51491	0.0987402	0.0874581	0.235603	0.371634	0.213189	0.192952	0.226871	0.217484	0.185835	0.682022	0.668573	0.745149	1.18462	0.909825	0.965907	1.35067	1.06245	1.06387	0.703171	1.34833	2.35041	1.68257	1.94013	0.721751
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.55425	0.854205	0.629455	0.506208	0.931173	0.436062	0.690478	0.654888	0.834485	0.409904	0.511603	0.365921	0.188547	0.589586	0.0896667	0.319388	0.809692	0.751726	0.501719	0.454557	0.854736	1.47455	0.853472	0.373291	1.16989	1.98305	1.71475	1.66878	1.4696	2.12029	2.03806	1.9486	3.43189	3.48655	2.98765	3.92956	2.95066	2.69967	0.71791
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0	0.0629079	0.162517	0.277344	0.24905	0.0814589	0.130924	0.353382	0.141795	0.149257	0.479406	0.143179	0.0111554	0.116094	0.149728	0.597928	0.431471	0.272282	0.325219	0.566862	0.0142728	0.313831	0.279006	0.689056	0.890026	0.960778	0.635664	0.966787	0.562211	0.498967	1.34289	1.27157	1.33964	1.29542	2.0792	1.29508	2.16489	2.71825	0.530075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.701223	1.0495	0.514222	0.504488	0.706071	1.38293	1.47765	0.553197	0.983416	1.12121	0.524453	0.463796	0.385585	0.258214	0.34934	0.410763	1.5079	2.10099	1.93046	0.820776	0.716319	0.452404	0.231285	0.426474	0.529597	0.626394	2.47001	2.26823	3.2143	5.98126	4.41035	2.40655	4.80318	3.70172	4.61932	6.9116	11.5605	14.6572	0.849673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.54177	1.10571	0.481236	0.385907	1.10999	1.95835	0.516866	0	0.388661	0.95864	1.69784	0.369302	0.410153	0.1025	0	0.536958	1.22303	0.607741	0.481594	0.918461	0.665718	1.12918	0.175614	1.60661	2.37259	3.24867	0.88779	0.709171	1.40701	4.08847	1.65136	3.70653	1.91388	1.08429	3.25261	2.3664	2.75077	2.49685	0.435871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.571188	0.601506	0.749083	0.719943	0.389348	0.417539	0.542985	0.379463	0.101922	0.0847672	0.458513	0.0294479	0.119815	0.100913	0.109996	0.365301	0.648944	0.293657	0.164489	0	0	0.218982	0.2307	0.296654	0.816159	0.71989	1.38188	1.43821	1.31103	1.10447	1.26491	1.75796	1.2594	1.60395	2.79784	2.79863	2.1348	2.53429	0.688477
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.300322	0.234777	0.271063	0.31661	0.46861	0.173317	0.849517	0.243787	0.316967	0.252713	0.31931	0.189593	0.185974	0.256159	0	0.274418	0.158213	0.643945	0.373803	0	0	0	0.100671	0.951953	1.47602	1.10391	0	0.445006	1.17916	0.856401	0.563359	1.27312	1.61739	0.855798	1.05528	2.92434	3.28958	3.16164	0.694561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.517606	0.682394	0.875483	1.26402	0.922641	0.714534	0.23143	0.24446	0.212712	0.248461	0.370424	0.0949461	0.161206	0.342536	0.639112	0.554853	0.247788	0.421807	0.309807	0.226133	0.0870423	0.741781	0.6527	0.378924	0.196249	0.363314	0.838364	1.2856	1.01356	0.570683	0.920563	1.43326	1.2718	1.57064	1.84849	1.15861	1.73345	2.3447	0.632812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.342158	0.328904	0.45766	0.323789	0.449504	0.0629428	0.108857	0.202425	0	0	0.0765877	0.31461	0.235964	0.162244	0.2913	0.204518	0.438921	0.28423	0.321467	0.0543886	0.0721246	0.237493	0.438383	0.498021	1.09668	0.822393	0.956662	0.70063	0.441864	0.825732	2.04178	2.4046	1.89805	1.66503	1.20263	4.55368	4.49946	4.03096	0.638298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.739297	1.12972	0.946403	0.489558	1.04946	0.61695	1.2291	1.05436	0.760836	0.724335	0.536982	0.380594	0.404278	0.53203	0.745301	0.656606	1.27117	0.763783	0.443672	0.480031	0.462213	0.533102	0.659839	0.797423	1.1521	1.46261	0.851098	0.915389	1.54427	1.4443	1.69123	2.00963	1.14482	1.52749	2.64012	2.38379	3.96171	4.63688	0.714286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	1.71322	1.39928	0.589949	0.843124	0.892421	1.09149	1.13173	0.574554	0.752208	0.666334	0.541923	0.720304	0.848738	0.946013	0.752008	0.397239	2.02979	1.52958	1.19027	0.759171	0.787059	0.216212	0.576554	1.17161	1.61704	1.55391	1.25192	1.99383	2.11255	2.51823	1.40601	2.02739	1.8791	1.63607	3.17527	4.52048	3.99106	4.16934	0.483516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	1.05438	0.623358	0.707706	0.486432	1.60594	1.64673	0.971138	1.59331	1.66135	0.576846	1.84528	1.60168	0.456628	1.17505	0.843056	0.848462	0.919504	1.37323	1.62864	2.0008	1.14516	0.91949	1.04908	2.16707	2.36445	2.41596	3.02391	4.51999	3.62615	3.79448	5.49627	7.59446	10.0653	13.9575	17.2722	16.6047	14.045	17.2185	0.74669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.394084	0.83347	0.365261	0.103274	0.258934	0.237004	0.791629	0.912129	0.671736	0.515996	0.327046	0.330937	0.48967	0.287373	0.610863	1.05022	0.842698	1.14769	0.793345	1.11308	0.701914	0.157774	0.730008	2.22259	2.12416	0.866428	0.878793	0.944142	0.993495	2.06272	2.0986	1.85605	2.36632	2.6415	2.60344	4.55094	6.68294	9.00195	0.831276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.ef7cd299-7014-4a6e-aff5-047fdd433b97.fc.signal	6.45941	6.31395	4.20306	2.99475	2.11091	3.01341	4.11727	4.46414	1.25682	0.854058	2.26006	1.72673	5.72471	2.39431	2.28241	5.65385	8.02202	5.74707	2.12647	2.92698	2.94255	4.41191	3.60808	5.6923	8.33531	9.28259	15.3727	14.1644	19.8481	28.6085	23.8498	19.2626	14.3959	17.1007	27.7691	28.2356	32.1925	30.6153	0.756542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0.363496	0.114674	0	0.117414	0.141295	0.00260313	0	0.0465865	0.454528	0.547817	0.465544	0.54965	0.395245	0.177691	0.0082856	0	0.162404	0.350773	0.26124	0.262442	0.168447	0.0664535	0.233443	0.486588	0.951737	1.13264	0.523969	1.37105	2.06335	1.15168	0.349308	0.15257	0.178382	0.832089	0.955867	1.21524	1.76842	2.49667	0.743421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	1.73307	1.95277	3.46643	5.28167	4.90145	2.2942	1.22575	1.71119	1.49704	2.04209	2.1443	1.78938	1.94796	1.43546	1.21292	2.78123	4.16346	4.26554	3.10895	2.71523	2.25346	1.81515	2.73419	2.16618	2.30113	1.77301	1.89538	1.54882	3.53256	6.7698	7.93632	7.32117	7.94929	11.0562	12.1508	12.0716	9.36044	6.92265	0.705238
