	chr10:74136306-74136455	chr10:74136456-74136605	chr10:74136606-74136755	chr10:74136756-74136905	chr10:74136906-74137055	chr10:74137056-74137205	chr10:74137206-74137355	chr10:74137356-74137505	chr10:74137506-74137655	chr10:74137656-74137805	chr10:74137806-74137955	chr10:74137956-74138105	chr10:74138106-74138255	chr10:74138256-74138405	chr10:74138406-74138555	chr10:74138556-74138705	chr10:74138706-74138855	chr10:74138856-74139005	chr10:74139006-74139155	chr10:74139156-74139305	chr10:74139306-74139455	chr10:74139456-74139605	chr10:74139606-74139755	chr10:74139756-74139905	chr10:74139906-74139975	chr10:74139976-74140055	chr10:74140056-74140205	chr10:74140206-74140355	chr10:74140356-74140505	chr10:74140506-74140655	chr10:74140656-74140805	chr10:74140806-74140955	chr10:74140956-74141105	chr10:74141106-74141255	chr10:74141256-74141405	chr10:74141406-74141431	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.0377534	0	0	0.0137408	0.251784	0.432205	0.113299	0.129537	0.0812295	0.07432	0	0.100469	0.210448	0.21633	0.12083	0.587307	1.94748	1.06945	0	0.0266525	0.311793	0.214454	0.260007	0.227696	0.0909984	0.169955	0.243771	0.231422	0.226992	0.176092	0.801478	0.424272	0.0011818	0.808361	2.0859	1.02954	0.349067
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.413822	0.405669	0.874637	1.06764	0.600615	0.46003	0.60862	0.714683	0.792681	0.688306	0.454156	1.09971	0.412612	0.416152	0.765336	1.13647	0.599463	0.621124	0.749345	0.700637	0.17475	0.333342	0.277026	0.151959	0.200191	0.14822	0	0	0	0.227053	0.759054	1.37885	1.45599	0.664966	1.21087	1.27701	0.546276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.279985	0.713718	0.841266	0.936391	0.766606	0.350083	0.566062	1.22534	1.41169	1.12479	0.675717	1.5267	2.62971	3.30265	3.84227	2.1866	2.83611	4.1877	7.35256	4.0902	2.47691	0.575241	0.479229	0.403089	0.179265	0.383926	0.486804	0.51469	1.06676	2.27371	2.60037	1.17833	0.804701	0.450154	0.867331	1.10834	0.475216
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0	0.293513	0.600093	0.439073	0.0337861	0.0976747	1.02714	0.684599	0.301977	0.246871	0.284376	1.17829	0.81266	0.399996	0.509998	0.380056	0.808055	2.25466	1.09161	0.364378	0.128033	1.06092	0.749184	0.674221	0.590347	0.865477	1.76653	2.05527	2.01388	0.506668	0.785225	1.32429	1.55628	1.30496	1.40161	1.67303	0.382275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0	0.453073	0.114571	0	0	0	0.855636	0.166584	0	0	0	0	0	0	0	0	0	0	0.923784	0.098436	0.030288	0.991932	1.09333	0.806275	1.89871	2.34103	0.283029	0	0	0	0	0	0.802632	1.1358	0.287324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.804401	0.716591	0.602511	0.195772	0.324939	0.288611	0.21999	0.0171553	0.132534	0.432721	0.699077	0.501618	0.779451	0.884147	0.742841	0.233109	0.102932	0.0050456	0.594385	0.710541	1.11122	0.301729	0.643931	0.401666	0.0345989	0	0.156413	0.464193	0.475293	0.639826	1.88017	1.11625	1.67435	0.704439	0.972927	1.75837	0.361915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.114402	0	0	0.331388	0.505372	0	0.604743	0.121886	0	0.798276	0.840607	0.154825	0.243563	0.383805	0.343593	0	0	0.534424	0.918835	0.304716	0.421914	0	0	0.285964	0.70319	0.210957	0	0	0	0	0	0	0.509429	0.482654	0.553176	0.70319	0.511104
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.471948	0.665707	0.509084	0.673296	1.03685	0.241629	0.298306	0.551666	0.933213	0.940681	0.684812	0.407897	0.403994	0.529418	0.561431	0.931717	0.773232	0.605835	0.754363	0.617599	0.371532	0.499092	0.0904067	0.211179	0.483376	0.497601	0.521276	0.749469	0.855116	0.79163	0.442546	0.715531	1.3021	0.74909	0.336259	0.454325	0.512085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	1.09324	0.819234	0.563648	0.759223	0.358314	0.189717	1.16419	0.936367	1.36924	1.29951	1.66795	2.39132	3.60033	3.98092	4.10196	2.32698	4.30534	3.33115	6.27035	3.5558	1.81179	0.717629	0.0503603	0.0668242	0.29054	0.241511	0.14527	0.464038	0.364428	0.887057	2.38462	1.42603	0.994711	0.726789	0.387467	0.743599	0.391007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.771055	0.949509	1.43326	1.09214	1.03769	0.574466	0.381148	0.714378	0.563528	0.187598	0.405851	0.803675	0.667746	1.27173	0.523484	0.527341	0.719735	0.66813	0.827366	0.323734	1.28839	0.941172	0.570959	0.988071	0.293693	0.697747	1.10087	0.204288	0.748014	1.26787	0.825821	0.761829	1.42597	1.36803	1.67206	2.19579	0.418219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.0692143	0	0	0.299751	1.18617	0.716608	0.196906	0	0.27932	0.0952242	0.309829	0.417805	0.591399	0.800053	0.285668	0.554152	2.00401	0.972772	0.173941	0.21457	0.654024	2.10014	1.3029	1.08229	0.0911237	0.350074	1.14131	2.70357	0.746427	0.0882926	1.78296	1.13147	0.0355499	0.204308	1.25455	1.14856	0.37095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.fc.signal	0	0.0217817	0.442881	0.78658	0.522017	0.0598972	0.880223	0.525957	0.71157	0.663622	0.185211	0.63369	1.27566	0.449237	0.390108	0.622545	0.477765	0.228135	0.939007	1.45234	0.095276	0.640104	0.289943	0.339737	1.48781	1.5995	0.452761	2.10193	2.40258	0.441088	0.361182	1.15138	1.04242	1.66155	0.97297	0.687639	0.39645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.088173	0.205142	0.771568	0.59347	0.696461	0.848122	0.544154	0.433395	1.20751	0.582644	0.49245	1.13494	1.51999	0.89295	0.1423	0.592681	1.80155	0.707016	0.0829366	0.535023	0.433822	1.18796	1.25435	0.792646	0.233625	0.557877	1.12578	2.5483	0.590899	0.344606	1.80859	1.31889	0.337811	0.554714	0.593045	0.57007	0.185714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.a5362628-573c-4f29-aabc-203a1f7daa08.fc.signal	0.237736	0.313297	0.16359	0	0	0	0.21448	0.210001	0.274726	0.103568	0.17335	0.224456	0.0641884	0.404946	0.454663	0	0.303016	0.833381	0.457655	0.676883	0.369927	0.252914	0	0.0167216	0.492604	0.865977	0.409623	0.62691	0.083592	0.185363	0.118645	0.208174	0.0992817	0.492995	0.334653	0.28644	0.600601
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.95d5ed16-4642-4ac8-b3c3-c6d52abdacb8.fc.signal	0.384462	0.682078	0.14003	0.227208	0.393407	0.370435	0.238501	0.139598	0.579718	0.210556	0.443704	0.353334	1.35696	2.0259	1.5992	1.62813	1.61622	1.00368	1.18143	1.15185	1.78637	1.54684	0.514843	0.367135	1.68372	2.56035	2.12892	1.274	1.30509	0.686288	0.589188	0.515218	1.3315	2.32228	2.05035	1.38488	0.583871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.e3307280-fd43-48ec-bfea-65dc3dbb16cb.fc.signal	0	0	0	0	0.780666	0.924091	0.0878819	0	0	0	0	0	0	0	0.356463	1.6011	6.12593	4.50257	0.194919	0	0.196628	1.00691	0.899008	0.836969	1.22154	1.22777	1.15089	0.982963	0.730051	0.116239	0	0	0	1.0156	1.25144	0.553811	0.377614
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.0c91e2e5-1304-4ccf-8240-a439ef5e19fb.fc.signal	0.508372	0.403436	0.346855	0.0120148	0	0	0.17276	0.356416	0.727806	0.277782	0.19577	0.0542352	0.34548	1.07169	2.08847	2.44295	3.56458	3.82739	2.09098	2.12688	2.46087	0.781149	0.430674	0.659129	0.784267	1.1391	1.80363	2.60022	4.14561	2.48972	2.31301	3.54122	3.61775	2.17438	2.38491	2.5642	0.727339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.681354	0.911041	1.01446	1.63253	1.18911	0.7606	0.860091	0.276264	0.447605	1.54572	2.13554	1.7353	0.784348	0.641762	0.418228	0.604589	1.21632	0.822783	1.54163	1.09978	0.908023	0.412496	1.09839	0.938698	0.023493	0.481621	0.812663	1.02426	1.02274	2.44036	3.73304	3.75143	2.56151	2.4475	1.17775	0.797575	0.288856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.fa27d843-786a-4e79-8835-42abca97de87.fc.signal	0.566205	0.617065	0.728882	0.801918	0.757841	0.0277365	0.727949	0.815561	0.251588	0.589643	0.47116	1.16907	1.2887	0.725742	0.49271	0.664569	0.388009	0.205799	0.790795	0.880237	0.930935	0.671673	0.761557	0.458533	0.518518	0.658889	0.589888	0.664809	0.473512	0.618743	1.44097	1.02461	0.00921547	0.808373	1.05927	0.52452	0.577546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	1.13609	1.06521	0.90142	0.738532	0.643779	0.65781	0.785519	0.191039	0.226384	0.721282	0.874274	1.07795	0.898808	1.16808	0.0463124	0.171211	0.554717	0.364979	0.863986	1.96025	2.32474	0.705684	0.560529	0.23149	0.0402257	0.410559	0.650644	0.794556	2.12955	2.13796	2.24176	2.64338	2.24318	1.26142	0.806095	0.683066	0.443548
