	chr18:670576-670725	chr18:670726-670875	chr18:670876-671025	chr18:671026-671175	chr18:671176-671325	chr18:671326-671475	chr18:671476-671625	chr18:671626-671775	chr18:671776-671925	chr18:671926-672075	chr18:672076-672225	chr18:672226-672375	chr18:672376-672525	chr18:672526-672675	chr18:672676-672825	chr18:672826-672975	chr18:672976-673125	chr18:673126-673275	chr18:673276-673425	chr18:673426-673575	chr18:673576-673725	chr18:673726-673875	chr18:673876-674025	chr18:674026-674175	chr18:674176-674325	chr18:674326-674475	chr18:674476-674625	chr18:674626-674775	chr18:674776-674925	chr18:674926-675075	chr18:675076-675225	chr18:675226-675375	chr18:675376-675525	chr18:675526-675675	chr18:675676-675825	chr18:675826-675975	chr18:675976-676125	chr18:676126-676275	chr18:676276-676425	chr18:676426-676575	chr18:676576-676661	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0	0.0212258	0.0938571	0.312491	0.407671	0.203077	0.0861085	0.412997	0.260532	0	0	0.0682872	0.111167	0.0725802	0.346915	0.144953	0.509004	0.401544	0.410359	1.50703	1.70693	1.25477	1.28984	1.54633	0.87083	0.321435	0.422715	0.365785	0.379911	0.35389	0.759846	0.189903	0.225634	0.17114	0.396202	0.468997	0.114738	0	0.0986733	0.736612	0.60891	0.264887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	1.47843	1.60392	1.60138	0	0	0.108843	1.16826	1.59088	0	0	0	0.266756	1.10508	0.573231	1.51972	0	0.973672	0.264748	0	0	0	0	0	0	0	0	0	0	0	1.44017	1.05186	3.60847	1.87806	1.2007	0.755929	2.34687	0.0944319	3.22366	1.80226	0.601644	0.201385	0.415929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.73392	0.701478	0.853046	1.27594	0.0718727	0.197491	1.52915	1.12098	0.352266	0.383507	1.49815	2.25765	1.80268	1.03388	1.22531	0.881942	0.592789	0.46263	0.337011	0.774198	0.222594	2.15291	1.07301	1.94124	1.12701	1.11658	1.13392	0.197576	0	0.440958	1.50695	0.492021	0.228426	0.309988	1.14665	1.223	0.260658	0.67485	0.295445	0.899076	0.222175	0.996364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.112572	0.0789749	0.350749	0.103234	0.0269487	0.2536	0.164601	0.653045	0.147117	0.126398	0.482138	1.0803	0.606965	0.33772	1.01367	0.381806	0.728753	1.68265	3.44915	4.85543	5.14546	4.54524	3.78228	4.38154	2.7882	1.40198	0.843573	0.246529	0.248046	1.1399	1.10645	1.01141	0.368943	0.333186	0.340541	0.225599	0.256916	0.635206	0.189948	0.204352	0.203672	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.49e5ea45-59d8-417f-b446-420c07cf032e.fc.signal	0.839465	0.638497	1.8011	1.31812	1.11672	1.19102	0.670597	1.05189	1.33648	1.20023	0.403633	0.609845	0.833822	0.608038	0.176916	0.59847	0.390523	0.344507	0.958062	1.12956	0.395398	0.229656	0.30013	0.863251	0.599604	0.728864	0.287065	0.711022	1.30682	0.6086	0.347347	0.561117	0.333193	0.0294909	0	0.337168	0.527327	0.527368	1.19673	0.775417	0.92001	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.69656c3b-1dfd-41af-af20-57e8f19233a1.fc.signal	1.02353	0.411686	0.292522	0.543043	0.450471	0.205508	0.613912	0.249045	0.529291	0.335058	0.152984	0.362894	0.362289	0.0786717	0.143677	0.063286	0.145207	0.305402	0.17199	0.525608	0.58622	0.0895288	0.171759	0.0842309	0.168145	0.20068	0.446315	0.133934	0.155549	0.379777	0.419829	0.931977	0.54941	0.553842	0.235412	0.291808	0.261603	0.470479	0.621178	1.33347	0.954547	0.766667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.f2b75171-e2d2-4fe1-8ece-a2ab6c448cec.fc.signal	1.26919	1.34689	0.895441	1.30015	1.79528	0.635251	0.359955	0.293359	0.238654	0.367791	0.347418	0.783405	0.661148	0.360199	1.05708	0.755552	0.150364	0.137684	0.761391	0.291744	0.0343015	0.429773	0.660856	0.917664	1.49683	0.409219	0.154173	0.240758	0.0716505	0.429593	0.425356	0.629079	0.350513	0.249708	0	0.271768	0.273375	0.522982	0.384185	0.215312	0.392601	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.5720ead7-dd43-4b40-b17e-b9f7cda69ec0.fc.signal	0.692606	0.463895	0	0	0.0590161	0.386386	0.531175	0.604709	1.60808	0.672627	0.590173	0.955728	0.599989	0.779229	0.547341	0.814291	0.51986	1.17859	0.186887	0.233836	0.0976991	0.462046	1.00834	0.408364	1.08987	1.38001	0.906698	0.535647	0.193666	0.649999	0.745031	0.670323	0.857307	0.826324	0.724748	0.922859	0.409804	0.355209	0.430927	0.813296	0.39617	0.854305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.ea8a1015-0f82-48f9-9c20-42da2550bfd3.fc.signal	0.541552	0.123043	0.163004	0.0634363	0.127439	0.629647	0.384219	0.123656	0.0263503	0.110269	0.257534	0.144915	0.610469	0.566706	0.366288	0.526322	0.479025	0.126582	0.632351	0.673988	0.152045	0.299455	0.405969	1.1729	1.07652	0.613892	0.281057	0.563795	0.37493	0.595697	0.709028	1.04135	0.172128	0.109333	0.213392	0.416915	0.576451	0.299043	0.540926	0.364474	0.189731	0.757353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000324.2.aee1956d-7eef-43f7-b3cc-8c134b0ab626.fc.signal	0.13202	0.81679	0.0375623	0.0313621	0.276938	0.570433	1.00882	0.11293	0	0.122033	0.0549983	0.0576165	0.100825	0.211546	0.0153347	0.190645	0.256167	0.0293935	0	0	0.405109	0.993999	0.50854	0.440535	0.414806	0.166656	0.0376083	0	0	0.0333792	0.372838	0.199722	0.0847669	0.375119	0.57612	0.437546	0.394264	1.20227	0.64563	0.634703	0.388677	0.718182
