	chr3:123730396-123730545	chr3:123730546-123730695	chr3:123730696-123730845	chr3:123730846-123730995	chr3:123730996-123731145	chr3:123731146-123731295	chr3:123731296-123731445	chr3:123731446-123731595	chr3:123731596-123731745	chr3:123731746-123731895	chr3:123731896-123732045	chr3:123732046-123732195	chr3:123732196-123732345	chr3:123732346-123732495	chr3:123732496-123732645	chr3:123732646-123732795	chr3:123732796-123732945	chr3:123732946-123733095	chr3:123733096-123733245	chr3:123733246-123733395	chr3:123733396-123733545	chr3:123733546-123733695	chr3:123733696-123733845	chr3:123733846-123733995	chr3:123733996-123734145	chr3:123734146-123734215	chr3:123734216-123734295	chr3:123734296-123734385	chr3:123734386-123734445	chr3:123734446-123734595	chr3:123734596-123734745	chr3:123734746-123734895	chr3:123734896-123735045	chr3:123735046-123735195	chr3:123735196-123735345	chr3:123735346-123735495	chr3:123735496-123735602	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.152559	0.249436	0.515577	0.0435807	0.178493	0.300999	0.714911	0.360487	0.0557573	0	0	0	0	0.0734279	0.42533	0.273257	0.290652	0.141122	0.304613	0.38285	0.146898	0.314912	0.0975348	0.00849473	0.0596404	0.0432116	0.000525125	0.11941	0.221039	0.154452	0.120759	0.0201272	0.403287	0.365065	0.400078	0.539093	0.0867416	0.115942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.953755	1.12833	1.03063	0.388087	1.3486	1.93937	1.81467	2.47499	1.89034	1.68617	3.28625	4.12199	4.61109	3.32807	2.51743	3.28645	3.59603	2.83485	2.14272	2.27109	3.06698	3.19216	5.62725	6.14224	4.83182	2.60364	0.806771	0.605234	2.29104	5.7357	7.39724	6.17806	4.45256	2.99968	2.0307	3.03329	3.01084	0.64597
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.136491	0.133193	0.0258974	0	0	0.000918	0.236392	0.0182092	0.0809064	0.343257	0.279234	0.131307	0.351824	0.143972	0.0703771	0.140694	0.281454	0.0650935	0.0505142	0.0608045	0.305069	0.18777	0.192277	0.233324	0.308262	0.14234	0.281468	0.162088	0.16503	0.251406	0.404639	0.163759	0.0918992	0.189376	0.116199	0.0955266	0.0732509	0.0688976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100819	1.22185	0.797201	0.940679	1.21961	2.88859	1.11113	1.26539	0.945519	1.74238	2.17815	0.618316	0.405903	0.617238	1.13853	1.17486	0.55679	2.04934	3.02241	1.18161	0.107504	0.286999	2.71034	0.909589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.282802	0.437149	0.50634	0.238301	0.336005	0.219372	0.0887646	0.367997	0.323346	0	0.0085954	0.201646	0.525622	0.688918	0.385752	0.262367	0.208001	0.307884	0.391389	1.02568	0.734676	0.544758	0.806718	0.406438	1.01253	1.09315	0.960773	1.107	1.1498	0.760676	0.910011	0.694414	0.204339	0.0904145	0.167216	0.397155	0.447517	0.102041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0	0	0.0951442	1.00127	0.712991	0.967571	0.398435	1.96408	1.11635	0.560342	0.0947968	0.392847	0.332817	0.229709	1.90419	0.489324	0.825428	0.0902527	0	0.0468793	0.956338	0.401931	0	0.0187517	0.70319	0.0100456	0	0.177949	1.8126	1.09265	0.598086	0.0515673	0	0.624397	0.656802	0.0305072	0.572635	0.589333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.314177	0.637968	1.10407	0.539197	0.399953	0.897289	0.318549	0.789875	0.62166	0.730932	1.33	1.05821	0.520576	0.787465	1.40875	1.03961	0.845803	0.582619	0.68619	0.728515	1.11571	1.61392	2.06452	2.39274	2.04021	1.16655	0.631778	0.44237	0.996264	1.85027	2.14824	1.71947	1.42894	1.73324	2.03095	0.845902	0.49623	0.851572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.241789	0.269082	0.364588	0.653663	0.420733	0.420588	0.0753316	0.204456	0.601661	0.633838	0.411615	0.53181	0.507051	0.770032	0.772338	0.452906	0.20905	0.115749	0.121742	0.121739	0.252122	0.384521	0.450709	0.188659	0.484907	0.326467	0.235265	0.232512	0.156025	0.0325364	0	0	0.186993	0.159266	0.101563	0.436462	0.298545	0.115282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.4d6f1353-0c69-4685-862a-70e4ba9d694d.fc.signal	0.62111	1.65549	0.331227	0.553242	2.02512	0.959949	2.40886	0.785687	0.365311	0	0.0494811	0.615463	0.0201336	0.1429	1.18894	1.7348	2.00362	1.06636	1.20738	0.905758	0.0895305	0.761369	1.28184	1.05062	0.670065	0.225371	0.125671	0.754679	1.26494	0.85854	0.642663	0.937749	0.668999	0.777727	1.45022	1.8348	1.93947	0.431061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.cebe85ed-98d7-40f0-b727-1c2dfca5020a.fc.signal	0.887833	0.620744	0.737333	0.426704	0.806025	1.07532	1.16935	1.12935	0.853299	0.315639	0.215251	0.50853	0.116171	0.117486	0.77869	1.28727	1.58	0.940896	1.5105	1.03865	0.732435	0.654069	0.43782	0.745442	0.679896	0.950557	0.453194	1.06284	2.15528	1.31539	1.1585	1.30964	1.69487	1.27264	0.990565	1.20988	0.983923	0.419689
