	chr10:73232693-73232842	chr10:73232843-73232992	chr10:73232993-73233142	chr10:73233143-73233292	chr10:73233293-73233442	chr10:73233443-73233592	chr10:73233593-73233742	chr10:73233743-73233892	chr10:73233893-73234042	chr10:73234043-73234192	chr10:73234193-73234342	chr10:73234343-73234492	chr10:73234493-73234642	chr10:73234643-73234792	chr10:73234793-73234942	chr10:73234943-73235092	chr10:73235093-73235242	chr10:73235243-73235392	chr10:73235393-73235542	chr10:73235543-73235692	chr10:73235693-73235842	chr10:73235843-73235992	chr10:73235993-73236142	chr10:73236143-73236292	chr10:73236293-73236442	chr10:73236443-73236592	chr10:73236593-73236742	chr10:73236743-73236892	chr10:73236893-73237042	chr10:73237043-73237192	chr10:73237193-73237342	chr10:73237343-73237492	chr10:73237493-73237642	chr10:73237643-73237792	chr10:73237793-73237818	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.24177	0.282475	1.57272	0.648822	0.164385	0.783459	0.127363	0.0814115	0.815347	0.2134	0	0.320714	0.402125	0.104322	0.527048	0.922591	0.762305	0.914025	0.0974471	0.296044	0.704332	1.65659	0.664859	0.759838	0.78821	0.779573	0.874357	0.325537	1.6825	0.88319	0.515021	0.628154	0.964605	0.359194	0.251887	0.264151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.49938	0.471288	0.490729	0.192141	0.655936	1.67929	2.10699	1.84805	4.00978	4.06451	2.78486	2.58463	2.0889	0.788916	0.942476	1.19148	0.604143	0.738026	1.08161	1.18689	0.443969	0.306539	0.672316	0.278545	0.522608	0.714318	0.39057	0.655512	0.310354	1.29877	1.0047	0.574962	0.393389	0.627939	0.963813	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.338524	0.0240663	0.216847	0.3063	0.231781	0.32521	0.390151	0.405903	0.309943	0.665527	0.522865	0.337033	0.406404	0.506299	0.659665	0.242585	0.1573	0.0392171	0.236248	0.597757	0.218451	0.520726	0.823505	0.505004	0.316082	0.0974429	0.0788849	0.335248	0.33025	0.338062	0.466886	0.39518	0.329848	0.216453	0	0.35
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	0.959423	0.560878	0.535633	0.466416	0.671667	0.166015	0.805027	0.699345	0.339275	0.677132	0.0981097	0.064974	0.31202	0.127088	0.483061	0.543266	0.715577	0.322734	0.0169185	0.766058	0.708102	0.181897	0.361535	0.139459	0.359024	0.0990943	0	0	0.485754	0.804721	0.509498	0.298598	0.592073	0.422943	0.329217	0.445652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.16742	0.285894	0.43171	0	0	0	0	0	0	0	0	0	0	0.0658761	1.74429	0.270161	0	0	0	0	0.539035	0.802882	0.792051	0	1.00342	0.583362	0	0	0	0	0	0	0	0	0	0.0841121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.505278	0.534318	0.338057	0.272466	0.37741	0.731697	1.13948	1.94384	2.21427	1.5855	0.891235	0.574221	0.592438	0.199814	0.724832	0.154354	0.280662	0.0567139	0	0.800353	0.509958	0.398603	0.748892	0.242189	0.41071	0.269436	0.200818	0.0681193	0.0690985	0.131053	0.121096	0.660065	0.430941	0.0141279	0	0.377551
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	0.369391	0.206324	0.368671	0.564808	0.564722	0.212473	0	0.332919	0.00889793	0.0328048	0.397929	0.931005	0.314615	0.537245	0.599866	0.60836	0.10057	0	0	0.269671	0.47672	0.0360859	0.311744	0.228203	0	0	0.429631	0.169236	0.102202	0.775397	0.455912	0.286003	0	0.372513	0.608648	0.95102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.412892	0.548261	0.532582	1.21522	0.961839	0.656101	0.904156	1.01213	0.985959	1.31425	0.49925	0.484413	0.559143	0.587412	0.556053	0.381455	0.131236	0.740651	0.810081	0.672349	0.541362	0.841952	0.924237	0.278998	0.15377	0.334203	0.322925	0.562808	0.526283	0.84444	0.557388	0.339329	0.544358	0.653022	0.490891	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.124447	0.321823	0.304659	0.220976	0.51135	0.794966	0.773596	0.799845	1.36442	0.797935	0.465408	1.171	0.915577	0.178835	0.0159268	0.140085	0.327097	0.630793	0.540329	0.798495	1.02003	0.435899	0.224571	0	0.0950079	0.1894	0.126612	0.343606	0.124521	0.321611	0.377702	0.386418	0.470675	0.0869387	0	0.316327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	0.161721	0.467887	0.275428	0.126302	0.0699469	0	0.0965399	1.27293	1.75364	0.595337	1.71325	1.33154	0.365455	0.995924	1.18785	0.74217	0.563405	0.308548	0.205589	1.08435	0.322574	0.451744	0.799191	1.32036	1.27088	1.19459	0.485752	0.63257	1.56115	0.442302	0.320299	0.588933	0.396583	1.12941	1.13554	0.345865
