	chr5:141585724-141585873	chr5:141585874-141586023	chr5:141586024-141586173	chr5:141586174-141586323	chr5:141586324-141586473	chr5:141586474-141586623	chr5:141586624-141586773	chr5:141586774-141586923	chr5:141586924-141587073	chr5:141587074-141587223	chr5:141587224-141587373	chr5:141587374-141587523	chr5:141587524-141587673	chr5:141587674-141587823	chr5:141587824-141587973	chr5:141587974-141588123	chr5:141588124-141588273	chr5:141588274-141588423	chr5:141588424-141588573	chr5:141588574-141588723	chr5:141588724-141588873	chr5:141588874-141589023	chr5:141589024-141589173	chr5:141589174-141589323	chr5:141589324-141589473	chr5:141589474-141589623	chr5:141589624-141589773	chr5:141589774-141589923	chr5:141589924-141590073	chr5:141590074-141590223	chr5:141590224-141590373	chr5:141590374-141590523	chr5:141590524-141590673	chr5:141590674-141590750	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.bc6e7c42-efcb-4227-9b35-b730ed21b81f.fc.signal	0.387563	0.170227	0.271373	0.0209701	0.261504	0.182561	0.815346	0.455162	1.85765	3.03572	0.36512	0.572348	0.41199	1.03491	1.23227	1.29271	1.68373	0.445297	0.133221	0.65129	0.296042	0.446529	1.60972	1.5024	0.217098	0	0	0.0048016	0.268088	0.399887	1.29433	1.8441	1.27298	0.444543	0.737258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.91c7adb9-9182-4f05-b5fa-c053c0a1b0ec.fc.signal	0.440234	0.339432	0.507089	0.192697	0.195222	0.948352	0.874694	0.478913	0.869582	0.331411	0.389359	0.566385	0.278893	0.20664	0.162005	0.428433	0.404523	0.635629	0.238241	0.586027	1.1093	1.07327	0.482247	0.577026	0.683793	0.296082	0.14304	0.30875	0.739318	1.64328	1.15975	0.74129	0.752891	0.566186	0.988999
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.61ce3aed-9b5d-4553-b99d-12b70cc1e329.fc.signal	0.498602	0.429439	0.173093	0.16443	0.344981	0.695161	0.797954	0.364904	0.610452	0.738734	1.15103	0.743714	1.10914	1.24435	1.91819	1.42275	1.06228	0.777612	0.794343	0.3997	1.00849	1.28518	0.82584	0.478863	1.30419	0.842919	0.0294791	0.516283	0.988746	1.20111	1.91935	0.769683	1.12951	1.72634	0.590406
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001379.1.3635c35b-bff5-4878-adcc-965cd885b7d1.fc.signal	1.3112	1.30004	2.69332	1.1639	0.472669	0.432879	0.788246	1.08589	1.2026	0.698164	0.846934	0.426739	0.436184	1.27968	1.73805	3.21448	1.41328	1.70065	2.08413	1.0083	1.04449	2.09933	3.36734	1.8166	1.01713	1.54647	0.911346	1.73222	2.08104	1.95509	2.87472	2.16529	1.73706	1.71513	0.516904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.d84c3371-0f00-45de-b4ba-d5df55fdd3fa.fc.signal	0.877313	0	0	0	0	0	0.085928	0.720077	0	0	0	0	0	0	0	0	0.0200499	0.99145	0.0458283	0	0	0.360367	1.24401	1.0909	0.355808	0	0	0	0	0.281079	0.589182	0.349371	0.620508	0.137553	0.942857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.262baf8f-18ec-4df6-b43b-235702f654d5.fc.signal	0.146866	0.0644639	0.129491	0.349606	0.744594	0.353322	0.148762	0.381859	0.524769	0.793668	1.12261	0.668065	1.68879	1.11484	1.16438	0.446521	0.517903	0.41973	0.0084172	0.156992	0.110255	0.22991	0.379296	0.491468	0.131213	0.0766941	0.23311	0.0121096	0.0817398	0.3764	0.39638	0.253196	0.86923	0.455452	0.58
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5cfbaa8b-8208-4e04-b7a6-61e4e70766cd.fc.signal	1.01308	0.512668	0.612938	0.928543	0.522947	1.13608	1.55059	0.672652	0.400916	0.263815	0.35478	1.16325	0.287848	0.267857	0.131438	1.81317	2.10355	1.75652	0.778098	1.45543	2.10561	1.89519	0.651894	0	0	0	0.694005	0.819339	1.0763	1.67036	2.35151	2.67282	1.40269	1.49179	0.605143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.eb7c4ac6-0e90-4c4c-9088-810681c2c896.fc.signal	0.619059	0.605563	0.637011	0.209595	0.440546	0.318385	0.528725	0.454943	0.733972	0.960101	0.912011	0.501848	0.51514	0.632515	0.379137	0.463949	0.671866	0.743777	0.913169	0.500202	0.361166	0.465082	0.559374	1.01028	1.04662	0.768769	0.856317	1.23956	1.42431	1.10105	0.754287	0.677223	0.970614	0.724575	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.791a1a19-8cb6-4f2d-b5f0-f97ea2658756.fc.signal	0.287171	0.622459	0.519335	0.32067	0.341822	0.368376	0.279984	0.280641	0.56389	0.837994	1.10955	0.754623	1.14947	1.14757	0.871353	0.998688	0.962551	1.1105	0.602105	0.764648	0.649791	0.796914	0.4543	0.35342	0.906525	0.533262	0.413102	0.809554	0.849865	1.55734	1.8745	0.626784	0.508594	0.633495	0.622968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000891.3.5b94d008-4850-4235-a4df-01d74d02137b.fc.signal	1.36192	0.745637	1.21001	0.643079	0.182387	0.855787	0.566205	0.726302	2.66777	1.59502	0.89707	0.479526	0.992638	0.944814	1.10168	2.25408	1.71054	1.49312	0.46223	0.603241	1.37926	1.13977	1.37997	1.83261	0.976816	0.349649	0.599607	1.62625	0.789522	0.85047	0.55092	0.73861	0.589696	0.483858	0.571616
